model_id,fold_id,n,n_damaged,auc,cities,n_cities
R3_ms_plus_cohdrop_F7,4,7071,762,0.554715194599724,Avdiivka|Dmytrivka|Irpin,3
E7b_RidgeClassifier,0,22615,3311,0.7184403452781376,Mariupol,1
E7b_RidgeClassifier,1,10110,1295,0.6263099709384451,Avdiivka|Lysychansk|Moschun,3
E7b_RidgeClassifier,2,9736,1007,0.602042376522778,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7b_RidgeClassifier,3,9780,1313,0.5787472820198591,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7b_RidgeClassifier,4,9802,1154,0.6175443335893173,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
R5_XGBoost_all_multimodal,0,22615,3311,0.6549743908930823,Mariupol,1
R5_XGBoost_all_multimodal,1,10110,1295,0.6404213158949403,Avdiivka|Lysychansk|Moschun,3
R5_XGBoost_all_multimodal,2,9736,1007,0.5755496835475079,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
R5_XGBoost_all_multimodal,3,9780,1313,0.6503691901473855,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
R5_XGBoost_all_multimodal,4,9802,1154,0.6997943945124308,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
R5_GBM_all_multimodal,0,22615,3311,0.6685153849273348,Mariupol,1
R5_GBM_all_multimodal,1,10110,1295,0.6229011622431928,Avdiivka|Lysychansk|Moschun,3
R5_GBM_all_multimodal,2,9736,1007,0.5827495991798959,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
R5_GBM_all_multimodal,3,9780,1313,0.6222087435733425,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
R5_GBM_all_multimodal,4,9802,1154,0.6761135903433659,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
E1_base_GBM,0,22615,3311,0.6685153849273348,Mariupol,1
E1_base_GBM,1,10110,1295,0.6229011622431928,Avdiivka|Lysychansk|Moschun,3
E1_base_GBM,2,9736,1007,0.5827495991798959,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E1_base_GBM,3,9780,1313,0.6222087435733425,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E1_base_GBM,4,9802,1154,0.6761135903433659,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
D1i_allblocks_random,0,12649,1649,0.6390105297976736,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1i_allblocks_random,1,12649,1650,0.6388925439502765,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1i_allblocks_random,2,12649,1650,0.6282111596922035,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1i_allblocks_random,3,12648,1649,0.6331156628109584,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1i_allblocks_random,4,12648,1649,0.6211075421102012,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
NB08b_xBD_RGB_LogReg,0,14351,5286,0.555531945575727,hurricane-michael|sunda-tsunami|woolsey-fire,3
NB08b_xBD_RGB_LogReg,1,14047,2203,0.6930412735818325,hurricane-florence|lower-puna-volcano|pinery-bushfire|portugal-wildfire,4
NB08b_xBD_RGB_LogReg,2,14041,2855,0.7447324855343636,guatemala-volcano|moore-tornado|socal-fire|tuscaloosa-tornado,4
NB08b_xBD_RGB_LogReg,3,14117,7066,0.5552714417456609,hurricane-matthew|mexico-earthquake|nepal-flooding|santa-rosa-wildfire,4
NB08b_xBD_RGB_LogReg,4,14375,5149,0.6643218728329765,hurricane-harvey|joplin-tornado|midwest-flooding|palu-tsunami,4
E7d_MLP_256_128_64,0,22615,3311,0.7160005084209249,Mariupol,1
E7d_MLP_256_128_64,1,10110,1295,0.6360824936434692,Avdiivka|Lysychansk|Moschun,3
E7d_MLP_256_128_64,2,9736,1007,0.5826822507085526,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7d_MLP_256_128_64,3,9780,1313,0.6204307732605714,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7d_MLP_256_128_64,4,9802,1154,0.6693941116207632,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
R5_LightGBM_all_multimodal,0,22615,3311,0.6617268015429861,Mariupol,1
R5_LightGBM_all_multimodal,1,10110,1295,0.6322628811454677,Avdiivka|Lysychansk|Moschun,3
R5_LightGBM_all_multimodal,2,9736,1007,0.576435338698534,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
R5_LightGBM_all_multimodal,3,9780,1313,0.6545931514411355,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
R5_LightGBM_all_multimodal,4,9802,1154,0.6900741017448059,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
E7b_LDA,0,22615,3311,0.7149894085232225,Mariupol,1
E7b_LDA,1,10110,1295,0.6313538479732467,Avdiivka|Lysychansk|Moschun,3
E7b_LDA,2,9736,1007,0.5970982365053061,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7b_LDA,3,9780,1313,0.5866224419863652,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7b_LDA,4,9802,1154,0.6431908099888254,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
E6_B_nativeNaN_all_multimodal,0,22615,3311,0.6660875248124305,Mariupol,1
E6_B_nativeNaN_all_multimodal,1,10110,1295,0.63633123602494,Avdiivka|Lysychansk|Moschun,3
E6_B_nativeNaN_all_multimodal,2,9736,1007,0.5894091343412017,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E6_B_nativeNaN_all_multimodal,3,9780,1313,0.6398888710086407,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E6_B_nativeNaN_all_multimodal,4,9802,1154,0.6865095985968445,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
E5_LightGBM_native_NaN,0,22615,3311,0.6660875248124305,Mariupol,1
E5_LightGBM_native_NaN,1,10110,1295,0.63633123602494,Avdiivka|Lysychansk|Moschun,3
E5_LightGBM_native_NaN,2,9736,1007,0.5894091343412017,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E5_LightGBM_native_NaN,3,9780,1313,0.6398888710086407,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E5_LightGBM_native_NaN,4,9802,1154,0.6865095985968445,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
NB08b_BDA_COH_DROP+CARD_LightGBM,0,24902,933,0.675071592339462,Lysychansk,1
NB08b_BDA_COH_DROP+CARD_LightGBM,1,26461,2781,0.6096569870841716,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+CARD_LightGBM,2,26241,213,0.5643618897958212,Borodyanka|Okhtyrka|Volnovakha,3
NB08b_BDA_COH_DROP+CARD_LightGBM,3,29003,1079,0.7119456637166497,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+CARD_LightGBM,4,24182,421,0.6556316309455774,Bucha|Irpin|Moschun,3
NB08b_BDA_COH_DROP+RGB_RF-200,0,41600,1071,0.7656072207889134,Lysychansk,1
NB08b_BDA_COH_DROP+RGB_RF-200,1,41496,3144,0.5678565436041235,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+RGB_RF-200,2,39919,198,0.5970213578091021,Okhtyrka|Volnovakha,2
NB08b_BDA_COH_DROP+RGB_RF-200,3,41859,1189,0.680808784648558,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+RGB_RF-200,4,41068,542,0.6278789317158334,Borodyanka|Bucha|Irpin|Moschun,4
CLF_A9_XGBoost,0,170104,238,0.7624432239074852,Kharkiv,1
CLF_A9_XGBoost,1,75995,575,0.57028998189847,Chernihiv|Chornobaivka|Moschun|Volnovakha,4
CLF_A9_XGBoost,2,76892,1371,0.680903097936029,Avdiivka|Bucha|Lysychansk|Makariv,4
CLF_A9_XGBoost,3,78593,3759,0.5464534367857896,Irpin|Kherson|Mariupol|Rubizhne|Trostianets,5
CLF_A9_XGBoost,4,78729,1243,0.7595678768867576,Dmytrivka|Hostomel|Kramatorsk|Okhtyrka|Sievierodonetsk,5
R4b_tier1_all,0,4497,618,0.6494584147817766,Hostomel,1
R4b_tier1_all,1,3394,399,0.6726139221174807,Dmytrivka|Okhtyrka,2
R4b_tier1_all,2,3401,436,0.5992883333075484,Chernihiv|Makariv|Trostianets,3
R4b_tier1_all,3,3711,393,0.6071888703302366,Irpin|Moschun,2
R4b_tier1_all,4,3510,368,0.6568956182713863,Bucha|Volnovakha,2
E7_LogReg,0,22615,3311,0.7165878851003755,Mariupol,1
E7_LogReg,1,10110,1295,0.6253230606832423,Avdiivka|Lysychansk|Moschun,3
E7_LogReg,2,9736,1007,0.596084141448627,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7_LogReg,3,9780,1313,0.5713170194107836,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7_LogReg,4,9802,1154,0.616080876234695,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
NB08b_BDA_COH_DROP+RGB_XGBoost,0,41600,1071,0.7713190073417245,Lysychansk,1
NB08b_BDA_COH_DROP+RGB_XGBoost,1,41496,3144,0.6741321567539365,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+RGB_XGBoost,2,39919,198,0.6870813443973736,Okhtyrka|Volnovakha,2
NB08b_BDA_COH_DROP+RGB_XGBoost,3,41859,1189,0.7485664943979761,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+RGB_XGBoost,4,41068,542,0.6696098518503815,Borodyanka|Bucha|Irpin|Moschun,4
NB08b_BRIGHT_all_LogReg,0,30314,1277,0.6359515816627876,turkey-earthquake,1
NB08b_BRIGHT_all_LogReg,1,20621,3999,0.5329964424688172,ukraine-conflict,1
NB08b_BRIGHT_all_LogReg,2,14256,2662,0.560806520303061,haiti-earthquake|la_palma-volcano|morocco-earthquake,3
NB08b_BRIGHT_all_LogReg,3,13260,4654,0.7336472660113305,bata-explosion|congo-volcano|hawaii-wildfire|mexico-hurricane,4
NB08b_BRIGHT_all_LogReg,4,13972,1534,0.45449636192909265,beirut-explosion|libya-flood|marshall-wildfire|myanmar-hurricane|noto-earthquake,5
NB08b_BDA_COH_DROP+RGB_UISEM_voting,0,41600,1071,0.7692169978274482,Lysychansk,1
NB08b_BDA_COH_DROP+RGB_UISEM_voting,1,41496,3144,0.5605688253964084,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+RGB_UISEM_voting,2,39919,198,0.6422230029201154,Okhtyrka|Volnovakha,2
NB08b_BDA_COH_DROP+RGB_UISEM_voting,3,41859,1189,0.7223065068843715,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+RGB_UISEM_voting,4,41068,542,0.6376250780101445,Borodyanka|Bucha|Irpin|Moschun,4
D1c_post_composite,0,22615,3311,0.6555520125120111,Mariupol,1
D1c_post_composite,1,10110,1295,0.6688186379394547,Avdiivka|Lysychansk|Moschun,3
D1c_post_composite,2,9736,1007,0.5805596362181421,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
D1c_post_composite,3,9780,1313,0.6355008841727809,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
D1c_post_composite,4,9802,1154,0.6111983596451709,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
NB08b_BDA_COH_DROP+CARD_UISEM_voting,0,24902,933,0.6849158995428043,Lysychansk,1
NB08b_BDA_COH_DROP+CARD_UISEM_voting,1,26461,2781,0.609835533348883,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+CARD_UISEM_voting,2,26241,213,0.5981784874504956,Borodyanka|Okhtyrka|Volnovakha,3
NB08b_BDA_COH_DROP+CARD_UISEM_voting,3,29003,1079,0.7354867222684,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+CARD_UISEM_voting,4,24182,421,0.6921441860506962,Bucha|Irpin|Moschun,3
D3_clean,0,22615,3311,0.6193533532312577,Mariupol,1
D3_clean,1,7962,1117,0.6931837666503398,Lysychansk,1
D3_clean,2,7121,897,0.5452793766998248,Bucha|Hostomel|Moschun,3
D3_clean,3,6524,780,0.7030240027498036,Okhtyrka|Sievierodonetsk|Volnovakha,3
D3_clean,4,7071,762,0.5350050900080666,Avdiivka|Dmytrivka|Irpin,3
D6_fusion,0,22615,3311,0.6193533923453737,Mariupol,1
D6_fusion,1,7962,1117,0.6931837666503398,Lysychansk,1
D6_fusion,2,7121,897,0.5452793766998248,Bucha|Hostomel|Moschun,3
D6_fusion,3,6524,780,0.7030240027498036,Okhtyrka|Sievierodonetsk|Volnovakha,3
D6_fusion,4,7071,762,0.5350050900080666,Avdiivka|Dmytrivka|Irpin,3
D3_leaky,0,22615,3311,0.6123325336947769,Mariupol,1
D3_leaky,1,7962,1117,0.7053811439255074,Lysychansk,1
D3_leaky,2,7121,897,0.534321954358,Bucha|Hostomel|Moschun,3
D3_leaky,3,6524,780,0.7133772810870652,Okhtyrka|Sievierodonetsk|Volnovakha,3
D3_leaky,4,7071,762,0.5280156373701029,Avdiivka|Dmytrivka|Irpin,3
CLF_A9_GBM,0,170104,238,0.8060983462298061,Kharkiv,1
CLF_A9_GBM,1,75995,575,0.5997448260754269,Chernihiv|Chornobaivka|Moschun|Volnovakha,4
CLF_A9_GBM,2,76892,1371,0.6753969418237565,Avdiivka|Bucha|Lysychansk|Makariv,4
CLF_A9_GBM,3,78593,3759,0.6562948836379205,Irpin|Kherson|Mariupol|Rubizhne|Trostianets,5
CLF_A9_GBM,4,78729,1243,0.772746371498267,Dmytrivka|Hostomel|Kramatorsk|Okhtyrka|Sievierodonetsk,5
NB08b_BDA_COH_DROP+CARD_RF-200,0,24902,933,0.6739801056893915,Lysychansk,1
NB08b_BDA_COH_DROP+CARD_RF-200,1,26461,2781,0.6195516056104649,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+CARD_RF-200,2,26241,213,0.5864451861520025,Borodyanka|Okhtyrka|Volnovakha,3
NB08b_BDA_COH_DROP+CARD_RF-200,3,29003,1079,0.7415256875573433,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+CARD_RF-200,4,24182,421,0.6967856167829657,Bucha|Irpin|Moschun,3
NB08b_BDA_COH_DROP_ExtraTrees,0,3612,863,0.6031263027490879,Bucha|Dmytrivka|Mariupol|Moschun,4
NB08b_BDA_COH_DROP_ExtraTrees,1,4863,97,0.6317850669043179,Borodyanka|Lysychansk,2
NB08b_BDA_COH_DROP_ExtraTrees,2,4230,95,0.5388595430535226,Avdiivka|Hostomel,2
NB08b_BDA_COH_DROP_ExtraTrees,3,4370,326,0.6933213182598775,Irpin|Sievierodonetsk,2
NB08b_BDA_COH_DROP_ExtraTrees,4,4359,50,0.7211603620329543,Okhtyrka|Volnovakha,2
NB08b_BDA_CARD_XGBoost,0,110650,225,0.6500773274972959,Kharkiv,1
NB08b_BDA_CARD_XGBoost,1,64984,628,0.8428744586739446,Borodyanka|Mykolaiv|Sievierodonetsk,3
NB08b_BDA_CARD_XGBoost,2,64785,792,0.6635863404093914,Bucha|Chernihiv|Chornobaivka|Rubizhne|Trostianets,5
NB08b_BDA_CARD_XGBoost,3,65119,1695,0.6275778373354288,Dmytrivka|Hostomel|Kramatorsk|Lysychansk|Makariv|Volnovakha,6
NB08b_BDA_CARD_XGBoost,4,62750,3091,0.6557745183400218,Avdiivka|Irpin|Kherson|Mariupol|Moschun|Okhtyrka,6
NB08b_BDA_COH_DROP+CARD_XGBoost,0,24902,933,0.6773352343239707,Lysychansk,1
NB08b_BDA_COH_DROP+CARD_XGBoost,1,26461,2781,0.6182301005495787,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+CARD_XGBoost,2,26241,213,0.5759847105789286,Borodyanka|Okhtyrka|Volnovakha,3
NB08b_BDA_COH_DROP+CARD_XGBoost,3,29003,1079,0.7038341126895603,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+CARD_XGBoost,4,24182,421,0.671812810088909,Bucha|Irpin|Moschun,3
NB08b_BDA_COH_DROP+CARD_ExtraTrees,0,24902,933,0.7016995469809454,Lysychansk,1
NB08b_BDA_COH_DROP+CARD_ExtraTrees,1,26461,2781,0.5847001582893574,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+CARD_ExtraTrees,2,26241,213,0.5743134334927139,Borodyanka|Okhtyrka|Volnovakha,3
NB08b_BDA_COH_DROP+CARD_ExtraTrees,3,29003,1079,0.7174741078624769,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+CARD_ExtraTrees,4,24182,421,0.6631240977425532,Bucha|Irpin|Moschun,3
E7b_NearestCentroid,0,22615,3311,0.7189227005562215,Mariupol,1
E7b_NearestCentroid,1,10110,1295,0.6079628660343351,Avdiivka|Lysychansk|Moschun,3
E7b_NearestCentroid,2,9736,1007,0.5973175740944106,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7b_NearestCentroid,3,9780,1313,0.6322940431518055,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7b_NearestCentroid,4,9802,1154,0.5822457021148336,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
NB08b_BDA_COH_DROP+CARD_GBM,0,24902,933,0.6936421584561016,Lysychansk,1
NB08b_BDA_COH_DROP+CARD_GBM,1,26461,2781,0.6091299658274779,Avdiivka|Mariupol,2
NB08b_BDA_COH_DROP+CARD_GBM,2,26241,213,0.5915646277645381,Borodyanka|Okhtyrka|Volnovakha,3
NB08b_BDA_COH_DROP+CARD_GBM,3,29003,1079,0.7162280406542371,Dmytrivka|Hostomel|Sievierodonetsk,3
NB08b_BDA_COH_DROP+CARD_GBM,4,24182,421,0.6612139435656804,Bucha|Irpin|Moschun,3
B5_sub_XGB,0,22615,3311,0.6197146424976059,Mariupol,1
B5_sub_XGB,1,10110,1295,0.6137834990812869,Avdiivka|Lysychansk|Moschun,3
B5_sub_XGB,2,9736,1007,0.5710571309573961,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
B5_sub_XGB,3,9780,1313,0.620861728222045,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
B5_sub_XGB,4,9802,1154,0.6770748829234117,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
E1_base_XGB,0,22615,3311,0.6197146424976059,Mariupol,1
E1_base_XGB,1,10110,1295,0.6137834990812869,Avdiivka|Lysychansk|Moschun,3
E1_base_XGB,2,9736,1007,0.5710571309573961,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E1_base_XGB,3,9780,1313,0.620861728222045,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E1_base_XGB,4,9802,1154,0.6770748829234117,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
D1j_dynamic_random,0,58624,5909,0.6006142787797097,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1j_dynamic_random,1,58623,5908,0.6014991063132437,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1j_dynamic_random,2,58623,5908,0.6025459027096757,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1j_dynamic_random,3,58623,5909,0.598195886014206,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
D1j_dynamic_random,4,58623,5909,0.6074388231502137,Avdiivka|Borodyanka|Bucha|Chernihiv|Chornobaivka|Dmytrivka|Hostomel|Irpin|Kharkiv|Kherson|Kramatorsk|Lysychansk|Makariv|Mariupol|Moschun|Mykolaiv|Okhtyrka|Rubizhne|Sievierodonetsk|Trostianets|Volnovakha,21
E7d_MLP_128_64,0,22615,3311,0.6526362194460865,Mariupol,1
E7d_MLP_128_64,1,10110,1295,0.6370167558369486,Avdiivka|Lysychansk|Moschun,3
E7d_MLP_128_64,2,9736,1007,0.5678833911274987,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7d_MLP_128_64,3,9780,1313,0.5966208939306592,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7d_MLP_128_64,4,9802,1154,0.6708446428542799,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
NB08b_BDA_CARD_GBM,0,110650,225,0.6474863079516012,Kharkiv,1
NB08b_BDA_CARD_GBM,1,64984,628,0.8455405847568442,Borodyanka|Mykolaiv|Sievierodonetsk,3
NB08b_BDA_CARD_GBM,2,64785,792,0.6461635758140845,Bucha|Chernihiv|Chornobaivka|Rubizhne|Trostianets,5
NB08b_BDA_CARD_GBM,3,65119,1695,0.6297638415726792,Dmytrivka|Hostomel|Kramatorsk|Lysychansk|Makariv|Volnovakha,6
NB08b_BDA_CARD_GBM,4,62750,3091,0.6640900653275491,Avdiivka|Irpin|Kherson|Mariupol|Moschun|Okhtyrka,6
NB08b_BDA_CARD_AdaBoost,0,110650,225,0.7048481372475033,Kharkiv,1
NB08b_BDA_CARD_AdaBoost,1,64984,628,0.9103880217642867,Borodyanka|Mykolaiv|Sievierodonetsk,3
NB08b_BDA_CARD_AdaBoost,2,64785,792,0.6147748838375157,Bucha|Chernihiv|Chornobaivka|Rubizhne|Trostianets,5
NB08b_BDA_CARD_AdaBoost,3,65119,1695,0.5924245011891686,Dmytrivka|Hostomel|Kramatorsk|Lysychansk|Makariv|Volnovakha,6
NB08b_BDA_CARD_AdaBoost,4,62750,3091,0.6549464513266379,Avdiivka|Irpin|Kherson|Mariupol|Moschun|Okhtyrka,6
NB08b_BRIGHT_all_LightGBM,0,30314,1277,0.611543722373601,turkey-earthquake,1
NB08b_BRIGHT_all_LightGBM,1,20621,3999,0.5457845480501398,ukraine-conflict,1
NB08b_BRIGHT_all_LightGBM,2,14256,2662,0.663023307218545,haiti-earthquake|la_palma-volcano|morocco-earthquake,3
NB08b_BRIGHT_all_LightGBM,3,13260,4654,0.6523300994968482,bata-explosion|congo-volcano|hawaii-wildfire|mexico-hurricane,4
NB08b_BRIGHT_all_LightGBM,4,13972,1534,0.46849300824134643,beirut-explosion|libya-flood|marshall-wildfire|myanmar-hurricane|noto-earthquake,5
D1j_dynamic_groupkfold,0,90460,9933,0.6015373931865035,Mariupol,1
D1j_dynamic_groupkfold,1,50844,5802,0.581225941390701,Bucha|Dmytrivka|Kharkiv|Kherson,4
D1j_dynamic_groupkfold,2,50892,5756,0.5761666070624885,Chornobaivka|Kramatorsk|Lysychansk|Mykolaiv|Okhtyrka,5
D1j_dynamic_groupkfold,3,50334,4017,0.5216624926677076,Avdiivka|Borodyanka|Chernihiv|Hostomel|Volnovakha,5
D1j_dynamic_groupkfold,4,50586,4035,0.5968136717621694,Irpin|Makariv|Moschun|Rubizhne|Sievierodonetsk|Trostianets,6
NB08b_BRIGHT_all_ExtraTrees,0,30314,1277,0.6212452618643419,turkey-earthquake,1
NB08b_BRIGHT_all_ExtraTrees,1,20621,3999,0.5414546919728368,ukraine-conflict,1
NB08b_BRIGHT_all_ExtraTrees,2,14256,2662,0.6356198872003928,haiti-earthquake|la_palma-volcano|morocco-earthquake,3
NB08b_BRIGHT_all_ExtraTrees,3,13260,4654,0.6854860032591368,bata-explosion|congo-volcano|hawaii-wildfire|mexico-hurricane,4
NB08b_BRIGHT_all_ExtraTrees,4,13972,1534,0.46357791228587675,beirut-explosion|libya-flood|marshall-wildfire|myanmar-hurricane|noto-earthquake,5
E7_KNN_15,0,22615,3311,0.5856275274759455,Mariupol,1
E7_KNN_15,1,10110,1295,0.6194423335092649,Avdiivka|Lysychansk|Moschun,3
E7_KNN_15,2,9736,1007,0.5522008103886837,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7_KNN_15,3,9780,1313,0.5559174181992883,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7_KNN_15,4,9802,1154,0.6228690938648822,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
E7b_QDA,0,22615,3311,0.5861027092251613,Mariupol,1
E7b_QDA,1,10110,1295,0.6107354741501083,Avdiivka|Lysychansk|Moschun,3
E7b_QDA,2,9736,1007,0.5564092934974709,Bucha|Irpin|Kramatorsk|Rubizhne|Trostianets,5
E7b_QDA,3,9780,1313,0.5503831865139072,Chernihiv|Hostomel|Kharkiv|Kherson|Makariv,5
E7b_QDA,4,9802,1154,0.6280099825727831,Chornobaivka|Dmytrivka|Okhtyrka|Sievierodonetsk|Volnovakha,5
ABL_ROLLING_SAR_COH,0,170104,238,0.5,Kharkiv,1
ABL_ROLLING_SAR_COH,1,113042,84,0.5,Mykolaiv,1
ABL_ROLLING_SAR_COH,2,107068,1628,0.5055100680242941,Borodyanka|Chernihiv|Irpin|Kramatorsk|Rubizhne|Sievierodonetsk,6
ABL_ROLLING_SAR_COH,3,103628,1947,0.6027506531487158,Avdiivka|Chornobaivka|Dmytrivka|Hostomel|Lysychansk|Makariv|Moschun,7
ABL_ROLLING_SAR_COH,4,104753,3435,0.4302393737296436,Bucha|Kherson|Mariupol|Okhtyrka|Trostianets|Volnovakha,6
R4_tier1_ms,0,4497,618,0.6182869171065508,Hostomel,1
R4_tier1_ms,1,3394,399,0.6097832226643403,Dmytrivka|Okhtyrka,2
R4_tier1_ms,2,3401,436,0.5869061064096416,Chernihiv|Makariv|Trostianets,3
