city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Trostianets,s2__composite__b04__winter_baseline_max,0.7133781906691645,0.7133781906691645,higher=damaged,111959.0,0.0006287822953205479,0.4258443100584878,0.31136527913181944,8737
Trostianets,s2__composite__b04__post_winter_baseline_std,0.7115112589364225,0.7115112589364225,higher=damaged,111666.0,0.0007015527108989695,0.01738801652313346,0.008741484424842546,8737
Trostianets,s2__composite__b08__prebattle_baseline_max,0.7102974347211072,0.7102974347211072,higher=damaged,111475.5,0.0007529850144502509,0.4755055507024129,0.3720705032071768,8737
Trostianets,s2__composite__b08__winter_baseline_max,0.7102974347211072,0.7102974347211072,higher=damaged,111475.5,0.0007529850144502509,0.4755055507024129,0.3720705032071768,8737
Trostianets,s2__composite__mndwi__post_winter_baseline_max,0.7088351110601369,0.7088351110601369,higher=damaged,111246.0,0.0008195920221819521,-0.14432826922792527,-0.19209122296040534,8737
Trostianets,s2__composite__b07__prebattle_baseline_std,0.7070573842566044,0.7070573842566044,higher=damaged,110967.0,0.0009079192016983523,0.022926408658310818,0.013427523392844828,8737
Trostianets,s2__composite__b07__winter_baseline_std,0.7070573842566044,0.7070573842566044,higher=damaged,110967.0,0.0009079192016983523,0.022926408658310818,0.013427523392844828,8737
Trostianets,s2__composite__b04__post_winter_baseline_max,0.7041104357023614,0.7041104357023614,higher=damaged,110504.5,0.001073996724350011,0.2168790954682562,0.18196624111713572,8737
Trostianets,s2__composite__b03__prebattle_baseline_max,0.6954002115431179,0.6954002115431179,higher=damaged,109137.5,0.0017431539820406425,0.40399861004617477,0.30125391604307256,8737
Trostianets,s2__composite__b03__winter_baseline_max,0.6954002115431179,0.6954002115431179,higher=damaged,109137.5,0.0017431539820406425,0.40399861004617477,0.30125391604307256,8737
Trostianets,s2__composite__b02__prebattle_baseline_max,0.6936224847395853,0.6936224847395853,higher=damaged,108858.5,0.0019199621341660753,0.41336805952919853,0.3035928529516001,8737
Trostianets,s2__composite__b02__winter_baseline_max,0.6936224847395853,0.6936224847395853,higher=damaged,108858.5,0.0019199621341660753,0.41336805952919853,0.3035928529516001,8737
Trostianets,s2__composite__ndbi__prebattle_baseline_std,0.6919116616329599,0.6919116616329599,higher=damaged,108590.0,0.002105524356730582,0.04411046734399379,0.031831145908343995,8737
Trostianets,s2__composite__ndbi__winter_baseline_std,0.6919116616329599,0.6919116616329599,higher=damaged,108590.0,0.002105524356730582,0.04411046734399379,0.031831145908343995,8737
Trostianets,s2__composite__b03__post_winter_baseline_mean,0.6894967567636452,0.6894967567636452,higher=damaged,108211.0,0.0023955212877850825,0.1740563889875021,0.1596370430477608,8737
Trostianets,s2__composite__b08__post_winter_baseline_std,0.6894266671764092,0.6894266671764092,higher=damaged,108200.0,0.0024029981301134204,0.022150625257881924,0.013189311122658042,8737
Trostianets,s2__composite__mndwi__prebattle_baseline_max,0.689037988556282,0.689037988556282,higher=damaged,108139.0,0.002454582852812815,0.2780071687367227,0.10958720985205601,8737
Trostianets,s2__composite__mndwi__winter_baseline_max,0.689037988556282,0.689037988556282,higher=damaged,108139.0,0.002454582852812815,0.2780071687367227,0.10958720985205601,8737
Trostianets,s2__composite__b12__post_winter_baseline_max,0.6883976246001706,0.6883976246001706,higher=damaged,108038.5,0.002539252209351581,0.25679965648386216,0.23983781414508326,8737
Trostianets,s2__composite__ndwi__prebattle_baseline_max,0.6882096570707651,0.6882096570707651,higher=damaged,108009.0,0.0025646077836658653,-0.03806808257165054,-0.07342254662522049,8737
Trostianets,s2__composite__ndwi__winter_baseline_max,0.6882096570707651,0.6882096570707651,higher=damaged,108009.0,0.0025646077836658653,-0.03806808257165054,-0.07342254662522049,8737
