feature,H_statistic,p_value,significant,n_groups
s2__composite__mndwi__post_winter_baseline__p10,438.81131245373325,1.1390871112323221e-93,True,5
s2__composite__mndwi__post_winter_baseline__p50,436.94225780928883,2.887830235207574e-93,True,5
s2__composite__mndwi__post_winter_baseline__min,413.507077061282,3.35449795725491e-88,True,5
s2__composite__mndwi__post_winter_baseline__mean,412.7080229858153,4.992337433103136e-88,True,5
s2__obs_count__post_winter_baseline__p90,355.42963502025316,1.179223064265856e-75,True,5
s2__qa__cloud_freq__postbattle__p10,350.5973935847647,1.3031439743675791e-74,True,5
s2__qa__cloud_freq__postbattle__min,348.8090916529875,3.170362870669156e-74,True,5
s2__visibility__cloud__freq__postbattle__min,346.3184924861969,1.0935569436281184e-73,True,5
s2__visibility__cloud__freq__postbattle__p10,346.2312633277306,1.142021289085675e-73,True,5
s2__obs_count__post_winter_baseline__p50,343.9369357903101,3.5728128717131316e-73,True,5
s2__qa__cloud_freq__postbattle__p50,342.6840773337893,6.660231347050051e-73,True,5
s2__visibility__clear__freq__postbattle__p90,342.16789880349,8.608454678477933e-73,True,5
s2__qa__cloud_freq__postbattle__p90,341.3898121205103,1.2673647378706481e-72,True,5
s2__visibility__cloud__freq__postbattle__p50,341.34216576925877,1.2977398158468782e-72,True,5
s2__obs_count__post_winter_baseline__p10,339.7717803794128,2.8327062612818096e-72,True,5
s2__composite__b04__post_winter_baseline__p50,338.6840895998079,4.864142005923572e-72,True,5
s2__obs_count__post_winter_baseline__min,337.2486442844995,9.928314001321703e-72,True,5
s2__visibility__cloud__freq__postbattle__p90,336.053224162106,1.7985588259982701e-71,True,5
s2__visibility__clear__freq__postbattle__p50,335.202900204793,2.7445829882058906e-71,True,5
s2__visibility__clear__freq__postbattle__p10,328.2776620646353,8.575523129812248e-70,True,5
s2__composite__b04__post_winter_baseline__p10,327.9671636256826,1.0006357705494506e-69,True,5
s2__visibility__clear__freq__postbattle__min,321.01339777593444,3.1696908409304854e-68,True,5
s2__composite__b04__post_winter_baseline__mean,319.3277167170049,7.324627579532256e-68,True,5
s2__composite__ndvi__post_winter_baseline__p10,299.3035712391594,1.5311917554338553e-63,True,5
s2__composite__ndvi__post_winter_baseline__p50,296.3548310119068,6.62322001227706e-63,True,5
s2__composite__mndwi__post_winter_baseline__p90,291.01992120588034,9.369020727354297e-62,True,5
s2__composite__ndvi__post_winter_baseline__min,288.441161594339,3.371520093014766e-61,True,5
s2__composite__b03__post_winter_baseline__p50,285.20816166228514,1.6788093514077311e-60,True,5
s2__composite__ndvi__post_winter_baseline__mean,279.2536908079164,3.2277489618362504e-59,True,5
s2__composite__b04__post_winter_baseline__min,278.7247785309456,4.1969530350126865e-59,True,5
s2__composite__b03__post_winter_baseline__mean,268.49849401794535,6.720903816523685e-57,True,5
s2__composite__ndwi__post_winter_baseline__p50,266.6957422223779,1.6443194420451786e-56,True,5
s2__composite__ndwi__post_winter_baseline__p90,260.11327304948855,4.311014070333642e-55,True,5
s2__composite__b03__post_winter_baseline__p10,256.25115510147515,2.92941537139895e-54,True,5
s2__composite__ndwi__post_winter_baseline__mean,255.3367259136002,4.611117932285936e-54,True,5
s2__composite__b02__post_winter_baseline__p50,253.30410614599913,1.2639795070981726e-53,True,5
s2__composite__ndwi__post_winter_baseline__max,249.90827125496298,6.81272467275658e-53,True,5
s2__composite__b04__post_winter_baseline__p90,247.85174430419363,1.8894262701209396e-52,True,5
s2__composite__mndwi__post_winter_baseline__max,246.87376108781274,3.068972747120081e-52,True,5
s2__composite__b02__post_winter_baseline__mean,239.33849399120004,1.2879617898450456e-50,True,5
s2__composite__b03__post_winter_baseline__min,232.86503685907869,3.189981076142028e-49,True,5
s2__composite__b03__post_winter_baseline__p90,223.33109345851994,3.5979934243893643e-47,True,5
