feature,H_statistic,p_value,significant,n_groups
s2__composite__ndvi__post_winter_baseline__p10,756.5376191655635,1.99017126140892e-162,True,5
s2__composite__ndvi__post_winter_baseline__p50,752.3542425133512,1.6028665341877461e-161,True,5
s2__composite__ndvi__post_winter_baseline__mean,727.1037876163072,4.711703924785698e-156,True,5
s2__composite__ndwi__post_winter_baseline__p50,724.0365035806467,2.1747000286535648e-155,True,5
s2__composite__ndvi__post_winter_baseline__min,723.485816535134,2.861870660647954e-155,True,5
s2__composite__ndwi__post_winter_baseline__p90,716.4245213387519,9.677050174604853e-154,True,5
s2__composite__ndwi__post_winter_baseline__mean,700.5190610351078,2.690585384457185e-150,True,5
s2__composite__ndwi__post_winter_baseline__max,679.6555795836496,8.855255457313405e-146,True,5
s2__composite__mndwi__post_winter_baseline__p50,663.485425627698,2.8059437873405003e-142,True,5
s2__composite__mndwi__post_winter_baseline__mean,649.251359571502,3.385144658345452e-139,True,5
s2__composite__mndwi__prebattle_baseline__p50,647.5864882523679,7.762252851336572e-139,True,5
s2__composite__ndre__post_winter_baseline__p50,638.6139092992935,6.797010341485006e-137,True,5
s2__composite__cire__post_winter_baseline__p10,635.0054522093707,4.106116029324427e-136,True,5
s2__composite__cire__post_winter_baseline__p50,634.62475110643,4.964091538590818e-136,True,5
s2__composite__mndwi__winter_baseline__p50,633.988576602777,6.8163065740603096e-136,True,5
s2__composite__ndre__post_winter_baseline__mean,629.4054962569949,6.69285491058197e-135,True,5
s2__composite__cire__post_winter_baseline__mean,626.5630347552185,2.759844175536454e-134,True,5
s2__composite__ndre__post_winter_baseline__p10,626.2701038582089,3.1936789470512324e-134,True,5
s2__composite__cire__post_winter_baseline__min,618.2758514853623,1.716562342521714e-132,True,5
s2__composite__mndwi__prebattle_baseline__mean,617.0191082539435,3.211271965033311e-132,True,5
s2__composite__mndwi__winter_baseline__mean,607.8005231705274,3.176516689913336e-130,True,5
s2__composite__ndre__post_winter_baseline__min,606.8120466050336,5.1986615590187736e-130,True,5
s2__composite__mndwi__post_winter_baseline__p90,605.7236060585273,8.942650866248773e-130,True,5
s2__composite__ndvi__prebattle_baseline__p10,602.8732522236166,3.701442614566489e-129,True,5
s2__composite__ndwi__prebattle_baseline__p90,593.9837408151551,3.1065183835958154e-127,True,5
s2__composite__ndre__post_winter_baseline__p90,589.8753812823661,2.406515868224353e-126,True,5
s2__composite__ndvi__prebattle_baseline__min,589.5615080327503,2.8139415430357943e-126,True,5
s2__composite__ndvi__post_winter_baseline__p90,583.7588864315951,5.070576281847257e-125,True,5
s2__composite__ndwi__prebattle_baseline__max,577.9823217992158,9.018166785072838e-124,True,5
