feature,H_statistic,p_value,significant,n_groups
s2__composite__ndre__post_winter_baseline__min,69.62860020906282,2.7189300944449893e-14,True,5
s2__composite__ndre__post_winter_baseline__p10,69.16662001855093,3.4033423763290146e-14,True,5
s2__composite__ndre__post_winter_baseline__mean,68.10091632413003,5.711729256933563e-14,True,5
s2__composite__cire__post_winter_baseline__p10,67.94233296310688,6.169073888347261e-14,True,5
s2__composite__cire__post_winter_baseline__min,67.57859985688867,7.361040092355011e-14,True,5
s2__composite__ndre__post_winter_baseline__p50,67.14075944609874,9.104864370557098e-14,True,5
s2__composite__cire__post_winter_baseline__mean,66.59406867660778,1.1872393743562923e-13,True,5
s2__composite__cire__post_winter_baseline__p50,65.78553398892734,1.7577610052859313e-13,True,5
s2__composite__ndre__post_winter_baseline__max,63.17501658354588,6.234054669368302e-13,True,5
s2__composite__ndre__post_winter_baseline__p90,62.887739010935775,7.165287653495826e-13,True,5
s2__composite__cire__post_winter_baseline__p90,61.27150025155924,1.5676204056097923e-12,True,5
s2__composite__cire__post_winter_baseline__max,59.58966958756639,3.5378998789294226e-12,True,5
s2__composite__ndvi__post_winter_baseline__p10,57.828444278370284,8.290688361643497e-12,True,5
s2__composite__ndvi__post_winter_baseline__mean,56.6997921938073,1.430220934744281e-11,True,5
s2__composite__ndre__prebattle_baseline__min,54.93290436368568,3.3558668700838925e-11,True,5
s2__composite__ndre__winter_baseline__min,54.93290436368568,3.3558668700838925e-11,True,5
s2__composite__cire__prebattle_baseline__min,54.741063461879776,3.6812607306423383e-11,True,5
s2__composite__cire__winter_baseline__min,54.741063461879776,3.6812607306423383e-11,True,5
s2__composite__ndwi__winter_baseline__max,54.666137872848516,3.816740257675551e-11,True,5
s2__composite__ndwi__prebattle_baseline__max,54.666137872848516,3.816740257675551e-11,True,5
s2__composite__ndvi__post_winter_baseline__min,54.38864799644762,4.3633176885575764e-11,True,5
s2__composite__ndwi__prebattle_baseline__p90,53.96625455429319,5.349004544162214e-11,True,5
s2__composite__ndwi__winter_baseline__p90,53.96625455429319,5.349004544162214e-11,True,5
s2__composite__ndre__prebattle_baseline__p10,53.880899822832134,5.5737137207401336e-11,True,5
s2__composite__ndre__winter_baseline__p10,53.880899822832134,5.5737137207401336e-11,True,5
s2__composite__cire__prebattle_baseline__p10,53.505636840752686,6.678911347202496e-11,True,5
s2__composite__cire__winter_baseline__p10,53.505636840752686,6.678911347202496e-11,True,5
s2__composite__ndvi__prebattle_baseline__p10,52.4516669463236,1.1098043509538606e-10,True,5
s2__composite__ndvi__winter_baseline__p10,52.4516669463236,1.1098043509538606e-10,True,5
s2__composite__ndvi__post_winter_baseline__p50,51.22691860994735,2.0013234799748302e-10,True,5
s2__composite__ndwi__post_winter_baseline__p90,50.836908935030806,2.414420407069809e-10,True,5
s2__composite__ndvi__winter_baseline__min,50.59815924137958,2.7082569942473555e-10,True,5
s2__composite__ndvi__prebattle_baseline__min,50.59815924137958,2.7082569942473555e-10,True,5
s2__composite__ndwi__post_winter_baseline__mean,49.841129851656206,3.8974506906504906e-10,True,5
s2__composite__ndwi__post_winter_baseline__max,49.36051043536793,4.910216965937899e-10,True,5
s2__composite__ndre__prebattle_baseline__p50,48.81757233413839,6.373570235913784e-10,True,5
s2__composite__ndre__winter_baseline__p50,48.81757233413839,6.373570235913784e-10,True,5
s2__composite__ndre__winter_baseline__mean,48.639103471488625,6.943986875837202e-10,True,5
s2__composite__ndre__prebattle_baseline__mean,48.639103471488625,6.943986875837202e-10,True,5
s2__composite__ndvi__post_winter_baseline__p90,47.937300954198214,9.726182830287868e-10,True,5
s2__composite__cire__prebattle_baseline__p50,46.0036633029797,2.4585317734526622e-09,True,5
s2__composite__cire__winter_baseline__p50,46.0036633029797,2.4585317734526622e-09,True,5
s2__composite__ndvi__post_winter_baseline__max,45.59514288316389,2.990013584088747e-09,True,5
s2__composite__cire__prebattle_baseline__mean,45.4851202161758,3.1518038875925524e-09,True,5
s2__composite__cire__winter_baseline__mean,45.4851202161758,3.1518038875925524e-09,True,5
s2__composite__ndwi__winter_baseline__mean,43.49170723864938,8.180842070467415e-09,True,5
s2__composite__ndwi__prebattle_baseline__mean,43.49170723864938,8.180842070467415e-09,True,5
s2__composite__ndwi__post_winter_baseline__p50,43.398126910577844,8.555086752189077e-09,True,5
s2__composite__mndwi__post_winter_baseline__p90,43.251222939118065,9.177335233215994e-09,True,5
s2__composite__ndvi__prebattle_baseline__mean,43.10931909051169,9.821245703249526e-09,True,5
s2__composite__ndvi__winter_baseline__mean,43.10931909051169,9.821245703249526e-09,True,5
s2__composite__b04__post_winter_baseline__p90,42.48954019469058,1.3205094059953558e-08,True,5
s2__composite__b04__post_winter_baseline__max,42.11329046696997,1.580354893712549e-08,True,5
s2__composite__ndwi__post_winter_baseline__p10,41.24822307062937,2.3878136955295587e-08,True,5
s2__composite__b04__post_winter_baseline__mean,40.735119732067055,3.0495521863928806e-08,True,5
s2__composite__mndwi__post_winter_baseline__max,39.88754349190344,4.566514894379475e-08,True,5
s2__composite__b05__post_winter_baseline__p90,39.67962820941175,5.041642571204699e-08,True,5
s2__composite__ndwi__winter_baseline__p50,39.52440824856319,5.428217678291417e-08,True,5
s2__composite__ndwi__prebattle_baseline__p50,39.52440824856319,5.428217678291417e-08,True,5
s2__composite__b05__post_winter_baseline__max,39.450530538371744,5.6224582268514276e-08,True,5
s2__composite__ndvi__winter_baseline__p50,38.39425776959638,9.291428597993769e-08,True,5
s2__composite__ndvi__prebattle_baseline__p50,38.39425776959638,9.291428597993769e-08,True,5
s2__composite__mndwi__post_winter_baseline__mean,37.73156245584812,1.2729195728791873e-07,True,5
s2__composite__ndre__winter_baseline__p90,37.584641491314414,1.3648832947681179e-07,True,5
s2__composite__ndre__prebattle_baseline__p90,37.584641491314414,1.3648832947681179e-07,True,5
s2__composite__b03__post_winter_baseline__p90,37.538733835462835,1.3949552662097486e-07,True,5
s2__composite__b04__post_winter_baseline__p50,36.94018618401737,1.8531412268181153e-07,True,5
s2__composite__ndwi__post_winter_baseline__min,36.8746919156357,1.9116102659445237e-07,True,5
s2__composite__b02__post_winter_baseline__p90,36.86867626226348,1.9170720114940073e-07,True,5
s2__composite__b03__post_winter_baseline__max,36.67620473946882,2.100279953384519e-07,True,5
s2__composite__mndwi__post_winter_baseline__p50,35.974946211533386,2.9282412788846375e-07,True,5
s2__composite__b03__post_winter_baseline__std,35.61750160963436,3.468308725054961e-07,True,5
s2__composite__b02__post_winter_baseline__max,35.34335718657973,3.948852063206375e-07,True,5
s2__composite__b03__post_winter_baseline__max_abs_delta,34.91719649082838,4.830875417179766e-07,True,5
s2__composite__b03__post_winter_baseline__mean,34.79549761035025,5.117034926434381e-07,True,5
s2__composite__b04__post_winter_baseline__max_abs_delta,34.55618465305221,5.729948406055722e-07,True,5
s2__composite__b02__post_winter_baseline__mean,34.50457319981924,5.871437049352023e-07,True,5
s2__composite__b04__post_winter_baseline__std,34.356360647024644,6.297402954541555e-07,True,5
s2__composite__ndre__winter_baseline__max,33.823588824798634,8.099162328882947e-07,True,5
s2__composite__ndre__prebattle_baseline__max,33.823588824798634,8.099162328882947e-07,True,5
s2__composite__b05__post_winter_baseline__std,33.68184325621121,8.659602401370794e-07,True,5
s2__composite__cire__winter_baseline__p90,33.08635429358867,1.1468264499866842e-06,True,5
s2__composite__cire__prebattle_baseline__p90,33.08635429358867,1.1468264499866842e-06,True,5
s2__composite__b05__post_winter_baseline__mean,32.191140720162025,1.7485022853661145e-06,True,5
s2__composite__b02__post_winter_baseline__p50,32.139662732253065,1.791389990714454e-06,True,5
s2__composite__b02__winter_baseline__p90,31.495280247881045,2.425718560841353e-06,True,5
s2__composite__b02__prebattle_baseline__p90,31.495280247881045,2.425718560841353e-06,True,5
s2__composite__cire__prebattle_baseline__max,31.283716872536388,2.6793473419048226e-06,True,5
s2__composite__cire__winter_baseline__max,31.283716872536388,2.6793473419048226e-06,True,5
s2__composite__b05__post_winter_baseline__p50,30.964334852590707,3.113109811856376e-06,True,5
s2__composite__b05__post_winter_baseline__max_abs_delta,30.37841122742998,4.09861718248583e-06,True,5
s2__composite__b03__winter_baseline__std,30.02236782670252,4.843386263217086e-06,True,5
s2__composite__b03__prebattle_baseline__std,30.02236782670252,4.843386263217086e-06,True,5
s2__composite__ndvi__winter_baseline__p90,29.54581914217627,6.055063542799101e-06,True,5
s2__composite__ndvi__prebattle_baseline__p90,29.54581914217627,6.055063542799101e-06,True,5
s2__composite__b03__post_winter_baseline__p50,29.241719756950157,6.9814586614306644e-06,True,5
s2__composite__b04__post_winter_baseline__p10,28.420141821356523,1.0251227101674022e-05,True,5
s2__composite__ndbi__post_winter_baseline__max,28.417671072718225,1.026306538783132e-05,True,5
s2__composite__b02__post_winter_baseline__std,28.02960867422098,1.2301766759446832e-05,True,5
s2__visibility__clear__freq__crossbattle__min,27.666666666666533,1.4571304145163412e-05,True,5
s2__visibility__clear__freq__crossbattle__max_abs_delta,27.666666666666533,1.4571304145163412e-05,True,5
s2__visibility__fire__freq__crossbattle__p90,27.666666666666533,1.4571304145163412e-05,True,5
s2__visibility__clear__freq__crossbattle__p10,27.666666666666533,1.4571304145163412e-05,True,5
s2__visibility__fire__freq__crossbattle__max_abs_delta,27.666666666666533,1.4571304145163412e-05,True,5
