feature,H_statistic,p_value,significant,n_groups
s2__visibility__clear__freq__crossbattle__p90,85.68419770205583,1.0859359551519666e-17,True,5
s2__visibility__clear__freq__crossbattle__p50,82.94165671345584,4.14513630738695e-17,True,5
s2__visibility__fire__freq__crossbattle__p50,65.93505275903624,1.6347416687986958e-13,True,5
s2__visibility__clear__freq__crossbattle__p10,65.37693555904855,2.143187069161336e-13,True,5
s2__visibility__clear__freq__crossbattle__min,62.87578611546148,7.206911019244042e-13,True,5
s2__visibility__fire__freq__crossbattle__p10,58.823618115493204,5.124551694792802e-12,True,5
s2__visibility__fire__freq__crossbattle__p90,52.2692160521577,1.211734574767012e-10,True,5
s2__composite__b08__winter_baseline__p90,49.66811729712234,4.235434860651366e-10,True,5
s2__composite__b08__prebattle_baseline__p90,49.66811729712234,4.235434860651366e-10,True,5
s2__composite__b8a__winter_baseline__max,46.04161036284493,2.414231441829585e-09,True,5
s2__composite__b8a__prebattle_baseline__max,46.04161036284493,2.414231441829585e-09,True,5
s2__composite__b8a__winter_baseline__p90,45.796733323656014,2.7147755814714523e-09,True,5
s2__composite__b8a__prebattle_baseline__p90,45.796733323656014,2.7147755814714523e-09,True,5
s2__composite__b07__prebattle_baseline__max,45.347627090821476,3.3663255730604485e-09,True,5
s2__composite__b07__winter_baseline__max,45.347627090821476,3.3663255730604485e-09,True,5
s2__composite__b08__winter_baseline__max,44.92715100772506,4.117061057323738e-09,True,5
s2__composite__b08__prebattle_baseline__max,44.92715100772506,4.117061057323738e-09,True,5
s2__composite__b05__winter_baseline__max,44.35105993589947,5.423996190387002e-09,True,5
s2__composite__b05__prebattle_baseline__max,44.35105993589947,5.423996190387002e-09,True,5
s2__composite__b07__prebattle_baseline__p90,44.19092342199718,5.85584472897646e-09,True,5
s2__composite__b07__winter_baseline__p90,44.19092342199718,5.85584472897646e-09,True,5
s2__composite__b8a__winter_baseline__mean,43.89152566269956,6.757387149369532e-09,True,5
s2__composite__b8a__prebattle_baseline__mean,43.89152566269956,6.757387149369532e-09,True,5
s2__composite__b05__prebattle_baseline__p90,43.461870418365315,8.298355885101285e-09,True,5
s2__composite__b05__winter_baseline__p90,43.461870418365315,8.298355885101285e-09,True,5
s2__composite__b8a__prebattle_baseline__p50,43.34004559495709,8.795907087617141e-09,True,5
s2__composite__b8a__winter_baseline__p50,43.34004559495709,8.795907087617141e-09,True,5
