feature,H_statistic,p_value,significant,n_groups
s2__composite__ndvi__post_winter_baseline__p10,45.773927960134415,2.7445983038160957e-09,True,5
s2__composite__ndre__post_winter_baseline__min,44.69759780114023,4.595200918069183e-09,True,5
s2__composite__ndre__post_winter_baseline__p10,44.259670712083356,5.666399113014696e-09,True,5
s2__composite__ndvi__post_winter_baseline__mean,43.841943538078226,6.919519682347441e-09,True,5
s2__composite__ndvi__post_winter_baseline__min,42.94209414255698,1.0638148434029588e-08,True,5
s2__composite__ndvi__post_winter_baseline__p50,41.53478791030227,2.0827725207551373e-08,True,5
s2__composite__ndre__post_winter_baseline__mean,40.311337644892205,3.7319087071788004e-08,True,5
s2__composite__ndwi__post_winter_baseline__p90,39.7001286101181,4.992683153227115e-08,True,5
s2__composite__b11__post_winter_baseline__min,39.39423140183264,5.775122079425742e-08,True,5
s2__composite__cire__post_winter_baseline__min,38.84658901527462,7.493697795294866e-08,True,5
s2__composite__ndvi__post_winter_baseline__p90,38.453088506120594,9.035238351429588e-08,True,5
s2__composite__ndre__post_winter_baseline__p50,38.40645399198354,9.237729144675651e-08,True,5
s2__composite__ndwi__post_winter_baseline__max,37.91539423681081,1.166506543466633e-07,True,5
s2__composite__b11__post_winter_baseline__p10,37.64622259776843,1.3255571298214373e-07,True,5
s2__visibility__fire__freq__crossbattle__max_abs_delta,35.323569511889275,3.986002033471987e-07,True,5
s2__composite__b11__prebattle_baseline__std,35.159805524861895,4.307136888858989e-07,True,5
s2__composite__b11__winter_baseline__std,35.159805524861895,4.307136888858989e-07,True,5
s2__visibility__fire__freq__crossbattle__p90,34.869750846962546,4.940489925731065e-07,True,5
s2__composite__b12__prebattle_baseline__std,34.640699144188034,5.505560157842085e-07,True,5
s2__composite__b12__winter_baseline__std,34.640699144188034,5.505560157842085e-07,True,5
s2__composite__cire__post_winter_baseline__p10,34.23918795363454,6.65584600540724e-07,True,5
s2__composite__b11__winter_baseline__max_abs_delta,33.57203909448477,9.120173551882588e-07,True,5
s2__composite__b11__prebattle_baseline__max_abs_delta,33.57203909448477,9.120173551882588e-07,True,5
s2__composite__b12__prebattle_baseline__max_abs_delta,33.04727252882209,1.1681542124111538e-06,True,5
