feature,H_statistic,p_value,significant,n_groups
s2__visibility__fire__freq__crossbattle__p90,11.552634728639191,0.003100110991818384,True,3
s2__visibility__fire__freq__crossbattle__max_abs_delta,11.503292658407146,0.003177545202474027,True,3
s2__visibility__fire__freq__prebattle__max_abs_delta,9.242449172947982,0.009840737845070799,True,3
s2__visibility__clear__freq__crossbattle__p10,9.19506421838737,0.010076673213128403,True,3
s2__visibility__clear__freq__crossbattle__max_abs_delta,9.150146496758534,0.010305544285937359,True,3
s2__visibility__clear__freq__crossbattle__min,9.150146496758534,0.010305544285937359,True,3
s2__visibility__fire__freq__prebattle__p90,9.089627938182481,0.010622148580414055,True,3
s2__composite__mndwi__prebattle_baseline__max_abs_delta,7.863418154771523,0.01961012866924317,True,3
s2__composite__mndwi__winter_baseline__max_abs_delta,7.863418154771523,0.01961012866924317,True,3
s2__composite__mndwi__winter_baseline__std,6.522239562725304,0.03834543546373275,True,3
s2__composite__mndwi__prebattle_baseline__std,6.522239562725304,0.03834543546373275,True,3
s2__composite__b07__prebattle_baseline__max_abs_delta,6.404533006415136,0.04066992093171743,True,3
s2__composite__b07__winter_baseline__max_abs_delta,6.404533006415136,0.04066992093171743,True,3
s2__composite__b03__prebattle_baseline__max_abs_delta,5.921623627239567,0.05177686694078752,False,3
s2__composite__b03__winter_baseline__max_abs_delta,5.921623627239567,0.05177686694078752,False,3
s2__visibility__clear__freq__prebattle__max_abs_delta,5.723045920896184,0.057181608589794326,False,3
s2__visibility__clear__freq__prebattle__min,5.723045920896184,0.057181608589794326,False,3
s2__composite__b02__prebattle_baseline__max_abs_delta,5.562940379826712,0.06194736600355322,False,3
s2__composite__b02__winter_baseline__max_abs_delta,5.562940379826712,0.06194736600355322,False,3
s2__composite__b04__winter_baseline__max_abs_delta,5.52596213050324,0.06310337241808663,False,3
s2__composite__b04__prebattle_baseline__max_abs_delta,5.52596213050324,0.06310337241808663,False,3
s2__visibility__clear__freq__prebattle__p10,5.458290690303699,0.06527505347624546,False,3
s2__composite__b07__winter_baseline__std,5.288847375465139,0.07104628679002697,False,3
s2__composite__b07__prebattle_baseline__std,5.288847375465139,0.07104628679002697,False,3
s2__composite__b05__winter_baseline__std,5.015705566042016,0.08144292726346941,False,3
s2__composite__b05__prebattle_baseline__std,5.015705566042016,0.08144292726346941,False,3
s2__visibility__fire__freq__postbattle__max_abs_delta,4.906561886829892,0.08601092607498262,False,3
s2__composite__b02__prebattle_baseline__p90,4.822113080286223,0.08972045121979388,False,3
s2__composite__b02__winter_baseline__p90,4.822113080286223,0.08972045121979388,False,3
s2__visibility__fire__freq__postbattle__p90,4.795742675993629,0.09091126682618143,False,3
s2__composite__b05__post_winter_baseline__max,4.692148644002884,0.09574428666454633,False,3
s2__composite__b03__prebattle_baseline__std,4.646616980287604,0.09794898567891248,False,3
s2__composite__b03__winter_baseline__std,4.646616980287604,0.09794898567891248,False,3
s2__composite__b05__post_winter_baseline__p90,4.641920082334934,0.09817928419036949,False,3
s2__composite__b02__prebattle_baseline__std,4.539387547270167,0.10334382184098165,False,3
s2__composite__b02__winter_baseline__std,4.539387547270167,0.10334382184098165,False,3
s2__composite__b08__prebattle_baseline__max_abs_delta,4.52850725546316,0.10390755932678354,False,3
s2__composite__b08__winter_baseline__max_abs_delta,4.52850725546316,0.10390755932678354,False,3
s2__composite__b8a__prebattle_baseline__max_abs_delta,4.434204302991541,0.10892429803323257,False,3
s2__composite__b8a__winter_baseline__max_abs_delta,4.434204302991541,0.10892429803323257,False,3
s2__composite__ndbi__winter_baseline__max_abs_delta,4.405970927630449,0.11047285284534926,False,3
s2__composite__ndbi__prebattle_baseline__max_abs_delta,4.405970927630449,0.11047285284534926,False,3
s2__composite__ndbi__winter_baseline__std,4.385643274284746,0.11160140526405644,False,3
s2__composite__ndbi__prebattle_baseline__std,4.385643274284746,0.11160140526405644,False,3
s2__composite__b05__post_winter_baseline__std,4.379428282317178,0.11194874558251292,False,3
s2__composite__b02__winter_baseline__max,4.287195250133121,0.11723232549486172,False,3
s2__composite__b02__prebattle_baseline__max,4.287195250133121,0.11723232549486172,False,3
s2__composite__b05__prebattle_baseline__max_abs_delta,4.269553242981279,0.1182710066272752,False,3
s2__composite__b05__winter_baseline__max_abs_delta,4.269553242981279,0.1182710066272752,False,3
s2__composite__b05__post_winter_baseline__p50,4.016536612893788,0.13422090300904485,False,3
s2__composite__b8a__prebattle_baseline__std,3.8191068127420635,0.1481465331219004,False,3
s2__composite__b8a__winter_baseline__std,3.8191068127420635,0.1481465331219004,False,3
s2__composite__b04__winter_baseline__std,3.7430392582935497,0.15388962887310662,False,3
s2__composite__b04__prebattle_baseline__std,3.7430392582935497,0.15388962887310662,False,3
s2__composite__b05__post_winter_baseline__max_abs_delta,3.720542466312766,0.15563041251479973,False,3
s2__composite__b11__prebattle_baseline__max_abs_delta,3.696928793616745,0.15747880569167766,False,3
s2__composite__b11__winter_baseline__max_abs_delta,3.696928793616745,0.15747880569167766,False,3
s2__composite__b08__prebattle_baseline__min,3.6766371118681755,0.15908469336011072,False,3
s2__composite__b08__winter_baseline__min,3.6766371118681755,0.15908469336011072,False,3
s2__composite__b03__winter_baseline__max,3.6437977282998064,0.16171837796618324,False,3
s2__composite__b03__prebattle_baseline__max,3.6437977282998064,0.16171837796618324,False,3
s2__composite__ndre__post_winter_baseline__min,3.576055326503183,0.1672897963057048,False,3
s2__composite__mndwi__prebattle_baseline__max,3.5730080651613387,0.1675448784464284,False,3
s2__composite__mndwi__winter_baseline__max,3.5730080651613387,0.1675448784464284,False,3
s2__composite__b05__post_winter_baseline__mean,3.451717423313653,0.17802011816874058,False,3
s2__composite__ndre__post_winter_baseline__p10,3.2383104901394972,0.19806594561657678,False,3
s2__composite__cire__post_winter_baseline__min,3.17962321665208,0.20396403324060366,False,3
s2__composite__ndvi__post_winter_baseline__p10,3.1601351780860796,0.205961177015571,False,3
s2__composite__ndvi__post_winter_baseline__min,3.1146448383458742,0.21069948146773926,False,3
s2__composite__b03__prebattle_baseline__p90,3.101194714966411,0.21212122377259818,False,3
s2__composite__b03__winter_baseline__p90,3.101194714966411,0.21212122377259818,False,3
s2__visibility__clear__freq__postbattle__max_abs_delta,3.0980308433476944,0.21245705149132132,False,3
s2__visibility__clear__freq__postbattle__min,3.0980308433476944,0.21245705149132132,False,3
s2__composite__ndbi__winter_baseline__max,3.040293440715148,0.2186797998199308,False,3
s2__composite__ndbi__prebattle_baseline__max,3.040293440715148,0.2186797998199308,False,3
s2__composite__cire__post_winter_baseline__p10,2.9628242101097726,0.227316466905977,False,3
s2__composite__b8a__post_winter_baseline__std,2.823411495326525,0.24372719129344336,False,3
s2__composite__ndwi__post_winter_baseline__max,2.7741219137961672,0.24980842449532017,False,3
s2__visibility__clear__freq__postbattle__p10,2.769687022953639,0.25036297565864923,False,3
s2__composite__b04__winter_baseline__max,2.7248590798797396,0.2560379662230751,False,3
s2__composite__b04__prebattle_baseline__max,2.7248590798797396,0.2560379662230751,False,3
s2__composite__b08__prebattle_baseline__std,2.7186752028644605,0.25683084500481096,False,3
s2__composite__b08__winter_baseline__std,2.7186752028644605,0.25683084500481096,False,3
s2__composite__b11__prebattle_baseline__std,2.7152551021511044,0.25727041441871545,False,3
s2__composite__b11__winter_baseline__std,2.7152551021511044,0.25727041441871545,False,3
s2__composite__ndwi__post_winter_baseline__p90,2.696631834309585,0.259677210548279,False,3
s2__composite__b07__post_winter_baseline__std,2.636658515332954,0.26758198926941096,False,3
s2__composite__b08__prebattle_baseline__p10,2.5194048734157075,0.2837384440848905,False,3
s2__composite__b08__winter_baseline__p10,2.5194048734157075,0.2837384440848905,False,3
s2__composite__ndbi__prebattle_baseline__p90,2.5162169162877603,0.2841910777308652,False,3
s2__composite__ndbi__winter_baseline__p90,2.5162169162877603,0.2841910777308652,False,3
s2__composite__b8a__post_winter_baseline__max_abs_delta,2.5040030616150375,0.2859319221871766,False,3
s2__composite__b04__post_winter_baseline__p90,2.431234544987841,0.29652691987893764,False,3
s2__composite__b02__post_winter_baseline__p50,2.412138667925569,0.2993716999639063,False,3
s2__qa__cloud_freq__prebattle__p90,2.400517833633329,0.3011162377605014,False,3
s2__composite__ndre__post_winter_baseline__mean,2.3564629698097406,0.30782264650166336,False,3
s2__qa__cloud_freq__prebattle__max_abs_delta,2.3465658275357497,0.30934970402558926,False,3
s2__composite__mndwi__prebattle_baseline__min,2.332084946385425,0.3115976604514291,False,3
s2__composite__mndwi__winter_baseline__min,2.332084946385425,0.3115976604514291,False,3
s2__composite__ndvi__post_winter_baseline__max_abs_delta,2.319715892506167,0.31353071593231663,False,3
s2__composite__b02__winter_baseline__mean,2.297402707856361,0.3170482355924641,False,3
s2__composite__b02__prebattle_baseline__mean,2.297402707856361,0.3170482355924641,False,3
s2__composite__cire__post_winter_baseline__p50,2.2834675680998098,0.31926500510886946,False,3
s2__composite__b05__prebattle_baseline__max,2.1839624107756155,0.33555103919663076,False,3
s2__composite__b05__winter_baseline__max,2.1839624107756155,0.33555103919663076,False,3
s2__composite__cire__post_winter_baseline__mean,2.173868251095655,0.33724887302922135,False,3
s2__composite__mndwi__prebattle_baseline__p90,2.1493877851075354,0.34140224507700706,False,3
s2__composite__mndwi__winter_baseline__p90,2.1493877851075354,0.34140224507700706,False,3
s2__composite__b02__winter_baseline__p50,2.1442134685219907,0.3422866502813528,False,3
s2__composite__b02__prebattle_baseline__p50,2.1442134685219907,0.3422866502813528,False,3
s2__composite__b03__post_winter_baseline__max,2.143023562619634,0.3424903553255364,False,3
s2__qa__cloud_freq__postbattle__p10,2.1390399074605013,0.34317321690651037,False,3
s2__qa__cloud_freq__postbattle__p50,2.1390399074605013,0.34317321690651037,False,3
s2__qa__cloud_freq__postbattle__min,2.1390399074605013,0.34317321690651037,False,3
s2__composite__ndre__post_winter_baseline__max,2.0830821122548855,0.3529104079414933,False,3
s2__composite__b04__post_winter_baseline__max_abs_delta,2.0538405485022997,0.3581081388913845,False,3
s2__composite__b04__post_winter_baseline__max,2.042936928569117,0.3600658079831874,False,3
s2__composite__cire__post_winter_baseline__max,1.9908410143977449,0.36956800585787003,False,3
s2__composite__ndre__post_winter_baseline__p90,1.9850250702160679,0.3706442634096032,False,3
s2__composite__ndvi__prebattle_baseline__p90,1.9802097725194585,0.3715377197765316,False,3
s2__composite__ndvi__winter_baseline__p90,1.9802097725194585,0.3715377197765316,False,3
s2__composite__b02__post_winter_baseline__max,1.950445174776333,0.37710840464567275,False,3
s2__composite__b04__prebattle_baseline__p90,1.947192343063984,0.37772223877395367,False,3
s2__composite__b04__winter_baseline__p90,1.947192343063984,0.37772223877395367,False,3
s2__composite__mndwi__post_winter_baseline__p50,1.9445912549378477,0.37821380277011185,False,3
s2__composite__ndre__post_winter_baseline__p50,1.9427383740192763,0.37856435769831953,False,3
s2__composite__b12__prebattle_baseline__max_abs_delta,1.9316141586720619,0.3806758401199353,False,3
s2__composite__b12__winter_baseline__max_abs_delta,1.9316141586720619,0.3806758401199353,False,3
s2__composite__ndvi__prebattle_baseline__p10,1.9295765318164373,0.38106387541171166,False,3
s2__composite__ndvi__winter_baseline__p10,1.9295765318164373,0.38106387541171166,False,3
s2__composite__ndwi__winter_baseline__p90,1.9248903464785794,0.3819577902382486,False,3
s2__composite__ndwi__prebattle_baseline__p90,1.9248903464785794,0.3819577902382486,False,3
s2__composite__ndvi__winter_baseline__mean,1.9153467776285993,0.3837847659732157,False,3
s2__composite__ndvi__prebattle_baseline__mean,1.9153467776285993,0.3837847659732157,False,3
s2__composite__ndre__prebattle_baseline__p10,1.878547823001393,0.39091156873258714,False,3
s2__composite__ndre__winter_baseline__p10,1.878547823001393,0.39091156873258714,False,3
s2__composite__b04__winter_baseline__min,1.8699653507712446,0.392592666989165,False,3
s2__composite__b04__prebattle_baseline__min,1.8699653507712446,0.392592666989165,False,3
s2__composite__ndwi__prebattle_baseline__max,1.8563561423239328,0.39527321439821966,False,3
s2__composite__ndwi__winter_baseline__max,1.8563561423239328,0.39527321439821966,False,3
s2__composite__ndwi__winter_baseline__mean,1.8375368701905472,0.3990101455007873,False,3
s2__composite__ndwi__prebattle_baseline__mean,1.8375368701905472,0.3990101455007873,False,3
s2__composite__ndre__prebattle_baseline__max_abs_delta,1.8321207521713632,0.4000921529289623,False,3
s2__composite__ndre__winter_baseline__max_abs_delta,1.8321207521713632,0.4000921529289623,False,3
s2__composite__b02__post_winter_baseline__mean,1.8025415881586746,0.4060533215733927,False,3
s2__composite__b07__post_winter_baseline__max_abs_delta,1.798746035143722,0.4068246517024574,False,3
s2__composite__ndvi__prebattle_baseline__min,1.7908233226090167,0.408439425321359,False,3
s2__composite__ndvi__winter_baseline__min,1.7908233226090167,0.408439425321359,False,3
s2__composite__b05__post_winter_baseline__p10,1.7839319698767895,0.4098492028198617,False,3
s2__composite__b04__post_winter_baseline__p50,1.754629611984328,0.4158981809576545,False,3
s2__composite__ndre__winter_baseline__min,1.7312803806275594,0.42078208576596776,False,3
s2__composite__ndre__prebattle_baseline__min,1.7312803806275594,0.42078208576596776,False,3
s2__composite__b11__post_winter_baseline__max_abs_delta,1.7282985191187434,0.42140991062393696,False,3
s2__composite__ndre__winter_baseline__p50,1.6936091381423921,0.42878289128750446,False,3
s2__composite__ndre__prebattle_baseline__p50,1.6936091381423921,0.42878289128750446,False,3
s2__composite__b04__post_winter_baseline__mean,1.6914622690644663,0.4292434087761984,False,3
s2__composite__b03__post_winter_baseline__p50,1.680573195571862,0.43158681387719033,False,3
s2__composite__b03__winter_baseline__p50,1.6729696248903418,0.4332307372412808,False,3
s2__composite__b03__prebattle_baseline__p50,1.6729696248903418,0.4332307372412808,False,3
s2__composite__b03__post_winter_baseline__mean,1.6699229623287692,0.433891194094693,False,3
s2__composite__ndwi__winter_baseline__p50,1.6678043939364215,0.4343510516964014,False,3
s2__composite__ndwi__prebattle_baseline__p50,1.6678043939364215,0.4343510516964014,False,3
s2__composite__ndre__post_winter_baseline__max_abs_delta,1.6589878940802691,0.4362700061967886,False,3
s2__composite__cire__winter_baseline__max_abs_delta,1.6535569869038227,0.43745628706693396,False,3
s2__composite__cire__prebattle_baseline__max_abs_delta,1.6535569869038227,0.43745628706693396,False,3
s2__composite__ndvi__post_winter_baseline__p50,1.6200660322896283,0.4448433789670646,False,3
s2__composite__ndre__post_winter_baseline__std,1.6200548755569457,0.4448458604733184,False,3
s2__composite__b12__winter_baseline__std,1.618835851165727,0.44511708209849055,False,3
s2__composite__b12__prebattle_baseline__std,1.618835851165727,0.44511708209849055,False,3
s2__composite__b05__prebattle_baseline__p90,1.6008121063521799,0.4491465497017153,False,3
s2__composite__b05__winter_baseline__p90,1.6008121063521799,0.4491465497017153,False,3
s2__composite__b02__post_winter_baseline__p90,1.5421228436650996,0.46252187685854795,False,3
s2__composite__ndvi__winter_baseline__p50,1.5224557784739545,0.4670925368465706,False,3
s2__composite__ndvi__prebattle_baseline__p50,1.5224557784739545,0.4670925368465706,False,3
s2__composite__cire__prebattle_baseline__std,1.5180294096661555,0.46812744356156744,False,3
s2__composite__cire__winter_baseline__std,1.5180294096661555,0.46812744356156744,False,3
s2__composite__b03__prebattle_baseline__mean,1.5110153455675568,0.4697720636914108,False,3
s2__composite__b03__winter_baseline__mean,1.5110153455675568,0.4697720636914108,False,3
s2__composite__b11__prebattle_baseline__min,1.5081567346494664,0.47044399154723726,False,3
s2__composite__b11__winter_baseline__min,1.5081567346494664,0.47044399154723726,False,3
s2__composite__ndvi__post_winter_baseline__max,1.4898909191547887,0.4747601928553553,False,3
s2__composite__ndre__winter_baseline__std,1.4816097694924224,0.47673004831338006,False,3
s2__composite__ndre__prebattle_baseline__std,1.4816097694924224,0.47673004831338006,False,3
s2__composite__mndwi__post_winter_baseline__p10,1.4726525564268513,0.47886992287343944,False,3
s2__composite__b12__post_winter_baseline__min,1.4663946672548036,0.48037062691155064,False,3
s2__composite__b11__post_winter_baseline__std,1.460460669274255,0.481798002540471,False,3
s2__composite__b03__post_winter_baseline__max_abs_delta,1.4554844068622517,0.48299827178003785,False,3
s2__composite__b05__post_winter_baseline__min,1.4304924746107872,0.4890716692782321,False,3
s2__composite__b03__post_winter_baseline__p90,1.3750435952735702,0.5028206175502963,False,3
s2__composite__ndwi__prebattle_baseline__max_abs_delta,1.3693602392210664,0.5042515039466677,False,3
s2__composite__ndwi__winter_baseline__max_abs_delta,1.3693602392210664,0.5042515039466677,False,3
s2__composite__cire__prebattle_baseline__p10,1.3463347167686153,0.5100903773954928,False,3
s2__composite__cire__winter_baseline__p10,1.3463347167686153,0.5100903773954928,False,3
s2__composite__b8a__winter_baseline__min,1.3373165779812486,0.5123956036109423,False,3
s2__composite__b8a__prebattle_baseline__min,1.3373165779812486,0.5123956036109423,False,3
s2__composite__mndwi__post_winter_baseline__max_abs_delta,1.3285733003820042,0.5146405155091714,False,3
s2__composite__b04__post_winter_baseline__std,1.316584223601751,0.5177348130130995,False,3
s2__composite__ndvi__post_winter_baseline__mean,1.3070838765754047,0.5201999935910755,False,3
s2__qa__cloud_freq__prebattle__p50,1.2711864406745104,0.5296212130349262,False,3
s2__visibility__clear__freq__prebattle__p50,1.2711864406745104,0.5296212130349262,False,3
s2__visibility__fire__freq__prebattle__p50,1.2711864406745104,0.5296212130349262,False,3
s2__visibility__fire__freq__crossbattle__p50,1.2711864406745104,0.5296212130349262,False,3
s2__visibility__clear__freq__crossbattle__p50,1.2711864406745104,0.5296212130349262,False,3
s2__qa__cloud_freq__prebattle__min,1.2711864406745104,0.5296212130349262,False,3
s2__qa__cloud_freq__prebattle__p10,1.2711864406745104,0.5296212130349262,False,3
s2__composite__cire__prebattle_baseline__min,1.2427529310654315,0.5372044849942643,False,3
s2__composite__cire__winter_baseline__min,1.2427529310654315,0.5372044849942643,False,3
s2__composite__cire__post_winter_baseline__p90,1.2331622201897403,0.5397867579525808,False,3
s2__composite__b04__winter_baseline__mean,1.2305911526395799,0.5404811182774698,False,3
s2__composite__b04__prebattle_baseline__mean,1.2305911526395799,0.5404811182774698,False,3
s2__composite__b12__post_winter_baseline__p10,1.2258278360479267,0.5417698937187206,False,3
s2__composite__ndre__winter_baseline__mean,1.1911111975974222,0.5512562034839867,False,3
s2__composite__ndre__prebattle_baseline__mean,1.1911111975974222,0.5512562034839867,False,3
s2__composite__ndwi__winter_baseline__std,1.1864105807339342,0.5525533493363894,False,3
s2__composite__ndwi__prebattle_baseline__std,1.1864105807339342,0.5525533493363894,False,3
s2__composite__b03__post_winter_baseline__std,1.1780645663469045,0.5548639762161647,False,3
s2__composite__ndwi__winter_baseline__p10,1.1762528513452253,0.5553668316342559,False,3
s2__composite__ndwi__prebattle_baseline__p10,1.1762528513452253,0.5553668316342559,False,3
s2__composite__mndwi__post_winter_baseline__mean,1.1626863509484338,0.559146829647344,False,3
s2__composite__b02__post_winter_baseline__max_abs_delta,1.1603814230740748,0.5597915976686835,False,3
s2__composite__b11__post_winter_baseline__min,1.1493725635187957,0.562881427281735,False,3
s2__composite__mndwi__post_winter_baseline__std,1.1223078869018082,0.5705503010510975,False,3
s2__composite__b12__prebattle_baseline__max,1.0952054295746023,0.5783345828134316,False,3
s2__composite__b12__winter_baseline__max,1.0952054295746023,0.5783345828134316,False,3
s2__composite__b04__prebattle_baseline__p50,1.071085489198329,0.5853515075458666,False,3
s2__composite__b04__winter_baseline__p50,1.071085489198329,0.5853515075458666,False,3
s2__visibility__smoke__freq__crossbattle__max_abs_delta,1.0615384615388719,0.5881523707234743,False,3
s2__visibility__clear__freq__postbattle__p50,1.0615384615388719,0.5881523707234743,False,3
s2__visibility__cloud__freq__postbattle__p50,1.0615384615388719,0.5881523707234743,False,3
s2__visibility__smoke__freq__crossbattle__p90,1.0615384615388719,0.5881523707234743,False,3
s2__composite__b02__post_winter_baseline__std,1.0238089863589153,0.5993530274141412,False,3
s2__composite__cire__post_winter_baseline__max_abs_delta,1.0016788720456589,0.6060217296649127,False,3
s2__composite__b03__prebattle_baseline__min,1.0007872602730676,0.6062919579494248,False,3
