feature,H_statistic,p_value,significant,n_groups
s2__visibility__fire__freq__crossbattle__p10,206.03715837203077,1.4509241404244578e-42,True,6
s2__visibility__fire__freq__crossbattle__p50,185.1437379732351,4.2623431534833714e-38,True,6
s2__composite__ndvi__post_winter_baseline__min,170.8897069342,4.712657275843959e-35,True,6
s2__composite__ndvi__post_winter_baseline__p10,165.6125622157207,6.294928463618715e-34,True,6
s2__composite__ndwi__winter_baseline__p90,155.6230806777327,8.47524061964675e-32,True,6
s2__composite__ndwi__prebattle_baseline__p90,155.6230806777327,8.47524061964675e-32,True,6
s2__composite__ndwi__winter_baseline__max,146.21056254147393,8.549619979120938e-30,True,6
s2__composite__ndwi__prebattle_baseline__max,146.21056254147393,8.549619979120938e-30,True,6
s2__composite__ndwi__post_winter_baseline__max,145.28797941532352,1.3434322969977468e-29,True,6
s2__composite__ndvi__winter_baseline__p10,143.08738119727457,3.9469718980341676e-29,True,6
s2__composite__ndvi__prebattle_baseline__p10,143.08738119727457,3.9469718980341676e-29,True,6
s2__composite__ndwi__prebattle_baseline__mean,141.51669783933306,8.516153000702356e-29,True,6
s2__composite__ndwi__winter_baseline__mean,141.51669783933306,8.516153000702356e-29,True,6
s2__composite__ndvi__prebattle_baseline__min,140.34056692383405,1.5145267450690857e-28,True,6
s2__composite__ndvi__winter_baseline__min,140.34056692383405,1.5145267450690857e-28,True,6
s2__composite__ndwi__prebattle_baseline__p50,139.18032359690247,2.672325364729101e-28,True,6
s2__composite__ndwi__winter_baseline__p50,139.18032359690247,2.672325364729101e-28,True,6
s2__composite__ndwi__post_winter_baseline__p90,135.13004543344394,1.9383655288826024e-27,True,6
s2__visibility__fire__freq__crossbattle__min,133.36079348058294,4.6043165114164054e-27,True,6
s2__composite__ndvi__winter_baseline__p50,129.67649861121728,2.7875630946590016e-26,True,6
s2__composite__ndvi__prebattle_baseline__p50,129.67649861121728,2.7875630946590016e-26,True,6
s2__composite__b02__winter_baseline__p50,124.36932131623323,3.722775829600828e-25,True,6
s2__composite__b02__prebattle_baseline__p50,124.36932131623323,3.722775829600828e-25,True,6
s2__composite__ndvi__winter_baseline__mean,122.84199847069347,7.845134843394527e-25,True,6
s2__composite__ndvi__prebattle_baseline__mean,122.84199847069347,7.845134843394527e-25,True,6
s2__composite__cire__winter_baseline__min,119.7073504663844,3.620069308349341e-24,True,6
s2__composite__cire__prebattle_baseline__min,119.7073504663844,3.620069308349341e-24,True,6
s2__composite__ndre__prebattle_baseline__min,116.92953912306733,1.402401629800883e-23,True,6
s2__composite__ndre__winter_baseline__min,116.92953912306733,1.402401629800883e-23,True,6
s2__composite__b02__prebattle_baseline__mean,114.7310104385053,4.093769122088577e-23,True,6
s2__composite__b02__winter_baseline__mean,114.7310104385053,4.093769122088577e-23,True,6
s2__composite__ndvi__post_winter_baseline__p50,114.6549128546483,4.248376239995825e-23,True,6
s2__composite__cire__winter_baseline__p10,113.70690100057797,6.741650798936132e-23,True,6
s2__composite__cire__prebattle_baseline__p10,113.70690100057797,6.741650798936132e-23,True,6
s2__composite__ndre__winter_baseline__p10,113.42775751495651,7.723394516468649e-23,True,6
s2__composite__ndre__prebattle_baseline__p10,113.42775751495651,7.723394516468649e-23,True,6
s2__composite__ndvi__post_winter_baseline__mean,113.04664505506454,9.29847248730779e-23,True,6
s2__composite__b02__prebattle_baseline__p90,109.4524460379264,5.348212775536128e-22,True,6
s2__composite__b02__winter_baseline__p90,109.4524460379264,5.348212775536128e-22,True,6
s2__composite__ndre__prebattle_baseline__p50,105.07709526702334,4.489715533328442e-21,True,6
s2__composite__ndre__winter_baseline__p50,105.07709526702334,4.489715533328442e-21,True,6
s2__composite__mndwi__winter_baseline__p90,104.86464964102625,4.978027117716788e-21,True,6
s2__composite__mndwi__prebattle_baseline__p90,104.86464964102625,4.978027117716788e-21,True,6
s2__composite__ndwi__post_winter_baseline__mean,104.4640566231295,6.04781877231946e-21,True,6
s2__composite__b03__winter_baseline__p50,104.43750225930734,6.126359817579085e-21,True,6
s2__composite__b03__prebattle_baseline__p50,104.43750225930734,6.126359817579085e-21,True,6
s2__composite__ndre__prebattle_baseline__mean,103.82310524832351,8.257460783812941e-21,True,6
s2__composite__ndre__winter_baseline__mean,103.82310524832351,8.257460783812941e-21,True,6
s2__composite__ndwi__post_winter_baseline__p50,102.11526305135074,1.8927902769897335e-20,True,6
s2__composite__ndwi__prebattle_baseline__p10,101.6989409050085,2.316840098155604e-20,True,6
s2__composite__ndwi__winter_baseline__p10,101.6989409050085,2.316840098155604e-20,True,6
s2__composite__ndre__post_winter_baseline__min,101.02312049566945,3.216547411059612e-20,True,6
s2__composite__mndwi__post_winter_baseline__std,99.73025087130787,6.02431548216649e-20,True,6
s2__composite__cire__post_winter_baseline__min,98.96868225853746,8.717381114668906e-20,True,6
s2__composite__mndwi__prebattle_baseline__max,98.28889480306373,1.2122720717806635e-19,True,6
s2__composite__mndwi__winter_baseline__max,98.28889480306373,1.2122720717806635e-19,True,6
s2__visibility__clear__freq__crossbattle__p90,97.81152563491158,1.528100386698648e-19,True,6
s2__composite__mndwi__post_winter_baseline__max_abs_delta,96.61239590768439,2.733174793612499e-19,True,6
s2__visibility__fire__freq__crossbattle__p90,96.54964183684172,2.817602176409352e-19,True,6
s2__composite__b02__winter_baseline__max,95.50151311949062,4.682888600689175e-19,True,6
