feature,H_statistic,p_value,significant,n_groups
s2__composite__cire__winter_baseline__p50,674.347033886441,1.2489404794151278e-144,True,5
s2__composite__mndwi__prebattle_baseline__max,671.3337237612548,5.609633634033411e-144,True,5
s2__composite__cire__winter_baseline__mean,664.3191561272921,1.8517418378667365e-142,True,5
s2__composite__ndre__winter_baseline__p10,663.4116609825926,2.9110429571769464e-142,True,5
s2__composite__b04__prebattle_baseline__mean,661.858803705999,6.312953625205275e-142,True,5
s2__composite__cire__winter_baseline__p10,655.61437950479,1.4193440047087438e-140,True,5
s2__composite__ndwi__winter_baseline__max,651.61697230475,1.0410357217281249e-139,True,5
s2__composite__b11__prebattle_baseline__max_abs_delta,650.271374386052,2.035933113639637e-139,True,5
s2__composite__ndre__winter_baseline__min,649.7042090704826,2.701121351847881e-139,True,5
s2__composite__ndre__winter_baseline__p90,647.6789021880896,7.412797480291843e-139,True,5
s2__composite__cire__winter_baseline__min,642.4613958019731,9.987283905021646e-138,True,5
s2__composite__b11__prebattle_baseline__std,641.7370515673975,1.4330071145547198e-137,True,5
s2__composite__ndwi__prebattle_baseline__min,636.0333341979185,2.4599693674485705e-136,True,5
s2__composite__b04__prebattle_baseline__max,631.3173112011461,2.580946910381628e-135,True,5
s2__composite__mndwi__post_winter_baseline__max,628.61495086553,9.925035433112516e-135,True,5
s2__composite__b8a__post_winter_baseline__min,610.7483587812906,7.310231593315263e-131,True,5
s2__composite__b02__prebattle_baseline__p50,608.5384852455127,2.1990239797773524e-130,True,5
s2__composite__ndre__winter_baseline__max,608.3496819995656,2.4159822929907882e-130,True,5
s2__composite__ndbi__post_winter_baseline__mean,604.8336232535248,1.393436287398178e-129,True,5
s2__composite__b8a__post_winter_baseline__p10,586.9940961294972,1.0114222807153793e-125,True,5
s2__composite__cire__winter_baseline__p90,578.8963232375746,5.719120457909886e-124,True,5
s2__composite__b02__post_winter_baseline__p50,570.8838349409508,3.098752648474141e-122,True,5
s2__composite__ndwi__winter_baseline__p10,567.5328918711739,1.6454594942960774e-121,True,5
s2__composite__b04__post_winter_baseline__p50,565.8950355839296,3.721280706184521e-121,True,5
s2__composite__b02__prebattle_baseline__mean,560.0703979384231,6.776712584338971e-120,True,5
s2__composite__ndvi__winter_baseline__p90,554.4462186609657,1.1166744040907936e-118,True,5
s2__composite__mndwi__winter_baseline__p50,549.7341878765742,1.167986292019106e-117,True,5
s2__composite__ndbi__post_winter_baseline__p50,545.6796801957412,8.803586477599129e-117,True,5
s2__composite__cire__winter_baseline__max,531.8726083440584,8.545514266485857e-114,True,5
s2__composite__mndwi__winter_baseline__mean,528.516767473714,4.546856683305252e-113,True,5
s2__composite__b02__post_winter_baseline__mean,522.8399078653744,7.686938430516562e-112,True,5
s2__composite__b04__post_winter_baseline__mean,522.313891865412,9.989433030225334e-112,True,5
s2__composite__b02__prebattle_baseline__p90,521.2836404315029,1.6687946120201994e-111,True,5
s2__composite__mndwi__winter_baseline__p90,486.92744850116003,4.500517326597796e-104,True,5
s2__composite__b02__prebattle_baseline__max,481.47335488610275,6.803493017453015e-103,True,5
s2__composite__ndwi__winter_baseline__min,464.06118248434063,3.961024492653081e-99,True,5
s2__composite__b02__winter_baseline__p50,459.69393525550674,3.48380991764839e-98,True,5
s2__composite__b04__post_winter_baseline__p90,458.6238376324439,5.934927759951956e-98,True,5
s2__composite__b03__prebattle_baseline__p90,453.8313320178697,6.449893932453433e-97,True,5
s2__composite__b07__post_winter_baseline__min,447.6187627455643,1.4211342365170499e-95,True,5
s2__composite__ndvi__winter_baseline__max,441.9480368584714,2.3905910894460947e-94,True,5
s2__composite__b12__winter_baseline__max_abs_delta,441.18525432290033,3.494576738114846e-94,True,5
s2__composite__b8a__post_winter_baseline__mean,437.7578828526527,1.9242751488494663e-93,True,5
s2__composite__b12__winter_baseline__std,436.83538286623383,3.0456044750665624e-93,True,5
s2__composite__b8a__post_winter_baseline__p50,436.48023976102036,3.6344628736690757e-93,True,5
s2__composite__b03__prebattle_baseline__p50,434.30681077079953,1.0721025064795426e-92,True,5
s2__composite__b03__post_winter_baseline__p50,430.96659008789226,5.6522115696183565e-92,True,5
s2__composite__b03__prebattle_baseline__max,429.0778440237924,1.446957326764618e-91,True,5
s2__composite__b12__prebattle_baseline__max_abs_delta,426.22409394133973,5.98763167271554e-91,True,5
s2__composite__b04__prebattle_baseline__std,425.32274248227986,9.377044289957606e-91,True,5
s2__composite__b02__post_winter_baseline__p10,421.2670013120238,7.05695546741386e-90,True,5
s2__composite__b02__post_winter_baseline__p90,420.8388126308197,8.73288619995091e-90,True,5
s2__composite__b12__prebattle_baseline__std,419.6607214503282,1.5695145752498094e-89,True,5
s2__composite__b03__winter_baseline__p50,418.50923099633303,2.7836890080238895e-89,True,5
s2__composite__b07__post_winter_baseline__p10,417.970981403244,3.6386801192190055e-89,True,5
s2__composite__mndwi__winter_baseline__max,416.50252915409555,7.556018909014165e-89,True,5
s2__composite__b03__prebattle_baseline__std,416.4672212376678,7.689948138956932e-89,True,5
s2__composite__b05__prebattle_baseline__max_abs_delta,415.40543852787374,1.3043173012345775e-88,True,5
s2__composite__b04__prebattle_baseline__max_abs_delta,414.08298548534987,2.5186750386698224e-88,True,5
s2__composite__mndwi__prebattle_baseline__p10,409.3377802574339,2.6705394893621306e-87,True,5
s2__composite__b05__prebattle_baseline__std,408.48297563311297,4.08614731412038e-87,True,5
s2__composite__b04__winter_baseline__p90,407.6565055507933,6.164593216663919e-87,True,5
s2__composite__b03__prebattle_baseline__max_abs_delta,405.8556968804971,1.510190503920953e-86,True,5
s2__composite__b08__post_winter_baseline__mean,403.36947209948437,5.2029912220336886e-86,True,5
s2__composite__b04__winter_baseline__std,402.35523232963783,8.617960292432616e-86,True,5
s2__composite__b02__winter_baseline__mean,401.8255520051684,1.1216409018996703e-85,True,5
s2__composite__b03__prebattle_baseline__mean,400.0835761510433,2.668342828656021e-85,True,5
s2__composite__b03__post_winter_baseline__mean,399.84088530719794,3.010780275499935e-85,True,5
s2__composite__mndwi__winter_baseline__p10,394.4638205537918,4.3696160460367225e-84,True,5
s2__composite__b05__prebattle_baseline__max,392.46944266776046,1.1784922685633875e-83,True,5
s2__composite__b04__post_winter_baseline__max,391.8141287268302,1.6326920518187713e-83,True,5
s2__composite__b08__winter_baseline__std,389.94969340609885,4.127625628531051e-83,True,5
s2__composite__b03__winter_baseline__p90,388.4552610915658,8.68066715255311e-83,True,5
s2__composite__b08__post_winter_baseline__p50,387.4666525686647,1.419468358754856e-82,True,5
s2__composite__b04__winter_baseline__max_abs_delta,387.2020613695343,1.6191452829732226e-82,True,5
s2__composite__ndbi__post_winter_baseline__std,383.5475076478364,9.971599903696675e-82,True,5
s2__composite__b03__winter_baseline__mean,382.9020579681197,1.3746584151821732e-81,True,5
s2__composite__b04__winter_baseline__p50,379.70031250840236,6.757985726734719e-81,True,5
s2__composite__b04__winter_baseline__max,379.1903322063324,8.70918363177537e-81,True,5
s2__composite__b11__winter_baseline__max_abs_delta,378.5109963353978,1.2210085137198403e-80,True,5
s2__composite__b11__winter_baseline__std,377.38406661919873,2.1386526110275206e-80,True,5
s2__composite__b02__prebattle_baseline__p10,376.5795769559709,3.190884256264841e-80,True,5
s2__composite__b08__winter_baseline__max_abs_delta,374.89383747570656,7.379493986114768e-80,True,5
s2__composite__b05__prebattle_baseline__p90,367.5163728993003,2.8935921063716893e-78,True,5
s2__composite__ndbi__prebattle_baseline__max,367.27579909307093,3.2613274779370723e-78,True,5
s2__composite__b03__post_winter_baseline__p90,364.9750031756619,1.0239801346236385e-77,True,5
s2__composite__b08__prebattle_baseline__min,364.9572416159292,1.0330643736981704e-77,True,5
s2__composite__b02__winter_baseline__p90,363.78437233166443,1.8510681064092153e-77,True,5
s2__composite__b11__post_winter_baseline__max_abs_delta,362.94453607706635,2.8105559971599152e-77,True,5
s2__composite__b04__prebattle_baseline__p10,359.1647861862565,1.840912034003505e-76,True,5
s2__composite__b8a__post_winter_baseline__max_abs_delta,356.152648165301,8.231391618824316e-76,True,5
s2__composite__b8a__post_winter_baseline__std,356.10147358890794,8.443521699485985e-76,True,5
s2__composite__b11__post_winter_baseline__std,354.57938658051995,1.7996611587680614e-75,True,5
s2__composite__ndbi__post_winter_baseline__max_abs_delta,354.2925988637161,2.0754700586721816e-75,True,5
