feature,H_statistic,p_value,significant,n_groups
s2__composite__b07__winter_baseline__mean,219.17824169541737,2.8168384793278762e-46,True,5
s2__composite__b07__prebattle_baseline__mean,219.17824169541737,2.8168384793278762e-46,True,5
s2__composite__b07__prebattle_baseline__p10,216.86072395825892,8.880347435709182e-46,True,5
s2__composite__b07__winter_baseline__p10,216.86072395825892,8.880347435709182e-46,True,5
s2__composite__b07__winter_baseline__p50,214.69953422993441,2.5906962147369596e-45,True,5
s2__composite__b07__prebattle_baseline__p50,214.69953422993441,2.5906962147369596e-45,True,5
s2__composite__b07__prebattle_baseline__min,207.1288453842703,1.1013532744384446e-43,True,5
s2__composite__b07__winter_baseline__min,207.1288453842703,1.1013532744384446e-43,True,5
s2__composite__b07__winter_baseline__p90,203.56422420602846,6.43439762070166e-43,True,5
s2__composite__b07__prebattle_baseline__p90,203.56422420602846,6.43439762070166e-43,True,5
s2__composite__b8a__prebattle_baseline__mean,202.61833875144893,1.0277827697008735e-42,True,5
s2__composite__b8a__winter_baseline__mean,202.61833875144893,1.0277827697008735e-42,True,5
s2__composite__b8a__winter_baseline__p50,198.39364424016858,8.321880562550049e-42,True,5
s2__composite__b8a__prebattle_baseline__p50,198.39364424016858,8.321880562550049e-42,True,5
s2__composite__b8a__prebattle_baseline__p10,197.30073957316228,1.4294457527911916e-41,True,5
s2__composite__b8a__winter_baseline__p10,197.30073957316228,1.4294457527911916e-41,True,5
s2__composite__b07__winter_baseline__max,195.78096354518814,3.03290235270639e-41,True,5
s2__composite__b07__prebattle_baseline__max,195.78096354518814,3.03290235270639e-41,True,5
s2__composite__b8a__prebattle_baseline__p90,186.41069177421448,3.129739173803179e-39,True,5
s2__composite__b8a__winter_baseline__p90,186.41069177421448,3.129739173803179e-39,True,5
s2__composite__b8a__winter_baseline__min,185.1351574620069,5.882158804575417e-39,True,5
s2__composite__b8a__prebattle_baseline__min,185.1351574620069,5.882158804575417e-39,True,5
s2__composite__b8a__prebattle_baseline__max,179.33721882504042,1.0348435263336228e-37,True,5
s2__composite__b8a__winter_baseline__max,179.33721882504042,1.0348435263336228e-37,True,5
s2__composite__b08__winter_baseline__p90,169.82449801341656,1.140601395282432e-35,True,5
s2__composite__b08__prebattle_baseline__p90,169.82449801341656,1.140601395282432e-35,True,5
s2__composite__b08__prebattle_baseline__mean,169.40689348656898,1.4020347229197018e-35,True,5
s2__composite__b08__winter_baseline__mean,169.40689348656898,1.4020347229197018e-35,True,5
s2__composite__b08__prebattle_baseline__p50,154.50902619530962,2.199381932853157e-32,True,5
s2__composite__b08__winter_baseline__p50,154.50902619530962,2.199381932853157e-32,True,5
s2__composite__b05__winter_baseline__p50,149.42116945638625,2.708706270568213e-31,True,5
s2__composite__b05__prebattle_baseline__p50,149.42116945638625,2.708706270568213e-31,True,5
s2__composite__b05__winter_baseline__mean,148.94951697609525,3.4184173146313504e-31,True,5
s2__composite__b05__prebattle_baseline__mean,148.94951697609525,3.4184173146313504e-31,True,5
s2__composite__b08__prebattle_baseline__max,148.8936916579757,3.513878570971329e-31,True,5
s2__composite__b08__winter_baseline__max,148.8936916579757,3.513878570971329e-31,True,5
s2__composite__b05__winter_baseline__p90,143.85401636107986,4.220711274355111e-30,True,5
