feature,H_statistic,p_value,significant,n_groups
s2__composite__b04__post_winter_baseline__std,64.92117038414943,2.6735019413623617e-13,True,5
s2__composite__b03__post_winter_baseline__max_abs_delta,64.88972292720536,2.7145953547383313e-13,True,5
s2__visibility__clear__freq__postbattle__min,64.15057819501051,3.884924547140196e-13,True,5
s2__composite__b02__post_winter_baseline__min,63.782149914209484,4.644726987099601e-13,True,5
s2__composite__b04__post_winter_baseline__max_abs_delta,61.62580506990431,1.3204736903692781e-12,True,5
s2__composite__mndwi__post_winter_baseline__max_abs_delta,60.517053243222776,2.258693808080086e-12,True,5
s2__composite__ndbi__winter_baseline__p10,53.64418126345835,6.247464637167483e-11,True,5
s2__composite__ndbi__prebattle_baseline__p10,53.64418126345835,6.247464637167483e-11,True,5
s2__composite__ndbi__winter_baseline__min,53.54607990135069,6.549978953672225e-11,True,5
s2__composite__ndbi__prebattle_baseline__min,53.54607990135069,6.549978953672225e-11,True,5
s2__composite__b11__winter_baseline__max,49.178363108047904,5.359330403385324e-10,True,5
s2__composite__b11__prebattle_baseline__max,49.178363108047904,5.359330403385324e-10,True,5
s2__composite__b11__prebattle_baseline__p90,48.10487366196163,8.974481852906799e-10,True,5
s2__composite__b11__winter_baseline__p90,48.10487366196163,8.974481852906799e-10,True,5
s2__composite__b8a__post_winter_baseline__p50,46.95103472163462,1.5611485535870146e-09,True,5
s2__composite__mndwi__winter_baseline__p10,46.83841617160801,1.6477781263928172e-09,True,5
s2__composite__mndwi__prebattle_baseline__p10,46.83841617160801,1.6477781263928172e-09,True,5
s2__composite__b8a__post_winter_baseline__min,46.59680532944166,1.8501630798018952e-09,True,5
s2__composite__b8a__post_winter_baseline__p10,46.324843140088305,2.107796028859248e-09,True,5
s2__composite__mndwi__prebattle_baseline__mean,46.13311729338469,2.310653671340181e-09,True,5
s2__composite__mndwi__winter_baseline__mean,46.13311729338469,2.310653671340181e-09,True,5
s2__composite__b8a__post_winter_baseline__mean,46.05742417665702,2.396006039569918e-09,True,5
s2__composite__mndwi__winter_baseline__p50,45.06351925969568,3.856874688933624e-09,True,5
s2__composite__mndwi__prebattle_baseline__p50,45.06351925969568,3.856874688933624e-09,True,5
s2__composite__b11__winter_baseline__std,44.25249974765246,5.685870817976442e-09,True,5
s2__composite__b11__prebattle_baseline__std,44.25249974765246,5.685870817976442e-09,True,5
s2__composite__b08__post_winter_baseline__max,44.114748664771625,6.073148386908874e-09,True,5
s2__composite__b11__prebattle_baseline__max_abs_delta,44.077404813045106,6.182600312437553e-09,True,5
s2__composite__b11__winter_baseline__max_abs_delta,44.077404813045106,6.182600312437553e-09,True,5
s2__composite__b05__post_winter_baseline__max,43.83424817585145,6.945029034981515e-09,True,5
s2__composite__b05__post_winter_baseline__p90,43.55617914191776,7.932556413776248e-09,True,5
s2__qa__cloud_freq__crossbattle__p90,43.51827037300237,8.077619896731003e-09,True,5
s2__composite__mndwi__winter_baseline__min,43.42974753977862,8.42675707278622e-09,True,5
s2__composite__mndwi__prebattle_baseline__min,43.42974753977862,8.42675707278622e-09,True,5
s2__visibility__cloud__freq__crossbattle__p90,42.841256926792276,1.1163157222389014e-08,True,5
s2__composite__b08__post_winter_baseline__p90,42.77107271886549,1.1543754209045376e-08,True,5
s2__composite__b11__prebattle_baseline__p50,42.59568159842772,1.2552437707578544e-08,True,5
s2__composite__b11__winter_baseline__p50,42.59568159842772,1.2552437707578544e-08,True,5
s2__visibility__cloud__freq__crossbattle__p10,42.403608886284886,1.3758199320439549e-08,True,5
s2__visibility__cloud__freq__crossbattle__min,42.403608886284886,1.3758199320439549e-08,True,5
s2__composite__b8a__post_winter_baseline__p90,41.94964434142292,1.7087394320599323e-08,True,5
s2__composite__b11__prebattle_baseline__mean,41.487245109099526,2.1305468589464533e-08,True,5
s2__composite__b11__winter_baseline__mean,41.487245109099526,2.1305468589464533e-08,True,5
s2__composite__b05__post_winter_baseline__max_abs_delta,41.341574269062505,2.2838411675151147e-08,True,5
s2__composite__b08__post_winter_baseline__mean,41.241966433171164,2.3949487112859647e-08,True,5
s2__visibility__fire__freq__crossbattle__p10,41.037501528710564,2.6401999771825713e-08,True,5
s2__composite__b11__post_winter_baseline__p50,40.554148409019035,3.3242254648629054e-08,True,5
s2__visibility__fire__freq__crossbattle__p90,40.53110664752656,3.360924110186565e-08,True,5
s2__composite__b05__post_winter_baseline__p50,40.34038620895125,3.680622318573036e-08,True,5
s2__visibility__cloud__freq__crossbattle__p50,39.7709369123489,4.827196748023356e-08,True,5
s2__visibility__fire__freq__crossbattle__p50,39.56709063009082,5.31906221220652e-08,True,5
s2__composite__b04__post_winter_baseline__p10,39.48549860897791,5.529670302555558e-08,True,5
s2__composite__b05__post_winter_baseline__std,39.38975551555913,5.787435094105004e-08,True,5
s2__qa__cloud_freq__crossbattle__p50,39.084937717687936,6.690618223715409e-08,True,5
s2__composite__mndwi__winter_baseline__p90,39.051540098832355,6.797751303321713e-08,True,5
s2__composite__mndwi__prebattle_baseline__p90,39.051540098832355,6.797751303321713e-08,True,5
s2__composite__b07__winter_baseline__max,39.03578082069705,6.848896484259737e-08,True,5
s2__composite__b07__prebattle_baseline__max,39.03578082069705,6.848896484259737e-08,True,5
s2__composite__b8a__post_winter_baseline__max,38.85374322731536,7.468247752282183e-08,True,5
s2__composite__b07__post_winter_baseline__p50,38.705984748075835,8.011806901883189e-08,True,5
s2__composite__b08__post_winter_baseline__p50,38.59863624478847,8.431291111195133e-08,True,5
s2__qa__cloud_freq__crossbattle__min,38.57011283316157,8.546388578372738e-08,True,5
s2__composite__b05__post_winter_baseline__mean,38.468780218759576,8.968103906493604e-08,True,5
s2__composite__b03__post_winter_baseline__p10,38.303273005394175,9.701977613066825e-08,True,5
s2__composite__b8a__winter_baseline__max,38.11464821788594,1.0611634720024228e-07,True,5
s2__composite__b8a__prebattle_baseline__max,38.11464821788594,1.0611634720024228e-07,True,5
s2__composite__b11__post_winter_baseline__p10,38.08682982626837,1.0752803350463333e-07,True,5
s2__composite__b11__post_winter_baseline__mean,37.91552805302337,1.1664324077810873e-07,True,5
s2__qa__cloud_freq__crossbattle__p10,37.87893813091266,1.1868796531404176e-07,True,5
s2__composite__b07__post_winter_baseline__mean,37.610578691176315,1.3481797456370797e-07,True,5
s2__composite__b12__prebattle_baseline__max,36.71794359763883,2.059122297867326e-07,True,5
s2__composite__b12__winter_baseline__max,36.71794359763883,2.059122297867326e-07,True,5
s2__composite__b12__winter_baseline__p90,36.62351417608793,2.1534100359439373e-07,True,5
s2__composite__b12__prebattle_baseline__p90,36.62351417608793,2.1534100359439373e-07,True,5
s2__composite__b12__prebattle_baseline__max_abs_delta,36.57089273305873,2.2078076765506767e-07,True,5
s2__composite__b12__winter_baseline__max_abs_delta,36.57089273305873,2.2078076765506767e-07,True,5
s2__composite__b08__prebattle_baseline__p50,36.548572514218655,2.2312931005898793e-07,True,5
s2__composite__b08__winter_baseline__p50,36.548572514218655,2.2312931005898793e-07,True,5
s2__composite__b12__winter_baseline__std,36.427922925299534,2.3626204485583648e-07,True,5
s2__composite__b12__prebattle_baseline__std,36.427922925299534,2.3626204485583648e-07,True,5
s2__composite__b11__post_winter_baseline__p90,36.278530350132016,2.535960521121794e-07,True,5
s2__composite__b07__winter_baseline__p90,36.139514766624835,2.7086272717059675e-07,True,5
s2__composite__b07__prebattle_baseline__p90,36.139514766624835,2.7086272717059675e-07,True,5
s2__composite__b07__post_winter_baseline__p10,36.12122974040677,2.7321939692387275e-07,True,5
s2__composite__b07__post_winter_baseline__p90,35.95876650105384,2.950768657812472e-07,True,5
s2__composite__b8a__prebattle_baseline__p90,35.85311769611805,3.102173418604945e-07,True,5
s2__composite__b8a__winter_baseline__p90,35.85311769611805,3.102173418604945e-07,True,5
s2__composite__b12__winter_baseline__p50,35.69886659349663,3.337243623407088e-07,True,5
s2__composite__b12__prebattle_baseline__p50,35.69886659349663,3.337243623407088e-07,True,5
s2__composite__b04__prebattle_baseline__p50,35.61253124343099,3.4764794217810574e-07,True,5
s2__composite__b04__winter_baseline__p50,35.61253124343099,3.4764794217810574e-07,True,5
s2__composite__b11__post_winter_baseline__min,35.46247530421663,3.7323967652850527e-07,True,5
s2__composite__mndwi__prebattle_baseline__max,35.459028256913385,3.7384911634830063e-07,True,5
s2__composite__mndwi__winter_baseline__max,35.459028256913385,3.7384911634830063e-07,True,5
s2__composite__b07__post_winter_baseline__min,34.86538432477299,4.950701702392907e-07,True,5
s2__composite__b12__prebattle_baseline__mean,33.76987759972578,8.307143455436893e-07,True,5
s2__composite__b12__winter_baseline__mean,33.76987759972578,8.307143455436893e-07,True,5
s2__composite__b08__winter_baseline__mean,33.53724864526761,9.271132605435783e-07,True,5
s2__composite__b08__prebattle_baseline__mean,33.53724864526761,9.271132605435783e-07,True,5
s2__composite__b11__post_winter_baseline__max,33.33532049860268,1.0197792399928814e-06,True,5
s2__composite__b03__prebattle_baseline__p50,33.19928343310553,1.087354178478242e-06,True,5
s2__composite__b03__winter_baseline__p50,33.19928343310553,1.087354178478242e-06,True,5
