feature,H_statistic,p_value,significant,n_groups
s2__obs_count__winter_baseline__p50,196.70468266907582,1.9199900686840147e-41,True,5
s2__obs_count__prebattle_baseline__p50,196.70468266907582,1.9199900686840147e-41,True,5
s2__visibility__cloud__freq__prebattle__p10,191.2670115322517,2.831547792513132e-40,True,5
s2__obs_count__prebattle_baseline__p90,187.00485721030427,2.3326747144578783e-39,True,5
s2__obs_count__winter_baseline__p90,187.00485721030427,2.3326747144578783e-39,True,5
s2__visibility__cloud__freq__prebattle__min,185.0724657114397,6.06742713481093e-39,True,5
s2__obs_count__winter_baseline__p10,182.4489995773797,2.221004486035678e-38,True,5
s2__obs_count__prebattle_baseline__p10,182.4489995773797,2.221004486035678e-38,True,5
s2__obs_count__prebattle_baseline__min,182.2872304800066,2.406002577634484e-38,True,5
s2__obs_count__winter_baseline__min,182.2872304800066,2.406002577634484e-38,True,5
s2__qa__cloud_freq__prebattle__min,176.0454257270389,5.268928995017012e-37,True,5
s2__qa__cloud_freq__prebattle__p10,166.3846741739141,6.241653158077324e-35,True,5
s2__visibility__clear__freq__prebattle__p90,151.98471875931955,7.645137189710542e-32,True,5
s2__qa__cloud_freq__prebattle__p50,148.4428245189119,4.389263964907519e-31,True,5
s2__visibility__clear__freq__crossbattle__p90,105.91345614232701,5.410418074756713e-22,True,5
s2__visibility__clear__freq__crossbattle__p50,101.8474908191114,3.976164857949711e-21,True,5
s2__qa__cloud_freq__prebattle__p90,96.46184319831593,5.569482686067275e-20,True,5
s2__visibility__cloud__freq__prebattle__p50,94.82228362941538,1.2432201916727828e-19,True,5
s2__visibility__clear__freq__prebattle__p50,89.39272420047864,1.772140724127704e-18,True,5
s2__composite__b8a__winter_baseline__max,88.85417010187523,2.3060938913780032e-18,True,5
s2__composite__b8a__prebattle_baseline__max,88.85417010187523,2.3060938913780032e-18,True,5
s2__composite__b8a__prebattle_baseline__p90,86.14864341844122,8.654568253861581e-18,True,5
s2__composite__b8a__winter_baseline__p90,86.14864341844122,8.654568253861581e-18,True,5
s2__composite__b8a__winter_baseline__mean,82.87549742003887,4.2812119560041266e-17,True,5
s2__composite__b8a__prebattle_baseline__mean,82.87549742003887,4.2812119560041266e-17,True,5
s2__composite__b07__prebattle_baseline__max,82.61189535786441,4.8691850644735434e-17,True,5
s2__composite__b07__winter_baseline__max,82.61189535786441,4.8691850644735434e-17,True,5
s2__visibility__clear__freq__crossbattle__p10,82.28125117178239,5.722084995579549e-17,True,5
s2__composite__b8a__winter_baseline__p50,82.03814246222348,6.443030100370785e-17,True,5
s2__composite__b8a__prebattle_baseline__p50,82.03814246222348,6.443030100370785e-17,True,5
s2__visibility__clear__freq__crossbattle__min,80.28184641135257,1.5180727561640348e-16,True,5
s2__composite__b07__prebattle_baseline__p90,80.01587126315529,1.7283919304937468e-16,True,5
s2__composite__b07__winter_baseline__p90,80.01587126315529,1.7283919304937468e-16,True,5
s2__visibility__fire__freq__crossbattle__p50,79.75446921968987,1.9634441983212088e-16,True,5
s2__composite__b07__winter_baseline__mean,77.63860490023563,5.509152602530792e-16,True,5
s2__composite__b07__prebattle_baseline__mean,77.63860490023563,5.509152602530792e-16,True,5
s2__composite__b07__prebattle_baseline__p50,76.24406332259576,1.0870096780107036e-15,True,5
s2__composite__b07__winter_baseline__p50,76.24406332259576,1.0870096780107036e-15,True,5
s2__composite__b8a__prebattle_baseline__p10,74.9920981762572,2.0002715007513105e-15,True,5
s2__composite__b8a__winter_baseline__p10,74.9920981762572,2.0002715007513105e-15,True,5
s2__composite__b05__winter_baseline__max,74.4711291851803,2.5779071693661028e-15,True,5
s2__composite__b05__prebattle_baseline__max,74.4711291851803,2.5779071693661028e-15,True,5
s2__composite__b8a__winter_baseline__min,72.614910805648,6.363090426918039e-15,True,5
s2__composite__b8a__prebattle_baseline__min,72.614910805648,6.363090426918039e-15,True,5
s2__composite__ndbi__prebattle_baseline__min,71.79667855551317,9.474496987463766e-15,True,5
s2__composite__ndbi__winter_baseline__min,71.79667855551317,9.474496987463766e-15,True,5
s2__composite__ndbi__prebattle_baseline__mean,71.22209058703203,1.2529440063629762e-14,True,5
s2__composite__ndbi__winter_baseline__mean,71.22209058703203,1.2529440063629762e-14,True,5
s2__composite__b07__prebattle_baseline__p10,71.08664955493002,1.33825303923504e-14,True,5
s2__composite__b07__winter_baseline__p10,71.08664955493002,1.33825303923504e-14,True,5
s2__visibility__fire__freq__crossbattle__p10,70.89648559899797,1.4679131277976236e-14,True,5
s2__composite__b05__winter_baseline__p90,70.75718560461894,1.5707904930713235e-14,True,5
s2__composite__b05__prebattle_baseline__p90,70.75718560461894,1.5707904930713235e-14,True,5
s2__composite__b07__prebattle_baseline__min,69.07197328953161,3.5635261580403914e-14,True,5
s2__composite__b07__winter_baseline__min,69.07197328953161,3.5635261580403914e-14,True,5
s2__composite__b08__winter_baseline__max,68.04001797736369,5.883206266790387e-14,True,5
s2__composite__b08__prebattle_baseline__max,68.04001797736369,5.883206266790387e-14,True,5
s2__visibility__fire__freq__crossbattle__p90,67.52151675764763,7.56794860645444e-14,True,5
s2__composite__b05__winter_baseline__mean,66.78952710380953,1.079768846793839e-13,True,5
s2__composite__b05__prebattle_baseline__mean,66.78952710380953,1.079768846793839e-13,True,5
s2__visibility__fire__freq__crossbattle__min,66.1905901793574,1.4440772266561274e-13,True,5
s2__visibility__clear__freq__prebattle__p10,65.25591005694129,2.272791692572826e-13,True,5
s2__composite__ndbi__prebattle_baseline__p90,64.84926945954317,2.7683865401799755e-13,True,5
s2__composite__ndbi__winter_baseline__p90,64.84926945954317,2.7683865401799755e-13,True,5
s2__composite__b05__prebattle_baseline__p50,64.60146637796151,3.1219332282513296e-13,True,5
s2__composite__b05__winter_baseline__p50,64.60146637796151,3.1219332282513296e-13,True,5
s2__composite__ndbi__prebattle_baseline__p50,64.50567732380811,3.270384897914583e-13,True,5
s2__composite__ndbi__winter_baseline__p50,64.50567732380811,3.270384897914583e-13,True,5
s2__visibility__clear__freq__prebattle__min,64.32644136265006,3.5673641103475825e-13,True,5
s2__composite__ndbi__winter_baseline__p10,63.27376285511073,5.942724881215525e-13,True,5
s2__composite__ndbi__prebattle_baseline__p10,63.27376285511073,5.942724881215525e-13,True,5
s2__composite__b08__winter_baseline__mean,62.27602559716312,9.637222446978017e-13,True,5
s2__composite__b08__prebattle_baseline__mean,62.27602559716312,9.637222446978017e-13,True,5
s2__composite__b08__prebattle_baseline__p90,62.10949488054511,1.0446887290571338e-12,True,5
s2__composite__b08__winter_baseline__p90,62.10949488054511,1.0446887290571338e-12,True,5
s2__composite__ndbi__prebattle_baseline__max,60.57360839336944,2.1977043465826902e-12,True,5
s2__composite__ndbi__winter_baseline__max,60.57360839336944,2.1977043465826902e-12,True,5
s2__composite__b05__winter_baseline__p10,59.54268534099603,3.6192335232598335e-12,True,5
s2__composite__b05__prebattle_baseline__p10,59.54268534099603,3.6192335232598335e-12,True,5
s2__composite__b05__prebattle_baseline__min,55.61168780619905,2.418555351425467e-11,True,5
s2__composite__b05__winter_baseline__min,55.61168780619905,2.418555351425467e-11,True,5
s2__composite__ndwi__winter_baseline__max,53.086933680924126,8.17217058996798e-11,True,5
s2__composite__ndwi__prebattle_baseline__max,53.086933680924126,8.17217058996798e-11,True,5
s2__composite__b08__prebattle_baseline__p50,52.87798415580549,9.037738845077022e-11,True,5
s2__composite__b08__winter_baseline__p50,52.87798415580549,9.037738845077022e-11,True,5
s2__composite__b08__winter_baseline__min,52.69464391915395,9.872298167386827e-11,True,5
s2__composite__b08__prebattle_baseline__min,52.69464391915395,9.872298167386827e-11,True,5
s2__composite__b04__prebattle_baseline__max,52.53822616660256,1.0644864959292121e-10,True,5
s2__composite__b04__winter_baseline__max,52.53822616660256,1.0644864959292121e-10,True,5
s2__composite__b03__winter_baseline__max,52.463745843900455,1.103366646947643e-10,True,5
s2__composite__b03__prebattle_baseline__max,52.463745843900455,1.103366646947643e-10,True,5
s2__composite__b08__prebattle_baseline__p10,51.72623072629359,1.5737947423669028e-10,True,5
s2__composite__b08__winter_baseline__p10,51.72623072629359,1.5737947423669028e-10,True,5
s2__visibility__cloud__freq__prebattle__p90,50.84504025133407,2.404994185446902e-10,True,5
s2__composite__b03__winter_baseline__p90,50.58648942621829,2.723501226026501e-10,True,5
s2__composite__b03__prebattle_baseline__p90,50.58648942621829,2.723501226026501e-10,True,5
s2__visibility__cloud__freq__postbattle__min,49.320781692275006,5.004856167551635e-10,True,5
s2__composite__b04__winter_baseline__p90,48.85148896028029,6.270578861098764e-10,True,5
