feature,H_statistic,p_value,significant,n_groups
s2__composite__ndvi__post_winter_baseline__p10,337.80033219316095,7.547162050767307e-72,True,5
s2__composite__b02__post_winter_baseline__p50,335.28114000577494,2.6399005474685446e-71,True,5
s2__composite__ndvi__post_winter_baseline__mean,335.20258328638147,2.7450153472146e-71,True,5
s2__composite__ndre__post_winter_baseline__p50,332.15956274164313,1.2456364073301573e-70,True,5
s2__composite__ndre__post_winter_baseline__mean,330.05922974459827,3.537809720283763e-70,True,5
s2__composite__ndvi__post_winter_baseline__min,323.98143881591994,7.252492998832374e-69,True,5
s2__composite__b02__post_winter_baseline__mean,323.05283862824365,1.1505125956619685e-68,True,5
s2__composite__ndvi__post_winter_baseline__p50,320.8272679356917,3.476835639664568e-68,True,5
s2__composite__cire__post_winter_baseline__p50,318.56803394693094,1.0683673101963628e-67,True,5
s2__composite__cire__post_winter_baseline__mean,317.96703139907004,1.4401630179847348e-67,True,5
s2__composite__ndre__post_winter_baseline__p90,314.9155885069215,6.559374532046414e-67,True,5
s2__composite__ndre__post_winter_baseline__p10,312.95106741531714,1.7408135033147568e-66,True,5
s2__composite__ndre__post_winter_baseline__max,310.6672209912325,5.414052534832305e-66,True,5
s2__composite__cire__post_winter_baseline__p10,308.27654104374847,1.7754915423974002e-65,True,5
s2__composite__ndre__post_winter_baseline__min,302.5184100991828,3.1013120593062256e-64,True,5
s2__composite__cire__post_winter_baseline__min,300.9697652079323,6.692912849090481e-64,True,5
s2__composite__ndvi__post_winter_baseline__p90,300.7008291351082,7.649414880165052e-64,True,5
s2__composite__ndvi__post_winter_baseline__max,289.58498110930117,1.9105371466279237e-61,True,5
s2__composite__cire__post_winter_baseline__p90,284.3819544140939,2.530223444456332e-60,True,5
s2__composite__b02__post_winter_baseline__p90,280.161683741675,2.0565127088027866e-59,True,5
s2__composite__b02__post_winter_baseline__p10,279.689894757861,2.599275439418702e-59,True,5
s2__composite__ndwi__post_winter_baseline__mean,277.7121466097904,6.938329418436603e-59,True,5
s2__composite__b02__prebattle_baseline__p50,270.59344964043925,2.3760983402929487e-57,True,5
s2__composite__b02__winter_baseline__p50,270.59344964043925,2.3760983402929487e-57,True,5
s2__qa__cloud_freq__postbattle__p90,269.49029470057883,4.1081884363131225e-57,True,5
s2__composite__cire__post_winter_baseline__max,268.281942399634,7.483477314363055e-57,True,5
s2__composite__b02__post_winter_baseline__min,265.4235089100753,3.0916259487232385e-56,True,5
s2__composite__ndwi__post_winter_baseline__p50,264.8705843080958,4.0677487387914725e-56,True,5
s2__composite__ndwi__post_winter_baseline__max,262.6863367101809,1.2025088334837069e-55,True,5
s2__composite__ndwi__post_winter_baseline__p90,262.3808060321093,1.3993676121551868e-55,True,5
s2__composite__b02__post_winter_baseline__max,258.23031213022017,1.0973068184145462e-54,True,5
s2__qa__cloud_freq__postbattle__p50,255.0838751602845,5.227392851972414e-54,True,5
s2__composite__ndwi__post_winter_baseline__min,252.62695743932798,1.7685917182956933e-53,True,5
s2__composite__ndwi__post_winter_baseline__p10,252.0847938408517,2.314361577451625e-53,True,5
s2__composite__b02__winter_baseline__mean,251.81646580994249,2.643863444753334e-53,True,5
s2__composite__b02__prebattle_baseline__mean,251.81646580994249,2.643863444753334e-53,True,5
s2__composite__b04__post_winter_baseline__p50,250.14962585960814,6.044038915209067e-53,True,5
s2__composite__b03__post_winter_baseline__mean,247.5680548132575,2.1748982705422128e-52,True,5
s2__composite__b03__post_winter_baseline__p50,247.05602825318425,2.8037040354303436e-52,True,5
s2__composite__b02__prebattle_baseline__p10,246.5751723486655,3.558847601481381e-52,True,5
s2__composite__b02__winter_baseline__p10,246.5751723486655,3.558847601481381e-52,True,5
s2__composite__b04__post_winter_baseline__mean,244.36335706984883,1.0659021551549103e-51,True,5
s2__composite__b02__prebattle_baseline__min,239.16134730422996,1.4062126370347461e-50,True,5
s2__composite__b02__winter_baseline__min,239.16134730422996,1.4062126370347461e-50,True,5
s2__qa__cloud_freq__postbattle__p10,230.89895650687862,8.454077075557782e-49,True,5
s2__qa__cloud_freq__postbattle__min,223.90849806568798,2.7026511503423295e-47,True,5
s2__composite__b03__post_winter_baseline__p90,215.69153995222925,1.5848521694692326e-45,True,5
s2__composite__ndvi__prebattle_baseline__mean,209.69233211096966,3.0943096026262264e-44,True,5
s2__composite__ndvi__winter_baseline__mean,209.69233211096966,3.0943096026262264e-44,True,5
s2__composite__ndvi__winter_baseline__p50,208.96241142357962,4.4418509583440875e-44,True,5
s2__composite__ndvi__prebattle_baseline__p50,208.96241142357962,4.4418509583440875e-44,True,5
s2__composite__b03__winter_baseline__p50,206.7682924717253,1.3166499195306768e-43,True,5
s2__composite__b03__prebattle_baseline__p50,206.7682924717253,1.3166499195306768e-43,True,5
s2__composite__ndwi__winter_baseline__mean,205.31596623929434,2.702758004988706e-43,True,5
s2__composite__ndwi__prebattle_baseline__mean,205.31596623929434,2.702758004988706e-43,True,5
s2__composite__b04__post_winter_baseline__p90,204.9868006020325,3.181225637685603e-43,True,5
s2__composite__b04__post_winter_baseline__p10,204.5953434766842,3.861679133004844e-43,True,5
s2__composite__ndvi__prebattle_baseline__p90,202.97428833499933,8.617131004755157e-43,True,5
s2__composite__ndvi__winter_baseline__p90,202.97428833499933,8.617131004755157e-43,True,5
s2__composite__ndwi__winter_baseline__p50,200.5961611488117,2.7970374248559343e-42,True,5
s2__composite__ndwi__prebattle_baseline__p50,200.5961611488117,2.7970374248559343e-42,True,5
s2__composite__b02__prebattle_baseline__p90,199.6724892950649,4.418618625791124e-42,True,5
s2__composite__b02__winter_baseline__p90,199.6724892950649,4.418618625791124e-42,True,5
s2__composite__cire__winter_baseline__min,198.29884711905018,8.721695460362884e-42,True,5
s2__composite__cire__prebattle_baseline__min,198.29884711905018,8.721695460362884e-42,True,5
s2__composite__cire__prebattle_baseline__p10,198.26410311468962,8.872993087931663e-42,True,5
s2__composite__cire__winter_baseline__p10,198.26410311468962,8.872993087931663e-42,True,5
s2__composite__cire__winter_baseline__mean,197.65631954667995,1.1987499973328925e-41,True,5
s2__composite__cire__prebattle_baseline__mean,197.65631954667995,1.1987499973328925e-41,True,5
s2__composite__b03__post_winter_baseline__p10,196.22898872878798,2.429705700194037e-41,True,5
s2__composite__ndwi__winter_baseline__p10,195.5396826333489,3.4176042858853805e-41,True,5
s2__composite__ndwi__prebattle_baseline__p10,195.5396826333489,3.4176042858853805e-41,True,5
s2__composite__b03__post_winter_baseline__max,194.0510706960256,7.139776506480291e-41,True,5
s2__composite__b03__prebattle_baseline__mean,193.9913337667173,7.354005947441396e-41,True,5
s2__composite__b03__winter_baseline__mean,193.9913337667173,7.354005947441396e-41,True,5
s2__composite__ndvi__prebattle_baseline__max,192.64095933507403,1.4346680506944638e-40,True,5
s2__composite__ndvi__winter_baseline__max,192.64095933507403,1.4346680506944638e-40,True,5
s2__composite__cire__prebattle_baseline__p50,192.33579613566303,1.6685350769863613e-40,True,5
s2__composite__cire__winter_baseline__p50,192.33579613566303,1.6685350769863613e-40,True,5
s2__composite__b04__post_winter_baseline__min,190.12028896388273,4.993982752145137e-40,True,5
s2__composite__ndwi__winter_baseline__min,189.8789319213018,5.627443134296929e-40,True,5
s2__composite__ndwi__prebattle_baseline__min,189.8789319213018,5.627443134296929e-40,True,5
s2__composite__b04__post_winter_baseline__max,183.44193326703558,1.359152745724758e-38,True,5
s2__composite__b03__post_winter_baseline__min,183.02654450081215,1.6691481415093084e-38,True,5
s2__composite__b04__prebattle_baseline__p50,181.81443935378587,3.0398052269917163e-38,True,5
s2__composite__b04__winter_baseline__p50,181.81443935378587,3.0398052269917163e-38,True,5
s2__composite__ndre__prebattle_baseline__mean,180.5240594639021,5.754249459407634e-38,True,5
s2__composite__ndre__winter_baseline__mean,180.5240594639021,5.754249459407634e-38,True,5
s2__composite__ndre__winter_baseline__p50,180.35263056656729,6.263338896702961e-38,True,5
s2__composite__ndre__prebattle_baseline__p50,180.35263056656729,6.263338896702961e-38,True,5
s2__composite__cire__winter_baseline__p90,180.07140961711377,7.197836647974065e-38,True,5
s2__composite__cire__prebattle_baseline__p90,180.07140961711377,7.197836647974065e-38,True,5
s2__composite__ndwi__winter_baseline__p90,177.30068804191137,2.8326748933699875e-37,True,5
s2__composite__ndwi__prebattle_baseline__p90,177.30068804191137,2.8326748933699875e-37,True,5
s2__composite__ndvi__prebattle_baseline__p10,177.23047764098138,2.9327337306920437e-37,True,5
s2__composite__ndvi__winter_baseline__p10,177.23047764098138,2.9327337306920437e-37,True,5
s2__composite__b03__winter_baseline__p10,175.55414560498735,6.717419419227219e-37,True,5
s2__composite__b03__prebattle_baseline__p10,175.55414560498735,6.717419419227219e-37,True,5
s2__composite__b04__prebattle_baseline__mean,175.0790859437715,8.495653963765488e-37,True,5
s2__composite__b04__winter_baseline__mean,175.0790859437715,8.495653963765488e-37,True,5
s2__composite__cire__prebattle_baseline__max,173.7601565542771,1.6306165729221297e-36,True,5
s2__composite__cire__winter_baseline__max,173.7601565542771,1.6306165729221297e-36,True,5
s2__composite__ndre__prebattle_baseline__p90,170.3019597600652,9.008646197466152e-36,True,5
s2__composite__ndre__winter_baseline__p90,170.3019597600652,9.008646197466152e-36,True,5
s2__composite__ndre__prebattle_baseline__p10,169.84824759894136,1.1272928841275138e-35,True,5
s2__composite__ndre__winter_baseline__p10,169.84824759894136,1.1272928841275138e-35,True,5
s2__composite__ndre__winter_baseline__min,168.63241538560533,2.0557382035038756e-35,True,5
s2__composite__ndre__prebattle_baseline__min,168.63241538560533,2.0557382035038756e-35,True,5
s2__composite__b02__winter_baseline__max,168.50491899239637,2.1894179335535913e-35,True,5
s2__composite__b02__prebattle_baseline__max,168.50491899239637,2.1894179335535913e-35,True,5
s2__composite__b03__prebattle_baseline__min,167.5325948973407,3.539830462939322e-35,True,5
