city,feature,n_damaged,n_control,mean_damaged,mean_control,std_damaged,std_control,cohens_d,mann_whitney_u,mann_whitney_p,rank_biserial,significant_005,effect_size_label
Avdiivka,s2__composite__b07__post_winter_baseline__mean,93,1093,0.4180654,0.38694116,0.09952677,0.07713291,0.393477201461792,60032.0,0.0036893797460278077,-0.18116262825999274,True,small
Avdiivka,s2__composite__b07__post_winter_baseline__p10,93,1093,0.38362244,0.3647695,0.094820276,0.07005843,0.260806679725647,55281.0,0.1599418278455681,-0.08768408936634886,False,small
Avdiivka,s2__composite__b07__post_winter_baseline__p50,93,1093,0.41723156,0.38573995,0.10205304,0.07801315,0.3929576873779297,60165.5,0.0032225770817662395,-0.1837893142086986,True,small
Avdiivka,s2__composite__b07__post_winter_baseline__p90,93,1093,0.4535855,0.41024214,0.10840076,0.08703714,0.48765429854393005,63194.5,9.583200382989545e-05,-0.24338655569656376,True,small
Avdiivka,s2__composite__b07__post_winter_baseline__std,93,1093,0.029295348,0.019163193,0.019746207,0.014671266,0.6698176860809326,68495.0,2.5110604855468954e-08,-0.3476768094127831,True,medium
Avdiivka,s2__composite__b07__post_winter_baseline__min,93,1093,0.37634704,0.35888422,0.092796266,0.06828495,0.2477150708436966,54781.5,0.2121254120549244,-0.07785615205265173,False,small
Avdiivka,s2__composite__b07__post_winter_baseline__max,93,1093,0.4630336,0.41789806,0.11010951,0.089934215,0.49241721630096436,63532.0,6.140506432645468e-05,-0.25002705388149415,True,small
Avdiivka,s2__composite__b07__post_winter_baseline__max_abs_delta,93,1093,0.08668652,0.05901387,0.05314447,0.044122964,0.6164687871932983,68381.0,3.084862356785843e-08,-0.34543379669254004,True,medium
Avdiivka,s2__composite__b08__post_winter_baseline__mean,93,1093,0.43774512,0.40241843,0.110632114,0.08343118,0.4114733934402466,60663.5,0.001917508481812886,-0.19358773819712938,True,small
Avdiivka,s2__composite__b08__post_winter_baseline__p10,93,1093,0.36202836,0.3557897,0.10703999,0.07122498,0.08359871804714203,50365.5,0.885030685622246,0.00903107753150545,False,negligible
Avdiivka,s2__composite__b08__post_winter_baseline__p50,93,1093,0.43973228,0.3992057,0.11734265,0.08465106,0.46247684955596924,61587.0,0.0006888947790475479,-0.2117581087861169,True,small
Avdiivka,s2__composite__b08__post_winter_baseline__p90,93,1093,0.5147319,0.4518494,0.12855911,0.1046698,0.5892404913902283,66136.5,1.3741761319079874e-06,-0.3012720243189799,True,medium
Avdiivka,s2__composite__b08__post_winter_baseline__std,93,1093,0.0652276,0.041654676,0.036383342,0.026454525,0.8617264628410339,72863.0,3.652411359763546e-12,-0.4336196125884171,True,large
Avdiivka,s2__composite__b08__post_winter_baseline__min,93,1093,0.33914837,0.3414937,0.1039084,0.068179294,-0.032757148146629333,47270.5,0.262436467313663,0.06992690533109036,False,negligible
Avdiivka,s2__composite__b08__post_winter_baseline__max,93,1093,0.5377796,0.4727906,0.13484211,0.11267594,0.5673316121101379,66085.0,1.4907305558191308e-06,-0.300258733484835,True,medium
Avdiivka,s2__composite__b08__post_winter_baseline__max_abs_delta,93,1093,0.19863117,0.1312969,0.10304466,0.07987917,0.8220089077949524,72563.5,7.103010537071823e-12,-0.4277267853102342,True,large
Avdiivka,s2__composite__b11__post_winter_baseline__mean,93,1093,0.21234971,0.22514512,0.02147961,0.021401856,-0.5976951718330383,33520.0,4.840316943549465e-08,0.34047555804779195,True,medium
Avdiivka,s2__composite__b11__post_winter_baseline__p10,93,1093,0.20347215,0.22011572,0.022004936,0.021036824,-0.7882851362228394,29144.0,8.08026432419318e-12,0.42657576562484634,True,medium
Avdiivka,s2__composite__b11__post_winter_baseline__p50,93,1093,0.21227969,0.22490203,0.021971395,0.021526104,-0.5854237675666809,33642.5,6.011885538569737e-08,0.33806530315103933,True,medium
Avdiivka,s2__composite__b11__post_winter_baseline__p90,93,1093,0.22112727,0.23042743,0.022936225,0.022588091,-0.4112323820590973,39066.0,0.00020885021476213408,0.23135495676297846,True,small
Avdiivka,s2__composite__b11__post_winter_baseline__std,93,1093,0.007388522,0.004344574,0.005729133,0.0032444012,0.8693919777870178,68971.0,1.0489604912134574e-08,-0.3570423712973074,True,large
Avdiivka,s2__composite__b11__post_winter_baseline__min,93,1093,0.20132321,0.21877262,0.02194724,0.020994803,-0.8281498551368713,28099.5,7.692965667554632e-13,0.4471268777853201,True,large
Avdiivka,s2__composite__b11__post_winter_baseline__max,93,1093,0.22372182,0.23206125,0.02369291,0.022913476,-0.36297884583473206,40523.0,0.0011598383000445893,0.2026876801542563,True,small
Avdiivka,s2__composite__b11__post_winter_baseline__max_abs_delta,93,1093,0.022398593,0.01328864,0.016757634,0.00946036,0.8917431235313416,69338.5,5.266850653084693e-09,-0.36427313598756506,True,large
Avdiivka,s2__composite__b12__post_winter_baseline__mean,93,1093,0.20042911,0.20545506,0.017753007,0.014503686,-0.3400099277496338,40341.0,0.0009464720458159809,0.20626863028657438,True,small
Avdiivka,s2__composite__b12__post_winter_baseline__p10,93,1093,0.19229808,0.20108336,0.018571047,0.014254899,-0.600253164768219,35596.0,1.5678991003122817e-06,0.29962911587915275,True,medium
Avdiivka,s2__composite__b12__post_winter_baseline__p50,93,1093,0.20065543,0.20527187,0.01788329,0.014613371,-0.30996960401535034,40811.5,0.0015907688445427172,0.1970112839280268,True,small
Avdiivka,s2__composite__b12__post_winter_baseline__p90,93,1093,0.20837851,0.21001673,0.019187737,0.015553317,-0.10325614362955093,46086.5,0.13516451214685019,0.0932227567413354,False,negligible
Avdiivka,s2__composite__b12__post_winter_baseline__std,93,1093,0.006782966,0.0037643968,0.0052731656,0.002743184,1.0005930662155151,70055.0,1.3238780720596275e-09,-0.3783706676897953,True,large
Avdiivka,s2__composite__b12__post_winter_baseline__min,93,1093,0.19006175,0.19983499,0.01844438,0.014233599,-0.6692003011703491,34062.5,1.250235273928661e-07,0.3298015720764592,True,medium
Avdiivka,s2__composite__b12__post_winter_baseline__max,93,1093,0.21073179,0.21149747,0.020308932,0.015876161,-0.04707843437790871,46961.0,0.22312678942306097,0.07601648811104877,False,negligible
Avdiivka,s2__composite__b12__post_winter_baseline__max_abs_delta,93,1093,0.020670027,0.011662477,0.015726984,0.008362547,0.9844633936882019,70346.5,7.441609819699974e-10,-0.3841060905665574,True,large
Avdiivka,s2__composite__b8a__post_winter_baseline__mean,93,1093,0.41887787,0.394353,0.096982956,0.07408412,0.322226345539093,57870.0,0.026300370142554826,-0.13862408877608234,True,small
Avdiivka,s2__composite__b8a__post_winter_baseline__p10,93,1093,0.38659286,0.37318546,0.0932077,0.06812691,0.1904551386833191,53514.0,0.3964285215062756,-0.052917392202579405,False,negligible
Avdiivka,s2__composite__b8a__post_winter_baseline__p50,93,1093,0.41798848,0.3931676,0.09981755,0.07476288,0.32233935594558716,58005.0,0.02355431919898523,-0.14128028805005455,True,small
Avdiivka,s2__composite__b8a__post_winter_baseline__p90,93,1093,0.45220748,0.41643593,0.104877606,0.08253459,0.42341864109039307,61320.0,0.0009337686085305254,-0.2065047368887052,True,small
Avdiivka,s2__composite__b8a__post_winter_baseline__std,93,1093,0.027623395,0.018288417,0.018283978,0.013745421,0.6597000360488892,67941.0,6.746673491168588e-08,-0.33677655461440836,True,medium
Avdiivka,s2__composite__b8a__post_winter_baseline__min,93,1093,0.3793964,0.36759976,0.09162852,0.06659001,0.17130720615386963,52679.5,0.5586520963360101,-0.03649814557939579,False,negligible
Avdiivka,s2__composite__b8a__post_winter_baseline__max,93,1093,0.46206963,0.4240022,0.10597069,0.08522928,0.43746477365493774,61987.5,0.0004311178122405668,-0.21963816663223446,True,small
Avdiivka,s2__composite__b8a__post_winter_baseline__max_abs_delta,93,1093,0.08267326,0.056402445,0.04984315,0.041371237,0.6241481304168701,68360.5,3.200738270733403e-08,-0.3450304479138997,True,medium
Avdiivka,s2__composite__cire__post_winter_baseline__mean,93,1093,0.019684251,0.05382006,0.04603011,0.06489708,-0.5364580154418945,34493.0,2.601693688023257e-07,0.32133124772501453,True,medium
Avdiivka,s2__composite__cire__post_winter_baseline__p10,93,1093,-0.006962975,0.029630031,0.04792315,0.06392701,-0.5824156403541565,32305.0,5.212320933929642e-09,0.3643813515135417,True,medium
Avdiivka,s2__composite__cire__post_winter_baseline__p50,93,1093,0.020453734,0.05340454,0.047777176,0.06527331,-0.514171838760376,35312.0,9.984454266598354e-07,0.3052169721295832,True,medium
Avdiivka,s2__composite__cire__post_winter_baseline__p90,93,1093,0.045577127,0.078394,0.048355166,0.06933678,-0.4830341637134552,36474.0,6.025567109206878e-06,0.28235398282324464,True,small
Avdiivka,s2__composite__cire__post_winter_baseline__std,93,1093,0.021983244,0.020490872,0.011334027,0.012277123,0.12226089090108871,56265.0,0.08623775591819104,-0.10704483074107962,False,negligible
Avdiivka,s2__composite__cire__post_winter_baseline__min,93,1093,-0.0147577,0.023094926,0.048657138,0.06359396,-0.6050490736961365,31270.0,6.975125420018139e-10,0.38474554594732857,True,medium
Avdiivka,s2__composite__cire__post_winter_baseline__max,93,1093,0.053122,0.08583055,0.04912871,0.07086236,-0.4711835980415344,36909.0,1.1423667017372124e-05,0.2737951184960009,True,small
Avdiivka,s2__composite__cire__post_winter_baseline__max_abs_delta,93,1093,0.06787971,0.06273562,0.03303935,0.035483528,0.1457262635231018,56954.0,0.05325183231134487,-0.12060128481342658,False,negligible
Avdiivka,s2__composite__mndwi__post_winter_baseline__mean,93,1093,0.26685464,0.17744891,0.13871723,0.13398355,0.6654323935508728,68746.0,1.5890655911583815e-08,-0.35261537250735375,True,medium
Avdiivka,s2__composite__mndwi__post_winter_baseline__p10,93,1093,0.18183148,0.112716965,0.14327954,0.12702468,0.5384364128112793,64967.0,8.200007062542352e-06,-0.27826146838630983,True,medium
Avdiivka,s2__composite__mndwi__post_winter_baseline__p50,93,1093,0.2695271,0.17609581,0.14600138,0.13760023,0.6757098436355591,68734.5,1.6229446591194228e-08,-0.35238910368031173,True,medium
Avdiivka,s2__composite__mndwi__post_winter_baseline__p90,93,1093,0.35229066,0.24328536,0.14377388,0.145814,0.7483723759651184,70952.0,2.190484023410129e-10,-0.3960196361990773,True,medium
Avdiivka,s2__composite__mndwi__post_winter_baseline__std,93,1093,0.07294805,0.05627813,0.034697227,0.026325483,0.615832507610321,66199.0,1.2444620330641404e-06,-0.3025017462050783,True,medium
Avdiivka,s2__composite__mndwi__post_winter_baseline__min,93,1093,0.14792974,0.08975525,0.14299698,0.123869,0.4636901021003723,62465.0,0.00024174429418998515,-0.22903324184202511,True,small
Avdiivka,s2__composite__mndwi__post_winter_baseline__max,93,1093,0.374655,0.26786098,0.13852577,0.15000784,0.7160304188728333,70620.0,4.3020673154208497e-10,-0.3894873535401233,True,medium
Avdiivka,s2__composite__mndwi__post_winter_baseline__max_abs_delta,93,1093,0.22672528,0.1781057,0.097417206,0.07888775,0.604115903377533,66554.0,7.035587048826615e-07,-0.30948656651811635,True,medium
Avdiivka,s2__composite__ndbi__post_winter_baseline__mean,93,1093,-0.32192525,-0.26861626,0.12011483,0.10002617,-0.5240275859832764,37542.0,2.8058162619230214e-05,0.2613404952335979,True,medium
Avdiivka,s2__composite__ndbi__post_winter_baseline__p10,93,1093,-0.3940664,-0.32085562,0.119034894,0.11022397,-0.6599507927894592,33432.0,4.138645983559665e-08,0.3422070064634183,True,medium
Avdiivka,s2__composite__ndbi__post_winter_baseline__p50,93,1093,-0.32777938,-0.2680315,0.12804714,0.102179535,-0.5721914172172546,36382.0,5.250938458916966e-06,0.28416413343958136,True,medium
Avdiivka,s2__composite__ndbi__post_winter_baseline__p90,93,1093,-0.24497148,-0.21642767,0.13077691,0.09639434,-0.28689372539520264,43937.0,0.029861695739505038,0.1355153518480261,True,small
Avdiivka,s2__composite__ndbi__post_winter_baseline__std,93,1093,0.063578874,0.045028795,0.032672178,0.022908911,0.7790412902832031,68771.0,1.5177646555218683e-08,-0.3531072612617929,True,medium
Avdiivka,s2__composite__ndbi__post_winter_baseline__min,93,1093,-0.4123469,-0.34018573,0.11659601,0.113242045,-0.635746419429779,33623.0,5.8085479793721154e-08,0.338448976379502,True,medium
Avdiivka,s2__composite__ndbi__post_winter_baseline__max,93,1093,-0.2171046,-0.19802159,0.13330375,0.0955538,-0.192749485373497,46322.5,0.1557193345230164,0.08857932689942838,False,negligible
Avdiivka,s2__composite__ndbi__post_winter_baseline__max_abs_delta,93,1093,0.19524232,0.14216414,0.09529276,0.06899149,0.7435661554336548,68263.5,3.808792523969476e-08,-0.34312191954667526,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__mean,93,1093,0.010906663,0.035619278,0.027852578,0.036081843,-0.6959182024002075,29718.0,2.8119455797312653e-11,0.41528199982292,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__p10,93,1093,-0.001335236,0.023754017,0.028131532,0.035904042,-0.709510326385498,28551.5,2.1564975176532873e-12,0.43823352910505764,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__p50,93,1093,0.010401717,0.035505116,0.028944602,0.036378946,-0.7001062631607056,29557.5,1.9905666042753445e-11,0.4184399256264203,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__p90,93,1093,0.023200884,0.047651783,0.028877562,0.037853144,-0.6566938757896423,31123.0,5.197941688887286e-10,0.3876378518234316,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__std,93,1093,0.010407161,0.010026001,0.0062505053,0.006383648,0.05980473384261131,53318.0,0.43174719497709446,-0.049060984367775395,False,negligible
Avdiivka,s2__composite__ndre__post_winter_baseline__min,93,1093,-0.00500368,0.02044172,0.028456958,0.035971776,-0.7178841829299927,28587.5,2.3389844958519004e-12,0.437525209298665,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__max,93,1093,0.027300471,0.05125361,0.028966103,0.0383688,-0.6349868178367615,31762.0,1.8382462746802384e-09,0.3750651752599632,True,medium
Avdiivka,s2__composite__ndre__post_winter_baseline__max_abs_delta,93,1093,0.032304153,0.030811885,0.018475257,0.018648243,0.08007935434579849,53655.0,0.3721338754041438,-0.05569164477761701,False,negligible
Avdiivka,s2__composite__ndvi__post_winter_baseline__mean,93,1093,0.044479415,0.07487436,0.03380492,0.04179269,-0.7372490763664246,26206.0,8.25132233919775e-15,0.48438253204655235,True,medium
Avdiivka,s2__composite__ndvi__post_winter_baseline__p10,93,1093,0.016197216,0.04835115,0.034377776,0.039180446,-0.8281000852584839,23606.5,9.206778125077552e-18,0.5355291247331504,True,large
Avdiivka,s2__composite__ndvi__post_winter_baseline__p50,93,1093,0.044126745,0.07396461,0.033644997,0.04251819,-0.7121869921684265,26703.0,2.806977787318745e-14,0.47460378360829913,True,medium
Avdiivka,s2__composite__ndvi__post_winter_baseline__p90,93,1093,0.072633095,0.102254316,0.03983812,0.047910426,-0.6258108615875244,31034.0,4.345689918265568e-10,0.3893889757892355,True,medium
Avdiivka,s2__composite__ndvi__post_winter_baseline__std,93,1093,0.0248853,0.023447223,0.010026239,0.010149198,0.14182649552822113,56226.0,0.08851432873105025,-0.10627748428415429,False,negligible
Avdiivka,s2__composite__ndvi__post_winter_baseline__min,93,1093,0.0058074067,0.03890082,0.03557007,0.03975779,-0.838905394077301,23872.0,1.900427111231917e-17,0.530305266161005,True,large
Avdiivka,s2__composite__ndvi__post_winter_baseline__max,93,1093,0.086133555,0.114039734,0.04320462,0.05039314,-0.5595592260360718,33233.0,2.8963547302056153e-08,0.346122440948755,True,medium
Avdiivka,s2__composite__ndvi__post_winter_baseline__max_abs_delta,93,1093,0.080326155,0.07513892,0.03226896,0.03174282,0.1632026731967926,56255.0,0.08681692222830503,-0.10684807523930395,False,negligible
Avdiivka,s2__composite__ndwi__post_winter_baseline__mean,93,1093,-0.05978883,-0.09511828,0.037921138,0.044323307,0.8055170178413391,76267.0,1.0275689873196183e-15,-0.5005951853928716,True,large
Avdiivka,s2__composite__ndwi__post_winter_baseline__p10,93,1093,-0.095066585,-0.12613647,0.040507924,0.047837608,0.6567465662956238,70830.0,2.8106158743652774e-10,-0.3936192190774135,True,medium
Avdiivka,s2__composite__ndwi__post_winter_baseline__p50,93,1093,-0.058308393,-0.094427824,0.037188806,0.045390315,0.8061138391494751,76246.0,1.0844899764308259e-15,-0.5001819988391425,True,large
Avdiivka,s2__composite__ndwi__post_winter_baseline__p90,93,1093,-0.025260905,-0.06460101,0.043890413,0.044435628,0.8861681818962097,77406.0,5.171762596681075e-17,-0.5230056370451259,True,large
Avdiivka,s2__composite__ndwi__post_winter_baseline__std,93,1093,0.030463628,0.02670066,0.011968812,0.010286667,0.36088332533836365,60464.0,0.0023673153903800625,-0.18966246593670366,True,small
