city,feature,jm_distance,bhattacharyya
Avdiivka,s1__vv__date_first_drop_max,0.36314110547593637,0.20036808348906765
Avdiivka,s1__vv__date_first_drop_mean,0.2467202177706418,0.13165898539960544
Avdiivka,s1__vv__date_first_drop_std,0.3254838726700846,0.1776229362225716
Avdiivka,s1__vv__date_worst_drop_max,0.22059870883795907,0.11687022611515574
Avdiivka,s1__vv__date_worst_drop_mean,0.0811350065154064,0.04141331854462447
Avdiivka,s1__vv__date_worst_drop_std,0.2994092607739709,0.1621714961973443
Avdiivka,s1__vv__drop_count_max,0.27521773724574783,0.1480463625338922
Avdiivka,s1__vv__drop_count_mean,0.13658930112570666,0.07073866295466238
Avdiivka,s1__vv__drop_count_std,0.3429215065210154,0.1880910723992296
Avdiivka,s1__vv__lu_transition_mode,0.21330615759045446,0.11278028395716971
Avdiivka,s1__vv__max_z_drop_max,0.12645754825530187,0.065316182507301
Avdiivka,s1__vv__max_z_drop_mean,0.022479714236363302,0.011303501665335973
Avdiivka,s1__vv__max_z_drop_std,0.11370688133880935,0.05853359025877071
Avdiivka,s1__vv__z_running_min_max,0.0818842604224781,0.04180386203114182
Avdiivka,s1__vv__z_running_min_mean,0.0006320493075102629,0.00031607460006910086
Avdiivka,s1__vv__z_running_min_std,0.10077967128623588,0.051703731914054835
Borodyanka,s1__vv__date_first_drop_std,0.9588369093202953,0.6528087358785553
Borodyanka,s1__vv__drop_count_std,0.6007016348831364,0.35717623733894494
Borodyanka,s1__vv__max_z_drop_std,0.7819592925382433,0.4959035902693513
Borodyanka,s1__vv__z_running_min_std,0.7819592925382433,0.4959035902693513
Bucha,s1__vv__date_first_drop_max,0.6723659126194155,0.4097487040838953
Bucha,s1__vv__date_first_drop_mean,0.5682701596311472,0.33426378878013
Bucha,s1__vv__date_first_drop_std,0.8830994389000331,0.5825896876228186
Bucha,s1__vv__date_worst_drop_max,0.3336026512489525,0.1824831606005179
Bucha,s1__vv__date_worst_drop_mean,0.11187093313095264,0.057560753484076035
Bucha,s1__vv__date_worst_drop_std,0.545953248980654,0.3187966485822076
Bucha,s1__vv__drop_count_max,0.5096081535719383,0.2941081109969483
Bucha,s1__vv__drop_count_mean,0.253112505096156,0.13531155050643495
Bucha,s1__vv__drop_count_std,0.5583945817578784,0.3273898142030342
Bucha,s1__vv__max_z_drop_max,0.4771727783542157,0.27257855914558704
Bucha,s1__vv__max_z_drop_mean,0.22383121055079713,0.11868850140161565
Bucha,s1__vv__max_z_drop_std,0.7469463680697945,0.46756370274462594
Bucha,s1__vv__z_running_min_max,0.09481714632836069,0.0485691904083213
Bucha,s1__vv__z_running_min_mean,0.2235629393028069,0.11853747353091103
Bucha,s1__vv__z_running_min_std,0.7407357271490291,0.4626195405743853
Chernihiv,s1__vv__date_first_drop_max,0.21112641567591517,0.11156104128912941
Chernihiv,s1__vv__date_first_drop_mean,0.006938716570985326,0.003475390464851274
Chernihiv,s1__vv__date_first_drop_std,0.13731624722066216,0.07112885494448488
Chernihiv,s1__vv__date_worst_drop_max,0.08343531741369525,0.04261282491985579
Chernihiv,s1__vv__date_worst_drop_mean,0.01770314001286466,0.00889097787222573
Chernihiv,s1__vv__date_worst_drop_std,0.14353560458061665,0.07447336444476406
Chernihiv,s1__vv__drop_count_max,0.2634914854080723,0.14127068406336518
Chernihiv,s1__vv__drop_count_mean,0.14903072596896982,0.07743774676544764
Chernihiv,s1__vv__drop_count_std,0.14368143513104026,0.0745519203700947
Chernihiv,s1__vv__lu_transition_mode,0.056297333068608735,0.028552435328972475
Chernihiv,s1__vv__max_z_drop_max,0.1678392716177759,0.08765118432330268
Chernihiv,s1__vv__max_z_drop_mean,0.003251342263185908,0.0016269939687668174
Chernihiv,s1__vv__max_z_drop_std,0.12580185283685208,0.06496626745430553
Chernihiv,s1__vv__z_running_min_std,0.9357658186930009,0.6308917186445459
Dmytrivka,s1__vv__date_first_drop_max,0.23147718970425957,0.12300255287639614
Dmytrivka,s1__vv__date_first_drop_mean,0.19985539884162629,0.1052801849075531
Dmytrivka,s1__vv__date_first_drop_std,0.3731758262741014,0.2065174259403545
Dmytrivka,s1__vv__date_worst_drop_max,0.0383558833303157,0.019364223907451208
Dmytrivka,s1__vv__date_worst_drop_mean,0.06982010445887221,0.03553397186200821
Dmytrivka,s1__vv__date_worst_drop_std,0.027421578076071818,0.013805649982998804
Dmytrivka,s1__vv__drop_count_max,0.3681430993741601,0.2034286113024967
Dmytrivka,s1__vv__drop_count_mean,0.5120983159245907,0.2957803188618978
Dmytrivka,s1__vv__drop_count_std,0.41309994323297206,0.23136471720100846
Dmytrivka,s1__vv__max_z_drop_max,0.5955379166063606,0.3534928098779392
Dmytrivka,s1__vv__max_z_drop_mean,0.4674805806416511,0.2662341201262921
Dmytrivka,s1__vv__max_z_drop_std,0.5943116434490263,0.35262006426422426
Dmytrivka,s1__vv__z_running_min_std,0.5961917007611692,0.3539584232823061
Hostomel,s1__vv__date_first_drop_max,0.13447964279936397,0.06960715447692271
Hostomel,s1__vv__date_first_drop_mean,0.07329620488070776,0.0373365159062868
Hostomel,s1__vv__date_first_drop_std,0.16401494880915957,0.08556603044771241
Hostomel,s1__vv__date_worst_drop_max,0.05718948626818188,0.029011537446357313
Hostomel,s1__vv__date_worst_drop_mean,0.03182568907056571,0.01604081322546202
Hostomel,s1__vv__date_worst_drop_std,0.08302634838567635,0.04239946118436271
Hostomel,s1__vv__drop_count_max,0.2158272178409355,0.11419230010585893
Hostomel,s1__vv__drop_count_mean,0.26697507719671987,0.14327878862389656
Hostomel,s1__vv__drop_count_std,0.19898542070349023,0.10479701928700386
Hostomel,s1__vv__lu_transition_mode,0.035422478072289376,0.01786995991837638
Hostomel,s1__vv__max_z_drop_max,0.2999479680865529,0.1624883229582498
Hostomel,s1__vv__max_z_drop_mean,0.16960931731115814,0.08861774868378464
