city,feature,jm_distance,bhattacharyya
Avdiivka,s2__lu__date_first_loss_max,0.6943213643369515,0.4264242476246346
Avdiivka,s2__lu__date_first_loss_mean,0.466167595635667,0.26537773758331673
Avdiivka,s2__lu__date_first_loss_std,0.648380397469174,0.39184360160289633
Avdiivka,s2__lu__date_persistent_loss_max,0.6430809015151444,0.3879304194027402
Avdiivka,s2__lu__date_persistent_loss_mean,0.4809734508136556,0.2750774790303564
Avdiivka,s2__lu__date_persistent_loss_std,0.6020741907501468,0.3581576073626605
Avdiivka,s2__lu__final_class_mode,0.16282333509925362,0.08491720861855724
Avdiivka,s2__lu__loss_count_max,0.34270690960627204,0.18796157761591228
Avdiivka,s2__lu__loss_count_mean,0.05635692808327475,0.02858309636026437
Avdiivka,s2__lu__loss_count_std,0.6230953029606778,0.37330917378279305
Avdiivka,s2__lu__loss_fraction_max,0.18974125719600288,0.09967739367343673
Avdiivka,s2__lu__loss_fraction_mean,0.23519350528419203,0.1251061309069325
Avdiivka,s2__lu__loss_fraction_std,0.39113862145349754,0.2176204700544987
Avdiivka,s2__lu__modal_post_class_mode,0.4021691749068126,0.22450020547020216
Borodyanka,s2__lu__loss_count_mean,0.9588369093202953,0.6528087358785553
Borodyanka,s2__lu__loss_count_std,3.2269469868229095e-05,1.6134865100380605e-05
Bucha,s2__lu__date_first_loss_max,0.3941619003134105,0.21950137977666853
Bucha,s2__lu__date_first_loss_mean,0.37684970136050855,0.20877829086872052
Bucha,s2__lu__date_first_loss_std,0.33775154196473944,0.1849760018970302
Bucha,s2__lu__date_persistent_loss_max,0.814716990011245,0.5231656074927475
Bucha,s2__lu__date_persistent_loss_mean,0.828389543452988,0.5347679196138113
Bucha,s2__lu__date_persistent_loss_std,0.7202820969597046,0.44650751516724774
Bucha,s2__lu__final_class_mode,0.8141243761099819,0.5226657557281843
Bucha,s2__lu__loss_count_max,0.36008038472059667,0.1984999549986508
Bucha,s2__lu__loss_count_mean,0.34870509221035806,0.1915874078363624
Bucha,s2__lu__loss_count_std,0.37452724889643263,0.20734848333231312
Bucha,s2__lu__loss_fraction_max,0.29968828285358096,0.16233558327941472
Bucha,s2__lu__loss_fraction_mean,0.30615435322466933,0.16614570608760612
Bucha,s2__lu__loss_fraction_std,0.3706917884475498,0.20499166591924847
