city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Avdiivka,s2__composite__ndvi__prebattle_baseline__min,0.2576562484628476,0.7423437515371524,lower=damaged,26190.5,7.938984081371113e-15,0.058181398,0.100162506,1186
Avdiivka,s2__composite__ndvi__winter_baseline__min,0.2576562484628476,0.7423437515371524,lower=damaged,26190.5,7.938984081371113e-15,0.058181398,0.100162506,1186
Avdiivka,s2__composite__ndvi__post_winter_baseline__mean,0.2578087339767239,0.7421912660232761,lower=damaged,26206.0,8.25132233919775e-15,0.044479415,0.07487436,1186
Avdiivka,s2__composite__b08__prebattle_baseline__p10,0.2589400781119342,0.7410599218880658,lower=damaged,26321.0,1.097682559230697e-14,0.20529473,0.2349061,1186
Avdiivka,s2__composite__b08__winter_baseline__p10,0.2589400781119342,0.7410599218880658,lower=damaged,26321.0,1.097682559230697e-14,0.20529473,0.2349061,1186
Avdiivka,s2__composite__ndvi__post_winter_baseline__p50,0.26269810819585043,0.7373018918041496,lower=damaged,26703.0,2.806977787318745e-14,0.044126745,0.07396461,1186
Avdiivka,s2__composite__mndwi__prebattle_baseline__mean,0.7341833171010046,0.7341833171010046,higher=damaged,74629.0,6.051977427345752e-14,-0.14302611,-0.19887717,1186
Avdiivka,s2__composite__mndwi__winter_baseline__mean,0.7341833171010046,0.7341833171010046,higher=damaged,74629.0,6.051977427345752e-14,-0.14302611,-0.19887717,1186
Avdiivka,s2__composite__b08__prebattle_baseline__min,0.2681728300327598,0.7318271699672402,lower=damaged,27259.5,1.0741073604715113e-13,0.1985532,0.22732164,1186
Avdiivka,s2__composite__b08__winter_baseline__min,0.2681728300327598,0.7318271699672402,lower=damaged,27259.5,1.0741073604715113e-13,0.1985532,0.22732164,1186
Avdiivka,s2__composite__b8a__prebattle_baseline__min,0.2746313293785478,0.7253686706214522,lower=damaged,27916.0,5.033669907373754e-13,0.21997365,0.24727118,1186
Avdiivka,s2__composite__b8a__winter_baseline__min,0.2746313293785478,0.7253686706214522,lower=damaged,27916.0,5.033669907373754e-13,0.21997365,0.24727118,1186
Avdiivka,s2__composite__b11__prebattle_baseline__min,0.2761906167301203,0.7238093832698798,lower=damaged,28074.5,7.262468645759814e-13,0.22288485,0.25110182,1186
Avdiivka,s2__composite__b11__winter_baseline__min,0.2761906167301203,0.7238093832698798,lower=damaged,28074.5,7.262468645759814e-13,0.22288485,0.25110182,1186
Avdiivka,s2__composite__b11__post_winter_baseline__min,0.27643656110733994,0.7235634388926601,lower=damaged,28099.5,7.692965667554632e-13,0.20132321,0.21877262,1186
Avdiivka,s2__composite__b8a__prebattle_baseline__p10,0.2770956920382886,0.7229043079617115,lower=damaged,28166.5,8.974274091984444e-13,0.22276382,0.24987653,1186
Avdiivka,s2__composite__b8a__winter_baseline__p10,0.2770956920382886,0.7229043079617115,lower=damaged,28166.5,8.974274091984444e-13,0.22276382,0.24987653,1186
Avdiivka,s2__composite__mndwi__prebattle_baseline__p10,0.7219648004407324,0.7219648004407324,higher=damaged,73387.0,1.1169475426367395e-12,-0.18663332,-0.24134088,1186
Avdiivka,s2__composite__mndwi__winter_baseline__p10,0.7219648004407324,0.7219648004407324,higher=damaged,73387.0,1.1169475426367395e-12,-0.18663332,-0.24134088,1186
Avdiivka,s2__composite__b11__prebattle_baseline__p10,0.28004210567737997,0.71995789432262,lower=damaged,28466.0,1.7772004475022595e-12,0.2255632,0.25327072,1186
Avdiivka,s2__composite__b11__winter_baseline__p10,0.28004210567737997,0.71995789432262,lower=damaged,28466.0,1.7772004475022595e-12,0.2255632,0.25327072,1186
Avdiivka,s2__composite__ndre__post_winter_baseline__p10,0.28088323544747124,0.7191167645525287,lower=damaged,28551.5,2.1564975176532873e-12,-0.001335236,0.023754017,1186
Avdiivka,s2__composite__ndre__post_winter_baseline__min,0.2812373953506675,0.7187626046493325,lower=damaged,28587.5,2.3389844958519004e-12,-0.00500368,0.02044172,1186
Avdiivka,s2__composite__b08__post_winter_baseline__std,0.7168098062942085,0.7168098062942085,higher=damaged,72863.0,3.652411359763546e-12,0.0652276,0.041654676,1186
Avdiivka,s2__composite__b07__prebattle_baseline__min,0.28406575568869347,0.7159342443113066,lower=damaged,28875.0,4.454634082785439e-12,0.20904322,0.23069488,1186
Avdiivka,s2__composite__b07__winter_baseline__min,0.28406575568869347,0.7159342443113066,lower=damaged,28875.0,4.454634082785439e-12,0.20904322,0.23069488,1186
Avdiivka,s2__composite__b08__post_winter_baseline__max_abs_delta,0.7138633926551172,0.7138633926551172,higher=damaged,72563.5,7.103010537071823e-12,0.19863117,0.1312969,1186
Avdiivka,s2__composite__b11__post_winter_baseline__p10,0.28671211718757683,0.7132878828124232,lower=damaged,29144.0,8.08026432419318e-12,0.20347215,0.22011572,1186
Avdiivka,s2__composite__b04__post_winter_baseline__std,0.7106218457633622,0.7106218457633622,higher=damaged,72234.0,1.4617041045386865e-11,0.06510302,0.042128447,1186
Avdiivka,s2__composite__b11__prebattle_baseline__p50,0.28978150301527805,0.710218496984722,lower=damaged,29456.0,1.597842093618733e-11,0.23492306,0.2606099,1186
Avdiivka,s2__composite__b11__winter_baseline__p50,0.28978150301527805,0.710218496984722,lower=damaged,29456.0,1.597842093618733e-11,0.23492306,0.2606099,1186
Avdiivka,s2__composite__b03__post_winter_baseline__std,0.7100709303583901,0.7100709303583901,higher=damaged,72178.0,1.6506994596556634e-11,0.06492119,0.04221808,1186
Avdiivka,s2__composite__ndre__post_winter_baseline__p50,0.2907800371867898,0.7092199628132102,lower=damaged,29557.5,1.9905666042753445e-11,0.010401717,0.035505116,1186
Avdiivka,s2__composite__mndwi__prebattle_baseline__min,0.7086936418459602,0.7086936418459602,higher=damaged,72038.0,2.2341161332294348e-11,-0.20122366,-0.25395116,1186
Avdiivka,s2__composite__mndwi__winter_baseline__min,0.7086936418459602,0.7086936418459602,higher=damaged,72038.0,2.2341161332294348e-11,-0.20122366,-0.25395116,1186
Avdiivka,s2__composite__b07__prebattle_baseline__p10,0.2913998170173834,0.7086001829826166,lower=damaged,29620.5,2.280319892805553e-11,0.21215391,0.23313336,1186
Avdiivka,s2__composite__b07__winter_baseline__p10,0.2913998170173834,0.7086001829826166,lower=damaged,29620.5,2.280319892805553e-11,0.21215391,0.23313336,1186
Avdiivka,s2__composite__b11__prebattle_baseline__mean,0.2921524068116754,0.7078475931883246,lower=damaged,29697.0,2.6880591101272647e-11,0.23573574,0.26071274,1186
Avdiivka,s2__composite__b11__winter_baseline__mean,0.2921524068116754,0.7078475931883246,lower=damaged,29697.0,2.6880591101272647e-11,0.23573574,0.26071274,1186
Avdiivka,s2__composite__ndre__post_winter_baseline__mean,0.29235900008854,0.70764099991146,lower=damaged,29718.0,2.8119455797312653e-11,0.010906663,0.035619278,1186
Avdiivka,s2__composite__ndre__prebattle_baseline__p50,0.29311650877037654,0.7068834912296235,lower=damaged,29795.0,3.315859412830357e-11,0.08134188,0.112543344,1186
Avdiivka,s2__composite__ndre__winter_baseline__p50,0.29311650877037654,0.7068834912296235,lower=damaged,29795.0,3.315859412830357e-11,0.08134188,0.112543344,1186
Avdiivka,s2__composite__b12__prebattle_baseline__min,0.2934214797981289,0.7065785202018711,lower=damaged,29826.0,3.5427851869752944e-11,0.19888043,0.21715966,1186
Avdiivka,s2__composite__b12__winter_baseline__min,0.2934214797981289,0.7065785202018711,lower=damaged,29826.0,3.5427851869752944e-11,0.19888043,0.21715966,1186
Avdiivka,s2__composite__b04__post_winter_baseline__max_abs_delta,0.7063965213627286,0.7063965213627286,higher=damaged,71804.5,3.685376777457266e-11,0.19927527,0.13247141,1186
Avdiivka,s2__composite__ndre__prebattle_baseline__p90,0.29414947515469897,0.7058505248453011,lower=damaged,29900.0,4.147766583122258e-11,0.09634056,0.12683892,1186
Avdiivka,s2__composite__ndre__winter_baseline__p90,0.29414947515469897,0.7058505248453011,lower=damaged,29900.0,4.147766583122258e-11,0.09634056,0.12683892,1186
Avdiivka,s2__composite__ndre__prebattle_baseline__mean,0.29527098151482056,0.7047290184851794,lower=damaged,30014.0,5.282472845780687e-11,0.08236572,0.112935826,1186
Avdiivka,s2__composite__ndre__winter_baseline__mean,0.29527098151482056,0.7047290184851794,lower=damaged,30014.0,5.282472845780687e-11,0.08236572,0.112935826,1186
Avdiivka,s2__composite__ndwi__prebattle_baseline__p10,0.7036665387755906,0.7036665387755906,higher=damaged,71527.0,6.634751336679587e-11,-0.17991628,-0.23577113,1186
Avdiivka,s2__composite__ndwi__winter_baseline__p10,0.7036665387755906,0.7036665387755906,higher=damaged,71527.0,6.634751336679587e-11,-0.17991628,-0.23577113,1186
Avdiivka,s2__composite__b03__post_winter_baseline__max_abs_delta,0.7036468632254129,0.7036468632254129,higher=damaged,71525.0,6.66269307485187e-11,0.19785161,0.13360046,1186
Avdiivka,s2__composite__b8a__prebattle_baseline__p50,0.2980058829895031,0.7019941170104969,lower=damaged,30292.0,9.476287220667593e-11,0.2349709,0.25880286,1186
Avdiivka,s2__composite__b8a__winter_baseline__p50,0.2980058829895031,0.7019941170104969,lower=damaged,30292.0,9.476287220667593e-11,0.2349709,0.25880286,1186
Avdiivka,s2__composite__b12__prebattle_baseline__p10,0.29828134069198914,0.7017186593080109,lower=damaged,30320.0,1.0046654296103694e-10,0.20172039,0.21938413,1186
Avdiivka,s2__composite__b12__winter_baseline__p10,0.29828134069198914,0.7017186593080109,lower=damaged,30320.0,1.0046654296103694e-10,0.20172039,0.21938413,1186
Avdiivka,s2__composite__b02__post_winter_baseline__std,0.6989739200582397,0.6989739200582397,higher=damaged,71050.0,1.7911081671445626e-10,0.0652354,0.04351126,1186
Avdiivka,s2__composite__mndwi__post_winter_baseline__p90,0.6980098180995387,0.6980098180995387,higher=damaged,70952.0,2.190484023410129e-10,0.35229066,0.24328536,1186
Avdiivka,s2__composite__ndre__prebattle_baseline__p10,0.3021377485267932,0.6978622514732068,lower=damaged,30712.0,2.2588331585960302e-10,0.06888333,0.099228404,1186
Avdiivka,s2__composite__ndre__winter_baseline__p10,0.3021377485267932,0.6978622514732068,lower=damaged,30712.0,2.2588331585960302e-10,0.06888333,0.099228404,1186
Avdiivka,s2__composite__ndre__prebattle_baseline__max,0.30216726185205955,0.6978327381479404,lower=damaged,30715.0,2.2727553480603292e-10,0.10190312,0.13134436,1186
Avdiivka,s2__composite__ndre__winter_baseline__max,0.30216726185205955,0.6978327381479404,lower=damaged,30715.0,2.2727553480603292e-10,0.10190312,0.13134436,1186
Avdiivka,s2__composite__ndwi__post_winter_baseline__p10,0.6968096095387066,0.6968096095387066,higher=damaged,70830.0,2.8106158743652774e-10,-0.095066585,-0.12613647,1186
Avdiivka,s2__composite__ndre__prebattle_baseline__min,0.3039085480427746,0.6960914519572254,lower=damaged,30892.0,3.260442699892006e-10,0.06457622,0.09528303,1186
Avdiivka,s2__composite__ndre__winter_baseline__min,0.3039085480427746,0.6960914519572254,lower=damaged,30892.0,3.260442699892006e-10,0.06457622,0.09528303,1186
Avdiivka,s2__composite__ndvi__prebattle_baseline__p90,0.30418400574526067,0.6958159942547393,lower=damaged,30920.0,3.451053303433352e-10,0.14817934,0.19738387,1186
Avdiivka,s2__composite__ndvi__winter_baseline__p90,0.30418400574526067,0.6958159942547393,lower=damaged,30920.0,3.451053303433352e-10,0.14817934,0.19738387,1186
Avdiivka,s2__composite__b05__prebattle_baseline__max_abs_delta,0.6954028077010103,0.6954028077010103,higher=damaged,70687.0,3.757468895824705e-10,0.028255243,0.019219244,1186
Avdiivka,s2__composite__b05__winter_baseline__max_abs_delta,0.6954028077010103,0.6954028077010103,higher=damaged,70687.0,3.757468895824705e-10,0.028255243,0.019219244,1186
Avdiivka,s2__composite__mndwi__post_winter_baseline__max,0.6947436767700617,0.6947436767700617,higher=damaged,70620.0,4.3020673154208497e-10,0.374655,0.26786098,1186
Avdiivka,s2__composite__ndvi__post_winter_baseline__p90,0.3053055121053822,0.6946944878946177,lower=damaged,31034.0,4.345689918265568e-10,0.072633095,0.102254316,1186
Avdiivka,s2__composite__b02__post_winter_baseline__max_abs_delta,0.6939271414376924,0.6939271414376924,higher=damaged,70537.0,5.084333529225129e-10,0.20033762,0.13824464,1186
Avdiivka,s2__composite__ndre__post_winter_baseline__p90,0.3061810740882842,0.6938189259117158,lower=damaged,31123.0,5.197941688887286e-10,0.023200884,0.047651783,1186
Avdiivka,s2__composite__b8a__prebattle_baseline__mean,0.3062499385139057,0.6937500614860943,lower=damaged,31130.0,5.27150305653205e-10,0.2363998,0.2591073,1186
Avdiivka,s2__composite__b8a__winter_baseline__mean,0.3062499385139057,0.6937500614860943,lower=damaged,31130.0,5.27150305653205e-10,0.2363998,0.2591073,1186
Avdiivka,s2__composite__mndwi__prebattle_baseline__p90,0.6935533059843186,0.6935533059843186,higher=damaged,70499.0,5.487286620175086e-10,-0.10197988,-0.15219387,1186
Avdiivka,s2__composite__mndwi__winter_baseline__p90,0.6935533059843186,0.6935533059843186,higher=damaged,70499.0,5.487286620175086e-10,-0.10197988,-0.15219387,1186
Avdiivka,s2__composite__b08__prebattle_baseline__p50,0.3069435016576651,0.6930564983423348,lower=damaged,31200.5,6.070495636883653e-10,0.2331113,0.25715262,1186
Avdiivka,s2__composite__b08__winter_baseline__p50,0.3069435016576651,0.6930564983423348,lower=damaged,31200.5,6.070495636883653e-10,0.2331113,0.25715262,1186
Avdiivka,s2__composite__cire__post_winter_baseline__min,0.3076272270263357,0.6923727729736643,lower=damaged,31270.0,6.975125420018139e-10,-0.0147577,0.023094926,1186
Avdiivka,s2__composite__b05__prebattle_baseline__std,0.6921465041466222,0.6921465041466222,higher=damaged,70356.0,7.302247847793157e-10,0.009155393,0.006216254,1186
Avdiivka,s2__composite__b05__winter_baseline__std,0.6921465041466222,0.6921465041466222,higher=damaged,70356.0,7.302247847793157e-10,0.009155393,0.006216254,1186
Avdiivka,s2__composite__b12__post_winter_baseline__max_abs_delta,0.6920530452832787,0.6920530452832787,higher=damaged,70346.5,7.441609819699974e-10,0.020670027,0.011662477,1186
Avdiivka,s2__composite__b07__prebattle_baseline__std,0.6899920314021781,0.6899920314021781,higher=damaged,70137.0,1.1267678416681718e-09,0.01089541,0.007217348,1186
Avdiivka,s2__composite__b07__winter_baseline__std,0.6899920314021781,0.6899920314021781,higher=damaged,70137.0,1.1267678416681718e-09,0.01089541,0.007217348,1186
Avdiivka,s2__composite__b08__prebattle_baseline__mean,0.31019980521205326,0.6898001947879467,lower=damaged,31531.5,1.1708662241486665e-09,0.2344264,0.2579973,1186
Avdiivka,s2__composite__b08__winter_baseline__mean,0.31019980521205326,0.6898001947879467,lower=damaged,31531.5,1.1708662241486665e-09,0.2344264,0.2579973,1186
Avdiivka,s2__composite__b12__post_winter_baseline__std,0.6891853338448976,0.6891853338448976,higher=damaged,70055.0,1.3238780720596275e-09,0.006782966,0.0037643968,1186
Avdiivka,s2__composite__b02__post_winter_baseline__p90,0.6883097718619957,0.6883097718619957,higher=damaged,69966.0,1.5758525666779992e-09,0.47426155,0.38805246,1186
Avdiivka,s2__composite__b03__post_winter_baseline__p90,0.6877047486940353,0.6877047486940353,higher=damaged,69904.5,1.776677969254281e-09,0.4718677,0.38745195,1186
Avdiivka,s2__composite__ndre__post_winter_baseline__max,0.3124674123700184,0.6875325876299816,lower=damaged,31762.0,1.8382462746802384e-09,0.027300471,0.05125361,1186
Avdiivka,s2__composite__b07__prebattle_baseline__max_abs_delta,0.6865045401332035,0.6865045401332035,higher=damaged,69782.5,2.251525735217277e-09,0.033059306,0.02243177,1186
Avdiivka,s2__composite__b07__winter_baseline__max_abs_delta,0.6865045401332035,0.6865045401332035,higher=damaged,69782.5,2.251525735217277e-09,0.033059306,0.02243177,1186
Avdiivka,s2__composite__b11__prebattle_baseline__p90,0.3142185363358223,0.6857814636641777,lower=damaged,31940.0,2.595065245019038e-09,0.24625212,0.26821205,1186
Avdiivka,s2__composite__b11__winter_baseline__p90,0.3142185363358223,0.6857814636641777,lower=damaged,31940.0,2.595065245019038e-09,0.24625212,0.26821205,1186
Avdiivka,s2__composite__cire__prebattle_baseline__min,0.31479896506606064,0.6852010349339394,lower=damaged,31999.0,2.9072713628130997e-09,0.09339337,0.13615592,1186
Avdiivka,s2__composite__cire__winter_baseline__min,0.31479896506606064,0.6852010349339394,lower=damaged,31999.0,2.9072713628130997e-09,0.09339337,0.13615592,1186
Avdiivka,s2__composite__cire__prebattle_baseline__mean,0.3171108422119253,0.6828891577880747,lower=damaged,32234.0,4.5556978430300984e-09,0.1288961,0.1730048,1186
Avdiivka,s2__composite__cire__winter_baseline__mean,0.3171108422119253,0.6828891577880747,lower=damaged,32234.0,4.5556978430300984e-09,0.1288961,0.1730048,1186
Avdiivka,s2__composite__cire__post_winter_baseline__p10,0.31780932424322916,0.6821906757567708,lower=damaged,32305.0,5.212320933929642e-09,-0.006962975,0.029630031,1186
Avdiivka,s2__composite__b11__post_winter_baseline__max_abs_delta,0.6821365679937825,0.6821365679937825,higher=damaged,69338.5,5.266850653084693e-09,0.022398593,0.01328864,1186
Avdiivka,s2__composite__cire__prebattle_baseline__p10,0.31808478194571516,0.6819152180542849,lower=damaged,32333.0,5.495845873592912e-09,0.10230019,0.1444397,1186
Avdiivka,s2__composite__cire__winter_baseline__p10,0.31808478194571516,0.6819152180542849,lower=damaged,32333.0,5.495845873592912e-09,0.10230019,0.1444397,1186
Avdiivka,s2__composite__cire__prebattle_baseline__p50,0.3194817460083228,0.6805182539916772,lower=damaged,32475.0,7.181016128117471e-09,0.12786153,0.17237389,1186
Avdiivka,s2__composite__cire__winter_baseline__p50,0.3194817460083228,0.6805182539916772,lower=damaged,32475.0,7.181016128117471e-09,0.12786153,0.17237389,1186
Avdiivka,s2__composite__ndwi__post_winter_baseline__min,0.680277228502002,0.680277228502002,higher=damaged,69149.5,7.518634002817908e-09,-0.10914798,-0.13900056,1186
Avdiivka,s2__composite__b03__post_winter_baseline__max,0.6801936074137473,0.6801936074137473,higher=damaged,69141.0,7.639238636067204e-09,0.4930032,0.40974385,1186
Avdiivka,s2__composite__b8a__prebattle_baseline__max_abs_delta,0.68005095967496,0.68005095967496,higher=damaged,69126.5,7.849626622809218e-09,0.036017064,0.024481414,1186
Avdiivka,s2__composite__b8a__winter_baseline__max_abs_delta,0.68005095967496,0.68005095967496,higher=damaged,69126.5,7.849626622809218e-09,0.036017064,0.024481414,1186
Avdiivka,s2__composite__cire__prebattle_baseline__p90,0.3199933103129396,0.6800066896870605,lower=damaged,32527.0,7.91603659043721e-09,0.15663737,0.20228578,1186
Avdiivka,s2__composite__cire__winter_baseline__p90,0.3199933103129396,0.6800066896870605,lower=damaged,32527.0,7.91603659043721e-09,0.15663737,0.20228578,1186
Avdiivka,s2__composite__b8a__prebattle_baseline__std,0.6787966433511397,0.6787966433511397,higher=damaged,68999.0,9.95777996996247e-09,0.011845108,0.007877511,1186
Avdiivka,s2__composite__b8a__winter_baseline__std,0.6787966433511397,0.6787966433511397,higher=damaged,68999.0,9.95777996996247e-09,0.011845108,0.007877511,1186
Avdiivka,s2__composite__b04__post_winter_baseline__p90,0.6786835089376188,0.6786835089376188,higher=damaged,68987.5,1.0172928074712604e-08,0.48203182,0.40112546,1186
Avdiivka,s2__composite__b11__post_winter_baseline__std,0.6785211856486537,0.6785211856486537,higher=damaged,68971.0,1.0489604912134574e-08,0.007388522,0.004344574,1186
Avdiivka,s2__composite__b02__post_winter_baseline__max,0.6776161103404854,0.6776161103404854,higher=damaged,68879.0,1.2438491945968936e-08,0.49698278,0.41200054,1186
Avdiivka,s2__composite__ndwi__prebattle_baseline__min,0.6769077905340928,0.6769077905340928,higher=damaged,68807.0,1.4205192031354955e-08,-0.20060344,-0.2507146,1186
Avdiivka,s2__composite__ndwi__winter_baseline__min,0.6769077905340928,0.6769077905340928,higher=damaged,68807.0,1.4205192031354955e-08,-0.20060344,-0.2507146,1186
Avdiivka,s2__composite__ndbi__post_winter_baseline__std,0.6765536306308965,0.6765536306308965,higher=damaged,68771.0,1.5177646555218683e-08,0.063578874,0.045028795,1186
Avdiivka,s2__composite__mndwi__post_winter_baseline__mean,0.6763076862536769,0.6763076862536769,higher=damaged,68746.0,1.5890655911583815e-08,0.26685464,0.17744891,1186
Avdiivka,s2__composite__mndwi__post_winter_baseline__p50,0.6761945518401558,0.6761945518401558,higher=damaged,68734.5,1.6229446591194228e-08,0.2695271,0.17609581,1186
Avdiivka,s2__composite__b12__prebattle_baseline__p50,0.3245383624039587,0.6754616375960413,lower=damaged,32989.0,1.8600487418687596e-08,0.2116677,0.22637722,1186
Avdiivka,s2__composite__b12__winter_baseline__p50,0.3245383624039587,0.6754616375960413,lower=damaged,32989.0,1.8600487418687596e-08,0.2116677,0.22637722,1186
Avdiivka,s2__composite__b12__prebattle_baseline__mean,0.32489252230715504,0.675107477692845,lower=damaged,33025.0,1.9863655605442065e-08,0.21178536,0.2264071,1186
Avdiivka,s2__composite__b12__winter_baseline__mean,0.32489252230715504,0.675107477692845,lower=damaged,33025.0,1.9863655605442065e-08,0.21178536,0.2264071,1186
Avdiivka,s2__composite__b07__post_winter_baseline__std,0.6738384047063917,0.6738384047063917,higher=damaged,68495.0,2.5110604855468954e-08,0.029295348,0.019163193,1186
Avdiivka,s2__composite__b04__post_winter_baseline__max,0.673818729156214,0.673818729156214,higher=damaged,68493.0,2.5201374865171253e-08,0.5042215,0.42265496,1186
Avdiivka,s2__composite__ndvi__prebattle_baseline__max,0.3264173774459168,0.6735826225540832,lower=damaged,33180.0,2.632017713726189e-08,0.16617766,0.21271053,1186
Avdiivka,s2__composite__ndvi__winter_baseline__max,0.3264173774459168,0.6735826225540832,lower=damaged,33180.0,2.632017713726189e-08,0.16617766,0.21271053,1186
Avdiivka,s2__composite__b07__prebattle_baseline__mean,0.32648624187153835,0.6735137581284616,lower=damaged,33187.0,2.665545630688013e-08,0.22480361,0.24160783,1186
Avdiivka,s2__composite__b07__winter_baseline__mean,0.32648624187153835,0.6735137581284616,lower=damaged,33187.0,2.665545630688013e-08,0.22480361,0.24160783,1186
Avdiivka,s2__composite__ndvi__post_winter_baseline__max,0.32693877952562245,0.6730612204743776,lower=damaged,33233.0,2.8963547302056153e-08,0.086133555,0.114039734,1186
Avdiivka,s2__composite__b07__post_winter_baseline__max_abs_delta,0.67271689834627,0.67271689834627,higher=damaged,68381.0,3.084862356785843e-08,0.08668652,0.05901387,1186
Avdiivka,s2__composite__b07__prebattle_baseline__p50,0.3273470471918071,0.6726529528081929,lower=damaged,33274.5,3.121147899921069e-08,0.22419468,0.24141654,1186
Avdiivka,s2__composite__b07__winter_baseline__p50,0.3273470471918071,0.6726529528081929,lower=damaged,33274.5,3.121147899921069e-08,0.22419468,0.24141654,1186
Avdiivka,s2__composite__b8a__post_winter_baseline__max_abs_delta,0.67251522395695,0.67251522395695,higher=damaged,68360.5,3.200738270733403e-08,0.08267326,0.056402445,1186
Avdiivka,s2__composite__ndbi__post_winter_baseline__max_abs_delta,0.6715609597733376,0.6715609597733376,higher=damaged,68263.5,3.808792523969476e-08,0.19524232,0.14216414,1186
Avdiivka,s2__composite__ndbi__post_winter_baseline__p10,0.3288964967682909,0.6711035032317091,lower=damaged,33432.0,4.138645983559665e-08,-0.3940664,-0.32085562,1186
Avdiivka,s2__composite__b11__post_winter_baseline__mean,0.3297622209761041,0.6702377790238959,lower=damaged,33520.0,4.840316943549465e-08,0.21234971,0.22514512,1186
Avdiivka,s2__composite__b11__prebattle_baseline__max,0.3298605987269919,0.6701394012730081,lower=damaged,33530.0,4.9269731062199026e-08,0.25016186,0.2706419,1186
Avdiivka,s2__composite__b11__winter_baseline__max,0.3298605987269919,0.6701394012730081,lower=damaged,33530.0,4.9269731062199026e-08,0.25016186,0.2706419,1186
