city,modality,product_type,n_files,size_mb
Mykolaiv,CARD,rolling_stats,16,1.1275634765625
Mykolaiv,CARD,temporal_stats,32,130.67448234558105
Mykolaiv,COH,flat,2,47.76005935668945
Mykolaiv,MASK,building_labels,1,1.7332754135131836
Mykolaiv,MASK,damage_mask,1,0.25696849822998047
Mykolaiv,UNKNOWN,UNKNOWN,6,45.49753952026367
Okhtyrka,CARD,block_stats,32,62.98622512817383
Okhtyrka,CARD,flat,20,55.66765213012695
Okhtyrka,CARD,rolling,24,66.06308937072754
Okhtyrka,CARD,rolling_stats,16,0.24316024780273438
Okhtyrka,CARD,temporal_stats,32,53.955498695373535
Okhtyrka,COH,flat,18,95.29663848876953
Okhtyrka,COH,rolling,10,51.592753410339355
Okhtyrka,COH,temporal_stats,12,47.31543254852295
Okhtyrka,COH,zscore,9,51.7330904006958
Okhtyrka,MASK,building_labels,1,0.2955799102783203
Okhtyrka,MASK,damage_mask,1,0.046680450439453125
Okhtyrka,MS,cloud_mask,14,0.030160903930664062
Okhtyrka,MS,composite,48,108.39306926727295
Okhtyrka,MS,fire_visibility,14,0.1686697006225586
Okhtyrka,MS,flat,182,107.9471206665039
Okhtyrka,MS,nbr,14,9.603612899780273
Okhtyrka,MS,qa_layer,6,0.03237342834472656
Okhtyrka,MS,rgb,14,29.48469638824463
Okhtyrka,UNKNOWN,UNKNOWN,30,40.09741020202637
Rubizhne,CARD,block_stats,32,83.24768352508545
Rubizhne,CARD,flat,26,94.96651554107666
Rubizhne,CARD,rolling,38,137.37441444396973
Rubizhne,CARD,rolling_stats,16,0.3992176055908203
Rubizhne,CARD,temporal_stats,32,71.10335063934326
Rubizhne,COH,flat,10,68.17933654785156
Rubizhne,COH,rolling,3,19.947548866271973
Rubizhne,COH,temporal_stats,6,33.71569633483887
Rubizhne,MASK,building_labels,1,0.24070262908935547
Rubizhne,MASK,damage_mask,1,0.048999786376953125
Rubizhne,MS,cloud_mask,13,0.04134559631347656
Rubizhne,MS,composite,48,152.49365329742432
Rubizhne,MS,fire_visibility,13,0.1869659423828125
Rubizhne,MS,flat,169,133.01516246795654
Rubizhne,MS,nbr,13,11.503551483154297
Rubizhne,MS,qa_layer,6,0.06635856628417969
Rubizhne,MS,rgb,13,36.115010261535645
Rubizhne,UNKNOWN,UNKNOWN,23,49.64116191864014
Sievierodonetsk,CARD,block_stats,32,62.40128135681152
Sievierodonetsk,CARD,flat,24,65.80108261108398
Sievierodonetsk,CARD,rolling,32,86.92268085479736
Sievierodonetsk,CARD,rolling_stats,16,0.3010425567626953
Sievierodonetsk,CARD,temporal_stats,32,53.31174373626709
Sievierodonetsk,COH,flat,12,61.177358627319336
Sievierodonetsk,COH,rolling,4,19.913826942443848
Sievierodonetsk,COH,temporal_stats,6,20.277496337890625
Sievierodonetsk,COH,zscore,6,33.00461769104004
Sievierodonetsk,MASK,building_labels,1,0.2544565200805664
Sievierodonetsk,MASK,damage_mask,1,0.04947853088378906
Sievierodonetsk,MS,cloud_mask,15,0.03965187072753906
Sievierodonetsk,MS,composite,48,112.45173072814941
Sievierodonetsk,MS,fire_visibility,15,0.17929840087890625
Sievierodonetsk,MS,flat,195,116.70711898803711
Sievierodonetsk,MS,nbr,15,10.081016540527344
Sievierodonetsk,MS,qa_layer,6,0.07787704467773438
Sievierodonetsk,MS,rgb,15,31.03710651397705
Sievierodonetsk,UNKNOWN,UNKNOWN,30,37.572486877441406
Trostianets,CARD,block_stats,32,40.90721321105957
Trostianets,CARD,flat,18,39.030160903930664
Trostianets,CARD,rolling,20,42.954837799072266
Trostianets,CARD,rolling_stats,16,0.4159088134765625
Trostianets,CARD,temporal_stats,32,41.020301818847656
Trostianets,MASK,building_labels,1,0.2030954360961914
Trostianets,MASK,damage_mask,1,0.04081439971923828
Trostianets,MS,cloud_mask,11,0.02970409393310547
Trostianets,MS,composite,48,153.28228092193604
Trostianets,MS,fire_visibility,11,0.2433910369873047
Trostianets,MS,flat,143,109.5364637374878
Trostianets,MS,nbr,11,8.05551815032959
Trostianets,MS,qa_layer,6,0.059619903564453125
Trostianets,MS,rgb,11,27.293804168701172
Trostianets,UNKNOWN,UNKNOWN,23,38.63891410827637
Volnovakha,CARD,block_stats,32,39.447998046875
Volnovakha,CARD,flat,16,32.49563217163086
Volnovakha,CARD,rolling,16,32.0819730758667
Volnovakha,CARD,rolling_stats,16,0.18211936950683594
Volnovakha,CARD,temporal_stats,32,39.46994495391846
Volnovakha,COH,flat,14,52.56259727478027
Volnovakha,COH,rolling,6,21.944507598876953
Volnovakha,COH,temporal_stats,12,33.742207527160645
Volnovakha,COH,zscore,7,28.478225708007812
Volnovakha,MASK,building_labels,1,0.16754627227783203
Volnovakha,MASK,damage_mask,1,0.02964305877685547
Volnovakha,MS,cloud_mask,12,0.033066749572753906
Volnovakha,MS,composite,48,82.03929138183594
Volnovakha,MS,fire_visibility,12,0.12761306762695312
Volnovakha,MS,flat,156,69.24419021606445
Volnovakha,MS,nbr,12,5.876226425170898
Volnovakha,MS,qa_layer,5,0.07358264923095703
Volnovakha,MS,rgb,12,18.102312088012695
Volnovakha,UNKNOWN,UNKNOWN,26,29.594815254211426
