city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,crs_epsg,width_px,height_px
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20211221.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20211221.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220102.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220102.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220114.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220114.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220126.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220126.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220207.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220207.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220303.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220303.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220315.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220315.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220327.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220327.tif,,,,,,,,
Moschun,COH,zscore,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220420.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Moschun/COH/zscore/s1__coh_vv__zscore__20220420.tif,,,,,,,,
Mykolaiv,CARD,block_stats,READ_ERROR,FAIL,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__min.tif: No such file or directory,/content/drive_f/masterthesis/data/satellite/temporal_products/Mykolaiv/CARD/block_stats/s1__vv__blk_pre01__min.tif,,,,,,,,
