city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,pct_nodata_leak,crs_epsg,width_px,height_px
Lysychansk,CARD,flat,NODATA_LEAK,FAIL,98.3% pixels <=-99dB (min=-100),/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230814.tif,-100.00000762939453,-10.708499908447266,-99.96880411714444,1.6122239910600669,1.6880395608079792,98.27508171988936,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230814.tif,-100.00000762939453,-10.708499908447266,-99.96880411714444,1.6122239910600669,1.6880395608079792,98.27508171988936,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230814.tif,-100.00000762939453,-10.708499908447266,-99.96880411714444,1.6122239910600669,1.6880395608079792,98.27508171988936,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20230223.tif,-26.47226333618164,20.45892333984375,-10.81885385104985,3.5917382642202638,1.6045936821798892,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20220421.tif,-32.23054885864258,16.238658905029297,-15.214223709914043,3.298680733984472,1.6033643150244723,0.0,4326.0,1432.0,1130.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20231028.tif,-47.99310302734375,8.661211967468262,-15.459447163695774,3.4258065564010707,1.6232142265987317,0.0,4326.0,1451.0,1145.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230822.tif,-45.09555435180664,11.416191101074219,-15.261589810215646,3.0251571971127236,1.6045936821798892,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20220503.tif,-100.00000762939453,24.110973358154297,-10.53799202415761,4.25819848140653,1.7071567622404094,0.04224889685179803,4326.0,1421.0,1121.0
Lysychansk,CARD,flat,NODATA_LEAK,FAIL,98.3% pixels <=-99dB (min=-100),/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20230615.tif,-100.00000762939453,-3.337397575378418,-99.97164391768214,1.5873829112133881,1.6880395608079792,98.28052971251363,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,WARN,p01=-100.0 < -65.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20230615.tif,-100.00000762939453,-3.337397575378418,-99.97164391768214,1.5873829112133881,1.6880395608079792,98.28052971251363,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20230615.tif,-100.00000762939453,-3.337397575378418,-99.97164391768214,1.5873829112133881,1.6880395608079792,98.28052971251363,4326.0,1455.0,1148.0
