city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,pct_nodata_leak,crs_epsg,width_px,height_px
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20211218.tif,-36.44135284423828,20.388410568237305,-18.41686220663156,5.664064634278352,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220115.tif,-36.93865203857422,13.91706657409668,-21.022420795152918,5.410652122406869,3.527034309322795,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220115.tif,-26.80899429321289,28.054773330688477,-10.228122150170146,3.686065634155401,3.527034309322795,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-23.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220316.tif,-37.2336540222168,17.218698501586914,-22.961311387501787,5.653614877693534,3.527034309322795,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220421.tif,-36.64289855957031,16.093210220336914,-20.48311372854731,5.8605908920159395,3.5291898688701275,0.0,4326.0,2852.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220511.tif,-29.20337677001953,26.03681755065918,-11.68269477986839,4.3141292458844624,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220204.tif,-29.56648826599121,24.546306610107422,-10.150168695889548,5.852356956307109,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220616.tif,-37.50062561035156,16.92656707763672,-19.053663106311284,5.578152770421075,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220405.tif,-29.872217178344727,26.218690872192383,-13.068627677120839,4.833954181680739,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220312.tif,-38.497920989990234,22.980640411376953,-21.36913496944885,5.649620638787504,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220616.tif,-32.67284393310547,25.45659065246582,-12.08434709483812,5.524076014613252,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220103.tif,-38.88423156738281,13.81910514831543,-21.084404754093047,5.4132893201452195,3.527034309322795,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220123.tif,-29.185171127319336,23.554420471191406,-12.008292186831607,4.5035790650157725,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20211230.tif,-30.453556060791016,29.226802825927734,-10.918312309076533,5.527943369494564,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220204.tif,-36.975101470947266,20.099695205688477,-18.628399857657385,5.706027450099361,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220409.tif,-40.34149932861328,16.49665069580078,-19.815930263131477,5.833039974321128,3.527034309322795,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220123.tif,-41.19777297973633,15.9381685256958,-21.684186560756125,5.393879659682585,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220111.tif,-38.39961242675781,18.58918571472168,-19.38432902630427,5.561178269829412,3.5509123774959703,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220316.tif,-31.51670265197754,27.703676223754883,-13.4445858211587,5.260902924281559,3.527034309322795,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220620.tif,-37.556007385253906,13.74261474609375,-19.2409716372041,5.6248211694699695,3.5721259458140104,0.0,4326.0,2894.0,1785.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220421.tif,-34.79399108886719,23.876535415649414,-12.787905531325057,6.579407234219095,3.5291898688701275,0.0,4326.0,2852.0,1758.0
Mariupol,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220417.tif,-37.26215744018555,25.50922393798828,-14.11508052248329,7.4383559041561185,3.5509123774959703,0.0,4326.0,2890.0,1782.0
