auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.5427768336189219,0.5427768336189219,higher=damaged,154578.5,0.05248937376562947,0.1951298862695694,0.1909603625535965,1662,Bucha,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.6126859159550521,0.6126859159550521,higher=damaged,537825.5,5.269549934820249e-12,0.20575948059558868,0.20003317296504974,2810,Chernihiv,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.6125868063466604,0.6125868063466604,higher=damaged,537738.5,5.499461015505048e-12,0.18781732022762299,0.18212267756462097,2810,Chernihiv,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.5917641054617369,0.5917641054617369,higher=damaged,519460.0,1.938872570831006e-08,0.21266396343708038,0.205725759267807,2810,Chernihiv,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.5222945355290859,0.5222945355290859,higher=damaged,458478.5,0.17233535763454566,-0.07824022322893143,-0.08105828613042831,2810,Chernihiv,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5205310680142536,0.5205310680142536,higher=damaged,456930.5,0.20883088219572388,0.2848030924797058,0.2774573564529419,2810,Chernihiv,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.5199085001868273,0.5199085001868273,higher=damaged,456384.0,0.22296721524786112,0.27011871337890625,0.26465660333633423,2810,Chernihiv,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.5154274927775297,0.5154274927775297,higher=damaged,452450.5,0.34498156777320654,-0.07213910669088364,-0.0717315673828125,2810,Chernihiv,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5150726348118512,0.5150726348118512,higher=damaged,452139.0,0.35619207561349886,-0.06435921788215637,-0.06462344527244568,2810,Chernihiv,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.5101604436465045,0.5101604436465045,higher=damaged,447827.0,0.533979509191466,0.266057550907135,0.2631809413433075,2810,Chernihiv,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.6231365533691117,0.6231365533691117,higher=damaged,1045.0,0.14505482775882686,0.0025076924357563257,-0.010031008161604404,142,Chornobaivka,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.5954084675014908,0.5954084675014908,higher=damaged,998.5,0.2591933440883484,0.18828462064266205,0.17920389771461487,142,Chornobaivka,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.5813953488372093,0.5813953488372093,higher=damaged,975.0,0.3360239066830344,0.0004153801710344851,-0.01374186109751463,142,Chornobaivka,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5524746571258199,0.5524746571258199,higher=damaged,926.5,0.5359335714613898,0.2008845955133438,0.1916387528181076,142,Chornobaivka,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.5399522957662493,0.5399522957662493,higher=damaged,905.5,0.6380583968718986,0.16990770399570465,0.167122483253479,142,Chornobaivka,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.531902206320811,0.531902206320811,higher=damaged,892.0,0.7077189850077753,0.17056921124458313,0.17649611830711365,142,Chornobaivka,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5229576624925463,0.5229576624925463,higher=damaged,877.0,0.788076469537456,-0.0006615370512008667,-0.00937364250421524,142,Chornobaivka,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5190816935002982,0.5190816935002982,higher=damaged,870.5,0.823668082970451,0.18577693402767181,0.1892348825931549,142,Chornobaivka,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.4946332737030412,0.5053667262969588,lower=damaged,829.5,0.9520532814266733,0.2004692405462265,0.2053806036710739,142,Chornobaivka,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.6267333307709718,0.6267333307709718,higher=damaged,587021.0,7.678630949818854e-15,0.20273877680301666,0.18326100707054138,2987,Dmytrivka,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.6225726963302713,0.6225726963302713,higher=damaged,583124.0,5.579174540612045e-14,0.19112473726272583,0.17284011840820312,2987,Dmytrivka,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.6182060053211706,0.6182060053211706,higher=damaged,579034.0,4.174644692462067e-13,0.213807612657547,0.19549769163131714,2987,Dmytrivka,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.4219138041160104,0.5780861958839896,lower=damaged,389726.0,1.752689312458779e-06,0.2754247784614563,0.34595003724098206,2957,Dmytrivka,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.42525522079440514,0.5747447792055949,lower=damaged,392812.5,4.751189372619051e-06,0.24618592858314514,0.3139919638633728,2957,Dmytrivka,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.43300657132649856,0.5669934286735014,lower=damaged,399972.5,4.113970067357936e-05,0.23612508177757263,0.300622820854187,2957,Dmytrivka,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.4384828571737883,0.5615171428262117,lower=damaged,405031.0,0.00016604837974252095,0.46657294034957886,0.5191141963005066,2957,Dmytrivka,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.443986207792489,0.556013792207511,lower=damaged,410114.5,0.0006061145367642981,0.44889742136001587,0.4975541830062866,2957,Dmytrivka,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.45018295785473794,0.5498170421452621,lower=damaged,415838.5,0.0022920127144209707,0.44992366433143616,0.496484637260437,2957,Dmytrivka,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.6429033272679794,0.6429033272679794,higher=damaged,1541182.0,3.0238876082394973e-30,0.3541286289691925,0.29833611845970154,4497,Hostomel,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.6302142646780314,0.6302142646780314,higher=damaged,1510763.5,2.153550617323799e-25,0.3451184630393982,0.2951078414916992,4497,Hostomel,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.3748928968614505,0.6251071031385496,lower=damaged,898701.5,1.4491834961674796e-23,-0.19535161554813385,-0.14445458352565765,4497,Hostomel,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.611188909496075,0.611188909496075,higher=damaged,1465155.5,6.005703738068979e-19,0.3552503287792206,0.3106032609939575,4497,Hostomel,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.391022608669535,0.608977391330465,lower=damaged,937368.0,2.905914905526833e-18,-0.19169838726520538,-0.14708034694194794,4497,Hostomel,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.4039100258549271,0.5960899741450729,lower=damaged,968262.0,1.5366829875025072e-14,-0.20084692537784576,-0.1604064702987671,4497,Hostomel,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5627132155469956,0.5627132155469956,higher=damaged,1348948.5,5.295856362204188e-07,0.15440338850021362,0.15019677579402924,4497,Hostomel,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.5617185225231539,0.5617185225231539,higher=damaged,1346564.0,7.985766878314662e-07,0.15342006087303162,0.1480274796485901,4497,Hostomel,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.548330734491841,0.548330734491841,higher=damaged,1314470.5,0.00011105791809014021,0.15877702832221985,0.15388153493404388,4497,Hostomel,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.6319736695095155,0.6319736695095155,higher=damaged,475135.5,4.058736464017828e-14,0.19313083589076996,0.1709965467453003,2749,Irpin,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.6270144235117606,0.6270144235117606,higher=damaged,471407.0,3.4631208693249756e-13,0.20418766140937805,0.18181560933589935,2749,Irpin,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.6135199806338684,0.6135199806338684,higher=damaged,461261.5,7.920027993675623e-11,0.21521201729774475,0.19441257417201996,2749,Irpin,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.5560048226783509,0.5560048226783509,higher=damaged,415965.0,0.0013418082299068964,0.3940321207046509,0.36519402265548706,2737,Irpin,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.554995642480204,0.554995642480204,higher=damaged,415210.0,0.0016377562247631692,0.399384081363678,0.36972618103027344,2737,Irpin,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.554326642891896,0.554326642891896,higher=damaged,414709.5,0.0018658791245396904,0.40770649909973145,0.38063615560531616,2737,Irpin,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.5227359610336144,0.5227359610336144,higher=damaged,391075.5,0.1929649545897416,0.18417207896709442,0.17542660236358643,2737,Irpin,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5189458544748787,0.5189458544748787,higher=damaged,388240.0,0.27799669543255145,0.18984447419643402,0.1834661215543747,2737,Irpin,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.5168125411023723,0.5168125411023723,higher=damaged,386644.0,0.33571126352224545,0.2145756632089615,0.20972071588039398,2737,Irpin,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.7596500492888325,0.7596500492888325,higher=damaged,323656.5,1.0967544996296322e-41,0.18233650922775269,0.1497715413570404,1883,Kharkiv,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.7496326808430738,0.7496326808430738,higher=damaged,319388.5,1.1570570491116659e-38,0.20493270456790924,0.17200279235839844,1883,Kharkiv,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.7294524245411445,0.7294524245411445,higher=damaged,310790.5,6.261863924943261e-33,0.19504638016223907,0.16679227352142334,1883,Kharkiv,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.6347791390883912,0.6347791390883912,higher=damaged,270454.0,2.2013992021724035e-12,-0.01565133035182953,-0.03588419780135155,1883,Kharkiv,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.6121508707693752,0.6121508707693752,higher=damaged,260813.0,5.1484429014558e-09,-0.010417871177196503,-0.029606854543089867,1883,Kharkiv,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5863258695958316,0.5863258695958316,higher=damaged,249810.0,6.892531499410448e-06,0.20687870681285858,0.19211500883102417,1883,Kharkiv,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.5828744777730837,0.5828744777730837,higher=damaged,248339.5,1.580315859563413e-05,0.1927543729543686,0.17937840521335602,1883,Kharkiv,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5772801952776604,0.5772801952776604,higher=damaged,245956.0,5.679242296523239e-05,-0.01183232106268406,-0.025322716683149338,1883,Kharkiv,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.5647725672440501,0.5647725672440501,higher=damaged,240627.0,0.0007403398911925154,0.22058403491973877,0.2078869640827179,1883,Kharkiv,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.6231365533691117,0.6231365533691117,higher=damaged,1045.0,0.14505482775882686,0.0025076924357563257,-0.010031008161604404,142,Kherson,s2__rgb_prepost__delta__b03,rgb_prepost,P7
