city,feature,n,mean,std,skewness,kurtosis,shapiro_stat,shapiro_p,is_normal_005,pct_nan
Avdiivka,s2__visibility__cloud__freq__postbattle,1186,0.088195615,0.10001999,0.27823278,-1.8165188,0.6396873496683289,2.483209641922543e-44,False,0.0
Avdiivka,s2__visibility__fire__freq__postbattle,1186,0.0,0.0,,,1.0,1.0,True,0.0
Avdiivka,s2__visibility__smoke__freq__postbattle,1186,0.00084317033,0.012963983,15.303724,232.20416,0.03700687845345352,1.600008020934673e-60,False,0.0
Avdiivka,s2__qa__cloud_freq__prebattle,1186,0.14757363,0.083041295,0.33623564,1.1362815,0.8049181070956963,1.5269492582590538e-35,False,0.0
Avdiivka,s2__visibility__clear__freq__prebattle,1186,0.8514615,0.089166164,-0.46124956,1.1569452,0.7715698155315843,1.0466777471672646e-37,False,0.0
Avdiivka,s2__visibility__cloud__freq__prebattle,1186,0.1480567,0.08841989,0.4357425,1.1384487,0.7699578205974873,8.352743920428014e-38,False,0.0
Avdiivka,s2__visibility__fire__freq__prebattle,1186,0.0,0.0,,,1.0,1.0,True,0.0
Avdiivka,s2__visibility__smoke__freq__prebattle,1186,0.0,0.0,,,1.0,1.0,True,0.0
Avdiivka,s2__composite__b02__prebattle_baseline,1186,0.16778852,0.02794621,1.9601358,6.118268,0.8487281199102492,3.3953413422868203e-32,False,0.0
Avdiivka,s2__composite__b03__prebattle_baseline,1186,0.17836754,0.02991046,1.7066171,4.386247,0.8730701104775568,5.4774289654258624e-30,False,0.0
Avdiivka,s2__composite__b04__prebattle_baseline,1186,0.1921001,0.031500705,1.4896094,3.3933616,0.8991411394892811,3.212171344607323e-27,False,0.0
Avdiivka,s2__composite__b05__prebattle_baseline,1186,0.20561697,0.02105148,0.67577595,5.2119827,0.941503863911943,3.1700955146909633e-21,False,0.0
Avdiivka,s2__composite__b07__prebattle_baseline,1186,0.23967852,0.027054531,-0.51714903,2.8882356,0.9522766821036833,3.444849235565491e-19,False,0.0
Avdiivka,s2__composite__b08__prebattle_baseline,1186,0.25376529,0.038082886,0.11131992,1.3974543,0.9848384414658121,8.858028959663061e-10,False,0.0
Avdiivka,s2__composite__b11__prebattle_baseline,1186,0.25850207,0.03287423,-0.59835446,1.8913074,0.9568923602878122,3.260462949192661e-18,False,0.0
Avdiivka,s2__composite__b12__prebattle_baseline,1186,0.22577105,0.026339935,0.31460288,3.657578,0.9517398671211872,2.680076246941215e-19,False,0.0
Avdiivka,s2__composite__b8a__prebattle_baseline,1186,0.25628975,0.030434646,-0.7951903,3.199561,0.9348720052233003,2.410869619161562e-22,False,0.0
Avdiivka,s2__composite__cire__prebattle_baseline,1186,0.16575429,0.06974816,0.18426543,2.8657074,0.9629132098898164,8.059931340461212e-17,False,0.0
Avdiivka,s2__composite__mndwi__prebattle_baseline,1186,-0.1838871,0.08335304,0.5742764,0.1401465,0.9774847493116597,1.248434730239889e-12,False,0.0
Avdiivka,s2__composite__ndbi__prebattle_baseline,1186,0.010650301,0.06123302,-0.41765958,0.92127895,0.9865544189579702,5.390133430254973e-09,False,0.0
Avdiivka,s2__composite__ndre__prebattle_baseline,1186,0.10822218,0.038407248,-0.6163569,1.6945848,0.9426736104869552,5.106015711892874e-21,False,0.0
Avdiivka,s2__composite__ndvi__prebattle_baseline,1186,0.13793515,0.061560236,0.06479316,0.39487576,0.9913603851429118,1.9643763755540804e-06,False,0.0
Avdiivka,s2__composite__ndwi__prebattle_baseline,1186,-0.17404263,0.06516501,0.22806452,0.343354,0.9907546988131228,8.589065735450552e-07,False,0.0
Avdiivka,s2__obs_count__prebattle_baseline,1186,5.0227656,0.60405475,-0.4464038,1.2519789,0.7477751716327039,4.2350378723986087e-39,False,0.0
Avdiivka,s2__composite__b02__winter_baseline,1186,0.16778852,0.02794621,1.9601358,6.118268,0.8487281199102492,3.3953413422868203e-32,False,0.0
Avdiivka,s2__composite__b03__winter_baseline,1186,0.17836754,0.02991046,1.7066171,4.386247,0.8730701104775568,5.4774289654258624e-30,False,0.0
Avdiivka,s2__composite__b04__winter_baseline,1186,0.1921001,0.031500705,1.4896094,3.3933616,0.8991411394892811,3.212171344607323e-27,False,0.0
Avdiivka,s2__composite__b05__winter_baseline,1186,0.20561697,0.02105148,0.67577595,5.2119827,0.941503863911943,3.1700955146909633e-21,False,0.0
Avdiivka,s2__composite__b07__winter_baseline,1186,0.23967852,0.027054531,-0.51714903,2.8882356,0.9522766821036833,3.444849235565491e-19,False,0.0
Avdiivka,s2__composite__b08__winter_baseline,1186,0.25376529,0.038082886,0.11131992,1.3974543,0.9848384414658121,8.858028959663061e-10,False,0.0
Avdiivka,s2__composite__b11__winter_baseline,1186,0.25850207,0.03287423,-0.59835446,1.8913074,0.9568923602878122,3.260462949192661e-18,False,0.0
Avdiivka,s2__composite__b12__winter_baseline,1186,0.22577105,0.026339935,0.31460288,3.657578,0.9517398671211872,2.680076246941215e-19,False,0.0
Avdiivka,s2__composite__b8a__winter_baseline,1186,0.25628975,0.030434646,-0.7951903,3.199561,0.9348720052233003,2.410869619161562e-22,False,0.0
Avdiivka,s2__composite__cire__winter_baseline,1186,0.16575429,0.06974816,0.18426543,2.8657074,0.9629132098898164,8.059931340461212e-17,False,0.0
Avdiivka,s2__composite__mndwi__winter_baseline,1186,-0.1838871,0.08335304,0.5742764,0.1401465,0.9774847493116597,1.248434730239889e-12,False,0.0
Avdiivka,s2__composite__ndbi__winter_baseline,1186,0.010650301,0.06123302,-0.41765958,0.92127895,0.9865544189579702,5.390133430254973e-09,False,0.0
Avdiivka,s2__composite__ndre__winter_baseline,1186,0.10822218,0.038407248,-0.6163569,1.6945848,0.9426736104869552,5.106015711892874e-21,False,0.0
Avdiivka,s2__composite__ndvi__winter_baseline,1186,0.13793515,0.061560236,0.06479316,0.39487576,0.9913603851429118,1.9643763755540804e-06,False,0.0
Avdiivka,s2__composite__ndwi__winter_baseline,1186,-0.17404263,0.06516501,0.22806452,0.343354,0.9907546988131228,8.589065735450552e-07,False,0.0
Avdiivka,s2__obs_count__winter_baseline,1186,5.0227656,0.60405475,-0.4464038,1.2519789,0.7477751716327039,4.2350378723986087e-39,False,0.0
Avdiivka,s2__composite__b02__delta,1186,0.17155169,0.10702381,1.3032246,2.7528133,0.9184566810443524,8.718889882417177e-25,False,0.0
Avdiivka,s2__composite__b03__delta,1186,0.16040966,0.10462338,1.3430246,2.8404365,0.9127737956687741,1.5216400822952393e-25,False,0.0
Avdiivka,s2__composite__b04__delta,1186,0.16024089,0.10601187,1.2431301,2.5645475,0.924370866591564,5.934643158573957e-24,False,0.0
Avdiivka,s2__composite__b05__delta,1186,0.16702446,0.09298717,1.1755103,2.2404957,0.9309357220458921,5.724665038428001e-23,False,0.0
Avdiivka,s2__composite__b07__delta,1186,0.14786556,0.08451985,1.3127528,3.0110703,0.9223288194004932,3.022672634963944e-24,False,0.0
Avdiivka,s2__composite__b08__delta,1186,0.14472707,0.10282163,1.3335724,3.0348806,0.9156986979427886,3.69536030189372e-25,False,0.0
Avdiivka,s2__composite__b11__delta,1186,-0.034669578,0.030635942,0.2603042,0.54536843,0.9932839635314284,3.344236429963764e-05,False,0.0
Avdiivka,s2__composite__b12__delta,1186,-0.020820059,0.021951223,-0.4169929,3.3143716,0.9672026988267808,9.994374098202517e-16,False,0.0
Avdiivka,s2__composite__b8a__delta,1186,0.13805428,0.08180613,1.2648499,2.739552,0.9261211618231338,1.069880472193987e-23,False,0.0
Avdiivka,s2__composite__cire__delta,1186,-0.1151086,0.0825999,-0.12842536,1.0289378,0.988650473856073,5.938205689440831e-08,False,0.0
Avdiivka,s2__composite__mndwi__delta,1186,0.3663548,0.15877682,0.22468175,-0.15141797,0.9951704225523971,0.0007756827123459329,False,0.0
Avdiivka,s2__composite__ndbi__delta,1186,-0.2765714,0.12875126,-0.35965133,0.115032196,0.9884740785049704,4.807759889701128e-08,False,0.0
Avdiivka,s2__composite__ndre__delta,1186,-0.074881434,0.040975895,0.016671864,0.37415123,0.9912988973363001,1.8037687807363042e-06,False,0.0
Avdiivka,s2__composite__ndvi__delta,1186,-0.0708786,0.05857557,-0.2768551,0.44045973,0.9940667686621484,0.00011749510074681365,False,0.0
Avdiivka,s2__composite__ndwi__delta,1186,0.08692162,0.06267368,0.17385495,0.14625883,0.99773852987467,0.10151397669907047,True,0.0
Avdiivka,s2__obs_count__delta,1186,-2.4274874,0.7621111,-0.022268545,0.41189528,0.8397238831236378,6.0986668068880646e-33,False,0.0
Bucha,s2__qa__cloud_freq__crossbattle,1662,0.0106854765,0.06934115,6.6247683,42.709114,0.13596498464942475,9.238236078429917e-66,False,0.0
Bucha,s2__visibility__clear__freq__crossbattle,1662,0.9693141,0.12128902,-3.7810574,12.965116,0.2549949054373313,5.290568845373332e-63,False,0.0
Bucha,s2__visibility__cloud__freq__crossbattle,1662,0.010830325,0.072808355,6.571818,41.188793,0.1265898577054524,5.786514992022256e-66,False,0.0
Bucha,s2__visibility__fire__freq__crossbattle,1662,0.019855596,0.09919837,4.943829,23.904404,0.1913274620245381,1.604000024941877e-64,False,0.0
Bucha,s2__visibility__smoke__freq__crossbattle,1662,0.0,0.0,,,1.0,1.0,True,0.0
Bucha,s2__composite__b02__post_winter_baseline,1662,0.15358126,0.028849702,4.9744124,36.917465,0.5924372810659244,2.094519646386182e-52,False,0.0
Bucha,s2__composite__b03__post_winter_baseline,1662,0.14556281,0.029404087,4.7550597,35.582676,0.6332036522438194,1.1737441299443918e-50,False,0.0
Bucha,s2__composite__b04__post_winter_baseline,1662,0.15029053,0.032864965,4.6516857,39.140167,0.682114590301443,2.48273004528713e-48,False,0.0
Bucha,s2__composite__b05__post_winter_baseline,1662,0.16389789,0.025038851,2.16661,12.654323,0.8646494993468117,1.2419930750936607e-35,False,0.0
Bucha,s2__composite__b07__post_winter_baseline,1662,0.1857447,0.029806603,1.0116404,5.5644073,0.9469721350468828,5.252747160575651e-24,False,0.0
Bucha,s2__composite__b08__post_winter_baseline,1662,0.19070424,0.042480573,1.9318756,11.239093,0.896865415713742,5.194981500150219e-32,False,0.0
Bucha,s2__composite__b11__post_winter_baseline,1662,0.20401128,0.03687076,0.82401586,5.7446957,0.9484691635791345,1.0906482493307678e-23,False,0.0
Bucha,s2__composite__b12__post_winter_baseline,1662,0.18817101,0.035625767,1.4225494,8.30894,0.9221571308393784,1.7764758756685435e-28,False,0.0
Bucha,s2__composite__b8a__post_winter_baseline,1662,0.19532306,0.03248271,0.6781448,3.9959664,0.9645844130984234,9.66696489992336e-20,False,0.0
Bucha,s2__composite__cire__post_winter_baseline,1662,0.13454235,0.09217976,1.2253597,3.3581338,0.9344064129739007,1.966301599314422e-26,False,0.0
Bucha,s2__composite__mndwi__post_winter_baseline,1662,-0.16646439,0.07455457,0.87328464,1.6807613,0.9575790088278692,1.3600822822673283e-21,False,0.0
Bucha,s2__composite__ndbi__post_winter_baseline,1662,0.038629297,0.06727717,-0.50169647,1.5534191,0.9790805185005821,7.534340397496149e-15,False,0.0
Bucha,s2__composite__ndre__post_winter_baseline,1662,0.08546277,0.047652233,0.23781107,0.84287715,0.9910427486107406,1.4775461650293423e-08,False,0.0
Bucha,s2__composite__ndvi__post_winter_baseline,1662,0.11466819,0.06803812,0.68769485,0.94627905,0.9747080488062465,1.5878904762323142e-16,False,0.0
Bucha,s2__composite__ndwi__post_winter_baseline,1662,-0.12864907,0.07049355,-0.2494049,0.20989871,0.9947336484289021,1.3211874856701012e-05,False,0.0
Bucha,s2__obs_count__post_winter_baseline,1662,1.0,0.0,,,1.0,1.0,True,0.0
Bucha,s2__qa__cloud_freq__postbattle,1662,0.17779773,0.11183768,-0.8807487,-1.0628301,0.6157943830949101,2.0137659782466147e-51,False,0.0
Bucha,s2__visibility__clear__freq__postbattle,1662,0.8340555,0.11475299,-0.3205334,1.3520126,0.7250085104208459,4.926036267601897e-46,False,0.0
Bucha,s2__visibility__cloud__freq__postbattle,1662,0.15824312,0.10576994,-0.019952629,0.8833542,0.6932155542079828,9.198469238208537e-48,False,0.0
Bucha,s2__visibility__fire__freq__postbattle,1662,0.0014440434,0.021898655,19.070335,427.8306,0.03949529587666134,9.099502611984397e-68,False,0.0
Bucha,s2__visibility__smoke__freq__postbattle,1662,0.002045728,0.021292442,11.189753,138.01178,0.06897422111374574,3.5741736433971944e-67,False,0.0
Bucha,s2__qa__cloud_freq__prebattle,1662,0.0027869882,0.01776561,7.6965537,68.14006,0.14607920896066684,1.5377943755793906e-65,False,0.0
Bucha,s2__visibility__clear__freq__prebattle,1662,0.9767348,0.07646433,-4.2099733,22.774387,0.3389418081890532,8.011194022301164e-61,False,0.0
Bucha,s2__visibility__cloud__freq__prebattle,1662,0.014239873,0.05202882,4.1071334,19.830332,0.29155961261768737,4.426728427221761e-62,False,0.0
Bucha,s2__visibility__fire__freq__prebattle,1662,0.0010028079,0.012892985,12.775214,161.20604,0.048693558431091466,1.3890509117898626e-67,False,0.0
Bucha,s2__visibility__smoke__freq__prebattle,1662,0.0032089849,0.030978393,16.194082,358.66956,0.07734635291197856,5.307012039417771e-67,False,0.0
Bucha,s2__composite__b02__prebattle_baseline,1662,0.2944153,0.08332704,1.713534,5.6248837,0.8914698714551962,1.1265163033611062e-32,False,0.0
Bucha,s2__composite__b03__prebattle_baseline,1662,0.2821644,0.08222229,1.6861346,5.2300253,0.8908953246483171,9.607102906890241e-33,False,0.0
Bucha,s2__composite__b04__prebattle_baseline,1662,0.28573352,0.0861127,1.5900838,4.9475946,0.902752628607017,2.964036842704799e-31,False,0.0
Bucha,s2__composite__b05__prebattle_baseline,1662,0.30318394,0.07586191,1.4433316,5.0308247,0.921782467671099,1.5526484491900558e-28,False,0.0
Bucha,s2__composite__b07__prebattle_baseline,1662,0.3154646,0.070678346,1.2236043,4.1099663,0.9384257891762576,1.0671414596038004e-25,False,0.0
Bucha,s2__composite__b08__prebattle_baseline,1662,0.32466808,0.08901935,1.290629,3.7398257,0.9307413785174639,4.500639045942269e-27,False,0.0
Bucha,s2__composite__b11__prebattle_baseline,1662,0.18505275,0.026293738,1.7049073,11.087393,0.8965893804045141,4.7969498477181483e-32,False,0.0
Bucha,s2__composite__b12__prebattle_baseline,1662,0.18731183,0.02980894,1.9105601,13.02585,0.8854498527166881,2.1935197661035295e-33,False,0.0
Bucha,s2__composite__b8a__prebattle_baseline,1662,0.32038438,0.06958398,1.0902443,3.6318202,0.9470223368018145,5.381668247551355e-24,False,0.0
Bucha,s2__composite__cire__prebattle_baseline,1662,0.048379414,0.07228471,2.0401456,7.33953,0.8526498787808717,8.33168662674004e-37,False,0.0
Bucha,s2__composite__mndwi__prebattle_baseline,1662,0.1870636,0.11768679,0.33420965,0.41051316,0.9922624307820733,1.1439320347981593e-07,False,0.0
Bucha,s2__composite__ndbi__prebattle_baseline,1662,-0.25419408,0.10662209,-0.19365244,0.29827976,0.9966294873415952,0.0010530327706976578,False,0.0
Bucha,s2__composite__ndre__prebattle_baseline,1662,0.030613106,0.03868727,1.1930798,3.135199,0.9342493443976407,1.8435333225479243e-26,False,0.0
Bucha,s2__composite__ndvi__prebattle_baseline,1662,0.06624073,0.05203939,1.7424287,5.8724375,0.8821860095773768,9.293196328233722e-34,False,0.0
Bucha,s2__composite__ndwi__prebattle_baseline,1662,-0.07062842,0.059714824,-0.58829796,2.4988499,0.9656240341618465,1.9159111338445203e-19,False,0.0
Bucha,s2__obs_count__prebattle_baseline,1662,4.9987965,0.03467917,-28.775003,826.0009,0.013629038509373248,2.820890876205829e-68,False,0.0
Bucha,s2__composite__b02__winter_baseline,1662,0.2944153,0.08332704,1.713534,5.6248837,0.8914698714551962,1.1265163033611062e-32,False,0.0
Bucha,s2__composite__b03__winter_baseline,1662,0.2821644,0.08222229,1.6861346,5.2300253,0.8908953246483171,9.607102906890241e-33,False,0.0
Bucha,s2__composite__b04__winter_baseline,1662,0.28573352,0.0861127,1.5900838,4.9475946,0.902752628607017,2.964036842704799e-31,False,0.0
Bucha,s2__composite__b05__winter_baseline,1662,0.30318394,0.07586191,1.4433316,5.0308247,0.921782467671099,1.5526484491900558e-28,False,0.0
Bucha,s2__composite__b07__winter_baseline,1662,0.3154646,0.070678346,1.2236043,4.1099663,0.9384257891762576,1.0671414596038004e-25,False,0.0
Bucha,s2__composite__b08__winter_baseline,1662,0.32466808,0.08901935,1.290629,3.7398257,0.9307413785174639,4.500639045942269e-27,False,0.0
Bucha,s2__composite__b11__winter_baseline,1662,0.18505275,0.026293738,1.7049073,11.087393,0.8965893804045141,4.7969498477181483e-32,False,0.0
Bucha,s2__composite__b12__winter_baseline,1662,0.18731183,0.02980894,1.9105601,13.02585,0.8854498527166881,2.1935197661035295e-33,False,0.0
Bucha,s2__composite__b8a__winter_baseline,1662,0.32038438,0.06958398,1.0902443,3.6318202,0.9470223368018145,5.381668247551355e-24,False,0.0
Bucha,s2__composite__cire__winter_baseline,1662,0.048379414,0.07228471,2.0401456,7.33953,0.8526498787808717,8.33168662674004e-37,False,0.0
Bucha,s2__composite__mndwi__winter_baseline,1662,0.1870636,0.11768679,0.33420965,0.41051316,0.9922624307820733,1.1439320347981593e-07,False,0.0
Bucha,s2__composite__ndbi__winter_baseline,1662,-0.25419408,0.10662209,-0.19365244,0.29827976,0.9966294873415952,0.0010530327706976578,False,0.0
Bucha,s2__composite__ndre__winter_baseline,1662,0.030613106,0.03868727,1.1930798,3.135199,0.9342493443976407,1.8435333225479243e-26,False,0.0
Bucha,s2__composite__ndvi__winter_baseline,1662,0.06624073,0.05203939,1.7424287,5.8724375,0.8821860095773768,9.293196328233722e-34,False,0.0
Bucha,s2__composite__ndwi__winter_baseline,1662,-0.07062842,0.059714824,-0.58829796,2.4988499,0.9656240341618465,1.9159111338445203e-19,False,0.0
Bucha,s2__obs_count__winter_baseline,1662,4.9987965,0.03467917,-28.775003,826.0009,0.013629038509373248,2.820890876205829e-68,False,0.0
Bucha,s2__composite__b02__delta,1662,-0.14083403,0.07995399,-1.4231931,4.7946978,0.9134692985498715,8.83189814194397e-30,False,0.0
Bucha,s2__composite__b03__delta,1662,-0.13660157,0.07745989,-1.4555218,4.7792373,0.9062195627663238,8.59486726305755e-31,False,0.0
Bucha,s2__composite__b04__delta,1662,-0.135443,0.08020699,-1.3740197,4.773419,0.9080190005966906,1.5118712047805023e-30,False,0.0
Bucha,s2__composite__b05__delta,1662,-0.13928604,0.06792518,-1.3932793,5.272806,0.9173747723776202,3.3022854674569934e-29,False,0.0
Bucha,s2__composite__b07__delta,1662,-0.12971987,0.0620618,-1.3933657,5.669656,0.9141405545068773,1.1041939165369572e-29,False,0.0
Bucha,s2__composite__b08__delta,1662,-0.13396381,0.080020055,-1.3382205,5.110812,0.9102925426866326,3.1249202826044126e-30,False,0.0
Bucha,s2__composite__b11__delta,1662,0.018958522,0.03194654,-0.34520188,15.432508,0.8473352945403916,2.6632043813678183e-37,False,0.0
Bucha,s2__composite__b12__delta,1662,0.000859206,0.029945081,-0.49168223,24.82815,0.7660600585737236,1.537425297517363e-43,False,0.0
Bucha,s2__composite__b8a__delta,1662,-0.12506129,0.059908498,-1.3693755,5.7873363,0.9126352259490269,6.704256443493662e-30,False,0.0
Bucha,s2__composite__cire__delta,1662,0.08616294,0.07392786,0.69369227,3.2911525,0.9679374738785423,9.28055262423951e-19,False,0.0
Bucha,s2__composite__mndwi__delta,1662,-0.35352796,0.12903248,-0.11694107,0.21664524,0.998294022642705,0.08777056752641944,True,0.0
Bucha,s2__composite__ndbi__delta,1662,0.2928234,0.10330279,0.27729288,0.48551583,0.9931729940927309,5.929316852969053e-07,False,0.0
Bucha,s2__composite__ndre__delta,1662,0.054849662,0.040231753,0.2089077,2.2349696,0.9834926240830447,6.777268000846857e-13,False,0.0
Bucha,s2__composite__ndvi__delta,1662,0.048427466,0.054642286,0.28462812,1.8540034,0.9824687155405665,2.234148765140648e-13,False,0.0
Bucha,s2__composite__ndwi__delta,1662,-0.058020644,0.061180003,0.10425553,0.76353264,0.9940192584109527,3.0391471698432854e-06,False,0.0
Bucha,s2__obs_count__delta,1662,-3.9987967,0.03467917,28.775024,826.0017,0.013629038509373692,2.820890876205829e-68,False,0.0
Chernihiv,s2__qa__cloud_freq__crossbattle,2810,0.002618221,0.032395456,13.5809145,190.4075,0.05340922035486384,8.668959121977538e-80,False,0.0
Chernihiv,s2__visibility__clear__freq__crossbattle,2810,0.9941281,0.05550222,-9.833781,103.01048,0.07889537584075812,3.2707031756885374e-79,False,0.0
Chernihiv,s2__visibility__cloud__freq__crossbattle,2810,0.002846975,0.037628263,13.138901,170.63068,0.046579971755452254,6.105523824210655e-80,False,0.0
Chernihiv,s2__visibility__fire__freq__crossbattle,2810,0.003024911,0.041010246,14.6200695,236.5886,0.04589171002137382,5.894295321856473e-80,False,0.0
Chernihiv,s2__visibility__smoke__freq__crossbattle,2810,0.0,0.0,,,1.0,1.0,True,0.0
Chernihiv,s2__composite__b02__post_winter_baseline,2810,0.15724188,0.049743228,3.4330719,15.664238,0.6325995483707073,4.8549184339232815e-61,False,0.0
Chernihiv,s2__composite__b03__post_winter_baseline,2810,0.16851509,0.050680853,3.3733292,15.074535,0.6345544799879129,6.089550261819234e-61,False,0.0
Chernihiv,s2__composite__b04__post_winter_baseline,2810,0.17743039,0.05314155,3.293165,14.653332,0.6560646499115592,7.901914726448383e-60,False,0.0
Chernihiv,s2__composite__b05__post_winter_baseline,2810,0.20004943,0.053749196,3.3294432,15.352568,0.6667399363213147,2.965746396160029e-59,False,0.0
Chernihiv,s2__composite__b07__post_winter_baseline,2810,0.23282127,0.055700947,2.7086546,11.586734,0.7575794899375251,1.2887007782771338e-53,False,0.0
Chernihiv,s2__composite__b08__post_winter_baseline,2810,0.23923242,0.06119357,2.2768757,8.764654,0.8075164329538724,1.03514073660665e-49,False,0.0
Chernihiv,s2__composite__b11__post_winter_baseline,2810,0.27360514,0.06377957,2.0891814,7.8481016,0.8345541741144126,3.123091526594861e-47,False,0.0
Chernihiv,s2__composite__b12__post_winter_baseline,2810,0.24486321,0.06451496,2.7111619,10.953237,0.7556077434637241,9.33780702382757e-54,False,0.0
Chernihiv,s2__composite__b8a__post_winter_baseline,2810,0.24878812,0.057968147,2.474703,10.298126,0.787687976465222,2.3650069050936848e-51,False,0.0
Chernihiv,s2__composite__cire__post_winter_baseline,2810,0.16799028,0.078470245,1.0264903,5.152258,0.9291485276048213,1.4894329616850002e-34,False,0.0
Chernihiv,s2__composite__mndwi__post_winter_baseline,2810,-0.2367111,0.06654088,0.14813499,0.50997186,0.970899690175774,1.8390738266953753e-23,False,0.0
Chernihiv,s2__composite__ndbi__post_winter_baseline,2810,0.06815321,0.050300818,0.31466812,1.5016379,0.9514744922841162,1.4699975958699106e-29,False,0.0
Chernihiv,s2__composite__ndre__post_winter_baseline,2810,0.10921724,0.039420243,0.09645763,1.4167762,0.9607464699189943,6.114880928135211e-27,False,0.0
Chernihiv,s2__composite__ndvi__post_winter_baseline,2810,0.14415708,0.058836248,0.74573094,2.0841742,0.9424221474699318,9.141909204238195e-32,False,0.0
Chernihiv,s2__composite__ndwi__post_winter_baseline,2810,-0.16994987,0.058397476,-0.503977,1.0785127,0.9582522615957563,1.0932875263757028e-27,False,0.0
Chernihiv,s2__obs_count__post_winter_baseline,2810,1.0,0.0,,,1.0,1.0,True,0.0
Chernihiv,s2__qa__cloud_freq__postbattle,2810,0.09603124,0.11951968,1.0309229,0.692647,0.7375876385039305,5.413216263133319e-55,False,0.0
Chernihiv,s2__visibility__clear__freq__postbattle,2810,0.9136536,0.108678706,-1.0696632,0.8674984,0.7197764479750657,3.7924076420576493e-56,False,0.0
Chernihiv,s2__visibility__cloud__freq__postbattle,2810,0.08314353,0.10604977,1.0491731,0.6767969,0.7123991139551828,1.314149728133585e-56,False,0.0
Chernihiv,s2__visibility__fire__freq__postbattle,2810,0.00094899174,0.016612852,22.838549,612.272,0.031084325199360552,2.7780865458423077e-80,False,0.0
