city,feature,jm_distance,bhattacharyya
Avdiivka,s1__vv__z_running_min__mean,0.07219684,0.036766108
Avdiivka,s1__vv__z_running_min__p10,0.10614836,0.054534554
Avdiivka,s1__vv__z_running_min__p50,0.04300487,0.02173699
Avdiivka,s1__vv__z_running_min__p90,0.056509256,0.028661378
Avdiivka,s1__vv__z_running_min__std,0.08842945,0.045221988
Avdiivka,s1__vv__z_running_min__min,0.11496961,0.059203252
Avdiivka,s1__vv__z_running_min__max,0.076557755,0.039030716
Avdiivka,s1__vv__z_running_min__max_abs_delta,0.11958861,0.061656576
Avdiivka,s1__vv__drop_count__mean,0.0051983595,0.0026026196
Avdiivka,s1__vv__drop_count__p10,0.00018930435,9.461769e-05
Avdiivka,s1__vv__drop_count__p50,0.0026720762,0.0013369076
Avdiivka,s1__vv__drop_count__p90,0.005397439,0.0027023798
Avdiivka,s1__vv__drop_count__std,0.003957391,0.001980705
Avdiivka,s1__vv__drop_count__min,0.010778308,0.005403735
Avdiivka,s1__vv__drop_count__max,0.005936384,0.0029726569
Avdiivka,s1__vv__drop_count__max_abs_delta,0.0041230917,0.0020637058
Avdiivka,s1__vv__date_first_drop__mean,0.071860194,0.03659143
Avdiivka,s1__vv__date_first_drop__p10,0.18483579,0.09697118
Avdiivka,s1__vv__date_first_drop__p50,0.07080805,0.03604592
Avdiivka,s1__vv__date_first_drop__p90,0.004143119,0.0020737902
Avdiivka,s1__vv__date_first_drop__std,0.005713105,0.0028606735
Avdiivka,s1__vv__date_first_drop__min,0.1552732,0.08081606
Avdiivka,s1__vv__date_first_drop__max,0.013334751,0.006689694
Avdiivka,s1__vv__date_first_drop__max_abs_delta,0.00059735775,0.0002987589
Avdiivka,s1__vv__date_worst_drop__mean,3.2901764e-05,1.6450305e-05
Avdiivka,s1__vv__date_worst_drop__p10,0.00012981892,6.4931395e-05
Avdiivka,s1__vv__date_worst_drop__p50,2.527237e-05,1.2669155e-05
