city,feature,jm_distance,bhattacharyya
Avdiivka,s2__composite__b12__post_winter_baseline__max_abs_delta,0.29172945,0.15766573
Avdiivka,s2__composite__b8a__post_winter_baseline__mean,0.0552541,0.02801586
Avdiivka,s2__composite__b8a__post_winter_baseline__p10,0.054335475,0.027543541
Avdiivka,s2__composite__b8a__post_winter_baseline__p50,0.060082793,0.030501902
Avdiivka,s2__composite__b8a__post_winter_baseline__p90,0.06332481,0.032174528
Avdiivka,s2__composite__b8a__post_winter_baseline__std,0.11970234,0.061717123
Avdiivka,s2__composite__b8a__post_winter_baseline__min,0.054757714,0.02776074
Avdiivka,s2__composite__b8a__post_winter_baseline__max,0.061742663,0.031357896
Avdiivka,s2__composite__b8a__post_winter_baseline__max_abs_delta,0.09706056,0.04974739
Avdiivka,s2__composite__cire__post_winter_baseline__mean,0.14442933,0.07495487
Avdiivka,s2__composite__cire__post_winter_baseline__p10,0.14064789,0.072919115
Avdiivka,s2__composite__cire__post_winter_baseline__p50,0.12668991,0.06544016
Avdiivka,s2__composite__cire__post_winter_baseline__p90,0.13422477,0.06947051
Avdiivka,s2__composite__cire__post_winter_baseline__std,0.007166624,0.003589774
Avdiivka,s2__composite__cire__post_winter_baseline__min,0.14186859,0.07357584
Avdiivka,s2__composite__cire__post_winter_baseline__max,0.1329577,0.06879171
Avdiivka,s2__composite__cire__post_winter_baseline__max_abs_delta,0.008156419,0.004086537
Avdiivka,s2__composite__mndwi__post_winter_baseline__mean,0.1051904,0.054028824
Avdiivka,s2__composite__mndwi__post_winter_baseline__p10,0.07108116,0.03618757
Avdiivka,s2__composite__mndwi__post_winter_baseline__p50,0.1072135,0.055097114
Avdiivka,s2__composite__mndwi__post_winter_baseline__p90,0.13687193,0.0708904
Avdiivka,s2__composite__mndwi__post_winter_baseline__std,0.10787523,0.05544675
Avdiivka,s2__composite__mndwi__post_winter_baseline__min,0.056732297,0.028776223
Avdiivka,s2__composite__mndwi__post_winter_baseline__max,0.1351608,0.06997232
