city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Dmytrivka,s2__composite__cire__winter_baseline,0.45366973621821266,0.5463302637817873,lower=damaged,454475.0,0.004130806527467594,0.03547907,0.04274167,3136
Dmytrivka,s2__visibility__clear__freq__prebattle,0.4554091487609493,0.5445908512390507,lower=damaged,456217.5,3.508094442026987e-07,0.95235455,0.9750631,3136
Dmytrivka,s2__composite__mndwi__prebattle_baseline,0.5440013975194031,0.5440013975194031,higher=damaged,544967.0,0.006452970759281023,0.18873583,0.16617386,3136
Dmytrivka,s2__composite__mndwi__winter_baseline,0.5440013975194031,0.5440013975194031,higher=damaged,544967.0,0.006452970759281023,0.18873583,0.16617386,3136
Dmytrivka,s2__obs_count__prebattle_baseline,0.4568051708217913,0.5431948291782087,lower=damaged,457616.0,1.3363326674136771e-24,3.900277,3.9866667,3136
Dmytrivka,s2__obs_count__winter_baseline,0.4568051708217913,0.5431948291782087,lower=damaged,457616.0,1.3363326674136771e-24,3.900277,3.9866667,3136
Dmytrivka,s2__composite__b08__prebattle_baseline,0.5417823363529735,0.5417823363529735,higher=damaged,542744.0,0.009696704645995804,0.34740496,0.32550767,3136
Dmytrivka,s2__composite__b08__winter_baseline,0.5417823363529735,0.5417823363529735,higher=damaged,542744.0,0.009696704645995804,0.34740496,0.32550767,3136
Dmytrivka,s2__visibility__cloud__freq__prebattle,0.5416181278231139,0.5416181278231139,higher=damaged,542579.5,1.958455492241787e-08,0.03157895,0.014054054,3136
Dmytrivka,s2__composite__b11__prebattle_baseline,0.5397080182675751,0.5397080182675751,higher=damaged,540666.0,0.013969262198524578,0.19836839,0.19382568,3136
Dmytrivka,s2__composite__b11__winter_baseline,0.5397080182675751,0.5397080182675751,higher=damaged,540666.0,0.013969262198524578,0.19836839,0.19382568,3136
Dmytrivka,s2__composite__ndre__prebattle_baseline,0.46519627660901897,0.534803723390981,lower=damaged,466022.0,0.03120430843173518,0.024583798,0.028196597,3136
Dmytrivka,s2__composite__ndre__winter_baseline,0.46519627660901897,0.534803723390981,lower=damaged,466022.0,0.03120430843173518,0.024583798,0.028196597,3136
Dmytrivka,s2__composite__b05__prebattle_baseline,0.521947543110978,0.521947543110978,higher=damaged,522874.0,0.1742705157022243,0.32726264,0.3161334,3136
Dmytrivka,s2__composite__b05__winter_baseline,0.521947543110978,0.521947543110978,higher=damaged,522874.0,0.1742705157022243,0.32726264,0.3161334,3136
Dmytrivka,s2__composite__ndbi__prebattle_baseline,0.4786653689700781,0.5213346310299218,lower=damaged,479515.0,0.18661231134284417,-0.24924418,-0.23707576,3136
Dmytrivka,s2__composite__ndbi__winter_baseline,0.4786653689700781,0.5213346310299218,lower=damaged,479515.0,0.18661231134284417,-0.24924418,-0.23707576,3136
Dmytrivka,s2__visibility__clear__freq__crossbattle,0.5176257143570162,0.5176257143570162,higher=damaged,518544.5,0.0102885030344242,0.9833795,0.9654054,3136
Dmytrivka,s2__composite__b8a__prebattle_baseline,0.5127089416286092,0.5127089416286092,higher=damaged,513619.0,0.431455767075799,0.34024888,0.33254248,3136
Dmytrivka,s2__composite__b8a__winter_baseline,0.5127089416286092,0.5127089416286092,higher=damaged,513619.0,0.431455767075799,0.34024888,0.33254248,3136
Dmytrivka,s2__composite__b07__prebattle_baseline,0.512166903745851,0.512166903745851,higher=damaged,513076.0,0.4513605786683329,0.33563873,0.32752362,3136
Dmytrivka,s2__composite__b07__winter_baseline,0.512166903745851,0.512166903745851,higher=damaged,513076.0,0.4513605786683329,0.33563873,0.32752362,3136
Dmytrivka,s2__visibility__fire__freq__crossbattle,0.48873799006762997,0.51126200993237,lower=damaged,489605.5,0.06575918507241377,0.015235457,0.026846847,3136
Dmytrivka,s2__visibility__cloud__freq__crossbattle,0.4936372938034988,0.5063627061965013,lower=damaged,494513.5,0.05320126222033722,0.0013850415,0.007747748,3136
Dmytrivka,s2__visibility__smoke__freq__prebattle,0.4938159766414614,0.5061840233585386,lower=damaged,494692.5,0.057381776337153106,0.0005540166,0.0033873871,3136
Dmytrivka,s2__qa__cloud_freq__postbattle,0.5054657982081804,0.5054657982081804,higher=damaged,506363.0,0.07798177172839667,0.003872105,0.0025693316,3136
Dmytrivka,s2__visibility__clear__freq__postbattle,0.4954001647076439,0.5045998352923561,lower=damaged,496279.5,0.574608023323281,0.9630656,0.9672072,3136
Dmytrivka,s2__visibility__cloud__freq__postbattle,0.5036934441366574,0.5036934441366574,higher=damaged,504587.5,0.6363058434256491,0.03231764,0.028948953,3136
Dmytrivka,s2__qa__cloud_freq__crossbattle,0.49686406628234886,0.5031359337176511,lower=damaged,497746.0,0.4449466572772185,0.002958968,0.007827827,3136
Dmytrivka,s2__visibility__smoke__freq__postbattle,0.5018112849691797,0.5018112849691797,higher=damaged,502702.0,0.3636821600862108,0.002770083,0.0018018018,3136
Dmytrivka,s2__visibility__fire__freq__postbattle,0.5004257443038607,0.5004257443038607,higher=damaged,501314.0,0.8256510752288153,0.0018467221,0.0018018018,3136
Dmytrivka,s2__visibility__fire__freq__prebattle,0.5004257443038607,0.5004257443038607,higher=damaged,501314.0,0.8256510752288153,0.0011080332,0.0010810811,3136
Dmytrivka,s2__visibility__smoke__freq__crossbattle,0.5,0.5,higher=damaged,500887.5,1.0,0.0,0.0,3136
Dmytrivka,s2__composite__b02__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.14765,0.14765,3136
Dmytrivka,s2__composite__b03__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.14851631,0.14851631,3136
Dmytrivka,s2__composite__b04__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.1546037,0.15460372,3136
Dmytrivka,s2__composite__b05__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.17679043,0.17679043,3136
Dmytrivka,s2__composite__b07__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.20706178,0.20706178,3136
Dmytrivka,s2__composite__b08__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.2128,0.21280001,3136
Dmytrivka,s2__composite__b11__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.23265313,0.23265313,3136
Dmytrivka,s2__composite__b12__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.20705314,0.20705315,3136
Dmytrivka,s2__composite__b8a__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.22053458,0.22053458,3136
Dmytrivka,s2__composite__cire__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.1625956,0.16259558,3136
Dmytrivka,s2__composite__mndwi__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,-0.2041119,-0.2041119,3136
Dmytrivka,s2__composite__ndbi__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.038777296,0.038777296,3136
Dmytrivka,s2__composite__ndre__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.106233634,0.106233634,3136
Dmytrivka,s2__composite__ndvi__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,0.13713871,0.13713871,3136
Dmytrivka,s2__composite__ndwi__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,-0.16004322,-0.16004322,3136
Dmytrivka,s2__obs_count__post_winter_baseline,0.5,0.5,higher=damaged,500887.5,1.0,1.0,1.0,3136
Dmytrivka,s2__composite__b02__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.010551274,-0.010551274,3136
Dmytrivka,s2__composite__b03__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.020950006,-0.020950004,3136
Dmytrivka,s2__composite__b04__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.027046412,-0.027046412,3136
Dmytrivka,s2__composite__b05__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.030821145,-0.030821146,3136
Dmytrivka,s2__composite__b07__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.043328453,-0.04332845,3136
Dmytrivka,s2__composite__b08__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.042683035,-0.042683035,3136
Dmytrivka,s2__composite__b11__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.012653113,-0.012653113,3136
Dmytrivka,s2__composite__b12__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.01784341,-0.01784341,3136
Dmytrivka,s2__composite__b8a__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.04850043,-0.048500426,3136
Dmytrivka,s2__composite__cire__delta,0.5,0.5,higher=damaged,500887.5,1.0,0.013226241,0.013226242,3136
Dmytrivka,s2__composite__mndwi__delta,0.5,0.5,higher=damaged,500887.5,1.0,-0.012946725,-0.012946725,3136
Dmytrivka,s2__composite__ndbi__delta,0.5,0.5,higher=damaged,500887.5,1.0,0.029347029,0.029347029,3136
Dmytrivka,s2__composite__ndre__delta,0.5,0.5,higher=damaged,500887.5,1.0,0.0046730605,0.0046730605,3136
Dmytrivka,s2__composite__ndvi__delta,0.5,0.5,higher=damaged,500887.5,1.0,0.0050897375,0.0050897375,3136
Dmytrivka,s2__composite__ndwi__delta,0.5,0.5,higher=damaged,500887.5,1.0,0.0022702664,0.0022702666,3136
Dmytrivka,s2__obs_count__delta,0.5,0.5,higher=damaged,500887.5,1.0,-2.0,-2.0,3136
Hostomel,s2__composite__b02__post_winter_baseline,0.6920460432951141,0.6920460432951141,higher=damaged,1658988.0,3.1218904906673746e-53,0.16704485,0.1522217,4497
Hostomel,s2__composite__b04__post_winter_baseline,0.6753765400117302,0.6753765400117302,higher=damaged,1619027.5,1.0945575103120886e-44,0.16717885,0.15073714,4497
Hostomel,s2__composite__b03__post_winter_baseline,0.6729307923921939,0.6729307923921939,higher=damaged,1613164.5,1.6916589808026627e-43,0.15996295,0.14596897,4497
Hostomel,s2__composite__b02__prebattle_baseline,0.6712281966376081,0.6712281966376081,higher=damaged,1609083.0,1.112438353624825e-42,0.17352283,0.1577365,4497
Hostomel,s2__composite__b02__winter_baseline,0.6712281966376081,0.6712281966376081,higher=damaged,1609083.0,1.112438353624825e-42,0.17352283,0.1577365,4497
Hostomel,s2__composite__b03__prebattle_baseline,0.654886155725252,0.654886155725252,higher=damaged,1569907.5,3.093962883662832e-35,0.18763511,0.17192297,4497
Hostomel,s2__composite__b03__winter_baseline,0.654886155725252,0.654886155725252,higher=damaged,1569907.5,3.093962883662832e-35,0.18763511,0.17192297,4497
Hostomel,s2__composite__b04__prebattle_baseline,0.6501216825141769,0.6501216825141769,higher=damaged,1558486.0,3.326978101764195e-33,0.20113917,0.18442911,4497
Hostomel,s2__composite__b04__winter_baseline,0.6501216825141769,0.6501216825141769,higher=damaged,1558486.0,3.326978101764195e-33,0.20113917,0.18442911,4497
Hostomel,s2__composite__b05__post_winter_baseline,0.6490550311986125,0.6490550311986125,higher=damaged,1555929.0,9.296136244881299e-33,0.18007375,0.1679588,4497
Hostomel,s2__composite__ndre__post_winter_baseline,0.3537056643064347,0.6462943356935653,lower=damaged,847911.0,1.2842599451548913e-31,0.07463143,0.10041721,4497
Hostomel,s2__composite__cire__post_winter_baseline,0.3585600332384735,0.6414399667615265,lower=damaged,859548.0,1.1557274400585053e-29,0.11507273,0.16249254,4497
Hostomel,s2__composite__ndvi__post_winter_baseline,0.36271108808445773,0.6372889119155423,lower=damaged,869499.0,4.812827706675544e-28,0.102152385,0.13540804,4497
Hostomel,s2__composite__ndvi__prebattle_baseline,0.37594891086432547,0.6240510891356745,lower=damaged,901233.0,3.389513583224161e-23,0.14017485,0.17089231,4497
Hostomel,s2__composite__ndvi__winter_baseline,0.37594891086432547,0.6240510891356745,lower=damaged,901233.0,3.389513583224161e-23,0.14017485,0.17089231,4497
Hostomel,s2__composite__cire__prebattle_baseline,0.37661635009189803,0.623383649908102,lower=damaged,902833.0,5.77807700843232e-23,0.17565794,0.2165579,4497
Hostomel,s2__composite__cire__winter_baseline,0.37661635009189803,0.623383649908102,lower=damaged,902833.0,5.77807700843232e-23,0.17565794,0.2165579,4497
Hostomel,s2__composite__b12__post_winter_baseline,0.6179805207861432,0.6179805207861432,higher=damaged,1481436.5,3.9077862467129686e-21,0.20770355,0.1934791,4497
Hostomel,s2__composite__ndwi__prebattle_baseline,0.6177650630604925,0.6177650630604925,higher=damaged,1480920.0,4.6051808952069945e-21,-0.17400558,-0.20382796,4497
Hostomel,s2__composite__ndwi__winter_baseline,0.6177650630604925,0.6177650630604925,higher=damaged,1480920.0,4.6051808952069945e-21,-0.17400558,-0.20382796,4497
Hostomel,s2__composite__b05__prebattle_baseline,0.616176974848387,0.616176974848387,higher=damaged,1477113.0,1.5309581836517027e-20,0.21758398,0.20734847,4497
Hostomel,s2__composite__b05__winter_baseline,0.616176974848387,0.616176974848387,higher=damaged,1477113.0,1.5309581836517027e-20,0.21758398,0.20734847,4497
Hostomel,s2__composite__ndre__prebattle_baseline,0.3838388768332678,0.6161611231667322,lower=damaged,920147.0,1.549304378689057e-20,0.110299505,0.12933901,4497
Hostomel,s2__composite__ndre__winter_baseline,0.3838388768332678,0.6161611231667322,lower=damaged,920147.0,1.549304378689057e-20,0.110299505,0.12933901,4497
Hostomel,s2__composite__b12__prebattle_baseline,0.613706615407334,0.613706615407334,higher=damaged,1471191.0,9.610644156149166e-20,0.24915029,0.23545516,4497
Hostomel,s2__composite__b12__winter_baseline,0.613706615407334,0.613706615407334,higher=damaged,1471191.0,9.610644156149166e-20,0.24915029,0.23545516,4497
Hostomel,s2__composite__ndwi__post_winter_baseline,0.6082611456093763,0.6082611456093763,higher=damaged,1458137.0,4.81018848344194e-18,-0.12231828,-0.14943013,4497
Hostomel,s2__composite__b11__post_winter_baseline,0.6007478656544951,0.6007478656544951,higher=damaged,1440126.0,7.822979057220378e-16,0.22597921,0.2135332,4497
Hostomel,s2__qa__cloud_freq__postbattle,0.39950930702287896,0.600490692977121,lower=damaged,957712.5,6.029163311761369e-21,0.048998788,0.09543375,4497
Hostomel,s2__visibility__clear__freq__postbattle,0.586921862055329,0.586921862055329,higher=damaged,1406982.0,3.854614417965726e-16,0.93608415,0.8874065,4497
Hostomel,s2__composite__b11__prebattle_baseline,0.586791919980711,0.586791919980711,higher=damaged,1406670.5,3.897201695944202e-12,0.284127,0.27273667,4497
Hostomel,s2__composite__b11__winter_baseline,0.586791919980711,0.586791919980711,higher=damaged,1406670.5,3.897201695944202e-12,0.284127,0.27273667,4497
Hostomel,s2__visibility__cloud__freq__postbattle,0.421451163054569,0.578548836945431,lower=damaged,1010312.0,3.097797326654252e-14,0.05420712,0.09506316,4497
Hostomel,s2__composite__mndwi__prebattle_baseline,0.565287236643081,0.565287236643081,higher=damaged,1355119.0,1.778644573980563e-07,-0.20818731,-0.22758406,4497
Hostomel,s2__composite__mndwi__winter_baseline,0.565287236643081,0.565287236643081,higher=damaged,1355119.0,1.778644573980563e-07,-0.20818731,-0.22758406,4497
Hostomel,s2__composite__ndre__delta,0.43941820991130565,0.5605817900886944,lower=damaged,1053383.0,1.2674085926490294e-06,-0.035668068,-0.028921794,4497
Hostomel,s2__composite__ndbi__post_winter_baseline,0.5596231804980933,0.5596231804980933,higher=damaged,1341541.0,1.8593814232566825e-06,0.05246792,0.037932657,4497
Hostomel,s2__composite__b07__post_winter_baseline,0.5541827164943423,0.5541827164943423,higher=damaged,1328499.0,1.470548410425435e-05,0.20014353,0.19496046,4497
Hostomel,s2__composite__ndbi__prebattle_baseline,0.5535603294146307,0.5535603294146307,higher=damaged,1327007.0,1.8415729847029952e-05,0.03576249,0.02473115,4497
Hostomel,s2__composite__ndbi__winter_baseline,0.5535603294146307,0.5535603294146307,higher=damaged,1327007.0,1.8415729847029952e-05,0.03576249,0.02473115,4497
Hostomel,s2__composite__mndwi__post_winter_baseline,0.542233885722724,0.542233885722724,higher=damaged,1299855.0,0.0007315092491150919,-0.17345954,-0.18642521,4497
Hostomel,s2__composite__b08__post_winter_baseline,0.5379998181228105,0.5379998181228105,higher=damaged,1289705.0,0.0023745606317295523,0.20574209,0.19974156,4497
Hostomel,s2__composite__b8a__post_winter_baseline,0.5306865613614425,0.5306865613614425,higher=damaged,1272173.5,0.014126423802962808,0.20933759,0.20630378,4497
Hostomel,s2__composite__b05__delta,0.5306285775785472,0.5306285775785472,higher=damaged,1272034.5,0.01430962698162456,-0.03751024,-0.039389666,4497
Hostomel,s2__composite__b07__delta,0.5285626445944513,0.5285626445944513,higher=damaged,1267082.0,0.022360971366323017,-0.054382768,-0.056107704,4497
Hostomel,s2__composite__b08__prebattle_baseline,0.5275575228326788,0.5275575228326788,higher=damaged,1264672.5,0.02753843948270571,0.26579782,0.26078656,4497
Hostomel,s2__composite__b08__winter_baseline,0.5275575228326788,0.5275575228326788,higher=damaged,1264672.5,0.02753843948270571,0.26579782,0.26078656,4497
Hostomel,s2__composite__b07__prebattle_baseline,0.5247451007874949,0.5247451007874949,higher=damaged,1257930.5,0.04782893395441829,0.25452632,0.25106817,4497
Hostomel,s2__composite__b07__winter_baseline,0.5247451007874949,0.5247451007874949,higher=damaged,1257930.5,0.04782893395441829,0.25452632,0.25106817,4497
Hostomel,s2__composite__cire__delta,0.47567726309870345,0.5243227369012966,lower=damaged,1140304.0,0.0517619688030937,-0.06058522,-0.05406536,4497
Hostomel,s2__composite__mndwi__delta,0.4763200905047592,0.5236799094952408,lower=damaged,1141845.0,0.058264807168073945,0.034727756,0.041158848,4497
Hostomel,s2__composite__ndvi__delta,0.48376370649026246,0.5162362935097375,lower=damaged,1159689.0,0.19414187618224255,-0.03802248,-0.03548428,4497
Hostomel,s2__composite__b8a__delta,0.5158324927770561,0.5158324927770561,higher=damaged,1236565.0,0.20546622706561024,-0.061897006,-0.0625224,4497
Hostomel,s2__composite__ndbi__delta,0.5147883675354222,0.5147883675354222,higher=damaged,1234062.0,0.2369555541893943,0.01670543,0.01320151,4497
Hostomel,s2__composite__b03__delta,0.48591598942442543,0.5140840105755746,lower=damaged,1164848.5,0.26003762276068887,-0.027672162,-0.025954,4497
Hostomel,s2__composite__b8a__prebattle_baseline,0.5138061889970975,0.5138061889970975,higher=damaged,1231707.5,0.2695565150387488,0.2712346,0.2688262,4497
Hostomel,s2__composite__b8a__winter_baseline,0.5138061889970975,0.5138061889970975,higher=damaged,1231707.5,0.2695565150387488,0.2712346,0.2688262,4497
Hostomel,s2__visibility__clear__freq__prebattle,0.5107474401619875,0.5107474401619875,higher=damaged,1224375.0,0.006696395200033196,0.9959547,0.9899459,4497
Hostomel,s2__composite__b02__delta,0.48975167923538165,0.5102483207646183,lower=damaged,1174043.5,0.4124689831768956,-0.006477975,-0.005514796,4497
Hostomel,s2__composite__b11__delta,0.5098968722963497,0.5098968722963497,higher=damaged,1222336.0,0.4286810645560235,-0.05814777,-0.05920352,4497
Hostomel,s2__visibility__clear__freq__crossbattle,0.507067972845235,0.507067972845235,higher=damaged,1215554.5,0.03147865785539966,0.99271846,0.9862078,4497
Hostomel,s2__visibility__fire__freq__crossbattle,0.49366641887985346,0.5063335811201466,lower=damaged,1183428.0,0.03990357363188735,0.006472492,0.012245424,4497
Hostomel,s2__composite__ndwi__delta,0.4937538117037137,0.5062461882962863,lower=damaged,1183637.5,0.6174271036201743,0.051687315,0.05439784,4497
Hostomel,s2__composite__b12__delta,0.5043587953055662,0.5043587953055662,higher=damaged,1209060.0,0.7274177510542641,-0.041446734,-0.04197606,4497
Hostomel,s2__qa__cloud_freq__prebattle,0.5041971498676385,0.5041971498676385,higher=damaged,1208672.5,0.09655593071375566,0.0018709546,0.0011520366,4497
Hostomel,s2__visibility__cloud__freq__prebattle,0.49586563113470505,0.504134368865295,lower=damaged,1188700.0,0.15614096314140705,0.0028317152,0.0049626194,4497
Hostomel,s2__composite__b08__delta,0.502998887879387,0.502998887879387,higher=damaged,1205800.0,0.8104785137898528,-0.060055718,-0.06104499,4497
Hostomel,s2__visibility__smoke__freq__prebattle,0.49784437986969915,0.5021556201303008,lower=damaged,1193443.5,0.17196689113833175,0.00040453076,0.0014823409,4497
Hostomel,s2__visibility__smoke__freq__postbattle,0.4983243103892756,0.5016756896107244,lower=damaged,1194594.0,0.14961459115975073,0.0,0.00096674403,4497
Hostomel,s2__qa__cloud_freq__crossbattle,0.49874333707933594,0.5012566629206641,lower=damaged,1195598.5,0.3444945102348994,0.00010113269,0.0017240269,4497
Hostomel,s2__composite__b04__delta,0.5009204404097743,0.5009204404097743,higher=damaged,1200817.5,0.9413348113821953,-0.033960305,-0.033691972,4497
Hostomel,s2__visibility__cloud__freq__crossbattle,0.49926227107877363,0.5007377289212264,lower=damaged,1196842.5,0.5259116529741215,0.0008090615,0.0015467904,4497
Hostomel,s2__visibility__fire__freq__prebattle,0.49926227107877363,0.5007377289212264,lower=damaged,1196842.5,0.5259116529741215,0.00040453076,0.0007733952,4497
Hostomel,s2__visibility__fire__freq__postbattle,0.50048994210799,0.50048994210799,higher=damaged,1199785.5,0.7202529073135946,0.0012135922,0.0013534416,4497
Hostomel,s2__visibility__smoke__freq__crossbattle,0.5,0.5,higher=damaged,1198611.0,1.0,0.0,0.0,4497
Hostomel,s2__obs_count__post_winter_baseline,0.5,0.5,higher=damaged,1198611.0,1.0,1.0,1.0,4497
Hostomel,s2__obs_count__prebattle_baseline,0.5,0.5,higher=damaged,1198611.0,1.0,3.0,3.0,4497
Hostomel,s2__obs_count__winter_baseline,0.5,0.5,higher=damaged,1198611.0,1.0,3.0,3.0,4497
Hostomel,s2__obs_count__delta,0.5,0.5,higher=damaged,1198611.0,1.0,-2.0,-2.0,4497
Irpin,s2__composite__ndvi__prebattle_baseline,0.4254490388759131,0.5745509611240869,lower=damaged,319864.5,1.9542968367469582e-05,0.06404501,0.07707226,2749
Irpin,s2__composite__ndvi__winter_baseline,0.4254490388759131,0.5745509611240869,lower=damaged,319864.5,1.9542968367469582e-05,0.06404501,0.07707226,2749
Irpin,s2__composite__ndre__prebattle_baseline,0.425672494240704,0.574327505759296,lower=damaged,320032.5,2.0695647523603554e-05,0.031261984,0.041395318,2749
Irpin,s2__composite__ndre__winter_baseline,0.425672494240704,0.574327505759296,lower=damaged,320032.5,2.0695647523603554e-05,0.031261984,0.041395318,2749
Irpin,s2__composite__ndwi__prebattle_baseline,0.5687677234686657,0.5687677234686657,higher=damaged,427615.5,8.189001888726311e-05,-0.07246668,-0.08532455,2749
Irpin,s2__composite__ndwi__winter_baseline,0.5687677234686657,0.5687677234686657,higher=damaged,427615.5,8.189001888726311e-05,-0.07246668,-0.08532455,2749
Irpin,s2__composite__b04__prebattle_baseline,0.5682556382576867,0.5682556382576867,higher=damaged,427230.5,9.249904231523535e-05,0.28169727,0.25608173,2749
Irpin,s2__composite__b04__winter_baseline,0.5682556382576867,0.5682556382576867,higher=damaged,427230.5,9.249904231523535e-05,0.28169727,0.25608173,2749
Irpin,s2__composite__mndwi__prebattle_baseline,0.5678366594487037,0.5678366594487037,higher=damaged,426915.5,0.00010213149762536316,0.121234916,0.09107902,2749
Irpin,s2__composite__mndwi__winter_baseline,0.5678366594487037,0.5678366594487037,higher=damaged,426915.5,0.00010213149762536316,0.121234916,0.09107902,2749
Irpin,s2__composite__b03__prebattle_baseline,0.5657151635746474,0.5657151635746474,higher=damaged,425320.5,0.00016724524446013318,0.2760304,0.25110182,2749
Irpin,s2__composite__b03__winter_baseline,0.5657151635746474,0.5657151635746474,higher=damaged,425320.5,0.00016724524446013318,0.2760304,0.25110182,2749
Irpin,s2__composite__b02__prebattle_baseline,0.5616464138074134,0.5616464138074134,higher=damaged,422261.5,0.0004141325063581826,0.28505048,0.25941446,2749
Irpin,s2__composite__b02__winter_baseline,0.5616464138074134,0.5616464138074134,higher=damaged,422261.5,0.0004141325063581826,0.28505048,0.25941446,2749
Irpin,s2__composite__cire__prebattle_baseline,0.43954933841250926,0.5604506615874907,lower=damaged,330465.5,0.0005353401081555925,0.04586473,0.060363706,2749
Irpin,s2__composite__cire__winter_baseline,0.43954933841250926,0.5604506615874907,lower=damaged,330465.5,0.0005353401081555925,0.04586473,0.060363706,2749
Irpin,s2__composite__b08__prebattle_baseline,0.5516600871475923,0.5516600871475923,higher=damaged,414753.5,0.0030872028411158387,0.3175726,0.29721552,2749
Irpin,s2__composite__b08__winter_baseline,0.5516600871475923,0.5516600871475923,higher=damaged,414753.5,0.0030872028411158387,0.3175726,0.29721552,2749
Irpin,s2__composite__b05__prebattle_baseline,0.5486953132897417,0.5486953132897417,higher=damaged,412524.5,0.005285403657833862,0.29741308,0.28002664,2749
Irpin,s2__composite__b05__winter_baseline,0.5486953132897417,0.5486953132897417,higher=damaged,412524.5,0.005285403657833862,0.29741308,0.28002664,2749
Irpin,s2__composite__b12__prebattle_baseline,0.5397065552227371,0.5397065552227371,higher=damaged,405766.5,0.022950877854243497,0.20369053,0.19879186,2749
Irpin,s2__composite__b12__winter_baseline,0.5397065552227371,0.5397065552227371,higher=damaged,405766.5,0.022950877854243497,0.20369053,0.19879186,2749
Irpin,s2__composite__b07__prebattle_baseline,0.5386783945264076,0.5386783945264076,higher=damaged,404993.5,0.026735298948716995,0.3075904,0.29430962,2749
Irpin,s2__composite__b07__winter_baseline,0.5386783945264076,0.5386783945264076,higher=damaged,404993.5,0.026735298948716995,0.3075904,0.29430962,2749
Irpin,s2__composite__ndbi__prebattle_baseline,0.46445796112940724,0.5355420388705927,lower=damaged,349192.5,0.04177862387790475,-0.19195879,-0.17498589,2749
Irpin,s2__composite__ndbi__winter_baseline,0.46445796112940724,0.5355420388705927,lower=damaged,349192.5,0.04177862387790475,-0.19195879,-0.17498589,2749
Irpin,s2__composite__b8a__prebattle_baseline,0.5324203142208057,0.5324203142208057,higher=damaged,400288.5,0.06332336228173042,0.31316778,0.30214518,2749
Irpin,s2__composite__b8a__winter_baseline,0.5324203142208057,0.5324203142208057,higher=damaged,400288.5,0.06332336228173042,0.31316778,0.30214518,2749
Irpin,s2__composite__b11__prebattle_baseline,0.5253123054741244,0.5253123054741244,higher=damaged,394944.5,0.14711828234014493,0.20569105,0.2028767,2749
Irpin,s2__composite__b11__winter_baseline,0.5253123054741244,0.5253123054741244,higher=damaged,394944.5,0.14711828234014493,0.20569105,0.2028767,2749
Irpin,s2__visibility__clear__freq__crossbattle,0.515689758827817,0.515689758827817,higher=damaged,387710.0,0.04230634795442519,0.97727275,0.9621057,2749
Irpin,s2__visibility__cloud__freq__postbattle,0.5139307128758174,0.5139307128758174,higher=damaged,386387.5,0.20720224464749248,0.35497835,0.3442578,2749
Irpin,s2__visibility__clear__freq__postbattle,0.48691855051953375,0.5130814494804663,lower=damaged,366079.0,0.2529327015928967,0.6385281,0.6490509,2749
Irpin,s2__visibility__fire__freq__crossbattle,0.488828561851913,0.511171438148087,lower=damaged,367515.0,0.10713089183619406,0.019480519,0.03011061,2749
Irpin,s2__visibility__clear__freq__prebattle,0.49067073851998066,0.5093292614800193,lower=damaged,368900.0,0.3452861072083173,0.96022725,0.96845555,2749
Irpin,s2__visibility__cloud__freq__prebattle,0.4943584170847588,0.5056415829152412,lower=damaged,371672.5,0.46955349224457144,0.015422078,0.018435068,2749
Irpin,s2__qa__cloud_freq__crossbattle,0.4948791478902089,0.5051208521097911,lower=damaged,372064.0,0.07448390912146953,0.0,0.007066776,2749
Irpin,s2__visibility__cloud__freq__crossbattle,0.49546305803987084,0.5045369419601291,lower=damaged,372503.0,0.21029853446199753,0.0032467532,0.007783695,2749
Irpin,s2__visibility__smoke__freq__postbattle,0.49669073245476353,0.5033092675452364,lower=damaged,373426.0,0.4218875454126142,0.0054112556,0.006691247,2749
Irpin,s2__qa__cloud_freq__prebattle,0.5029587884462936,0.5029587884462936,higher=damaged,378138.5,0.7291998279281647,0.19269483,0.19072104,2749
