city,feature,jm_distance,bhattacharyya
Avdiivka,s1__coh__running_min,0.0007388592,0.00036950072
Avdiivka,s1__coh__drop_count,0.32639503,0.17816721
Avdiivka,s1__coh__date_first_drop,0.031421542,0.015835524
Avdiivka,s1__coh__date_worst_drop,0.002156496,0.0010788277
Avdiivka,s1__coh__max_drop,0.047822595,0.024201838
Avdiivka,s1__coh__scenes_observed,1.1370438,0.84053856
Avdiivka,s1__coh__lu_transition,0.6576377,0.39871615
Borodyanka,s1__coh__running_min,0.0037224293,0.0018630268
Borodyanka,s1__coh__drop_count,0.11506903,0.059255995
Borodyanka,s1__coh__date_first_drop,0.09350908,0.047882844
Borodyanka,s1__coh__date_worst_drop,0.0038471222,0.0019254027
Borodyanka,s1__coh__max_drop,0.029530525,0.014875367
Bucha,s1__coh__running_min,0.0011594296,0.00057996437
Bucha,s1__coh__date_first_drop,0.2200023,0.11653513
Bucha,s1__coh__date_worst_drop,0.47384548,0.27039593
Bucha,s1__coh__max_drop,0.70644367,0.4357519
Bucha,s1__coh__scenes_observed,0.011139989,0.005585501
Dmytrivka,s1__coh__running_min,0.17106628,0.08941406
Dmytrivka,s1__coh__date_first_drop,0.004292965,0.0021487845
Dmytrivka,s1__coh__date_worst_drop,0.19550073,0.10286407
Dmytrivka,s1__coh__max_drop,0.052131295,0.026411362
Dmytrivka,s1__coh__scenes_observed,0.014094949,0.0070723854
Hostomel,s1__coh__running_min,0.066455245,0.03379213
Hostomel,s1__coh__drop_count,0.00060999393,0.0003049936
Hostomel,s1__coh__date_first_drop,0.058421493,0.029645892
Hostomel,s1__coh__date_worst_drop,0.07582116,0.038647845
Hostomel,s1__coh__max_drop,0.03268516,0.016477566
Hostomel,s1__coh__scenes_observed,0.5469613,0.31949013
Hostomel,s1__coh__lu_transition,0.034217954,0.017256962
Irpin,s1__coh__running_min,0.02649033,0.013333671
Irpin,s1__coh__drop_count,0.010150075,0.005088034
Irpin,s1__coh__date_first_drop,0.0110372305,0.005533915
Irpin,s1__coh__date_worst_drop,3.361702e-05,1.6748345e-05
Irpin,s1__coh__max_drop,0.001871109,0.00093604875
Irpin,s1__coh__scenes_observed,0.76828766,0.48474184
Irpin,s1__coh__lu_transition,0.030396938,0.015315149
Lysychansk,s1__coh__running_min,0.0647316,0.032901157
Lysychansk,s1__coh__date_first_drop,0.32828104,0.17929466
Lysychansk,s1__coh__date_worst_drop,0.08259058,0.042172123
Lysychansk,s1__coh__max_drop,0.041101813,0.020765008
Lysychansk,s1__coh__scenes_observed,0.08832395,0.04516685
Lysychansk,s1__coh__lu_transition,0.21879447,0.115856685
Mariupol,s1__coh__running_min,0.0053932667,0.00270036
Mariupol,s1__coh__drop_count,0.008711934,0.0043654763
Mariupol,s1__coh__date_first_drop,0.00012362003,6.183217e-05
Mariupol,s1__coh__date_worst_drop,0.0025590658,0.0012803021
Mariupol,s1__coh__max_drop,0.0030281544,0.001515257
Mariupol,s1__coh__scenes_observed,0.07851899,0.040050924
Mariupol,s1__coh__lu_transition,0.028874278,0.014542393
Moschun,s1__coh__running_min,0.07369435,0.03754317
Moschun,s1__coh__drop_count,0.23503542,0.12501657
Moschun,s1__coh__date_first_drop,0.39005792,0.21694894
Moschun,s1__coh__date_worst_drop,0.16982722,0.088736825
Moschun,s1__coh__max_drop,0.1302805,0.06735874
Moschun,s1__coh__lu_transition,0.29823196,0.16147943
Okhtyrka,s1__coh__running_min,0.3208667,0.17486942
Okhtyrka,s1__coh__date_worst_drop,0.7712518,0.48715124
Okhtyrka,s1__coh__max_drop,0.19769657,0.104081616
Okhtyrka,s1__coh__lu_transition,0.32325387,0.17629203
Sievierodonetsk,s1__coh__running_min,0.003878355,0.0019409972
Sievierodonetsk,s1__coh__drop_count,0.04024291,0.020326648
Sievierodonetsk,s1__coh__date_first_drop,0.025022268,0.012590083
Sievierodonetsk,s1__coh__date_worst_drop,0.025794506,0.01298113
Sievierodonetsk,s1__coh__max_drop,0.0037333965,0.0018683848
Sievierodonetsk,s1__coh__scenes_observed,0.016123295,0.008094376
Sievierodonetsk,s1__coh__lu_transition,0.027576685,0.013884306
Volnovakha,s1__coh__running_min,0.007270217,0.0036417106
Volnovakha,s1__coh__drop_count,0.12826085,0.066279136
Volnovakha,s1__coh__date_first_drop,0.062641025,0.031821426
Volnovakha,s1__coh__date_worst_drop,0.045072317,0.022794038
Volnovakha,s1__coh__max_drop,0.009495378,0.0047590006
Volnovakha,s1__coh__scenes_observed,0.008751154,0.004385241
Volnovakha,s1__coh__lu_transition,0.197613,0.104035325
