feature,VIF
s1__coh__date_first_drop,inf
s1__coh__date_worst_drop,inf
s1__coh__lu_transition,111.27836
s1__coh__running_min,82.65656
s1__coh__max_drop,15.618539
s1__coh__scenes_observed,12.39057
s1__coh__drop_count,5.7774215
