city,feature,auc_best,mann_whitney_p,direction
Avdiivka,s2__date_worst_swir_rise,0.5,1.0,higher=damaged
Avdiivka,s2__scenes_observed,0.5,1.0,higher=damaged
Avdiivka,s2__lu_transition,0.5,1.0,higher=damaged
Avdiivka,s2__swir_baseline_mean,0.5,1.0,higher=damaged
Avdiivka,s2__swir_baseline_std,0.5,1.0,higher=damaged
Avdiivka,s2__swir_z_running_max,0.5,1.0,higher=damaged
Chornobaivka,s2__date_worst_swir_rise,0.5,1.0,higher=damaged
Chornobaivka,s2__scenes_observed,0.5,1.0,higher=damaged
Chornobaivka,s2__lu_transition,0.5,1.0,higher=damaged
Chornobaivka,s2__swir_baseline_mean,0.5,1.0,higher=damaged
Chornobaivka,s2__swir_baseline_std,0.5,1.0,higher=damaged
Chornobaivka,s2__swir_z_running_max,0.5,1.0,higher=damaged
Kharkiv,s2__date_worst_swir_rise,0.5,1.0,higher=damaged
Kharkiv,s2__scenes_observed,0.5,1.0,higher=damaged
Kharkiv,s2__lu_transition,0.5,1.0,higher=damaged
Kharkiv,s2__swir_baseline_mean,0.5,1.0,higher=damaged
Kharkiv,s2__swir_baseline_std,0.5,1.0,higher=damaged
Kharkiv,s2__swir_z_running_max,0.5,1.0,higher=damaged
Kherson,s2__date_worst_swir_rise,0.5,1.0,higher=damaged
Kherson,s2__scenes_observed,0.5,1.0,higher=damaged
Kherson,s2__lu_transition,0.5,1.0,higher=damaged
Kherson,s2__swir_baseline_mean,0.5,1.0,higher=damaged
Kherson,s2__swir_baseline_std,0.5,1.0,higher=damaged
Kherson,s2__swir_z_running_max,0.5,1.0,higher=damaged
Kramatorsk,s2__date_worst_swir_rise,0.5,1.0,higher=damaged
Kramatorsk,s2__scenes_observed,0.5,1.0,higher=damaged
Kramatorsk,s2__lu_transition,0.5,1.0,higher=damaged
Kramatorsk,s2__swir_baseline_mean,0.5,1.0,higher=damaged
Kramatorsk,s2__swir_baseline_std,0.5,1.0,higher=damaged
Kramatorsk,s2__swir_z_running_max,0.5,1.0,higher=damaged
