city,feature,jm_distance,bhattacharyya
Avdiivka,s2__mahalanobis_running_max,0.20148873,0.106187955
Avdiivka,s2__date_first_exceedance,0.27385378,0.14725596
Avdiivka,s2__date_worst_exceedance,0.016649485,0.008359611
Avdiivka,s2__scenes_observed,0.00081694126,0.00040857182
Avdiivka,s2__lu_transition,0.050071597,0.025354479
Bucha,s2__mahalanobis_running_max,0.029379606,0.014798792
Bucha,s2__date_worst_exceedance,0.026069283,0.013120284
Bucha,s2__scenes_observed,0.4977355,0.28617355
Bucha,s2__lu_transition,0.009519339,0.004771017
Chernihiv,s2__mahalanobis_running_max,0.062443376,0.031719454
Chernihiv,s2__mahalanobis_exceedance_count,0.3468504,0.19046491
Chernihiv,s2__date_first_exceedance,0.19175553,0.10079074
Chernihiv,s2__date_worst_exceedance,0.011012793,0.005521552
Chernihiv,s2__scenes_observed,0.055741906,0.028266704
Chernihiv,s2__lu_transition,0.015436649,0.0077482867
Chornobaivka,s2__mahalanobis_running_max,1.4892423,1.3650072
Chornobaivka,s2__date_worst_exceedance,1.0122986,0.705522
Chornobaivka,s2__lu_transition,0.09093976,0.04653606
Dmytrivka,s2__mahalanobis_running_max,0.023577332,0.011858705
Dmytrivka,s2__date_worst_exceedance,0.015475154,0.0077677197
Dmytrivka,s2__scenes_observed,0.40941417,0.22904474
Dmytrivka,s2__lu_transition,0.008877993,0.0044488786
Hostomel,s2__mahalanobis_running_max,0.0025609732,0.001281341
Hostomel,s2__mahalanobis_exceedance_count,1.1112691,0.811108
Hostomel,s2__date_first_exceedance,0.0019561052,0.0009784941
Hostomel,s2__date_worst_exceedance,0.008488536,0.0042532766
Hostomel,s2__scenes_observed,0.012007713,0.0060219066
Hostomel,s2__lu_transition,0.020575285,0.010340917
Irpin,s2__mahalanobis_running_max,0.007952452,0.003984193
Irpin,s2__mahalanobis_exceedance_count,0.49062657,0.28145266
Irpin,s2__date_first_exceedance,0.1744734,0.09127868
Irpin,s2__date_worst_exceedance,0.007763982,0.0038895858
Irpin,s2__scenes_observed,0.0010197163,0.0005099809
Irpin,s2__lu_transition,0.002504468,0.0012529811
Kharkiv,s2__mahalanobis_running_max,0.30614066,0.16613767
Kharkiv,s2__date_first_exceedance,1.5313522,1.4510508
Kharkiv,s2__date_worst_exceedance,0.12842572,0.06636721
Kharkiv,s2__lu_transition,0.05313754,0.026928056
Kherson,s2__mahalanobis_running_max,1.4892423,1.3650072
Kherson,s2__date_worst_exceedance,1.0122986,0.705522
Kherson,s2__lu_transition,0.09093976,0.04653606
Kramatorsk,s2__mahalanobis_running_max,0.12973964,0.06706957
Kramatorsk,s2__date_worst_exceedance,0.017226696,0.0086506205
Kramatorsk,s2__scenes_observed,0.0108549595,0.0054422775
Kramatorsk,s2__lu_transition,0.035193205,0.017753283
Lysychansk,s2__mahalanobis_running_max,0.01851213,0.009299119
Lysychansk,s2__mahalanobis_exceedance_count,0.33264315,0.18190758
Lysychansk,s2__date_first_exceedance,1.6067224,1.6263868
Lysychansk,s2__date_worst_exceedance,0.020870805,0.010490261
Lysychansk,s2__scenes_observed,0.6338886,0.38117892
Lysychansk,s2__lu_transition,5.185604e-05,2.5906855e-05
Makariv,s2__mahalanobis_running_max,0.024009705,0.012077476
Makariv,s2__date_first_exceedance,0.02777338,0.013983906
Makariv,s2__date_worst_exceedance,0.00020170212,0.00010086821
Makariv,s2__scenes_observed,0.023040056,0.011586998
Makariv,s2__lu_transition,0.0074880123,0.003751017
Moschun,s2__mahalanobis_running_max,0.3973571,0.2214931
Moschun,s2__date_worst_exceedance,0.008793473,0.0044064233
Moschun,s2__lu_transition,0.10083568,0.0517332
Okhtyrka,s2__mahalanobis_running_max,0.035040498,0.017675549
Okhtyrka,s2__date_worst_exceedance,0.0029021502,0.0014521661
Okhtyrka,s2__lu_transition,0.22673345,0.12032382
Rubizhne,s2__mahalanobis_running_max,0.64585626,0.38997784
Rubizhne,s2__date_worst_exceedance,0.00025379658,0.00012690415
Rubizhne,s2__scenes_observed,0.0013774633,0.00068894436
Rubizhne,s2__lu_transition,0.049903393,0.025268238
Sievierodonetsk,s2__mahalanobis_running_max,0.09881246,0.050668474
Sievierodonetsk,s2__mahalanobis_exceedance_count,0.53840613,0.31361958
Sievierodonetsk,s2__date_first_exceedance,0.28794503,0.15545276
Sievierodonetsk,s2__date_worst_exceedance,0.02778101,0.013987811
Sievierodonetsk,s2__lu_transition,0.00029790401,0.00014889656
Trostianets,s2__mahalanobis_running_max,0.023713112,0.011927386
Trostianets,s2__date_worst_exceedance,0.06927967,0.035254
Trostianets,s2__scenes_observed,0.07476616,0.038099747
Trostianets,s2__lu_transition,0.036833286,0.018588305
Volnovakha,s2__mahalanobis_running_max,0.53133106,0.30879062
Volnovakha,s2__date_worst_exceedance,0.04510963,0.022813128
Volnovakha,s2__scenes_observed,0.6291357,0.3777058
Volnovakha,s2__lu_transition,0.062422633,0.031708848
