feature,VIF
s1__vv__date_first_drop,inf
s1__vv__date_worst_drop,inf
s1__vv__max_z_drop,252.01988
s1__vv__z_running_min,240.31995
s1__vv__lu_transition,131.3172
s1__vv__scenes_observed,5.246162
s1__vv__drop_count,2.8218951
