city,feature,jm_distance,bhattacharyya
Avdiivka,pre_vv,0.024411201,0.012280764
Avdiivka,post_vv,0.007515192,0.0037646787
Avdiivka,delta_vv,0.03611505,0.018222533
Avdiivka,pre_vh,0.06301057,0.032012194
Avdiivka,post_vh,0.066902995,0.034023836
Avdiivka,delta_vh,0.026043773,0.013107416
Borodyanka,pre_vv,0.06876981,0.03499
Borodyanka,post_vv,0.032430053,0.01634791
Borodyanka,delta_vv,0.048576355,0.02458795
Borodyanka,pre_vh,0.0061028004,0.00305605
Borodyanka,post_vh,0.0037589073,0.0018812073
Borodyanka,delta_vh,0.009925365,0.0049751075
Bucha,pre_vv,0.021642089,0.0108800195
Bucha,post_vv,0.0107194185,0.0053741904
Bucha,delta_vv,0.0029723644,0.0014872167
Bucha,pre_vh,0.020705938,0.010406909
Bucha,post_vh,0.014905453,0.0074806255
Bucha,delta_vh,0.0013116598,0.0006560811
Chernihiv,pre_vv,0.00106287,0.00053154083
Chernihiv,post_vv,0.0023899078,0.0011956521
Chernihiv,delta_vv,0.00086045265,0.00043035936
Chernihiv,pre_vh,0.0021567345,0.0010789456
Chernihiv,post_vh,0.002823472,0.0014128025
Chernihiv,delta_vh,0.00030350685,0.00015175983
Chornobaivka,pre_vv,0.020806193,0.010457562
Chornobaivka,post_vv,0.2294209,0.121840544
Chornobaivka,delta_vv,0.14751148,0.07661725
Chornobaivka,pre_vh,0.05605507,0.028427726
Chornobaivka,post_vh,0.04619968,0.023370788
Chornobaivka,delta_vh,0.14985228,0.077881694
Dmytrivka,pre_vv,0.0009171963,0.00045874197
Dmytrivka,post_vv,0.014528632,0.007290831
Dmytrivka,delta_vv,0.015990734,0.008027503
Dmytrivka,pre_vh,0.0026798248,0.001340736
Dmytrivka,post_vh,0.0053976774,0.0027025905
Dmytrivka,delta_vh,0.009394169,0.00470817
Hostomel,pre_vv,0.012258172,0.006147849
Hostomel,post_vv,0.01157701,0.005805365
Hostomel,delta_vv,0.006952524,0.0034823364
Hostomel,pre_vh,0.0028727055,0.0014373648
Hostomel,post_vh,0.00029110909,0.000145538
Hostomel,delta_vh,0.0023907423,0.0011961124
Irpin,pre_vv,0.0012774467,0.0006389403
Irpin,post_vv,0.0017699003,0.00088533235
Irpin,delta_vv,0.00021469593,0.00010736597
Irpin,pre_vh,0.0043251514,0.0021649788
Irpin,post_vh,0.004359126,0.0021820294
Irpin,delta_vh,9.6678734e-05,4.8393966e-05
Kharkiv,pre_vv,0.00890851,0.0044642724
Kharkiv,post_vv,0.0007150173,0.00035754975
Kharkiv,delta_vv,0.007990241,0.004003154
Kharkiv,pre_vh,0.022282362,0.011203737
Kharkiv,post_vh,0.007270813,0.003641997
Kharkiv,delta_vh,0.011596322,0.005815088
Kherson,pre_vv,0.03091073,0.015576024
Kherson,post_vv,0.23584497,0.12547536
Kherson,delta_vv,0.15425146,0.080262326
Kherson,pre_vh,0.07051635,0.03589475
Kherson,post_vh,0.05204928,0.02636929
Kherson,delta_vh,0.15043306,0.07819563
Kramatorsk,pre_vv,0.045870423,0.023202326
Kramatorsk,post_vv,0.025020838,0.012589284
Kramatorsk,delta_vv,0.009660006,0.004841771
Kramatorsk,pre_vh,0.19487154,0.10251546
Kramatorsk,post_vh,0.016554594,0.008311815
Kramatorsk,delta_vh,0.029787779,0.0150058875
Lysychansk,pre_vv,0.0019778013,0.0009894746
Lysychansk,post_vv,0.0028858185,0.0014440288
Lysychansk,delta_vv,0.0011489391,0.0005746763
Lysychansk,pre_vh,0.017412186,0.008744216
Lysychansk,post_vh,0.014125466,0.007087744
Lysychansk,delta_vh,0.0013438463,0.00067221513
Makariv,pre_vv,0.025001526,0.012579579
Makariv,post_vv,0.05524838,0.028012907
Makariv,delta_vv,0.008910775,0.0044653667
Makariv,pre_vh,0.02352357,0.011831513
Makariv,post_vh,0.0036268234,0.001815075
Makariv,delta_vh,0.0185287,0.009307541
Mariupol,pre_vv,0.0020462275,0.0010236911
Mariupol,post_vv,0.01240015,0.0062193475
Mariupol,delta_vv,0.01676476,0.008417766
Mariupol,pre_vh,0.029071689,0.014642521
Mariupol,post_vh,0.027310133,0.013749208
Mariupol,delta_vh,0.009271026,0.004646308
Moschun,pre_vv,0.06801295,0.034598086
Moschun,post_vv,0.0197016,0.00989967
Moschun,delta_vv,0.01498723,0.0075217267
Moschun,pre_vh,0.004367709,0.0021862858
Moschun,post_vh,0.007119894,0.0035663587
Moschun,delta_vh,0.002618432,0.0013100561
Mykolaiv,post_vv,0.026030898,0.013100868
Mykolaiv,delta_vv,0.026030898,0.013100867
Mykolaiv,post_vh,0.0019465685,0.00097379973
Mykolaiv,delta_vh,0.0019466877,0.00097386306
Okhtyrka,pre_vv,0.027861834,0.0140289115
Okhtyrka,post_vv,0.025274515,0.0127177285
Okhtyrka,delta_vv,0.00542593,0.0027166023
Okhtyrka,pre_vh,0.0121665,0.0061018122
Okhtyrka,post_vh,0.012754917,0.006397931
Okhtyrka,delta_vh,0.0016243458,0.00081256335
Rubizhne,pre_vv,0.0014538765,0.00072716817
Rubizhne,post_vv,0.009082317,0.004551482
Rubizhne,delta_vv,0.0065448284,0.003277772
Rubizhne,pre_vh,0.004968405,0.002487286
Rubizhne,post_vh,0.012241244,0.0061394554
Rubizhne,delta_vh,0.0018898249,0.00094531645
Sievierodonetsk,pre_vv,0.001992941,0.000996967
Sievierodonetsk,post_vv,0.007917762,0.003966743
Sievierodonetsk,delta_vv,0.00017738342,8.865916e-05
Sievierodonetsk,pre_vh,0.009027004,0.0045237825
Sievierodonetsk,post_vh,0.0019239187,0.0009624147
Sievierodonetsk,delta_vh,0.002779603,0.0013906923
Trostianets,pre_vv,0.72181714,0.44770777
Trostianets,post_vv,0.85682166,0.55933475
Trostianets,delta_vv,0.27206707,0.14622132
Trostianets,pre_vh,0.1692754,0.08843523
Trostianets,post_vh,0.036379814,0.018357452
Trostianets,delta_vh,0.4649818,0.26460487
Volnovakha,pre_vv,0.009808779,0.0049165026
Volnovakha,post_vv,0.00085282326,0.00042652094
Volnovakha,delta_vv,0.005048871,0.0025275878
Volnovakha,pre_vh,0.0007016659,0.00035098338
Volnovakha,post_vh,0.00014197826,7.106909e-05
Volnovakha,delta_vh,0.0012470484,0.00062368735
