model_id,ABL_FUSION_MS_COH_ALL,ABL_FUSION_MS_COH_COH,ABL_FUSION_MS_COH_MS,ABL_FUSION_MS_COH_SAR_ALL,ABL_PREPOST_MS_ALL,ABL_PREPOST_MS_MS,ABL_PREPOST_SAR_ALL,ABL_ROLLING_SAR_ALL,ABL_ROLLING_SAR_CARD,ABL_ROLLING_SAR_COH,ABL_ROLLING_SAR_SAR_ALL,B0_single_s1_coh_drop_countM,B0_single_s1_coh_max_dropM,B0_single_s1_coh_max_dropX,B0_single_s1_coh_running_minM,B0_single_s1_coh_running_minX,B0_single_s1_vh_kurtosis,B0_single_s1_vh_max,B0_single_s1_vh_median,B0_single_s1_vh_min,B0_single_s1_vh_skewness,B0_single_s1_vh_std,B0_single_s1_vv_kurtosis,B0_single_s1_vv_max,B0_single_s1_vv_median,B0_single_s1_vv_min,B0_single_s1_vv_skewness,B0_single_s1_vv_std,B1_PWTT_VH_exact,B1_PWTT_VV+VH,B1_PWTT_VV_exact,B2_CCD_exact_vh,B2_CCD_exact_vv,B3_logratio_BAEI,B3_logratio_BSI,B3_logratio_IBI,B3_logratio_MNDWI,B3_logratio_NDBI,B3_logratio_NDSI,B3_logratio_NDVI,B3_logratio_SAVI,B3_logratio_UI,B3_logratio_VH,B3_logratio_VV,B4_step2_card+coh,B4_step3_card+coh+optical,B4_step4_all+methods,CLF_A17_ExtraTrees,CLF_A17_GBM,CLF_A17_LightGBM,CLF_A17_RF_200,CLF_A17_XGBoost,CLF_A9_ExtraTrees,CLF_A9_GBM,CLF_A9_LightGBM,CLF_A9_RF_200,CLF_A9_XGBoost,CLF_F7_ExtraTrees,CLF_F7_GBM,CLF_F7_LightGBM,CLF_F7_RF_200,CLF_F7_XGBoost,D4_f8_strategy_A_drop_nan,L2b_lu_implausible_damage,L2b_lu_plausible_damage,L2b_s2__lu__date_persistent_loss_mean,L2b_s2__lu__loss_count_mean,L2b_s2__lu__loss_fraction_mean,L2b_s2__lu__urban_retained_mean,NB08b_BDA_CARD_AdaBoost,NB08b_BDA_CARD_ExtraTrees,NB08b_BDA_CARD_GBM,NB08b_BDA_CARD_LightGBM,NB08b_BDA_CARD_LogReg,NB08b_BDA_CARD_RF-200,NB08b_BDA_CARD_UISEM_voting,NB08b_BDA_CARD_XGBoost,NB08b_BDA_COH_DROP+CARD_AdaBoost,NB08b_BDA_COH_DROP+CARD_ExtraTrees,NB08b_BDA_COH_DROP+CARD_GBM,NB08b_BDA_COH_DROP+CARD_LightGBM,NB08b_BDA_COH_DROP+CARD_LogReg,NB08b_BDA_COH_DROP+CARD_RF-200,NB08b_BDA_COH_DROP+CARD_UISEM_voting,NB08b_BDA_COH_DROP+CARD_XGBoost,NB08b_BDA_COH_DROP+RGB+CARD_AdaBoost,NB08b_BDA_COH_DROP+RGB+CARD_ExtraTrees,NB08b_BDA_COH_DROP+RGB+CARD_GBM,NB08b_BDA_COH_DROP+RGB+CARD_LightGBM,NB08b_BDA_COH_DROP+RGB+CARD_LogReg,NB08b_BDA_COH_DROP+RGB+CARD_RF-200,NB08b_BDA_COH_DROP+RGB+CARD_UISEM_voting,NB08b_BDA_COH_DROP+RGB+CARD_XGBoost,NB08b_BDA_COH_DROP+RGB_AdaBoost,NB08b_BDA_COH_DROP+RGB_ExtraTrees,NB08b_BDA_COH_DROP+RGB_GBM,NB08b_BDA_COH_DROP+RGB_LightGBM,NB08b_BDA_COH_DROP+RGB_LogReg,NB08b_BDA_COH_DROP+RGB_RF-200,NB08b_BDA_COH_DROP+RGB_UISEM_voting,NB08b_BDA_COH_DROP+RGB_XGBoost,NB08b_BDA_COH_DROP_AdaBoost,NB08b_BDA_COH_DROP_ExtraTrees,NB08b_BDA_COH_DROP_GBM,NB08b_BDA_COH_DROP_LightGBM,NB08b_BDA_COH_DROP_LogReg,NB08b_BDA_COH_DROP_RF-200,NB08b_BDA_COH_DROP_UISEM_voting,NB08b_BDA_COH_DROP_XGBoost,NB08b_BDA_RGB+CARD_AdaBoost,NB08b_BDA_RGB+CARD_ExtraTrees,NB08b_BDA_RGB+CARD_GBM,NB08b_BDA_RGB+CARD_LightGBM,NB08b_BDA_RGB+CARD_LogReg,NB08b_BDA_RGB+CARD_RF-200,NB08b_BDA_RGB+CARD_UISEM_voting,NB08b_BDA_RGB+CARD_XGBoost,NB08b_BDA_RGB_AdaBoost,NB08b_BDA_RGB_ExtraTrees,NB08b_BDA_RGB_GBM,NB08b_BDA_RGB_LightGBM,NB08b_BDA_RGB_LogReg,NB08b_BDA_RGB_RF-200,NB08b_BDA_RGB_UISEM_voting,NB08b_BDA_RGB_XGBoost,NB08b_BRIGHT_all_AdaBoost,NB08b_BRIGHT_all_ExtraTrees,NB08b_BRIGHT_all_GBM,NB08b_BRIGHT_all_LightGBM,NB08b_BRIGHT_all_LogReg,NB08b_BRIGHT_all_RF-200,NB08b_BRIGHT_all_UISEM_voting,NB08b_BRIGHT_all_XGBoost,NB08b_xBD_RGB_AdaBoost,NB08b_xBD_RGB_ExtraTrees,NB08b_xBD_RGB_GBM,NB08b_xBD_RGB_LightGBM,NB08b_xBD_RGB_LogReg,NB08b_xBD_RGB_RF-200,NB08b_xBD_RGB_UISEM_voting,NB08b_xBD_RGB_XGBoost
CLF_F7_GBM,-0.0019147105500141315,-0.0004033523512987358,-0.0020176924757115966,-0.0004033523512987358,-0.002017716034094841,-0.002017716034094841,-0.0020400143390220116,-0.0019253485174122176,-0.002040020292084499,-0.0008893578256983226,-0.0019827449066516234,-0.00032109291493198633,-0.0006728907656050609,-0.0007591808506650644,0.0006069482425105077,0.0006218280570700063,-2.6621747478028368e-05,0.0009148748330798373,0.00042704458849962545,0.00039206577667727505,0.00022960401459248825,-0.0006418182077965184,7.1473765742458e-05,0.0009378093061450654,0.0006674207691563794,0.0004125046705308888,0.00024885832018928244,-0.0007772641675793945,0.00019450583959579326,0.00033278088269794726,0.0009269515958273411,-0.00028430706272919437,0.003399283303198497,0.0009028310662541061,0.001547717766313239,0.00012896702618303557,-0.001612227063976901,0.001973342988352389,-0.001612227063976901,-0.0007738743538998616,-0.000644897013888146,0.001831467914339302,0.0006578255802380806,0.0007506456036072695,-0.004088992431181104,-0.004259114426088173,-0.0017848205076362866,-0.001584734128179166,0.007931535816978363,0.003319239999050816,-0.0019253485174122176,0.019452587839135727,-0.0020176085390100074,0.054400089106323435,0.000428287664528737,-0.002017716034094841,0.0025099361689064903,-0.0014118566540539668,1.0,0.0008690270020553781,-0.0019147105500141315,0.01014056302065025,,0.0012370076467348445,0.00027950271910115454,0.0014702054102825324,0.0009632802956777153,0.0006208188177045937,,,-0.0013599737947935786,0.005549937552543405,0.00041566298102080346,0.0014217431285848958,-0.00018819119238666637,-6.321838985234862e-05,-0.00010600932903481741,,-0.0038034812113953986,0.1999329964730564,-0.0004054143457641324,0.012928569975818816,-0.002708485771457214,0.007767333305315316,0.014896795340178626,,-0.0012777490337001485,0.2123952005623485,-0.0010419418872262831,0.011267844539885608,-0.0019175289219448555,0.023386418340659687,0.015420614130538857,,-0.0012928814405352984,0.21980611575687758,-0.002537843381285043,0.014338491797378672,-0.0031369960595033497,0.02336920317610658,0.0036416366177977055,,-0.022532126082237314,0.21094484246931666,0.1534550277409812,0.04324173515911134,-0.0007575916937463401,-0.00010998022524555395,-0.0012817056674256921,,0.005078658244464629,0.00812590784089895,0.0016330002018575263,0.0025283073477425644,0.005918419368587058,-0.00012150416770317918,-0.00014339173370325753,,0.0017160819215393808,0.0034044802021355736,0.0016116246285535762,0.002501964510775667,0.0019369980923478192,0.0035988769498063178,,,,,,,,,,,,,,,,,
CLF_F7_LightGBM,0.43701892471895665,0.41438592637554883,0.4318972732486004,0.41438592637554883,0.43190769460434075,0.43190769460434075,0.3328544695960244,0.33488163619024836,0.3323790401891319,0.2841100988610953,0.33492158026618235,0.2078576682879807,0.20731109056229668,0.20489293082555893,0.20760059377324902,0.20766789319670442,0.08861670105742658,0.02486807229171495,0.12146080569236373,-0.09559538459129202,0.06760975876995512,0.08266380071180524,0.09862249138611245,0.03640309146790777,0.12231077992629069,-0.09814897239949283,0.06459407334561906,0.08424729105972995,0.07152217033491193,-0.01683683416832582,0.07644441297289606,-0.001580105943402632,0.010281333377950785,-0.0491735480247697,0.02939951692125542,-0.00470212190298791,-0.10589783227175253,0.04786908832682146,-0.10589783227175253,0.1256682885491498,0.1285831790084082,0.023556838257343893,0.09089066854864891,0.09862974964444082,0.1286723972337187,0.11062912393178648,0.1668485909677504,0.3384781783615185,0.0021691006456487916,0.4591223291131481,0.33488163619024836,0.03920746231158001,0.432218760160232,0.0012957038539230803,0.5014939256215867,0.43190769460434075,0.018417170584352216,0.4419186185868099,0.0008690270020553781,1.0,0.43701892471895665,0.04608641951649939,,-0.012287317640150563,-0.08408346257336108,-0.15777622396733992,-0.21132339667253808,-0.19604596308247912,,,0.00519284228252892,0.00017097905160878835,0.1083829123363852,0.09204708911474668,0.0006838806533969732,0.0002146811409446947,0.00030908972237775334,,0.1444059642568163,-0.011125057394744786,0.2288599969555467,0.224647172488744,0.010630220143494906,0.0006754857495147037,0.0016482316720413115,,0.1794825329951112,-0.005949979722252419,0.19104126806288857,0.1984847668528289,0.027564985682997034,0.0018945261755994869,0.0017562480984173456,,0.22906210620197598,-0.010095782350497018,0.19925865190634062,0.26129826794842237,0.2025416356702564,0.003611436176529148,0.0012486209767568202,,-0.013943715450086325,-0.13893588346102015,-0.04963485560251368,0.25078156731492474,-0.0004214912590079223,-0.00011027074887048904,0.0007776361897711137,,0.12974827373304587,-0.005202425764067042,0.11358511205788835,0.09941477082017014,0.012140064151619279,0.00025844966491639365,0.00033032254022047347,,0.16973480512949624,0.0004407029988782174,0.14695745979169927,0.19555981947417855,0.17229265412370098,0.00010014302927918717,,,,,,,,,,,,,,,,,
CLF_F7_RF_200,1.0,0.24159570494078098,0.9861678336116516,0.24159570494078098,0.9858726671785134,0.9858726671785134,0.6941038703113024,0.6923026074145315,0.6940045726918467,0.2955701857292363,0.6923278823070549,0.06332008198486838,0.0631835233338387,0.06341456484347663,0.06311533742840392,0.06311482110588473,0.0508107492479587,-0.07860238359100102,0.05812906141133767,-0.08023659134555161,0.061103894200983166,0.050406959751493674,0.05099977467922934,-0.0777033103122291,0.058631971327737564,-0.08029844106486106,0.058073618595592014,0.050440648624535345,0.0003873441672592737,0.0001281923970140042,0.00023167433164739126,0.0009188952749636936,0.0010426823484982473,-0.0001289804165920394,0.00018056519719633624,3.869012420998352e-05,-0.0009157421849710357,0.0003482357379984702,-0.0009157421849710357,0.0008770428282203202,0.0008899405621282108,9.028105984143497e-05,0.053375158374611376,0.05070113262649134,0.0008974269355682685,0.0007706631521847696,0.0010140363085746618,0.6889014664778634,-0.000542125409647598,0.24488824063746817,0.6923026074145315,-0.005532305846895014,0.9868082197396021,-0.0009512732095828813,0.32594722890727135,0.9858726671785134,-0.0046083872476914145,0.9910287003459135,-0.0019147105500141315,0.43701892471895665,1.0,0.003930716453057759,,-0.0784373365228459,-0.07062758844955619,-0.0772844273828246,-0.0777032727405822,-0.07767263797425006,,,0.011001010816150791,0.0019058445349044995,0.0015818899612596304,0.0011178234728427272,-0.0001653206051359657,-6.0410952031908494e-05,-9.83454376852766e-05,,0.021922290954208057,0.00047258271869443647,0.008272708163651221,0.005020704004130128,0.06721766833237974,0.009640975816956776,0.052580562677960074,,-0.07223993041740306,-0.014007864732691555,-0.12705474029544161,-0.14517745646614966,-0.008441800827817758,0.00030961439263987867,-0.0002028192179459598,,-0.10951806078889126,-0.016685088728285224,-0.14912701229861303,-0.12774103293240757,-0.11822747292755742,-0.00010182534771496776,0.00047883382735047775,,-0.00120740243313322,-0.005121212071766745,0.006587990373273844,0.006827621420375629,-0.00068798678513593,-0.00010838830395121235,-0.0010943859918592924,,-0.0480894151239033,-0.00973644414504804,-0.07174244005427721,-0.07465174925595264,-0.00443465908984253,-2.424640579135051e-05,-0.0001537917258498389,,-0.06833971352898072,-0.00013218197109132745,-0.07351015615837708,-0.06389133079695042,-0.07015160419703848,-5.333256495321237e-05,,,,,,,,,,,,,,,,,
CLF_F7_XGBoost,0.003930716453057759,0.00886407722317717,-0.005092892473095523,0.00886407722317717,-0.005285064680600859,-0.005285064680600859,-0.006814510787082728,-0.005144637116309525,-0.006870517110455054,0.0035884949555259338,-0.004810407656935745,0.0055475213259303935,0.005505243144324878,0.004847951218638902,0.005499032894487721,0.005498985870278528,0.0017044678763189491,0.004502751374423908,0.003193802666851764,-0.0005826261853159043,0.000616313450170991,0.0006110302333460771,0.0021663189823853957,0.004558116021380232,0.0028294959590662305,-0.0011262178716910931,0.0008262282044761982,0.0008091497205429121,0.003596519658586206,0.0009134835819955001,0.003250826950609409,0.008155104903996069,0.009113966400724705,-0.0014381331642554507,0.0032308466631045807,0.0008318680777759102,-0.008493193842614488,0.004507722361747235,-0.008493193842614488,0.00818357664571856,0.008634997347258921,0.002199027916726659,0.0024189265958299844,0.0026888915487417453,0.009227154491444622,0.007706581786029787,0.011722239741889906,-0.0017312177497081915,0.02206916083225874,0.019630275802048014,-0.005144637116309525,0.12706874205592944,-0.005185476640096276,0.003253074811787937,0.029021540851463468,-0.005285064680600859,0.12555639825323628,0.019651963221804847,0.01014056302065025,0.04608641951649939,0.003930716453057759,1.0,,0.004904070342124145,-0.0021166880048926195,0.0027311398440698076,-0.0060619822087173425,-0.005842984873224655,,,0.018213666019784802,0.0005743371884575632,0.01618621522215624,0.010958777342813697,0.0020871366893931986,0.0010913551511504416,0.001042302386798033,,0.13408446586832223,0.0016401386248366956,0.07059928227634427,0.04584276395856057,0.0633917910345454,0.0053705311241134535,0.025239973041721653,,0.1319928857145264,0.02561899851109417,0.06413074998546575,0.05148270398882637,0.12842196229817437,0.0329319936501149,0.030556932580916296,,0.08287721089574884,0.015041770738038918,0.041494818726516725,0.0757907724597019,0.055784836425814444,0.04817728439539104,0.022508239787933815,,0.003016273163093053,-0.039612325108325575,0.03513335177971244,0.07128188322492213,-0.0007643665485190798,-0.00011012191925541259,0.0017011848033673393,,0.056923670660482095,0.0009662775192914586,0.015785655830725664,0.013169985226369918,0.06455305718286442,0.0032982772506344737,0.00326263773997415,,0.025504393993557417,0.005395800273300333,0.015600166471696264,0.03465270119756092,0.02207973726910939,0.00325672129387633,,,,,,,,,,,,,,,,,
D4_f8_strategy_A_drop_nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2b_lu_implausible_damage,-0.0784373365228459,-0.03903639327810349,-0.07767827942370342,-0.03903639327810349,-0.0777075448450868,-0.0777075448450868,-0.14263584097847293,-0.1421540876726597,-0.14262373085847813,-0.009739144867274119,-0.14214999590753608,0.33661109497107755,0.3377885020297614,0.33629077402427454,0.33782700105849905,0.337781125856092,0.28748077205772427,0.10184018461928301,0.2680272431305457,0.4407094254525705,0.2074004886502625,0.26133600089247977,0.28505470200112615,0.09372284328030722,0.2621849271886997,0.4359532565130212,0.20170379228377133,0.24916255733398673,0.08732753583969033,-0.03756233852532942,0.08765649266308229,-0.001790880418069296,0.009773780043165758,-0.15152680336766577,-0.2150999669052518,-0.03700740408784697,-0.017725221193001905,-0.1692096613936407,-0.017725221193001905,0.3392337713138418,0.3501194986471189,-0.21631235833810503,0.2635463344690232,0.2600651651087751,-0.08968052671842575,-0.09566017663860138,-0.07043015868812796,-0.14122288860702814,0.0003434060984010001,-0.027092254080766764,-0.1421540876726597,0.005040337127101502,-0.07780095734713344,0.00042509904039911284,0.04614368888862952,-0.0777075448450868,0.007425205596959472,-0.07750996833436496,0.0012370076467348445,-0.012287317640150563,-0.0784373365228459,0.004904070342124145,,1.0,0.392094050070538,-0.27751901304787996,-0.4199307675933428,-0.4330708473533065,,,0.0012551252116702605,0.0005554763344532976,0.07820428803608304,0.1378846201204057,0.00012872929358365148,2.6171104071215368e-05,6.035679265636862e-05,,0.03192580518304167,0.007711337300812637,0.06910693121141209,0.12769292054121517,0.0019602553760021957,0.0003461376462257082,0.0005814077300676512,,0.04494268713483618,0.006717348574752036,0.06779905673474784,0.10864319690242685,0.005065290733373917,0.00040318339992595487,0.00037909896128274223,,0.06369529357055481,0.008072037008276634,0.09652256300586926,0.08932868221737877,0.08250672453558905,0.000629124750261445,0.0001980523104079257,,-0.016086900650716496,0.06416385712133066,0.041138418291362444,0.1800057773537722,-9.000727702224154e-05,6.02120564278108e-05,-0.0003004943770050783,,0.07385435028326837,0.009135821946271494,0.11974475051119282,0.1774745422138514,0.004094533627567509,0.00011033477234112521,0.00013488570177422332,,0.14910882075617682,0.0001836990878506528,0.17394949305127883,0.14178336043438688,0.1712278423604392,0.00010595442489691465,,,,,,,,,,,,,,,,,
L2b_lu_plausible_damage,-0.07062758844955619,-0.05595107382751485,-0.07156577871249592,-0.05595107382751485,-0.07152089013668861,-0.07152089013668861,-0.11730508882799451,-0.11719396230530688,-0.11737645408133313,0.13756182889089819,-0.11724839813596044,0.2562551970505659,0.2562640362300034,0.2565385471270555,0.25661039904919614,0.2565927102868685,0.2017764233511079,-0.20451156589202646,0.22766900122997114,0.22239935430763547,0.2125441652460861,0.2011641398068491,0.2037751267592408,-0.19062229106349027,0.22908999853004908,0.22315493990664703,0.20187723456364925,0.20513930405142466,0.0365233216512294,-0.012081767803770349,0.035991119485334955,-0.02540158338814802,-0.037465891870614554,0.06414630097923346,0.045560654988165195,0.0014503778962472458,-0.06263850130543136,0.05436981266470897,-0.06263850130543136,-0.02239754676543604,-0.027569541243172457,0.05007486463207489,0.19663750927330192,0.1920858726310093,0.03771212478867181,0.018636179534397557,0.06333581292090229,-0.11731682714266656,-0.00023332156152555683,-0.14700644911889227,-0.11719396230530688,-0.0023890417809693254,-0.07149720902464685,-0.0005840347299685966,-0.13883879696259105,-0.07152089013668861,-0.0072836681200283415,-0.07115114321624638,0.00027950271910115454,-0.08408346257336108,-0.07062758844955619,-0.0021166880048926195,,0.392094050070538,1.0,-0.25514008088130824,-0.2508844763147633,-0.23514687655887623,,,-0.0016041585243036227,-0.00023833631989367277,-0.0039934080782242365,0.003111559530311392,-0.00019974712318959753,-6.447134423970269e-05,-0.00010958043052999855,,0.010863055866896842,0.03641132072244302,0.033052227273521084,0.06070171702236782,-0.0012546256696368552,0.0011963582475599255,0.0020369761968085376,,-0.06197625622039871,-0.00048158505187823053,-0.1384767350238305,-0.15685612980236985,-0.007008651616632333,-0.0005429630723898793,-0.0004166486931798108,,-0.10542097726417188,0.0002666729609589469,-0.1883095022464898,-0.12608094485544408,-0.13335180104843136,-0.0011139875385406395,-0.0002185640302392322,,0.026661965386029163,0.1382705020691285,0.10041944170457118,0.11847366910358059,2.343612945154838e-06,-0.0001102473762470968,-0.0005472232378049835,,-0.06180648115985443,-0.010325191443680826,-0.14939380349316234,-0.16761125429658463,-0.0032794919203984474,-0.00010811762802398484,-0.00011215257864494177,,-0.11875911496107738,-0.00023725992410916774,-0.14533502685190536,-0.09896928988370268,-0.12236276311849825,-0.00015819223531243765,,,,,,,,,,,,,,,,,
L2b_s2__lu__date_persistent_loss_mean,-0.0772844273828246,-0.34774850116034206,-0.07703910849378959,-0.34774850116034206,-0.07703621991336607,-0.07703621991336607,-0.11502978117262974,-0.11485985654393338,-0.11497653618987513,-0.2883531685929319,-0.11485344948748932,-0.8449180857505758,-0.8430834176590967,-0.8421274698676875,-0.8436918016203709,-0.8436821170232074,-0.613742310476491,-0.0031123692921504187,-0.5444182757713645,-0.3786451055000468,-0.4836604284757742,-0.5486365158063331,-0.623774033347861,0.0009185037646421979,-0.5560413278535756,-0.3794002070906992,-0.48555781604726134,-0.5462108354752986,-0.07429057642707226,0.10793879497776582,-0.11382742022651127,0.007630749743888998,-0.010541851473053976,0.35543399930473196,0.30226939590571456,0.07345007788000668,-0.15805197607655908,0.2967362530483204,-0.15805197607655908,-0.2640587386521349,-0.280064869854993,0.3045007099251299,-0.5181755059705406,-0.5604107547685437,-0.07475432575149643,-0.09141076107222812,-0.035475300429324674,-0.11469323894948413,-0.0001666310666788018,-0.28731734252491403,-0.11485985654393338,-0.0003844298434216853,-0.07714526461985072,-0.00020480548760781758,-0.0380773494943385,-0.07703621991336607,0.004564438911234814,-0.07650091974375606,0.0014702054102825324,-0.15777622396733992,-0.0772844273828246,0.0027311398440698076,,-0.27751901304787996,-0.25514008088130824,1.0,0.7953577760692747,0.7680688342352688,,,9.894463237325457e-05,0.010076338907785143,-0.03255234619450742,-0.029988460544710938,1.4968598315068249e-05,-1.1172367864409338e-05,-7.004215840655803e-07,,0.11365121493250918,0.10025706903535891,0.15562325679789069,0.26711131290667733,0.012161081429841958,0.0031005131793948593,0.005330344056258651,,0.16497707346802337,0.09774747572336862,0.1460447611779817,0.23998040076345406,0.03654460190913422,0.003368735084180341,0.0033785294600086058,,0.1775690588322223,0.12203087133333279,0.12515295078046096,0.23146403778713098,0.12976365884872554,0.005427377968132641,0.0026359862000455703,,0.006040564197384746,0.40159855378287657,0.29386308821806195,0.45579285754540677,-0.000652800780595042,-9.33021997657768e-05,0.0005228405304658068,,0.010160586989692577,0.020404025238700108,-0.052186245448142765,-0.0666130527251072,0.0009732819456104158,2.3883000148328115e-05,0.00010357648412107068,,0.036707240335221214,7.387693881255597e-05,0.00029665671420919804,0.024748852026049484,-0.00860371700263074,7.362932761234564e-05,,,,,,,,,,,,,,,,,
L2b_s2__lu__loss_count_mean,-0.0777032727405822,-0.3705958810096728,-0.07824250005812527,-0.3705958810096728,-0.07824692613818796,-0.07824692613818796,-0.11450750096735929,-0.11475206283141692,-0.11456425260195435,-0.3062266050854432,-0.11477874518543962,-0.8748138252088673,-0.872862303846863,-0.8707187411188464,-0.8738432978244135,-0.8738533320433579,-0.6307854279425293,-0.026309945854171568,-0.5737728444072783,-0.3943985545648039,-0.4894043620542765,-0.5838488513035147,-0.6401363141891538,-0.019990416703964398,-0.5757646368054201,-0.39345634822851405,-0.48682527067954173,-0.5798260980095673,-0.11100031003913347,0.10809857368669318,-0.13526096812177535,-0.024140842161286535,-0.04663088556597028,0.402775433101103,0.35769774386330444,0.07357287513098243,-0.026088156268293528,0.3069708334849748,-0.026088156268293528,-0.4978626103284358,-0.5210527920879671,0.36394026220124276,-0.5337832566715934,-0.5662342704350005,-0.09863665783683628,-0.11718693348399323,-0.06538888631837447,-0.11545118630867734,-0.0005015849393279481,-0.3325490846261001,-0.11475206283141692,-0.005199134949203987,-0.07815700221534327,-0.00048007125239313275,-0.15589583145367447,-0.07824692613818796,-0.007337160184665459,-0.07873708848969696,0.0009632802956777153,-0.21132339667253808,-0.0777032727405822,-0.0060619822087173425,,-0.4199307675933428,-0.2508844763147633,0.7953577760692747,1.0,0.926591503392686,,,-0.0015380704612319995,0.011231273387641738,-0.11341311082024985,-0.13750982405626022,-0.0001333671888930077,-4.264593188008092e-05,-8.608974466461916e-05,,-0.011472818345899638,0.1479369312985267,0.010811675654662789,0.16492306200244344,-0.0025682444618710942,0.00334995267777749,0.004027492618241757,,-0.0014095162859069088,0.12155275425147105,-0.0015308549461476861,0.11621312539885387,-0.004101431828891444,-0.0004864966447595265,-1.759189982952769e-05,,0.0032461832884871367,0.15729133604893075,0.01324070015192158,0.06508528938204039,-0.0072640892433999404,-0.0003879290475503616,-0.00043714647350712177,,-0.06279231054189638,0.5995518106432065,0.3608261788304713,0.32887230391745736,-0.0006522841077132302,-9.32916380904647e-05,-0.0006376980073805605,,-0.04617818042188748,0.022244471704459645,-0.11308004257731397,-0.14567588931214837,-0.0030803604767566384,-9.023775697003522e-05,6.1921824937583025e-06,,-0.04495814283364563,-0.0001737799823346986,-0.07503863000726607,-0.06387484721592052,-0.09309864380926425,-0.0001102979570806184,,,,,,,,,,,,,,,,,
L2b_s2__lu__loss_fraction_mean,-0.07767263797425006,-0.35961094929911086,-0.07839867897568875,-0.35961094929911086,-0.07833995946010774,-0.07833995946010774,-0.11449528649512364,-0.11480588619067378,-0.11451867207980948,-0.30321091683790113,-0.11481257128233957,-0.8279741735586146,-0.8260990813733173,-0.8238123538376665,-0.8273248278684691,-0.8274217224151712,-0.624032942536483,-0.024950090660388113,-0.5749537027026326,-0.39815735070232705,-0.4841971115421464,-0.5815401051755755,-0.6353671737786335,-0.018722258083920584,-0.5755447573492711,-0.3960323747185608,-0.4802495154094597,-0.5756128922900392,-0.12586170104965877,0.09407947472088884,-0.14352437873716228,-0.018999602096494428,-0.042196149544265316,0.38880071389047355,0.34510308619276375,0.06882006290095632,0.007130053078599152,0.29026178956623994,0.007130053078599152,-0.532886468195136,-0.5556639211213921,0.35159066196960786,-0.537061351005836,-0.5628429894441995,-0.08175980407447336,-0.10327460229172591,-0.04376969074695625,-0.11555747413641448,-0.0005144470264566436,-0.3139239044850277,-0.11480588619067378,-0.005201323609931974,-0.07831343804379598,-0.0004781672438576301,-0.16408325286091152,-0.07833995946010774,-0.007930426029577387,-0.07865304035571774,0.0006208188177045937,-0.19604596308247912,-0.07767263797425006,-0.005842984873224655,,-0.4330708473533065,-0.23514687655887623,0.7680688342352688,0.926591503392686,1.0,,,-0.0016063453414738582,0.011127520547498104,-0.12614073931373526,-0.17782563655595673,-0.00014492581336766897,-4.259574938503263e-05,-8.603953416441712e-05,,-0.010569589713564476,0.09874348958516443,0.01719879447147432,0.14957080022414893,-0.0016321705527999608,0.0013680786349372642,0.0016954876488940451,,0.008152653253645226,0.09140584139192698,0.021501954432003756,0.1254682133882491,-0.0018909388304870767,-0.00032452354335554823,-2.081542190102148e-05,,0.0335805875685069,0.11996110725417486,0.03706637429736681,0.08196127697811129,0.003986706484651603,-0.0001488936063021029,-0.00025809000107845925,,0.008147527455203085,0.45421893832070015,0.2964388909284621,0.29685929597381355,-0.0006524590360630356,-9.329521552969844e-05,-0.00021854930516518323,,-0.05835862619234011,0.022354313750484134,-0.11870757614041283,-0.161289343359585,-0.0033906740045419603,-9.689041600147164e-05,1.1298128566039622e-07,,-0.06379619598249264,-0.0001871016483507848,-0.08909585671803133,-0.08564620362503184,-0.10867989031980363,-0.00012361967082785696,,,,,,,,,,,,,,,,,
