city,base,pre_col,post_col,rho_all,rho_damaged,rho_control,delta_rho
Chornobaivka,s2__composite__ndwi__p10,s2__composite__ndwi__prebattle_baseline__p10,s2__composite__ndwi__post_winter_baseline__p10,0.7617222453902107,0.7967032967032966,0.7560096153846155,-0.04069368131868112
Chornobaivka,s2__composite__ndwi__p50,s2__composite__ndwi__prebattle_baseline__p50,s2__composite__ndwi__post_winter_baseline__p50,0.8711249793059803,0.9395604395604396,0.8590675313059035,-0.08049290825453603
Chornobaivka,s2__composite__ndwi__p90,s2__composite__ndwi__prebattle_baseline__p90,s2__composite__ndwi__post_winter_baseline__p90,0.9045832800702445,0.9340659340659341,0.9001900715563508,-0.0338758625095833
Chornobaivka,s2__composite__ndwi__std,s2__composite__ndwi__prebattle_baseline__std,s2__composite__ndwi__post_winter_baseline__std,0.6353242202807682,0.5604395604395606,0.6438897584973168,0.08345019805775622
Dmytrivka,s2__composite__b02__max,s2__composite__b02__prebattle_baseline__max,s2__composite__b02__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b02__mean,s2__composite__b02__prebattle_baseline__mean,s2__composite__b02__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b02__min,s2__composite__b02__prebattle_baseline__min,s2__composite__b02__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b02__p10,s2__composite__b02__prebattle_baseline__p10,s2__composite__b02__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b02__p50,s2__composite__b02__prebattle_baseline__p50,s2__composite__b02__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b02__p90,s2__composite__b02__prebattle_baseline__p90,s2__composite__b02__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b02__std,s2__composite__b02__prebattle_baseline__std,s2__composite__b02__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b03__max,s2__composite__b03__prebattle_baseline__max,s2__composite__b03__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b03__mean,s2__composite__b03__prebattle_baseline__mean,s2__composite__b03__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b03__min,s2__composite__b03__prebattle_baseline__min,s2__composite__b03__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b03__p10,s2__composite__b03__prebattle_baseline__p10,s2__composite__b03__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b03__p50,s2__composite__b03__prebattle_baseline__p50,s2__composite__b03__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b03__p90,s2__composite__b03__prebattle_baseline__p90,s2__composite__b03__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b03__std,s2__composite__b03__prebattle_baseline__std,s2__composite__b03__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b04__max,s2__composite__b04__prebattle_baseline__max,s2__composite__b04__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b04__mean,s2__composite__b04__prebattle_baseline__mean,s2__composite__b04__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b04__min,s2__composite__b04__prebattle_baseline__min,s2__composite__b04__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b04__p10,s2__composite__b04__prebattle_baseline__p10,s2__composite__b04__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b04__p50,s2__composite__b04__prebattle_baseline__p50,s2__composite__b04__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b04__p90,s2__composite__b04__prebattle_baseline__p90,s2__composite__b04__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b04__std,s2__composite__b04__prebattle_baseline__std,s2__composite__b04__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b05__max,s2__composite__b05__prebattle_baseline__max,s2__composite__b05__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b05__mean,s2__composite__b05__prebattle_baseline__mean,s2__composite__b05__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b05__min,s2__composite__b05__prebattle_baseline__min,s2__composite__b05__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b05__p10,s2__composite__b05__prebattle_baseline__p10,s2__composite__b05__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b05__p50,s2__composite__b05__prebattle_baseline__p50,s2__composite__b05__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b05__p90,s2__composite__b05__prebattle_baseline__p90,s2__composite__b05__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b05__std,s2__composite__b05__prebattle_baseline__std,s2__composite__b05__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b07__max,s2__composite__b07__prebattle_baseline__max,s2__composite__b07__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b07__mean,s2__composite__b07__prebattle_baseline__mean,s2__composite__b07__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b07__min,s2__composite__b07__prebattle_baseline__min,s2__composite__b07__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b07__p10,s2__composite__b07__prebattle_baseline__p10,s2__composite__b07__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b07__p50,s2__composite__b07__prebattle_baseline__p50,s2__composite__b07__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b07__p90,s2__composite__b07__prebattle_baseline__p90,s2__composite__b07__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b07__std,s2__composite__b07__prebattle_baseline__std,s2__composite__b07__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b08__max,s2__composite__b08__prebattle_baseline__max,s2__composite__b08__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b08__mean,s2__composite__b08__prebattle_baseline__mean,s2__composite__b08__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b08__min,s2__composite__b08__prebattle_baseline__min,s2__composite__b08__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b08__p10,s2__composite__b08__prebattle_baseline__p10,s2__composite__b08__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b08__p50,s2__composite__b08__prebattle_baseline__p50,s2__composite__b08__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b08__p90,s2__composite__b08__prebattle_baseline__p90,s2__composite__b08__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b08__std,s2__composite__b08__prebattle_baseline__std,s2__composite__b08__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b11__max,s2__composite__b11__prebattle_baseline__max,s2__composite__b11__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b11__mean,s2__composite__b11__prebattle_baseline__mean,s2__composite__b11__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b11__min,s2__composite__b11__prebattle_baseline__min,s2__composite__b11__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b11__p10,s2__composite__b11__prebattle_baseline__p10,s2__composite__b11__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b11__p50,s2__composite__b11__prebattle_baseline__p50,s2__composite__b11__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b11__p90,s2__composite__b11__prebattle_baseline__p90,s2__composite__b11__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b11__std,s2__composite__b11__prebattle_baseline__std,s2__composite__b11__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b12__max,s2__composite__b12__prebattle_baseline__max,s2__composite__b12__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b12__mean,s2__composite__b12__prebattle_baseline__mean,s2__composite__b12__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b12__min,s2__composite__b12__prebattle_baseline__min,s2__composite__b12__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b12__p10,s2__composite__b12__prebattle_baseline__p10,s2__composite__b12__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b12__p50,s2__composite__b12__prebattle_baseline__p50,s2__composite__b12__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b12__p90,s2__composite__b12__prebattle_baseline__p90,s2__composite__b12__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b12__std,s2__composite__b12__prebattle_baseline__std,s2__composite__b12__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__b8a__max,s2__composite__b8a__prebattle_baseline__max,s2__composite__b8a__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__b8a__mean,s2__composite__b8a__prebattle_baseline__mean,s2__composite__b8a__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__b8a__min,s2__composite__b8a__prebattle_baseline__min,s2__composite__b8a__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__b8a__p10,s2__composite__b8a__prebattle_baseline__p10,s2__composite__b8a__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__b8a__p50,s2__composite__b8a__prebattle_baseline__p50,s2__composite__b8a__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__b8a__p90,s2__composite__b8a__prebattle_baseline__p90,s2__composite__b8a__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__b8a__std,s2__composite__b8a__prebattle_baseline__std,s2__composite__b8a__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__cire__max,s2__composite__cire__prebattle_baseline__max,s2__composite__cire__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__cire__mean,s2__composite__cire__prebattle_baseline__mean,s2__composite__cire__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__cire__min,s2__composite__cire__prebattle_baseline__min,s2__composite__cire__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__cire__p10,s2__composite__cire__prebattle_baseline__p10,s2__composite__cire__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__cire__p50,s2__composite__cire__prebattle_baseline__p50,s2__composite__cire__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__cire__p90,s2__composite__cire__prebattle_baseline__p90,s2__composite__cire__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__cire__std,s2__composite__cire__prebattle_baseline__std,s2__composite__cire__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__mndwi__max,s2__composite__mndwi__prebattle_baseline__max,s2__composite__mndwi__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__mndwi__mean,s2__composite__mndwi__prebattle_baseline__mean,s2__composite__mndwi__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__mndwi__min,s2__composite__mndwi__prebattle_baseline__min,s2__composite__mndwi__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__mndwi__p10,s2__composite__mndwi__prebattle_baseline__p10,s2__composite__mndwi__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__mndwi__p50,s2__composite__mndwi__prebattle_baseline__p50,s2__composite__mndwi__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__mndwi__p90,s2__composite__mndwi__prebattle_baseline__p90,s2__composite__mndwi__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__mndwi__std,s2__composite__mndwi__prebattle_baseline__std,s2__composite__mndwi__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__ndbi__max,s2__composite__ndbi__prebattle_baseline__max,s2__composite__ndbi__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__ndbi__mean,s2__composite__ndbi__prebattle_baseline__mean,s2__composite__ndbi__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__ndbi__min,s2__composite__ndbi__prebattle_baseline__min,s2__composite__ndbi__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__ndbi__p10,s2__composite__ndbi__prebattle_baseline__p10,s2__composite__ndbi__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__ndbi__p50,s2__composite__ndbi__prebattle_baseline__p50,s2__composite__ndbi__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__ndbi__p90,s2__composite__ndbi__prebattle_baseline__p90,s2__composite__ndbi__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__ndbi__std,s2__composite__ndbi__prebattle_baseline__std,s2__composite__ndbi__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__ndre__max,s2__composite__ndre__prebattle_baseline__max,s2__composite__ndre__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__ndre__mean,s2__composite__ndre__prebattle_baseline__mean,s2__composite__ndre__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__ndre__min,s2__composite__ndre__prebattle_baseline__min,s2__composite__ndre__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__ndre__p10,s2__composite__ndre__prebattle_baseline__p10,s2__composite__ndre__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__ndre__p50,s2__composite__ndre__prebattle_baseline__p50,s2__composite__ndre__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__ndre__p90,s2__composite__ndre__prebattle_baseline__p90,s2__composite__ndre__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__ndre__std,s2__composite__ndre__prebattle_baseline__std,s2__composite__ndre__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__ndvi__max,s2__composite__ndvi__prebattle_baseline__max,s2__composite__ndvi__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__ndvi__mean,s2__composite__ndvi__prebattle_baseline__mean,s2__composite__ndvi__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__ndvi__min,s2__composite__ndvi__prebattle_baseline__min,s2__composite__ndvi__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__ndvi__p10,s2__composite__ndvi__prebattle_baseline__p10,s2__composite__ndvi__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__ndvi__p50,s2__composite__ndvi__prebattle_baseline__p50,s2__composite__ndvi__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__ndvi__p90,s2__composite__ndvi__prebattle_baseline__p90,s2__composite__ndvi__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__ndvi__std,s2__composite__ndvi__prebattle_baseline__std,s2__composite__ndvi__post_winter_baseline__std,,,,
Dmytrivka,s2__composite__ndwi__max,s2__composite__ndwi__prebattle_baseline__max,s2__composite__ndwi__post_winter_baseline__max,,,,
Dmytrivka,s2__composite__ndwi__mean,s2__composite__ndwi__prebattle_baseline__mean,s2__composite__ndwi__post_winter_baseline__mean,,,,
Dmytrivka,s2__composite__ndwi__min,s2__composite__ndwi__prebattle_baseline__min,s2__composite__ndwi__post_winter_baseline__min,,,,
Dmytrivka,s2__composite__ndwi__p10,s2__composite__ndwi__prebattle_baseline__p10,s2__composite__ndwi__post_winter_baseline__p10,,,,
Dmytrivka,s2__composite__ndwi__p50,s2__composite__ndwi__prebattle_baseline__p50,s2__composite__ndwi__post_winter_baseline__p50,,,,
Dmytrivka,s2__composite__ndwi__p90,s2__composite__ndwi__prebattle_baseline__p90,s2__composite__ndwi__post_winter_baseline__p90,,,,
Dmytrivka,s2__composite__ndwi__std,s2__composite__ndwi__prebattle_baseline__std,s2__composite__ndwi__post_winter_baseline__std,,,,
Hostomel,s2__composite__b02__max,s2__composite__b02__prebattle_baseline__max,s2__composite__b02__post_winter_baseline__max,0.5982119709774162,0.526286709486984,0.5937491636387717,0.06746245415178775
Hostomel,s2__composite__b02__mean,s2__composite__b02__prebattle_baseline__mean,s2__composite__b02__post_winter_baseline__mean,0.6646103248862819,0.577936154784855,0.6624057225132465,0.08446956772839143
Hostomel,s2__composite__b02__min,s2__composite__b02__prebattle_baseline__min,s2__composite__b02__post_winter_baseline__min,0.6009777287478288,0.5423800885736317,0.5965068510836075,0.05412676250997572
Hostomel,s2__composite__b02__p10,s2__composite__b02__prebattle_baseline__p10,s2__composite__b02__post_winter_baseline__p10,0.6241113288026795,0.548888938798178,0.6225410186813013,0.07365207988312328
Hostomel,s2__composite__b02__p50,s2__composite__b02__prebattle_baseline__p50,s2__composite__b02__post_winter_baseline__p50,0.6427295888009635,0.5467123646798783,0.6414128242824654,0.0947004596025871
Hostomel,s2__composite__b02__p90,s2__composite__b02__prebattle_baseline__p90,s2__composite__b02__post_winter_baseline__p90,0.6246214375256666,0.5522280162176048,0.6201479356443121,0.06791991942670739
Hostomel,s2__composite__b02__std,s2__composite__b02__prebattle_baseline__std,s2__composite__b02__post_winter_baseline__std,0.4230166033771163,0.40201874693077183,0.4188722969123845,0.016853549981612648
Hostomel,s2__composite__b03__max,s2__composite__b03__prebattle_baseline__max,s2__composite__b03__post_winter_baseline__max,0.5535101176731956,0.47973511592103324,0.549161401949222,0.06942628602818879
Hostomel,s2__composite__b03__mean,s2__composite__b03__prebattle_baseline__mean,s2__composite__b03__post_winter_baseline__mean,0.6202518165161184,0.5343201215311645,0.6184189477605455,0.08409882622938103
Hostomel,s2__composite__b03__min,s2__composite__b03__prebattle_baseline__min,s2__composite__b03__post_winter_baseline__min,0.5829010992486481,0.5287142166523658,0.5807783958031133,0.05206417915074746
Hostomel,s2__composite__b03__p10,s2__composite__b03__prebattle_baseline__p10,s2__composite__b03__post_winter_baseline__p10,0.5948277131096201,0.5338216316641293,0.5930108245042865,0.05918919284015722
Hostomel,s2__composite__b03__p50,s2__composite__b03__prebattle_baseline__p50,s2__composite__b03__post_winter_baseline__p50,0.5952367620596517,0.51147291618859,0.5920675103999335,0.08059459421134352
Hostomel,s2__composite__b03__p90,s2__composite__b03__prebattle_baseline__p90,s2__composite__b03__post_winter_baseline__p90,0.579830836926585,0.5078953589129733,0.5752871860764512,0.06739182716347791
Hostomel,s2__composite__b03__std,s2__composite__b03__prebattle_baseline__std,s2__composite__b03__post_winter_baseline__std,0.40513834974640683,0.4005890376003741,0.3982813072523056,-0.0023077303480685263
Hostomel,s2__composite__b04__max,s2__composite__b04__prebattle_baseline__max,s2__composite__b04__post_winter_baseline__max,0.5514867878882942,0.4759596795714618,0.5480763607320807,0.07211668116061887
Hostomel,s2__composite__b04__mean,s2__composite__b04__prebattle_baseline__mean,s2__composite__b04__post_winter_baseline__mean,0.6270202701314642,0.5470933699228316,0.6231751742047327,0.07608180428190103
Hostomel,s2__composite__b04__min,s2__composite__b04__prebattle_baseline__min,s2__composite__b04__post_winter_baseline__min,0.6082461773597062,0.5604086246581897,0.6041191897266223,0.043710565068432516
Hostomel,s2__composite__b04__p10,s2__composite__b04__prebattle_baseline__p10,s2__composite__b04__post_winter_baseline__p10,0.6117816533677005,0.5595803924834178,0.6075702281975199,0.04798983571410209
Hostomel,s2__composite__b04__p50,s2__composite__b04__prebattle_baseline__p50,s2__composite__b04__post_winter_baseline__p50,0.6107936748238619,0.5239237602727452,0.6071634321889839,0.08323967191623871
Hostomel,s2__composite__b04__p90,s2__composite__b04__prebattle_baseline__p90,s2__composite__b04__post_winter_baseline__p90,0.5790902295850708,0.5112057873442933,0.5743795190394099,0.06317373169511653
Hostomel,s2__composite__b04__std,s2__composite__b04__prebattle_baseline__std,s2__composite__b04__post_winter_baseline__std,0.39429041784091856,0.3910275100967089,0.3900447484215421,-0.00098276167516681
Hostomel,s2__composite__b05__max,s2__composite__b05__prebattle_baseline__max,s2__composite__b05__post_winter_baseline__max,0.5695010408543458,0.47548698908497317,0.5721902434685804,0.09670325438360722
Hostomel,s2__composite__b05__mean,s2__composite__b05__prebattle_baseline__mean,s2__composite__b05__post_winter_baseline__mean,0.608796474402853,0.5147879918651822,0.6129253248203168,0.0981373329551346
Hostomel,s2__composite__b05__min,s2__composite__b05__prebattle_baseline__min,s2__composite__b05__post_winter_baseline__min,0.6102725373133403,0.5113478629740379,0.6166369746798036,0.10528911170576571
Hostomel,s2__composite__b05__p10,s2__composite__b05__prebattle_baseline__p10,s2__composite__b05__post_winter_baseline__p10,0.6100826480475761,0.516061118876495,0.6148472634611231,0.09878614458462809
Hostomel,s2__composite__b05__p50,s2__composite__b05__prebattle_baseline__p50,s2__composite__b05__post_winter_baseline__p50,0.601249307498746,0.5158249361957,0.6039621945360749,0.08813725834037489
Hostomel,s2__composite__b05__p90,s2__composite__b05__prebattle_baseline__p90,s2__composite__b05__post_winter_baseline__p90,0.577967978857181,0.48596056336123417,0.5804430190752505,0.09448245571401637
Hostomel,s2__composite__b05__std,s2__composite__b05__prebattle_baseline__std,s2__composite__b05__post_winter_baseline__std,0.359923925503057,0.35097307529048327,0.36031043808033736,0.009337362789854087
Hostomel,s2__composite__b07__max,s2__composite__b07__prebattle_baseline__max,s2__composite__b07__post_winter_baseline__max,0.5651560387047075,0.48159790252983176,0.576968406141525,0.09537050361169325
Hostomel,s2__composite__b07__mean,s2__composite__b07__prebattle_baseline__mean,s2__composite__b07__post_winter_baseline__mean,0.6003426571949272,0.5325418709265203,0.6103371963390254,0.07779532541250511
Hostomel,s2__composite__b07__min,s2__composite__b07__prebattle_baseline__min,s2__composite__b07__post_winter_baseline__min,0.6022980652212085,0.544086702424347,0.6109645004909445,0.06687779806659755
Hostomel,s2__composite__b07__p10,s2__composite__b07__prebattle_baseline__p10,s2__composite__b07__post_winter_baseline__p10,0.5993975256555882,0.5429657112861497,0.6077413274928806,0.06477561620673089
Hostomel,s2__composite__b07__p50,s2__composite__b07__prebattle_baseline__p50,s2__composite__b07__post_winter_baseline__p50,0.5892437568427834,0.5278435721378851,0.5985771999215806,0.07073362778369552
Hostomel,s2__composite__b07__p90,s2__composite__b07__prebattle_baseline__p90,s2__composite__b07__post_winter_baseline__p90,0.5754106159183944,0.5022817976573993,0.5857872119890731,0.0835054143316738
Hostomel,s2__composite__b07__std,s2__composite__b07__prebattle_baseline__std,s2__composite__b07__post_winter_baseline__std,0.39970157372242593,0.37914553298070114,0.4035846823657933,0.024439149385092174
Hostomel,s2__composite__b08__max,s2__composite__b08__prebattle_baseline__max,s2__composite__b08__post_winter_baseline__max,0.5071286020545454,0.452091292778664,0.5163607476912946,0.06426945491263059
Hostomel,s2__composite__b08__mean,s2__composite__b08__prebattle_baseline__mean,s2__composite__b08__post_winter_baseline__mean,0.5972774661466778,0.5456416277590633,0.6053803791791595,0.059738751420096214
Hostomel,s2__composite__b08__min,s2__composite__b08__prebattle_baseline__min,s2__composite__b08__post_winter_baseline__min,0.6139771542628844,0.6002842954175438,0.6159590532601408,0.015674757842596976
Hostomel,s2__composite__b08__p10,s2__composite__b08__prebattle_baseline__p10,s2__composite__b08__post_winter_baseline__p10,0.615892786335557,0.5959858958411973,0.6188691869322464,0.02288329109104903
Hostomel,s2__composite__b08__p50,s2__composite__b08__prebattle_baseline__p50,s2__composite__b08__post_winter_baseline__p50,0.5657993820787388,0.5217416150343007,0.5728091725271907,0.05106755749288994
Hostomel,s2__composite__b08__p90,s2__composite__b08__prebattle_baseline__p90,s2__composite__b08__post_winter_baseline__p90,0.5286551658453998,0.4800788117307167,0.5368245885175225,0.05674577678680576
Hostomel,s2__composite__b08__std,s2__composite__b08__prebattle_baseline__std,s2__composite__b08__post_winter_baseline__std,0.34584669462741463,0.41325636089989776,0.3350822798816048,-0.07817408101829293
Hostomel,s2__composite__b11__max,s2__composite__b11__prebattle_baseline__max,s2__composite__b11__post_winter_baseline__max,0.6149640967981158,0.526509256902433,0.6230601077428525,0.09655085084041948
Hostomel,s2__composite__b11__mean,s2__composite__b11__prebattle_baseline__mean,s2__composite__b11__post_winter_baseline__mean,0.6494373873536953,0.5800232347470163,0.6553644411666687,0.07534120641965236
Hostomel,s2__composite__b11__min,s2__composite__b11__prebattle_baseline__min,s2__composite__b11__post_winter_baseline__min,0.6691803075544369,0.6233038400048897,0.672767384211895,0.04946354420700527
Hostomel,s2__composite__b11__p10,s2__composite__b11__prebattle_baseline__p10,s2__composite__b11__post_winter_baseline__p10,0.6644824924877186,0.612480956419331,0.6685738362754668,0.05609287985613587
Hostomel,s2__composite__b11__p50,s2__composite__b11__prebattle_baseline__p50,s2__composite__b11__post_winter_baseline__p50,0.6440435925453816,0.5764141852866361,0.6492208978573288,0.07280671257069271
Hostomel,s2__composite__b11__p90,s2__composite__b11__prebattle_baseline__p90,s2__composite__b11__post_winter_baseline__p90,0.6214390812064788,0.5368392507892329,0.6286307131832959,0.091791462394063
Hostomel,s2__composite__b11__std,s2__composite__b11__prebattle_baseline__std,s2__composite__b11__post_winter_baseline__std,0.39049329504176983,0.37782945404585977,0.3921761214023108,0.014346667356451015
Hostomel,s2__composite__b12__max,s2__composite__b12__prebattle_baseline__max,s2__composite__b12__post_winter_baseline__max,0.5635801354668069,0.475277897936397,0.5687065223203998,0.09342862438400273
Hostomel,s2__composite__b12__mean,s2__composite__b12__prebattle_baseline__mean,s2__composite__b12__post_winter_baseline__mean,0.6108031652158991,0.5320445409294466,0.6143938247167214,0.0823492837872748
Hostomel,s2__composite__b12__min,s2__composite__b12__prebattle_baseline__min,s2__composite__b12__post_winter_baseline__min,0.6415261552683402,0.5679170386983331,0.6466355409648006,0.07871850226646748
Hostomel,s2__composite__b12__p10,s2__composite__b12__prebattle_baseline__p10,s2__composite__b12__post_winter_baseline__p10,0.6350840075040826,0.5587038750437651,0.6399373667994948,0.08123349175572969
Hostomel,s2__composite__b12__p50,s2__composite__b12__prebattle_baseline__p50,s2__composite__b12__post_winter_baseline__p50,0.6076745030984703,0.5354070291854195,0.6103253863171216,0.07491835713170214
Hostomel,s2__composite__b12__p90,s2__composite__b12__prebattle_baseline__p90,s2__composite__b12__post_winter_baseline__p90,0.5738281922790452,0.493673671248659,0.5776866456966426,0.08401297444798361
Hostomel,s2__composite__b12__std,s2__composite__b12__prebattle_baseline__std,s2__composite__b12__post_winter_baseline__std,0.3286625878963665,0.3408915933996349,0.32591809932693616,-0.014973494072698712
Hostomel,s2__composite__b8a__max,s2__composite__b8a__prebattle_baseline__max,s2__composite__b8a__post_winter_baseline__max,0.5919847643066971,0.5145942072659354,0.6039108959874548,0.08931668872151943
Hostomel,s2__composite__b8a__mean,s2__composite__b8a__prebattle_baseline__mean,s2__composite__b8a__post_winter_baseline__mean,0.630237144896073,0.5745326314347188,0.6390668829346736,0.06453425149995484
Hostomel,s2__composite__b8a__min,s2__composite__b8a__prebattle_baseline__min,s2__composite__b8a__post_winter_baseline__min,0.6341416342457714,0.603859286659582,0.6391616235213841,0.035302336861802064
Hostomel,s2__composite__b8a__p10,s2__composite__b8a__prebattle_baseline__p10,s2__composite__b8a__post_winter_baseline__p10,0.6328998346862283,0.5929032802886952,0.6394805651342238,0.04657728484552859
Hostomel,s2__composite__b8a__p50,s2__composite__b8a__prebattle_baseline__p50,s2__composite__b8a__post_winter_baseline__p50,0.6199506630732307,0.5693298928648091,0.6279787757167169,0.058648882851907835
Hostomel,s2__composite__b8a__p90,s2__composite__b8a__prebattle_baseline__p90,s2__composite__b8a__post_winter_baseline__p90,0.6021626875103877,0.5292343822512466,0.6133357194512803,0.08410133720003365
Hostomel,s2__composite__b8a__std,s2__composite__b8a__prebattle_baseline__std,s2__composite__b8a__post_winter_baseline__std,0.40829018721270527,0.3720471667315826,0.4144153384663007,0.042368171734718074
Hostomel,s2__composite__cire__max,s2__composite__cire__prebattle_baseline__max,s2__composite__cire__post_winter_baseline__max,0.7106743843025088,0.7283299154386286,0.7028360985754418,-0.025493816863186747
Hostomel,s2__composite__cire__mean,s2__composite__cire__prebattle_baseline__mean,s2__composite__cire__post_winter_baseline__mean,0.7626469786153921,0.7851535965189544,0.7545545983550672,-0.030598998163887225
Hostomel,s2__composite__cire__min,s2__composite__cire__prebattle_baseline__min,s2__composite__cire__post_winter_baseline__min,0.741809348543969,0.7492424445597152,0.7353641651706804,-0.013878279389034853
Hostomel,s2__composite__cire__p10,s2__composite__cire__prebattle_baseline__p10,s2__composite__cire__post_winter_baseline__p10,0.7491950781625509,0.7622413485973506,0.7420712007169293,-0.020170147880421263
Hostomel,s2__composite__cire__p50,s2__composite__cire__prebattle_baseline__p50,s2__composite__cire__post_winter_baseline__p50,0.7477950152329992,0.7696142224799994,0.7391423640334253,-0.030471858446574185
Hostomel,s2__composite__cire__p90,s2__composite__cire__prebattle_baseline__p90,s2__composite__cire__post_winter_baseline__p90,0.7245944488760234,0.7425999945981072,0.716885158971169,-0.025714835626938215
