feature,H_statistic,p_value,significant,n_groups
s2__composite__ndbi__winter_baseline_std,38.58507706131022,2.1249763154741507e-08,True,4
s2__composite__b8a__post_winter_baseline_std,38.40681622209053,2.317960222590313e-08,True,4
s2__composite__b03__post_winter_baseline_max,38.34729402541355,2.386220552791621e-08,True,4
s2__composite__b08__prebattle_baseline_std,38.216270177749195,2.5436357566166382e-08,True,4
s2__composite__b07__prebattle_baseline_std,37.4966591976482,3.612360808938127e-08,True,4
s2__composite__ndbi__prebattle_baseline_max,36.71835652365391,5.278012165084449e-08,True,4
s2__composite__ndwi__winter_baseline_mean,36.488108334926764,5.9043398373270005e-08,True,4
s2__composite__b8a__prebattle_baseline_std,36.14356711676127,6.982845036704878e-08,True,4
s2__composite__cire__prebattle_baseline_mean,34.61849348330887,1.466647264246923e-07,True,4
s2__composite__b04__post_winter_baseline_max,34.32484698193291,1.691762579629829e-07,True,4
s2__composite__ndbi__winter_baseline_max,33.79543501612206,2.1883013132050875e-07,True,4
s2__composite__ndwi__prebattle_baseline_mean,33.76015400287836,2.2261470678326355e-07,True,4
s2__composite__b07__winter_baseline_max,33.27002708029931,2.8247651462751645e-07,True,4
s2__composite__ndre__prebattle_baseline_mean,32.839404527848885,3.4819238912428105e-07,True,4
s2__composite__b11__prebattle_baseline_max,32.414510541476524,4.2797178562428033e-07,True,4
s2__composite__b08__winter_baseline_mean,28.72438313738644,2.5588434959328563e-06,True,4
s2__composite__ndwi__post_winter_baseline_std,28.64645477492967,2.6571318713075814e-06,True,4
s2__composite__mndwi__winter_baseline_mean,28.320224728512418,3.111175730021563e-06,True,4
s2__composite__cire__prebattle_baseline_max,27.26411878650436,5.182515246431979e-06,True,4
s2__composite__ndbi__prebattle_baseline_std,26.72837157641937,6.712056963852035e-06,True,4
s2__composite__mndwi__prebattle_baseline_mean,25.667749516018674,1.119384698836833e-05,True,4
s2__composite__ndre__prebattle_baseline_max,24.97591237117317,1.5620595155653567e-05,True,4
s2__composite__b12__post_winter_baseline_max,24.690457640746306,1.7921211502847693e-05,True,4
s2__composite__b11__winter_baseline_max,24.51196302743081,1.9528377139698872e-05,True,4
s2__composite__ndre__winter_baseline_std,24.245024931526693,2.220382615787827e-05,True,4
s2__composite__mndwi__post_winter_baseline_mean,23.95136404661233,2.5570871714864284e-05,True,4
s2__composite__ndvi__prebattle_baseline_max,23.46639366734172,3.22810655768324e-05,True,4
s2__composite__b07__winter_baseline_mean,23.131356191071536,3.791546591869463e-05,True,4
s2__composite__ndre__post_winter_baseline_std,22.48629107849527,5.1668683253652794e-05,True,4
s2__composite__b08__post_winter_baseline_max,22.018380350530467,6.465920589268947e-05,True,4
s2__composite__b05__post_winter_baseline_max,20.559058906510113,0.0001299754216695043,True,4
s2__composite__b8a__winter_baseline_max,20.488935928538925,0.00013440326254053926,True,4
s2__composite__b02__post_winter_baseline_mean,20.341320315922623,0.0001442211567564379,True,4
s2__composite__b11__prebattle_baseline_mean,19.620264031702273,0.0002034482350927295,True,4
