feature,H_statistic,p_value,significant,n_groups
s2__composite__cire__post_winter_baseline_std,23.355037709350686,3.405447801546632e-05,True,4
s2__composite__ndbi__post_winter_baseline_std,23.07385842547106,3.89765205108863e-05,True,4
s2__composite__b02__winter_baseline_max,21.959981289505503,6.649381904578923e-05,True,4
s2__composite__b02__prebattle_baseline_max,21.959981289505503,6.649381904578923e-05,True,4
s2__composite__ndre__post_winter_baseline_mean,21.241378297126023,9.379726379128119e-05,True,4
s2__composite__b08__prebattle_baseline_mean,21.01728093207949,0.00010440980039262565,True,4
s2__composite__b08__winter_baseline_mean,21.01728093207949,0.00010440980039262565,True,4
s2__composite__b04__post_winter_baseline_mean,20.84757861136096,0.00011323461984069802,True,4
s2__composite__b08__post_winter_baseline_max,20.822430908528514,0.00011460406286587395,True,4
s2__composite__b03__winter_baseline_max,20.76629490266057,0.00011772078943862922,True,4
s2__composite__b03__prebattle_baseline_max,20.76629490266057,0.00011772078943862922,True,4
s2__composite__b07__post_winter_baseline_max,20.322953552299822,0.0001454916376842857,True,4
s2__composite__b07__prebattle_baseline_mean,20.104940945510712,0.00016145070711467424,True,4
s2__composite__b07__winter_baseline_mean,20.104940945510712,0.00016145070711467424,True,4
s2__composite__ndbi__post_winter_baseline_mean,19.676669047884076,0.0001980494664437568,True,4
s2__composite__b04__winter_baseline_max,18.795598148854797,0.00030133487564292606,True,4
s2__composite__b04__prebattle_baseline_max,18.795598148854797,0.00030133487564292606,True,4
s2__composite__ndwi__post_winter_baseline_std,18.40705703920774,0.0003624993732278758,True,4
s2__composite__b05__post_winter_baseline_mean,17.40464982439847,0.0005834326130987606,True,4
s2__composite__mndwi__prebattle_baseline_mean,16.95199980330873,0.0007229899610659629,True,4
s2__composite__mndwi__winter_baseline_mean,16.95199980330873,0.0007229899610659629,True,4
s2__composite__ndvi__post_winter_baseline_std,16.90148835377226,0.0007404884672274981,True,4
s2__composite__b12__post_winter_baseline_mean,16.868686232690372,0.0007520767158245034,True,4
s2__composite__b11__post_winter_baseline_mean,12.474291338075648,0.005923079086128727,True,4
s2__composite__b8a__post_winter_baseline_mean,9.071501672903668,0.028355184112795567,True,4
s2__composite__b05__prebattle_baseline_max,8.665777700591677,0.03408097768877606,True,4
s2__composite__b05__winter_baseline_max,8.665777700591677,0.03408097768877606,True,4
s2__composite__ndvi__post_winter_baseline_max,8.295632000213255,0.040281124534279907,True,4
s2__composite__ndre__post_winter_baseline_max,8.193857822614223,0.04217062703395019,True,4
s2__composite__cire__post_winter_baseline_max,8.124135818703273,0.043514663123096764,True,4
s2__composite__mndwi__post_winter_baseline_mean,8.059437469465527,0.04479915185832923,True,4
s2__composite__b11__winter_baseline_mean,7.846597964071837,0.049290767352564775,True,4
s2__composite__b11__prebattle_baseline_mean,7.846597964071837,0.049290767352564775,True,4
s2__composite__b07__post_winter_baseline_mean,6.766118600994603,0.07973801466917121,False,4
s2__composite__b02__prebattle_baseline_mean,6.722406503250773,0.0812921428452438,False,4
s2__composite__b02__winter_baseline_mean,6.722406503250773,0.0812921428452438,False,4
s2__composite__b12__prebattle_baseline_max,5.792834559891714,0.12213598438126688,False,4
s2__composite__b12__winter_baseline_max,5.792834559891714,0.12213598438126688,False,4
s2__composite__b12__prebattle_baseline_mean,5.498678392771783,0.1387176854993851,False,4
s2__composite__b12__winter_baseline_mean,5.498678392771783,0.1387176854993851,False,4
s2__composite__b11__winter_baseline_max,5.092838396687688,0.16512392556433486,False,4
