feature,H_statistic,p_value,significant,n_groups
s2__composite__b07__winter_baseline_mean,144.01747975311244,3.893825414996795e-30,True,5
s2__composite__mndwi__winter_baseline_std,140.68906454789115,2.0096410648190044e-29,True,5
s2__composite__b02__prebattle_baseline_std,136.07186406099265,1.956344530529092e-28,True,5
s2__composite__b11__prebattle_baseline_mean,132.95068822574783,9.104790919989845e-28,True,5
s2__composite__b02__winter_baseline_std,132.03485123174832,1.4294997592420516e-27,True,5
s2__composite__b11__winter_baseline_mean,130.9737383873125,2.4107376743609494e-27,True,5
s2__composite__b05__post_winter_baseline_mean,130.07239149018443,3.75769139381743e-27,True,5
s2__composite__ndwi__winter_baseline_std,118.26458096514685,1.2539501965926201e-24,True,5
s2__composite__ndwi__prebattle_baseline_std,117.17123930376727,2.1464962119474623e-24,True,5
s2__composite__ndre__prebattle_baseline_mean,111.07076568394817,4.3014018621528034e-23,True,5
s2__composite__ndvi__winter_baseline_std,109.97382988440813,7.371787383801136e-23,True,5
s2__composite__ndvi__prebattle_baseline_std,107.27938274475741,2.767491295544558e-22,True,5
s2__composite__b11__post_winter_baseline_max,106.2170955067839,4.661402949665533e-22,True,5
s2__composite__ndre__winter_baseline_mean,104.66947589990498,9.961443180067886e-22,True,5
s2__composite__b07__post_winter_baseline_max,97.41523711616927,3.491186026156198e-20,True,5
s2__composite__b08__post_winter_baseline_mean,94.41884268133151,1.5147492166222315e-19,True,5
s2__composite__cire__prebattle_baseline_mean,92.7678556076025,3.398968687551077e-19,True,5
s2__composite__b12__prebattle_baseline_mean,90.90308187246806,8.465384775686775e-19,True,5
s2__composite__b12__winter_baseline_mean,89.89090638558878,1.3889295934319546e-18,True,5
s2__composite__cire__winter_baseline_mean,85.64187830943847,1.1086235405016247e-17,True,5
s2__composite__b02__winter_baseline_max,82.73160525309706,4.5927797433180835e-17,True,5
s2__composite__b8a__post_winter_baseline_mean,77.7097238676477,5.321440076222395e-16,True,5
s2__composite__b02__prebattle_baseline_max,75.82254601119338,1.3348079081118948e-15,True,5
s2__composite__ndbi__post_winter_baseline_mean,73.43217733696999,4.274958885766064e-15,True,5
s2__composite__b07__post_winter_baseline_mean,69.45534602898394,2.9577943259105084e-14,True,5
s2__composite__b03__winter_baseline_max,63.317554311354186,5.81791935355381e-13,True,5
s2__composite__b05__prebattle_baseline_mean,61.300529796464836,1.5457399625614368e-12,True,5
s2__composite__b11__post_winter_baseline_mean,60.99806724019355,1.7895145151259397e-12,True,5
s2__composite__b04__prebattle_baseline_max,60.25266398159072,2.5670137899568603e-12,True,5
s2__composite__b05__winter_baseline_mean,59.62884313555718,3.4714846700691335e-12,True,5
s2__composite__b03__prebattle_baseline_max,57.36315393861588,1.0380932354367733e-11,True,5
s2__composite__b04__winter_baseline_max,56.731375958796946,1.4085699372159229e-11,True,5
s2__composite__b8a__post_winter_baseline_max,53.83751433707599,5.691521533807786e-11,True,5
s2__composite__b12__post_winter_baseline_mean,53.2185821767327,7.669851731897345e-11,True,5
s2__composite__ndbi__prebattle_baseline_mean,48.08205133792206,9.073342942340611e-10,True,5
s2__composite__ndbi__winter_baseline_mean,39.49882888528924,5.494701849933423e-08,True,5
s2__composite__ndre__post_winter_baseline_max,31.20842158407216,2.7758474592440777e-06,True,5
s2__composite__cire__post_winter_baseline_max,26.4118652371211,2.6134011975477112e-05,True,5
s2__composite__b05__winter_baseline_max,18.240491545665655,0.001107436024485176,True,5
