feature,H_statistic,p_value,significant,n_groups
s2__composite__ndwi__prebattle_baseline_mean,60.97717742320835,3.6345668700443476e-13,True,4
s2__composite__ndwi__winter_baseline_mean,60.89601208611307,3.7826600795407247e-13,True,4
s2__composite__b04__post_winter_baseline_mean,56.9228475165388,2.669205627065322e-12,True,4
s2__composite__b11__post_winter_baseline_mean,56.38895714069203,3.4700621474385923e-12,True,4
s2__composite__b12__post_winter_baseline_mean,55.777924976464924,4.685279675639837e-12,True,4
s2__composite__ndre__post_winter_baseline_mean,51.759248808918166,3.370667995720936e-11,True,4
s2__composite__ndre__winter_baseline_std,49.15533715785424,1.2088144319389e-10,True,4
s2__composite__mndwi__post_winter_baseline_mean,47.812075234966294,2.3348704964106734e-10,True,4
s2__composite__ndre__prebattle_baseline_std,45.4971034099188,7.254550606870087e-10,True,4
s2__composite__cire__post_winter_baseline_mean,44.29580818112843,1.3058730226281976e-09,True,4
s2__composite__b8a__post_winter_baseline_mean,42.258183948200276,3.5365710568253016e-09,True,4
s2__composite__ndre__prebattle_baseline_mean,40.29188983942385,9.240161350740657e-09,True,4
s2__composite__ndre__winter_baseline_mean,40.22317094974139,9.555384715251922e-09,True,4
s2__composite__b08__post_winter_baseline_max,37.72307754604714,3.2349512975622453e-08,True,4
s2__composite__mndwi__winter_baseline_mean,36.03876075305558,7.348396386031549e-08,True,4
s2__composite__mndwi__prebattle_baseline_mean,36.03876075305558,7.348396386031549e-08,True,4
s2__composite__b02__winter_baseline_mean,32.48676313363158,4.132204619432359e-07,True,4
s2__composite__b07__post_winter_baseline_mean,32.46960732087462,4.1667643362795336e-07,True,4
s2__composite__b02__prebattle_baseline_mean,32.42572964284467,4.256472492206293e-07,True,4
s2__composite__cire__prebattle_baseline_mean,32.366216075968694,4.3812368263452e-07,True,4
s2__composite__cire__winter_baseline_mean,32.31281451633069,4.496292047249438e-07,True,4
s2__composite__b05__post_winter_baseline_mean,31.475123839405875,6.751200191653755e-07,True,4
s2__composite__b8a__post_winter_baseline_max,31.01197988948083,8.451251650393435e-07,True,4
s2__composite__b07__post_winter_baseline_max,30.349865869412838,1.1649038931229442e-06,True,4
s2__composite__b03__prebattle_baseline_mean,30.010337508246874,1.3731644037192068e-06,True,4
s2__composite__b03__winter_baseline_mean,30.010337508246874,1.3731644037192068e-06,True,4
s2__composite__ndwi__prebattle_baseline_std,29.404271682844964,1.8414912809700441e-06,True,4
s2__composite__ndwi__winter_baseline_std,29.201954616738412,2.030935605384497e-06,True,4
s2__composite__cire__winter_baseline_std,28.241783036317162,3.231426619775572e-06,True,4
s2__composite__b04__winter_baseline_mean,27.5717121673864,4.467071112234683e-06,True,4
s2__composite__b04__prebattle_baseline_mean,27.5717121673864,4.467071112234683e-06,True,4
