notebook,parquet_id,manifest_key,classifier,baseline_auc,baseline_auc_expected,tuned_auc,delta_auc,mean_folds_auc,std_folds_auc,n_trials_requested,n_trials_done,early_stopped,patience,n_features,n_buildings,n_cities,study_tag
NB11a_F8,F8,fusion_composite_blockstats,LightGBM-MIA,0.8049865640648248,0.805,0.8409115253590649,0.035924961294240054,0.6823880887703252,0.06811860702955165,200,94,True,40,915,480313,19,NB11a_F8__fusion_composite_blockstats__LightGBM-MIA
