experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
xbd_on_xbd,experiment,NB09d,cell_2c,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.9643322752531085,,,,,,,,,,,,,,,,,,,,,,,,,xBD eval on xBD val (VALID reference),False,,2026-04-25T00:31:34.168547,20260425_003055
d5a_xbd_zeroshot,experiment,NB09d,cell_4a,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.7027058922483788,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on BDA,False,,2026-04-25T00:55:36.963503,20260425_003055
d5b_exp_xbd_finetune,experiment,NB09d,cell_4b,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.47539470972857234,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + BDA finetune,False,,2026-04-25T00:55:40.227610,20260425_003055
d8a_rgb_scratch,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5366450266237757,,,,,,,,,,,,,,,,,,,,,,,,,Post-only RGB from scratch,False,,2026-04-25T01:01:34.499162,20260425_003055
d8b_xbd_rgb_finetune,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.695001562065497,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + RGB post-only finetune,False,,2026-04-25T01:02:41.504386,20260425_003055
d8c_xbd_zeroshot_rgb,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.7027058922483788,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on RGB post-only,False,,2026-04-25T01:02:45.045377,20260425_003055
d10_ms_post_rgb,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5646866771262115,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_post_rgb (3ch, ms)",False,,2026-04-25T01:08:30.741798,20260425_003055
d10_ms_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5292106247918675,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_prepost (6ch, ms)",False,,2026-04-25T01:15:21.929499,20260425_003055
d10_card_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.36445305392387417,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_post (2ch, card)",False,,2026-04-25T01:19:43.927364,20260425_003055
d10_card_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.3834304331556126,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_prepost (4ch, card)",False,,2026-04-25T01:25:45.189265,20260425_003055
d10_fusion_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.2965040630868474,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_post (5ch, fusion)",False,,2026-04-25T01:32:02.459884,20260425_003055
d10_fusion_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.37969263357376554,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_prepost (10ch, fusion)",False,,2026-04-25T01:41:50.414626,20260425_003055
d13a_fusion_post_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5112198358286328,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_post,False,,2026-04-25T01:41:58.651022,20260425_003055
d13b_fusion_prepost_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.524539019022868,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_prepost,False,,2026-04-25T01:41:58.704598,20260425_003055
