experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
xbd_on_xbd,experiment,NB09d,cell_2c,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.9643322752531085,,,,,,,,,,,,,,,,,,,,,,,,,xBD eval on xBD val (VALID reference),False,,2026-06-21T23:33:46.689040,20260621_232712
d5a_xbd_zeroshot,experiment,NB09d,cell_4a,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.41445254050243663,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on BDA,False,,2026-06-22T06:48:53.393225,20260621_232712
d5b_exp_xbd_finetune,experiment,NB09d,cell_4b,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.47539470972857234,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + BDA finetune,False,,2026-06-22T06:48:54.170260,20260621_232712
d8a_rgb_scratch,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.49939851196974777,,,,,,,,,,,,,,,,,,,,,,,,,Post-only RGB from scratch,False,,2026-06-22T08:03:23.028297,20260621_232712
d8b_xbd_rgb_finetune,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5257203539417221,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + RGB post-only finetune,False,,2026-06-22T08:34:16.184043,20260621_232712
d8c_xbd_zeroshot_rgb,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.41445254050243663,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on RGB post-only,False,,2026-06-22T08:34:40.620128,20260621_232712
d10_ms_post_rgb,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4904553735871309,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_post_rgb (3ch, ms)",False,,2026-06-22T09:50:45.878627,20260621_232712
d10_ms_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4282623199381592,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_prepost (6ch, ms)",False,,2026-06-22T11:42:14.990485,20260621_232712
d10_card_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.48620773423754227,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_post (2ch, card)",False,,2026-06-22T12:57:47.399197,20260621_232712
d10_card_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4679609805457534,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_prepost (4ch, card)",False,,2026-06-22T14:47:45.586805,20260621_232712
d10_fusion_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5096707745368689,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_post (5ch, fusion)",False,,2026-06-22T16:38:05.036978,20260621_232712
d10_fusion_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.507115820215,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_prepost (10ch, fusion)",False,,2026-06-22T19:41:34.682277,20260621_232712
d13a_fusion_post_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5112198358286328,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_post,False,,2026-06-22T19:42:59.297899,20260621_232712
d13b_fusion_prepost_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.524539019022868,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_prepost,False,,2026-06-22T19:42:59.311181,20260621_232712
