experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
L3_RF_baseline_no_filter,experiment,NB09e,cell_l3,bda_product_prepost,"[0, 1, 2]",21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,all_multimodal,0,GroupKFold,5,median,none,balanced,0.4219193814210096,0.001893939393939394,0.11666666666666667,0.0009547190398254228,0.9876744710530492,0.5004325402093859,0.009504683515047291,0.010580236592253555,0.15162404023740902,0.02665124380677515,0.9999103613789464,7,53,591210,7325,0.011829260177176747,0.012205497745339938,0.009788950729318662,598595,0.012248682331125386,,,,,,NB09e baseline RF (no plausibility filter),False,,2026-04-12T18:38:55.414858,20260412_182250
L3_RF_soft_plausibility_filter,experiment,NB09e,cell_l3,bda_product_prepost,"[0, 1, 2]",21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200+plausibility,all_multimodal+plausibility,0,GroupKFold,5,median,none,balanced,0.43460181301315004,0.0018913807079167792,0.1,0.0009547190398254228,0.9876577652670002,0.5004240837357016,0.008627660045649932,0.010850599562357918,0.1454351594044458,0.025439829388208914,0.9998934484315778,7,63,591200,7325,0.01193438327151841,0.012193522041283175,0.006924048296921449,598595,0.012248682331125386,,,,,,"NB09e soft plausibility filter, delta AUC=+0.013",False,,2026-04-12T18:39:03.001805,20260412_182250
