experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
xbd_on_xbd,experiment,NB09d,cell_2c,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.9643322752531085,,,,,,,,,,,,,,,,,,,,,,,,,xBD eval on xBD val (VALID reference),False,,2026-05-08T09:22:11.303976,20260508_085726
d5a_xbd_zeroshot,experiment,NB09d,cell_4a,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.41445254050243663,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on BDA,False,,2026-05-09T03:51:15.197895,20260508_085726
d5b_exp_xbd_finetune,experiment,NB09d,cell_4b,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.47539470972857234,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + BDA finetune,False,,2026-05-09T03:51:16.626903,20260508_085726
d8a_rgb_scratch,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4578282179696688,,,,,,,,,,,,,,,,,,,,,,,,,Post-only RGB from scratch,False,,2026-05-09T07:07:18.404587,20260508_085726
d8b_xbd_rgb_finetune,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5158737663493376,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + RGB post-only finetune,False,,2026-05-09T08:35:22.465738,20260508_085726
d8c_xbd_zeroshot_rgb,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.41445254050243663,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on RGB post-only,False,,2026-05-09T08:36:26.807335,20260508_085726
d10_ms_post_rgb,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4776656552243748,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_post_rgb (3ch, ms)",False,,2026-05-09T12:03:01.154282,20260508_085726
d10_ms_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4525615906496745,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_prepost (6ch, ms)",False,,2026-05-09T16:51:39.758832,20260508_085726
d10_card_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.46713494645947107,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_post (2ch, card)",False,,2026-05-09T19:35:33.619115,20260508_085726
d10_card_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4574028520730369,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_prepost (4ch, card)",False,,2026-05-09T21:58:11.842186,20260508_085726
d10_fusion_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.49230161235660375,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_post (5ch, fusion)",False,,2026-05-09T23:33:34.195304,20260508_085726
d10_fusion_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.49340664669592177,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_prepost (10ch, fusion)",False,,2026-05-10T02:09:49.589630,20260508_085726
d13a_fusion_post_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5112198358286328,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_post,False,,2026-05-10T02:11:01.353730,20260508_085726
d13b_fusion_prepost_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.524539019022868,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_prepost,False,,2026-05-10T02:11:01.365289,20260508_085726
