experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
feature_auc_mannwhitney,statistics,NB06,cell04_auc,bda_product_prepost,"[0, 1, 2]",21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,,,,,,346,,,,,,,,,,,,,,,,,,,,,,,,,,0.5842614977929788,,,,,Per-feature AUC + Mann-Whitney U (Cell 4),False,,2026-04-17T22:15:19.949342,20260417_213926
feature_separability_jm_bhattacharyya,statistics,NB06,cell11_separability,bda_product_prepost,"[0, 1, 2]",21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08716701401770974,,,,J-M + Bhattacharyya + Chi-square separability (Cell 11),False,,2026-04-17T22:50:11.547242,20260417_213926
rolling_block_auc_comparison,statistics,NB06,cell17_rolling_block,rolling_stats+block_stats,"[0, 1, 2]",21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,,,,,,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolling + block feature AUC vs raw P1 (Cell 17),False,,2026-04-17T23:03:47.438720,20260417_213926
coh_drop_auc,statistics,NB06,cell17_coh_drop,bda_coh_drop,"[0, 1, 2]",12,"Avdiivka,Borodyanka,Bucha,Dmytrivka,Hostomel,Irpin,Lysychansk,Mariupol,Moschun,Okhtyrka,Sievierodonetsk,Volnovakha",205942,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5754976433876338,,,"COH drop accumulator features (running_min, drop_count, max_drop)",False,,2026-04-17T23:03:50.032844,20260417_213926
single_scene_accumulator_auc,statistics,NB06,cell18_single_scene,TIF_direct_sampling,"[0, 1, 2]",21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Single-scene RGB/CARD pre/post + COH accumulator (Cell 18),False,,2026-04-17T23:08:35.782728,20260417_213926
