experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
R0_dietrich28_faithful_groupkfold,experiment,NB09a_v2,cell_r0,bda_block_stats_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,dietrich28_baseline_blk01,56,GroupKFold,5,median,none,balanced,0.684524676294238,0.03606526094838279,0.06001905366783106,0.025777414075286414,0.9831221443546972,0.5103855908270906,0.03158313683527632,0.02564158533214085,0.12214996923703511,0.02627044802582637,0.9949937675788947,189,2960,588303,7143,0.017171708317628393,0.014028307462064685,0.014556642967700716,598595,0.012248682331125386,,,,,,"Faithful Dietrich 2025 replication: baseline + blk01, 7 stats x 2 pols x _mean zonal",False,,2026-05-01T16:53:07.368221,20260501_164920
R0b_prepost_single_card_groupkfold,experiment,NB09a_v2,cell_r0b,bda_prepost_single_card_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,prepost_single_card,66,GroupKFold,5,median,none,balanced,0.6589429367388439,0.03495368159679114,0.05829882128066263,0.02495908346972177,0.9831188031974875,0.509979808113782,0.03039717826375949,0.02443817029442847,0.12206706238794308,0.0257466501379412,0.9950005327578421,183,2956,588307,7149,0.015831163048025152,0.013035723808564471,0.009865792821603974,598595,0.012248682331125386,,,,,,"Simplified 2-period CARD sanity check (A13, not Dietrich-28)",False,,2026-05-01T17:33:37.402336,20260501_164920
R0c_roll3_baseline+assessment,experiment,NB09a_v2,cell_r0c,bda_rolling_stats_roll3_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,roll3_baseline+assessment,269,GroupKFold,5,median,none,balanced,0.6976463614886139,0.02722430459656737,0.04918032786885246,0.018821603927986905,0.9835247537984781,0.5071546147850223,0.02304240242631712,0.02361159467542112,0.11637694979653218,0.025123723672202326,0.9954876256420577,138,2668,588595,7194,0.019500292537630977,0.014708045628596773,0.013374568621344873,598595,0.012248682331125386,,,,,,Rolling window 3 baseline+assessment,False,,2026-05-01T17:37:53.216050,20260501_164920
R0c_roll3_assessment_only,experiment,NB09a_v2,cell_r0c,bda_rolling_stats_roll3_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,roll3_assessment_only,58,GroupKFold,5,median,none,balanced,0.7249721453998722,0.10851018322678771,0.05943300445161794,0.6227495908346972,0.8746631695887871,0.7502683165746,0.16460544612839656,0.09276797983943341,0.5180519841564688,0.1558959886664397,0.877787042314503,4566,72260,519003,2766,0.011944003158369963,0.01221914265523273,0.26737677116711234,598595,0.012248682331125386,,,,,,Rolling window 3 assessment only (no baseline),False,,2026-05-01T17:39:07.385684,20260501_164920
R0c_roll7_baseline+assessment,experiment,NB09a_v2,cell_r0c,bda_rolling_stats_roll7_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,roll7_baseline+assessment,211,GroupKFold,5,median,none,balanced,0.6748244391773917,0.02833530106257379,0.05084745762711865,0.019639934533551555,0.9835013656980095,0.5075468671404361,0.02419440193601544,0.02263137111658081,0.11664404591654251,0.025189121800809147,0.9954537997473205,144,2688,588575,7188,0.016432477253372775,0.014522894631436708,0.012011281336511009,598595,0.012248682331125386,,,,,,Rolling window 7 baseline+assessment,False,,2026-05-01T17:43:04.395048,20260501_164920
R0c_roll13_baseline+assessment,experiment,NB09a_v2,cell_r0c,bda_rolling_stats_roll13_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,roll13_baseline+assessment,211,GroupKFold,5,median,none,balanced,0.6748244371013341,0.02833530106257379,0.05084745762711865,0.019639934533551555,0.9835013656980095,0.5075468671404361,0.02419440193601544,0.022631371018948257,0.11664404591654251,0.025189121800809143,0.9954537997473205,144,2688,588575,7188,0.016432477253372775,0.014522894631436708,0.012011281336511009,598595,0.012248682331125386,,,,,,Rolling window 13 baseline+assessment,False,,2026-05-01T17:47:00.701751,20260501_164920
R1_random_cv,experiment,NB09a_v2,cell_r1,bda_block_stats_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,dietrich28,56,StratifiedKFold,5,median,none,balanced,0.7828202498947672,0.08470537261698441,0.20578947368421052,0.0533278777959629,0.9858836107885967,0.5253878570190207,0.09928979614945332,0.07703061110243135,0.09752875447328169,0.01991718842256085,0.9974478362420784,391,1509,589754,6941,0.033176856512640684,0.017769914745340076,0.014880173854061485,598595,0.012248682331125386,,,,,,Random CV (leaky) for leakage quantification,False,,2026-05-01T17:50:20.025776,20260501_164920
R1_groupkfold,experiment,NB09a_v2,cell_r1,bda_block_stats_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,dietrich28,56,GroupKFold,5,median,none,balanced,0.6845246644145762,0.03606526094838279,0.06001905366783106,0.025777414075286414,0.9831221443546972,0.5103855908270906,0.03158313683527632,0.025641585322213382,0.12214996923703511,0.02627044802582637,0.9949937675788947,189,2960,588303,7143,0.017171708317628393,0.014028307462064685,0.014556642967700716,598595,0.012248682331125386,,,,,,GroupKFold for leakage quantification,False,,2026-05-01T17:52:39.872560,20260501_164920
R2_roll3,experiment,NB09a_v2,cell_r2,bda_rolling_stats_roll3_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,roll3_baseline_plus_assessment,212,GroupKFold,5,median,none,balanced,0.6294920377612986,0.03264376542038337,0.053649407361197755,0.023458810692853247,0.9829701217016513,0.5091637112306101,0.027619817708823793,0.021789727231373762,0.123807708975657,0.026352013303627998,0.994868611768367,172,3034,588229,7160,0.014397600563533768,0.01257091259605823,0.013166925022186844,598595,0.012248682331125386,,,,,,Rolling window 3: baseline + roll3 assessment stats,False,,2026-05-01T17:56:49.275493,20260501_164920
R2_roll7,experiment,NB09a_v2,cell_r2,bda_rolling_stats_roll7_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",598595,7332,591263,0.012248682331125386,RF-200,roll7_baseline_plus_assessment,154,GroupKFold,5,median,none,balanced,0.6438366752971323,0.03238712135644885,0.05369551484523057,0.0231860338243317,0.9830302625314278,0.5090594573963497,0.02747662049936837,0.023090833160059988,0.12331113087608428,0.02561285847510497,0.9949328809683677,170,2996,588267,7162,0.015021728497494245,0.012816130573433962,0.00981179220458917,598595,0.012248682331125386,,,,,,Rolling window 7: baseline + roll7 assessment stats,False,,2026-05-01T18:00:17.658738,20260501_164920
