experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
C_A1_scene_ms,experiment,NB08c_v7,cell_c1,bda_scene_ms_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.6347235926963525,0.2797597452332003,0.20744903449512764,0.42945544554455445,0.7120223071095853,0.5918935586227674,0.1393907569496229,0.19995255938888923,0.5707140414186512,0.19397706833815503,0.7543316717009803,3470,13257,40706,4610,0.15673342708888996,0.14638859811579033,0.26271175692268744,62043,0.13023225827248844,,,,,,A1 scene_ms audit sweep,False,,2026-04-28T07:11:54.354195,20260428_065746
C_A2_scene_card,experiment,NB08c_v7,cell_c1,bda_scene_card_v7,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.5718576527888934,0.23248194206567876,0.16775025522540432,0.3785619012974415,0.6740508831016871,0.5484616183336433,0.07161985357287791,0.1642032601118214,0.6046324679066737,0.20839043926207035,0.718361335369845,3122,15489,39507,5125,0.14167615039402204,0.13550071191267204,0.2661523300401413,63243,0.13040178359660357,,,,,,A2 scene_card audit sweep,False,,2026-04-28T07:22:10.375831,20260428_065746
C_A3_scene_coh,experiment,NB08c_v7,cell_c1,bda_scene_coh_v7,[],18,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kherson,Kramatorsk,Lysychansk,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Volnovakha",60769,7906,52863,0.13009922822491732,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.5290284530883302,0.20012167917258164,0.14729237566421877,0.3120414874778649,0.675475982820188,0.5209357126207591,0.03152481825261878,0.14110564897210218,0.5958325797033354,0.20364720041073273,0.7298299377636532,2467,14282,38581,5439,0.13433152808750132,0.13214239289892482,0.27984399252654885,60769,0.13009922822491732,,,,,,A3 scene_coh audit sweep,False,,2026-04-28T07:32:24.966656,20260428_065746
C_A4_scene_landuse,experiment,NB08c_v7,cell_c1,bda_scene_landuse_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.5275996256969618,0.22201497370534443,0.14039513777399168,0.5303217821782178,0.5159647341360024,0.5220684017908861,0.02971312565023771,0.13933537003533938,0.7209386731527991,0.26306777660177405,0.5138150214035543,4285,26236,27727,3795,0.13445256080351956,0.13314172738256508,0.3613506548575323,62043,0.13023225827248844,,,,,,A4 scene_landuse audit sweep,False,,2026-04-28T07:41:49.779786,20260428_065746
C_A5_scene_indices,experiment,NB08c_v7,cell_c1,bda_scene_indices_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.6421081285435216,0.2724207072548305,0.2155943450663589,0.3699257425742574,0.7426623470818626,0.5841993851948062,0.1360565560562359,0.20320499810721881,0.5511270967860864,0.18499864075286773,0.798473027815355,2989,10875,43088,5091,0.16111665004985046,0.14983001957350367,0.2744379520003801,62043,0.13023225827248844,,,,,,A5 scene_indices audit sweep,False,,2026-04-28T07:52:49.456826,20260428_065746
C_A6_scene_nbr,experiment,NB08c_v7,cell_c1,bda_scene_nbr_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.6308593502735556,0.2805840145646664,0.19716048763357247,0.4863861386138614,0.6751768934448689,0.5949155458186146,0.13681764611874628,0.19013905795746897,0.6008406564579108,0.2072564039081237,0.7034449530233678,3930,16003,37960,4150,0.15812519875730816,0.144903855733785,0.2954036166914671,62043,0.13023225827248844,,,,,,A6 scene_nbr audit sweep,False,,2026-04-28T08:03:12.146781,20260428_065746
C_A7_rolling_coh,experiment,NB08c_v7,cell_c2,bda_rolling_coh_v7,[],16,"Avdiivka,Borodyanka,Bucha,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kherson,Kramatorsk,Lysychansk,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Volnovakha",57266,7449,49817,0.13007718366919288,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.526349858390152,0.20576282356387068,0.1414619412001611,0.3772318432004296,0.6211888380539936,0.5174494523226589,0.024664300465143896,0.13801220638666328,0.6319446373861985,0.2210532160095119,0.6576670614448883,2810,17054,32763,4639,0.13410134101341015,0.1331070216187243,0.32246545047222475,57266,0.13007718366919288,,,,,,A7 rolling_coh audit sweep,False,,2026-04-28T08:15:47.108978,20260428_065746
C_A8_rolling_card,experiment,NB08c_v7,cell_c2,bda_rolling_card_v7,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.5272861660241075,0.1988534575420996,0.1576592571550316,0.2691887959257912,0.7171544676881236,0.5267592826817843,0.043319804850492784,0.14961204515263268,0.5659437148854021,0.19055131283607096,0.7843297694377773,2220,11861,43135,6027,0.12964964335540666,0.1304083933061649,0.1070502153491481,63243,0.13040178359660357,,,,,,A8 rolling_card audit sweep,False,,2026-04-28T08:26:57.218928,20260428_065746
C_A9_composite_prepost_bands,experiment,NB08c_v7,cell_c3,bda_composite_prepost_bands_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.6372726279447433,0.29270650263620385,0.2269073569482289,0.41225247524752473,0.7405347903873121,0.6009708533790021,0.159917914099204,0.2131500202213612,0.5536513420684076,0.1859805247367341,0.7896892315104794,3331,11349,42614,4749,0.15096102197622552,0.14273376776320953,0.2321657315797291,62043,0.13023225827248844,,,,,,A9 composite_prepost_bands audit sweep,False,,2026-04-28T08:41:39.193028,20260428_065746
C_A10_composite_prepost_landuse,experiment,NB08c_v7,cell_c3,bda_composite_prepost_landuse_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.5598388486023518,0.22464145054618415,0.16050759265158757,0.37413366336633663,0.6636526280160534,0.540568304914827,0.05938984473599886,0.1569134511796129,0.7060106369866017,0.25517511911034796,0.7070029464633174,3023,15811,38152,5057,0.136480597634364,0.13187739194550754,0.4439704406757584,62043,0.13023225827248844,,,,,,A10 composite_prepost_landuse audit sweep,False,,2026-04-28T08:53:57.318849,20260428_065746
C_A12_composite_vs_scenes_landuse,experiment,NB08c_v7,cell_c4,bda_composite_vs_scenes_landuse_v7,[],18,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",61863,8055,53808,0.13020707046215024,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.5633822919221905,0.2355703681260415,0.1694915254237288,0.3860955927995034,0.6737306629164445,0.5514424589034687,0.07580314217613968,0.1618483467176005,0.6349010080860131,0.2221745106390268,0.7167893250074339,3110,15239,38569,4945,0.1351884082283126,0.13287801662577362,0.2805202255228826,61863,0.13020707046215024,,,,,,A12 composite_vs_scenes_landuse audit sweep,False,,2026-04-28T09:04:05.953792,20260428_065746
C_A13_prepost_single_card,experiment,NB08c_v7,cell_c5,bda_prepost_single_card_v7,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.555752336735307,0.2224743777452416,0.1593351858648351,0.3684976355038196,0.6641209303796468,0.5384745796255006,0.05646043553799768,0.15313713656698943,0.613500315478417,0.21247676593382234,0.7084515237471816,3039,16034,38962,5208,0.14002249527811378,0.13574850956439047,0.2925468597168936,63243,0.13040178359660357,,,,,,A13 prepost_single_card audit sweep,False,,2026-04-28T09:14:37.714610,20260428_065746
C_A14_coh_drop,experiment,NB08c_v7,cell_c5,bda_coh_drop_v7,[],12,"Avdiivka,Borodyanka,Bucha,Dmytrivka,Hostomel,Irpin,Lysychansk,Mariupol,Moschun,Okhtyrka,Sievierodonetsk,Volnovakha",51800,6935,44865,0.13388030888030888,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.4920888227447704,0.16806551706597486,0.12983338572775857,0.23821196827685653,0.6842664092664092,0.4957135847179446,-0.00678163526245749,0.1317768742139955,0.6179270273058185,0.21438607434104037,0.7532152011590326,1652,11072,33793,5283,0.13355480128066247,0.13431743845756586,0.24591870428150447,51800,0.13388030888030888,,,,,,A14 coh_drop audit sweep,False,,2026-04-28T09:27:39.302104,20260428_065746
C_A19_card_drop,experiment,NB08c_v7,cell_c5,bda_card_drop_v7,[],19,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",62043,8080,53963,0.13023225827248844,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.49346281661086816,0.16549512886915774,0.12389979688557888,0.24913366336633663,0.6727914510903729,0.4926801685992034,-0.011206872558621687,0.13086291035598058,0.6394583025115073,0.2238590219457236,0.7362266738320701,2013,14234,39729,6067,0.12916375262263963,0.12784810126582277,0.3109039820796254,62043,0.13023225827248844,,,,,,A19 card_drop audit sweep,False,,2026-04-28T09:40:29.652034,20260428_065746
C_A20_ms_change,experiment,NB08c_v7,cell_c5,bda_ms_change_v7,[],18,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",39428,4769,34659,0.12095465151668865,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.4747732348980924,0.14532384241313695,0.109447983014862,0.2161878800587125,0.6924267018362585,0.4870719832504532,-0.019771499133223014,0.1136260612608084,0.6849418429471593,0.2458987696247837,0.7579560864421939,1031,8389,26270,3738,0.12137297505431943,0.12137297505431943,0.4833743323310892,39428,0.12095465151668865,,,,,,A20 ms_change audit sweep,False,,2026-04-28T09:42:29.082257,20260428_065746
C_A21_ms_maha,experiment,NB08c_v7,cell_c5,bda_ms_maha_v7,[],18,"Avdiivka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Moschun,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",39428,4769,34659,0.12095465151668865,LightGBM-300-MIA,manifest_default_minus_leakage,0,GroupKFold,5,native_nan,none,balanced,0.54843602170652,0.21122938843665207,0.14060437651962487,0.4244076326273852,0.6166176321395962,0.5337364629567002,0.045697130972374295,0.14449632978449306,0.6363957165697471,0.22351726275229028,0.6430652932860151,2024,12371,22288,2745,0.12762541806020067,0.12413972586894917,0.29713893844715444,39428,0.12095465151668865,,,,,,A21 ms_maha audit sweep,False,,2026-04-28T09:54:22.936604,20260428_065746
