experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
R0_dietrich28_faithful_groupkfold,experiment,NB09aV3_v1,cell_r0,bda_block_stats_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,dietrich28_baseline_blk01,28,GroupKFold,5,median,none,balanced,0.5454552817638035,0.00505293551491819,0.3230769230769231,0.0025463805020007274,0.869234539790965,0.5008731611579754,0.01835263120897119,0.15865470629080122,0.39672174389139897,0.11660704099195741,0.9991999418139501,21,44,54952,8226,0.13587874294657934,0.1335167997697676,0.11181459555649839,63243,0.13040178359660357,,,,,,"Faithful Dietrich 2025 replication: baseline + blk01, 7 stats x 2 pols x _mean zonal",False,,2026-05-06T14:29:51.927017,20260506_142934
R0b_prepost_single_card_groupkfold,experiment,NB09aV3_v1,cell_r0b,bda_prepost_single_card_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,prepost_single_card,6,GroupKFold,5,median,none,balanced,0.5173883662542323,0.02535693889206168,0.21850393700787402,0.01345943979628956,0.8650759767879449,0.5031203664906242,0.02354302927674682,0.14130445643174383,0.4221173979731547,0.12596757746012086,0.9927812931849589,111,397,54599,8136,0.13215294329721394,0.13153884320952652,0.09742357941463407,63243,0.13040178359660357,,,,,,"Simplified 2-period CARD sanity check (A13, not Dietrich-28)",False,,2026-05-06T14:33:38.612810,20260506_142934
R0c_roll3_baseline+assessment,experiment,NB09aV3_v1,cell_r0c,bda_rolling_stats_roll3_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,roll3_baseline+assessment,34,GroupKFold,5,median,none,balanced,0.5185024479618007,0.0028957528957528956,0.2926829268292683,0.0014550745725718443,0.8693294119507298,0.5004638817477013,0.012274208326841365,0.1436374346967004,0.40662206133592316,0.11991268180591164,0.9994726889228307,12,29,54967,8235,0.13199431852281593,0.1318214913604802,0.1149278783388061,63243,0.13040178359660357,,,,,,Rolling window 3 baseline+assessment,False,,2026-05-06T14:33:52.389103,20260506_142934
R0c_roll3_assessment_only,experiment,NB09aV3_v1,cell_r0c,bda_rolling_stats_roll3_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,roll3_assessment_only,12,GroupKFold,5,median,none,balanced,0.47423750376836604,0.15861344537815125,0.11150494757052135,0.27464532557293564,0.6200370001423082,0.4732380020838713,-0.03860064829183472,0.12271711574271042,0.6930223269493997,0.24993757319958437,0.6718306785948069,2265,18048,36948,5982,0.13084147328402312,0.13040178359660357,0.4997081925004032,63243,0.13040178359660357,,,,,,Rolling window 3 assessment only (no baseline),False,,2026-05-06T14:33:57.368837,20260506_142934
R0c_roll7_baseline+assessment,experiment,NB09aV3_v1,cell_r0c,bda_rolling_stats_roll7_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,roll7_baseline+assessment,24,GroupKFold,5,median,none,balanced,0.5229516080285848,0.0031366871757751236,0.30952380952380953,0.0015763307869528314,0.8693452239773571,0.5005245098548917,0.01371230854438688,0.14596257311813246,0.40374182727904606,0.11887597833943071,0.9994726889228307,13,29,54967,8234,0.1325858049995981,0.13160880819829085,0.10934082415023666,63243,0.13040178359660357,,,,,,Rolling window 7 baseline+assessment,False,,2026-05-06T14:34:09.234350,20260506_142934
R0c_roll7_assessment_only,experiment,NB09aV3_v1,cell_r0c,bda_rolling_stats_roll7_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,roll7_assessment_only,2,GroupKFold,5,median,none,balanced,0.48012550542935306,0.15861344537815125,0.11150494757052135,0.27464532557293564,0.6200370001423082,0.4732380020838713,-0.03860064829183472,0.12426045696953734,0.693134159088374,0.24999348926525786,0.6718306785948069,2265,18048,36948,5982,0.13084147328402312,0.13040178359660357,0.4997599449695686,63243,0.13040178359660357,,,,,,Rolling window 7 assessment only (no baseline),False,,2026-05-06T14:34:13.883396,20260506_142934
R0c_roll13_baseline+assessment,experiment,NB09aV3_v1,cell_r0c,bda_rolling_stats_roll13_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,roll13_baseline+assessment,22,GroupKFold,5,median,none,balanced,0.5193793573117255,0.0026544401544401543,0.2682926829268293,0.0013338183581908573,0.8692977878974748,0.5003941620702148,0.0104294410985763,0.14493528884649334,0.40377456500517056,0.11879422949933305,0.9994545057822387,11,30,54966,8236,0.13150761380849876,0.13144101710521655,0.10661660668211734,63243,0.13040178359660357,,,,,,Rolling window 13 baseline+assessment,False,,2026-05-06T14:34:28.391844,20260506_142934
R1_random_cv,experiment,NB09aV3_v1,cell_r1,bda_block_stats_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,dietrich28,28,StratifiedKFold,5,median,none,balanced,0.6215263168097245,0.052277316580659636,0.3493253373313343,0.028252697950769977,0.8664199990512784,0.5101806074669116,0.06711976403585673,0.20402366562821647,0.39064729515986346,0.1154407950521094,0.9921085169830534,233,434,54562,8014,0.15224514283077206,0.14208058187386352,0.12418061723444547,63243,0.13040178359660357,,,,,,Random CV (leaky) for leakage quantification,False,,2026-05-06T14:34:45.440275,20260506_142934
R1_groupkfold,experiment,NB09aV3_v1,cell_r1,bda_block_stats_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,dietrich28,28,GroupKFold,5,median,none,balanced,0.5454552817638035,0.00505293551491819,0.3230769230769231,0.0025463805020007274,0.869234539790965,0.5008731611579754,0.01835263120897119,0.15865470629080122,0.39672174389139897,0.11660704099195741,0.9991999418139501,21,44,54952,8226,0.13587874294657934,0.1335167997697676,0.11181459555649839,63243,0.13040178359660357,,,,,,GroupKFold for leakage quantification,False,,2026-05-06T14:35:03.624107,20260506_142934
R2_roll3,experiment,NB09aV3_v1,cell_r2,bda_rolling_stats_roll3_v2,[],21,"Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha",63243,8247,54996,0.13040178359660357,RF-200,roll3_baseline_plus_assessment,28,GroupKFold,5,median,none,balanced,0.5247997389547463,0.005747814632978086,0.23076923076923078,0.0029101491451436886,0.8687127429122591,0.5007277489488902,0.012096496724560746,0.14335632908420243,0.4133965442426104,0.12252865821028779,0.9985453487526366,24,80,54916,8223,0.13395594355902954,0.1320090341626505,0.13078432325772538,63243,0.13040178359660357,,,,,,Rolling window 3: baseline + roll3 assessment stats,False,,2026-05-06T14:35:18.687034,20260506_142934
