experiment_name,record_type,notebook,cell_id,parquet_name,tier_selection,n_cities,cities,n_buildings,n_damaged,n_undamaged,damage_rate,classifier_name,feature_set_name,n_features,cv_method,n_folds,imputation,scaling,class_weight,auc,f1,precision,recall,accuracy,balanced_accuracy,mcc,average_precision,log_loss,brier_score,specificity,tp,fp,tn,fn,precision_at_recall_80,precision_at_recall_90,threshold_at_recall_90,n_samples,prevalence,mean_best_auc,mean_jm,mean_auc,auc_mean,auc_std,note,is_reference,reference_paper,timestamp,run_id
xbd_on_xbd,experiment,NB09d,cell_2c,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.9643322752531085,,,,,,,,,,,,,,,,,,,,,,,,,xBD eval on xBD val (VALID reference),False,,2026-06-21T17:17:51.106679,20260621_171647
d5a_xbd_zeroshot,experiment,NB09d,cell_4a,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.7027058922483788,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on BDA,False,,2026-06-21T17:27:09.989062,20260621_171647
d5b_exp_xbd_finetune,experiment,NB09d,cell_4b,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.47539470972857234,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + BDA finetune,False,,2026-06-21T17:27:10.410913,20260621_171647
d8a_rgb_scratch,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5119927149384959,,,,,,,,,,,,,,,,,,,,,,,,,Post-only RGB from scratch,False,,2026-06-21T17:28:41.866159,20260621_171647
d8b_xbd_rgb_finetune,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.6779437210116691,,,,,,,,,,,,,,,,,,,,,,,,,xBD pretrain + RGB post-only finetune,False,,2026-06-21T17:29:00.129890,20260621_171647
d8c_xbd_zeroshot_rgb,experiment,NB09d,cell_d8,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.7027058922483788,,,,,,,,,,,,,,,,,,,,,,,,,xBD zero-shot on RGB post-only,False,,2026-06-21T17:29:01.632492,20260621_171647
d10_ms_post_rgb,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4540392267260823,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_post_rgb (3ch, ms)",False,,2026-06-21T17:30:33.657585,20260621_171647
d10_ms_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5785564454942136,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: ms_prepost (6ch, ms)",False,,2026-06-21T17:32:41.184438,20260621_171647
d10_card_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.3357119070588195,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_post (2ch, card)",False,,2026-06-21T17:34:20.893422,20260621_171647
d10_card_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.34834961772309214,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: card_prepost (4ch, card)",False,,2026-06-21T17:36:37.386490,20260621_171647
d10_fusion_post,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.39101074220426324,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_post (5ch, fusion)",False,,2026-06-21T17:38:48.062778,20260621_171647
d10_fusion_prepost,experiment,NB09d,cell_d10,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.4207080104778548,,,,,,,,,,,,,,,,,,,,,,,,,"Modality ablation: fusion_prepost (10ch, fusion)",False,,2026-06-21T17:42:15.020379,20260621_171647
d13a_fusion_post_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.5112198358286328,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_post,False,,2026-06-21T17:42:18.386102,20260621_171647
d13b_fusion_prepost_xbd,experiment,NB09d,cell_d13,pixel_segmentation,"[0, 1, 2]",0,,,,,,U-Net,patches_64x64,0,GroupKFold,,nan_to_zero,none,balanced,0.524539019022868,,,,,,,,,,,,,,,,,,,,,,,,,xBD-pretrained fusion (cached): fusion_prepost,False,,2026-06-21T17:42:18.407215,20260621_171647
