feature,H_statistic,p_value,significant,n_groups
s2__composite__ndvi__post_winter_baseline,378.9889088425092,9.169607369812046e-79,True,7
s2__composite__ndwi__post_winter_baseline,365.4373544695319,7.474398129477471e-76,True,7
s2__visibility__fire__freq__crossbattle,358.9137479903959,1.8819153500393216e-74,True,7
s2__composite__ndvi__winter_baseline,329.8135765536059,3.3159343017712556e-68,True,7
s2__composite__ndvi__prebattle_baseline,329.8135765536059,3.3159343017712556e-68,True,7
s2__composite__ndwi__prebattle_baseline,319.04178860313067,6.776506457812121e-66,True,7
s2__composite__ndwi__winter_baseline,319.04178860313067,6.776506457812121e-66,True,7
s2__composite__cire__winter_baseline,312.04265816333,2.1463603505783615e-64,True,7
s2__composite__cire__prebattle_baseline,312.04265816333,2.1463603505783615e-64,True,7
s2__composite__ndre__prebattle_baseline,277.18750427787523,6.283801711533178e-57,True,7
s2__composite__ndre__winter_baseline,277.18750427787523,6.283801711533178e-57,True,7
s2__composite__ndbi__winter_baseline,270.4276314212476,1.757201996307879e-55,True,7
s2__composite__ndbi__prebattle_baseline,270.4276314212476,1.757201996307879e-55,True,7
s2__composite__cire__post_winter_baseline,267.6801036419759,6.801986221361253e-55,True,7
s2__composite__ndre__post_winter_baseline,266.5335616199122,1.1964752523944733e-54,True,7
s2__composite__mndwi__post_winter_baseline,250.66042271422992,2.963414853666291e-51,True,7
s2__composite__b12__delta,215.25876375903306,1.066730670517478e-43,True,7
s2__composite__mndwi__winter_baseline,205.15451925372133,1.5163571112189318e-41,True,7
s2__composite__mndwi__prebattle_baseline,205.15451925372133,1.5163571112189318e-41,True,7
s2__composite__ndbi__post_winter_baseline,200.38759106405058,1.5693061027726084e-40,True,7
s2__composite__b02__post_winter_baseline,180.1506640690579,3.152130777113298e-36,True,7
s2__composite__b08__post_winter_baseline,148.9444610136132,1.2934267808034227e-29,True,7
s2__composite__b11__delta,146.6046090665626,4.038934963694524e-29,True,7
s2__composite__b03__post_winter_baseline,127.01523060847427,5.46121718044421e-25,True,7
s2__composite__b04__post_winter_baseline,123.32992154078894,3.2537032413927447e-24,True,7
s2__composite__b02__winter_baseline,121.7883238065867,6.860949687833166e-24,True,7
s2__composite__b02__prebattle_baseline,121.7883238065867,6.860949687833166e-24,True,7
s2__composite__b08__winter_baseline,119.57213400732876,2.0041795222068292e-23,True,7
s2__composite__b08__prebattle_baseline,119.57213400732876,2.0041795222068292e-23,True,7
s2__composite__b12__prebattle_baseline,103.68213694059462,4.2734509626938133e-20,True,7
s2__composite__b12__winter_baseline,103.68213694059462,4.2734509626938133e-20,True,7
s2__composite__b11__prebattle_baseline,98.85440459635599,4.350200680359346e-19,True,7
s2__composite__b11__winter_baseline,98.85440459635599,4.350200680359346e-19,True,7
s2__composite__b8a__post_winter_baseline,98.78359131893187,4.500661599647916e-19,True,7
s2__composite__b04__winter_baseline,97.82562619501465,7.128588849546041e-19,True,7
s2__composite__b04__prebattle_baseline,97.82562619501465,7.128588849546041e-19,True,7
s2__composite__b03__prebattle_baseline,88.8921812893261,5.146137450225077e-17,True,7
s2__composite__b03__winter_baseline,88.8921812893261,5.146137450225077e-17,True,7
s2__composite__b8a__prebattle_baseline,83.43087037444813,6.97580478362472e-16,True,7
s2__composite__b8a__winter_baseline,83.43087037444813,6.97580478362472e-16,True,7
s2__composite__b05__prebattle_baseline,81.96668409459576,1.4012997417806602e-15,True,7
s2__composite__b05__winter_baseline,81.96668409459576,1.4012997417806602e-15,True,7
s2__composite__b07__post_winter_baseline,81.16819084386711,2.0494008049504587e-15,True,7
s2__composite__b05__post_winter_baseline,76.76937956181582,1.6582339114030654e-14,True,7
s2__composite__b07__winter_baseline,71.60263624428758,1.917354417985527e-13,True,7
s2__composite__b07__prebattle_baseline,71.60263624428758,1.917354417985527e-13,True,7
s2__visibility__clear__freq__crossbattle,70.91957925653331,2.6480973005508293e-13,True,7
s2__composite__b11__post_winter_baseline,68.10580872969285,9.995001757886136e-13,True,7
s2__composite__mndwi__delta,62.029214419818324,1.740271918951951e-11,True,7
s2__composite__b12__post_winter_baseline,60.734832406934395,3.191298151773052e-11,True,7
s2__composite__ndbi__delta,59.34881691473354,6.103119436152407e-11,True,7
s2__qa__cloud_freq__postbattle,56.977180753777645,1.8464586097207445e-10,True,7
s2__composite__cire__delta,56.13554251989121,2.7329330215191746e-10,True,7
s2__composite__ndre__delta,43.29931908989328,1.0176804410681153e-07,True,7
s2__composite__b05__delta,41.62374084349455,2.181660809055392e-07,True,7
s2__composite__b02__delta,36.52664423959763,2.1774147113858114e-06,True,7
s2__composite__b8a__delta,33.069860582252915,1.0166214668644635e-05,True,7
s2__composite__b08__delta,29.630129277802528,4.6210858161243096e-05,True,7
s2__obs_count__post_winter_baseline,28.796385211998494,6.647857621659939e-05,True,7
s2__composite__ndvi__delta,27.80877200255582,0.00010208236518660604,True,7
s2__composite__b07__delta,25.71280144456867,0.00025180425506778905,True,7
s2__composite__b04__delta,25.262948642169505,0.00030521580315796224,True,7
s2__obs_count__delta,21.778987810889163,0.001327733977061012,True,7
s2__composite__ndwi__delta,20.328982911221864,0.002419555953157218,True,7
s2__composite__b03__delta,17.82584464257133,0.006682480055219674,True,7
s2__visibility__fire__freq__prebattle,16.04115039707348,0.013534792939243092,True,7
s2__visibility__clear__freq__postbattle,11.355955004071326,0.07797880579070306,False,7
