feature,H_statistic,p_value,significant,n_groups
s2__composite__b12__delta,198.4096869918191,8.256055537194189e-42,True,5
s2__composite__b11__delta,195.82839728515626,2.9625280185346965e-41,True,5
s2__composite__ndvi__winter_baseline,137.26959664649894,1.0842068424538987e-28,True,5
s2__composite__ndvi__prebattle_baseline,137.26959664649894,1.0842068424538987e-28,True,5
s2__composite__ndwi__prebattle_baseline,106.29182515779944,4.4935451425725935e-22,True,5
s2__composite__ndwi__winter_baseline,106.29182515779944,4.4935451425725935e-22,True,5
s2__composite__ndvi__post_winter_baseline,102.31924549524567,3.1549507642490317e-21,True,5
s2__composite__ndwi__post_winter_baseline,100.64115948757099,7.183588472162712e-21,True,5
s2__composite__b08__post_winter_baseline,97.03386911864598,4.208397878895606e-20,True,5
s2__composite__cire__prebattle_baseline,96.22255661646365,6.262079139323074e-20,True,5
s2__composite__cire__winter_baseline,96.22255661646365,6.262079139323074e-20,True,5
s2__composite__b8a__post_winter_baseline,91.77269971903185,5.531690653049871e-19,True,5
s2__composite__ndre__prebattle_baseline,91.66606175256436,5.828004337192738e-19,True,5
s2__composite__ndre__winter_baseline,91.66606175256436,5.828004337192738e-19,True,5
s2__composite__cire__post_winter_baseline,86.7062630042894,6.590198614644676e-18,True,5
s2__composite__ndre__post_winter_baseline,85.89762221494288,9.783977895789736e-18,True,5
s2__composite__b04__winter_baseline,85.66744775425035,1.0948596444056653e-17,True,5
s2__composite__b04__prebattle_baseline,85.66744775425035,1.0948596444056653e-17,True,5
s2__composite__b08__delta,85.50379656394989,1.1859964414276585e-17,True,5
s2__composite__b07__delta,82.64626005295582,4.7881796130671825e-17,True,5
s2__composite__b07__post_winter_baseline,80.08542046812889,1.670736406758135e-16,True,5
s2__composite__b8a__delta,77.10737151504615,7.137300421325156e-16,True,5
s2__composite__b11__prebattle_baseline,77.08540080926606,7.214134266161703e-16,True,5
s2__composite__b11__winter_baseline,77.08540080926606,7.214134266161703e-16,True,5
s2__obs_count__delta,75.93409011544439,1.2642102609584114e-15,True,5
s2__composite__b12__winter_baseline,75.87177728306207,1.3031757444968657e-15,True,5
s2__composite__b12__prebattle_baseline,75.87177728306207,1.3031757444968657e-15,True,5
s2__composite__b02__prebattle_baseline,73.85658860462402,3.477033465043217e-15,True,5
s2__composite__b02__winter_baseline,73.85658860462402,3.477033465043217e-15,True,5
s2__composite__mndwi__post_winter_baseline,63.73434299167462,4.75363242011656e-13,True,5
s2__obs_count__prebattle_baseline,63.304628654692806,5.854482561813269e-13,True,5
s2__obs_count__winter_baseline,63.304628654692806,5.854482561813269e-13,True,5
s2__composite__b03__winter_baseline,61.818456333377185,1.202843336806035e-12,True,5
s2__composite__b03__prebattle_baseline,61.818456333377185,1.202843336806035e-12,True,5
s2__qa__cloud_freq__prebattle,57.7716962766072,8.521207358669411e-12,True,5
s2__composite__ndbi__post_winter_baseline,57.6466400312544,9.052054410541694e-12,True,5
s2__composite__b05__winter_baseline,54.48749377800362,4.1601919621741745e-11,True,5
s2__composite__b05__prebattle_baseline,54.48749377800362,4.1601919621741745e-11,True,5
s2__visibility__cloud__freq__prebattle,50.86223580033525,2.3851810994321263e-10,True,5
