feature,H_statistic,p_value,significant,n_groups
s2__composite__mndwi__winter_baseline,218.65496450918718,2.884565716531378e-45,True,6
s2__composite__mndwi__prebattle_baseline,218.65496450918718,2.884565716531378e-45,True,6
s2__composite__b12__post_winter_baseline,145.73581680188332,1.078814292163125e-29,True,6
s2__composite__ndwi__prebattle_baseline,128.32487359527926,5.395176917764096e-26,True,6
s2__composite__ndwi__winter_baseline,128.32487359527926,5.395176917764096e-26,True,6
s2__composite__b02__winter_baseline,127.14008588501919,9.623441539961221e-26,True,6
s2__composite__b02__prebattle_baseline,127.14008588501919,9.623441539961221e-26,True,6
s2__composite__b11__prebattle_baseline,124.73560809209788,3.1132499443518166e-25,True,6
s2__composite__b11__winter_baseline,124.73560809209788,3.1132499443518166e-25,True,6
s2__composite__b11__post_winter_baseline,120.9482521171757,1.976359592099382e-24,True,6
s2__composite__b12__prebattle_baseline,114.39001453610544,4.8335271223212647e-23,True,6
s2__composite__b12__winter_baseline,114.39001453610544,4.8335271223212647e-23,True,6
s2__composite__ndbi__prebattle_baseline,113.31899805752191,8.143498674090062e-23,True,6
s2__composite__ndbi__winter_baseline,113.31899805752191,8.143498674090062e-23,True,6
s2__composite__b08__delta,106.55814540701957,2.1855467393660387e-21,True,6
s2__composite__b8a__delta,106.0106985554908,2.851962219715446e-21,True,6
s2__composite__ndvi__winter_baseline,104.1172647358462,7.157784163400837e-21,True,6
s2__composite__ndvi__prebattle_baseline,104.1172647358462,7.157784163400837e-21,True,6
s2__composite__b03__winter_baseline,100.9158538457996,3.3884736521387614e-20,True,6
s2__composite__b03__prebattle_baseline,100.9158538457996,3.3884736521387614e-20,True,6
s2__composite__b07__delta,98.10391993911769,1.3260639754507e-19,True,6
s2__composite__b03__delta,88.94209645627424,1.1207625286600036e-17,True,6
s2__composite__b04__delta,88.78448816062553,1.2095062347708344e-17,True,6
s2__composite__b02__delta,86.74133797409701,3.2467411360106664e-17,True,6
s2__composite__b08__post_winter_baseline,83.78451503066407,1.3534547360194247e-16,True,6
s2__composite__b05__delta,80.42443583203176,6.839960086562506e-16,True,6
s2__composite__b8a__post_winter_baseline,75.21012925792259,8.409429313396183e-15,True,6
s2__composite__ndwi__post_winter_baseline,69.97167352612085,1.0387953310134322e-13,True,6
s2__composite__b04__post_winter_baseline,69.53016839432145,1.2834962847207943e-13,True,6
s2__composite__b02__post_winter_baseline,69.03129406276123,1.62992000469424e-13,True,6
s2__composite__ndvi__post_winter_baseline,67.61796119073445,3.206123205659928e-13,True,6
s2__composite__ndbi__delta,67.06708574359578,4.1728056741264655e-13,True,6
s2__composite__b07__post_winter_baseline,66.10256975070814,6.617783272471385e-13,True,6
s2__composite__b03__post_winter_baseline,64.35913001241316,1.521979545244784e-12,True,6
s2__composite__b05__post_winter_baseline,62.72730335997447,3.3154551639659528e-12,True,6
s2__composite__b04__prebattle_baseline,61.59019878176329,5.700616304175383e-12,True,6
s2__composite__b04__winter_baseline,61.59019878176329,5.700616304175383e-12,True,6
s2__composite__mndwi__delta,61.04952352216898,7.375103572977906e-12,True,6
s2__composite__b07__winter_baseline,60.045099930582424,1.1896514041226431e-11,True,6
s2__composite__b07__prebattle_baseline,60.045099930582424,1.1896514041226431e-11,True,6
s2__composite__b8a__winter_baseline,57.30524554562575,4.374875683819532e-11,True,6
s2__composite__b8a__prebattle_baseline,57.30524554562575,4.374875683819532e-11,True,6
s2__composite__b12__delta,52.71932313652492,3.8405138169618754e-10,True,6
s2__composite__cire__prebattle_baseline,51.00099537802163,8.64467181116852e-10,True,6
s2__composite__cire__winter_baseline,51.00099537802163,8.64467181116852e-10,True,6
s2__composite__ndre__winter_baseline,48.92948718457137,2.2941278202345214e-09,True,6
s2__composite__ndre__prebattle_baseline,48.92948718457137,2.2941278202345214e-09,True,6
s2__composite__ndwi__delta,47.7972410306009,3.907032652880893e-09,True,6
s2__composite__b08__prebattle_baseline,47.623689676214106,4.238973485022562e-09,True,6
s2__composite__b08__winter_baseline,47.623689676214106,4.238973485022562e-09,True,6
s2__composite__ndre__post_winter_baseline,46.46335294281726,7.308425088366763e-09,True,6
s2__composite__mndwi__post_winter_baseline,44.79837531463465,1.5944641663877398e-08,True,6
s2__qa__cloud_freq__crossbattle,44.3464681647351,1.969834172148236e-08,True,6
s2__composite__ndvi__delta,40.23706480111744,1.337677623133488e-07,True,6
s2__composite__ndbi__post_winter_baseline,36.506236203518014,7.521753023620153e-07,True,6
s2__composite__b05__prebattle_baseline,32.021366998284186,5.883657141050827e-06,True,6
s2__composite__b05__winter_baseline,32.021366998284186,5.883657141050827e-06,True,6
s2__composite__cire__post_winter_baseline,31.841535656948615,6.386317758138471e-06,True,6
s2__composite__b11__delta,29.791515177421623,1.6209594249987292e-05,True,6
s2__visibility__cloud__freq__crossbattle,17.863276227395907,0.0031227296755387095,True,6
s2__composite__ndre__delta,17.40536781973793,0.0037918372617295505,True,6
s2__visibility__clear__freq__crossbattle,14.68350143646958,0.011803852776803679,True,6
s2__composite__cire__delta,12.00508051263753,0.03471823202289107,True,6
s2__visibility__clear__freq__prebattle,11.67904730317108,0.03946029935291028,True,6
s2__obs_count__winter_baseline,10.655241733987928,0.05866060575106702,False,6
s2__obs_count__prebattle_baseline,10.655241733987928,0.05866060575106702,False,6
s2__visibility__cloud__freq__prebattle,10.368995224809323,0.06543009643152796,False,6
s2__obs_count__delta,10.280334490015191,0.06767076432169093,False,6
s2__qa__cloud_freq__prebattle,8.068441660236086,0.15250379236851533,False,6
