city,feature,method,bhattacharyya,jm_distance,chi2,chi2_p,cramers_v,separability
Avdiivka,s2__composite__b8a__delta,bhattacharyya,0.05103142932057381,0.0995023250579834,,,,poor
Avdiivka,s2__composite__b8a__post_winter_baseline,bhattacharyya,0.0303740743547678,0.059834837913513184,,,,poor
Avdiivka,s2__composite__b8a__prebattle_baseline,bhattacharyya,0.10496179014444351,0.19928216934204102,,,,poor
Avdiivka,s2__composite__b8a__winter_baseline,bhattacharyya,0.10496179014444351,0.19928216934204102,,,,poor
Avdiivka,s2__composite__cire__delta,bhattacharyya,0.004838010296225548,0.00965273380279541,,,,poor
Avdiivka,s2__composite__cire__post_winter_baseline,bhattacharyya,0.05866004526615143,0.1139453649520874,,,,poor
Avdiivka,s2__composite__cire__prebattle_baseline,bhattacharyya,0.07496234029531479,0.14444303512573242,,,,poor
Avdiivka,s2__composite__cire__winter_baseline,bhattacharyya,0.07496234029531479,0.14444303512573242,,,,poor
Avdiivka,s2__composite__mndwi__delta,bhattacharyya,0.01322158332914114,0.026269078254699707,,,,poor
Avdiivka,s2__composite__mndwi__post_winter_baseline,bhattacharyya,0.06957770884037018,0.13442468643188477,,,,poor
Avdiivka,s2__composite__mndwi__prebattle_baseline,bhattacharyya,0.07847490161657333,0.1509493589401245,,,,poor
Avdiivka,s2__composite__mndwi__winter_baseline,bhattacharyya,0.07847490161657333,0.1509493589401245,,,,poor
Avdiivka,s2__composite__ndbi__delta,bhattacharyya,0.037676818668842316,0.0739516019821167,,,,poor
Avdiivka,s2__composite__ndbi__post_winter_baseline,bhattacharyya,0.05394526571035385,0.10503208637237549,,,,poor
Avdiivka,s2__composite__ndbi__prebattle_baseline,bhattacharyya,0.0013139466755092144,0.002626180648803711,,,,poor
Avdiivka,s2__composite__ndbi__winter_baseline,bhattacharyya,0.0013139466755092144,0.002626180648803711,,,,poor
Avdiivka,s2__composite__ndre__delta,bhattacharyya,0.006493513472378254,0.012945055961608887,,,,poor
Avdiivka,s2__composite__ndre__post_winter_baseline,bhattacharyya,0.08108005672693253,0.15576040744781494,,,,poor
Avdiivka,s2__composite__ndre__prebattle_baseline,bhattacharyya,0.10380242019891739,0.19719326496124268,,,,poor
Avdiivka,s2__composite__ndre__winter_baseline,bhattacharyya,0.10380242019891739,0.19719326496124268,,,,poor
Avdiivka,s2__composite__ndvi__delta,bhattacharyya,0.015674389898777008,0.031104207038879395,,,,poor
Avdiivka,s2__composite__ndvi__post_winter_baseline,bhattacharyya,0.08376360684633255,0.16070270538330078,,,,poor
Avdiivka,s2__composite__ndvi__prebattle_baseline,bhattacharyya,0.09238521754741669,0.17649245262145996,,,,poor
Avdiivka,s2__composite__ndvi__winter_baseline,bhattacharyya,0.09238521754741669,0.17649245262145996,,,,poor
Avdiivka,s2__composite__ndwi__delta,bhattacharyya,0.015809059143066406,0.031369566917419434,,,,poor
Avdiivka,s2__composite__ndwi__post_winter_baseline,bhattacharyya,0.10098906606435776,0.1921142339706421,,,,poor
Avdiivka,s2__composite__ndwi__prebattle_baseline,bhattacharyya,0.11303072422742844,0.21375370025634766,,,,poor
Avdiivka,s2__composite__ndwi__winter_baseline,bhattacharyya,0.11303072422742844,0.21375370025634766,,,,poor
Avdiivka,s2__obs_count__delta,chi_square,,,10.105783580828097,0.038682976838975966,0.09230870370548816,poor
Avdiivka,s2__obs_count__post_winter_baseline,chi_square,,,0.16770279717533482,0.6821615264567982,0.011891258185200383,poor
Avdiivka,s2__obs_count__prebattle_baseline,chi_square,,,9.07600455973223,0.028297247354306148,0.08747924138116506,poor
Avdiivka,s2__obs_count__winter_baseline,chi_square,,,9.07600455973223,0.028297247354306148,0.08747924138116506,poor
Avdiivka,s2__qa__cloud_freq__postbattle,bhattacharyya,0.00034428262733854353,0.0006884336471557617,,,,poor
Avdiivka,s2__qa__cloud_freq__prebattle,bhattacharyya,0.014623850584030151,0.029034852981567383,,,,poor
Avdiivka,s2__visibility__clear__freq__crossbattle,bhattacharyya,0.012141736224293709,0.024136662483215332,,,,poor
Avdiivka,s2__visibility__clear__freq__postbattle,bhattacharyya,0.0001731923985062167,0.00034630298614501953,,,,poor
Avdiivka,s2__visibility__clear__freq__prebattle,bhattacharyya,0.018738551065325737,0.03712797164916992,,,,poor
Avdiivka,s2__visibility__cloud__freq__crossbattle,bhattacharyya,0.08213497698307037,0.15770471096038818,,,,poor
Avdiivka,s2__visibility__cloud__freq__postbattle,bhattacharyya,6.649595161434263e-05,0.00013303756713867188,,,,poor
Avdiivka,s2__visibility__cloud__freq__prebattle,bhattacharyya,0.014947340823709965,0.02967238426208496,,,,poor
Avdiivka,s2__visibility__fire__freq__crossbattle,bhattacharyya,,,,,,poor
Avdiivka,s2__visibility__fire__freq__postbattle,bhattacharyya,,,,,,poor
Avdiivka,s2__visibility__fire__freq__prebattle,bhattacharyya,,,,,,poor
Avdiivka,s2__visibility__smoke__freq__crossbattle,chi_square,,,0.03237290075644991,0.8572116771066994,0.005224544870440499,poor
Avdiivka,s2__visibility__smoke__freq__postbattle,bhattacharyya,0.07055000215768814,0.1362377405166626,,,,poor
Bucha,s2__composite__b02__delta,bhattacharyya,0.04032135382294655,0.07903838157653809,,,,poor
Bucha,s2__composite__b02__post_winter_baseline,bhattacharyya,0.1447288990020752,0.26948630809783936,,,,poor
Bucha,s2__composite__b02__prebattle_baseline,bhattacharyya,0.04833148419857025,0.09436428546905518,,,,poor
Bucha,s2__composite__b02__winter_baseline,bhattacharyya,0.04833148419857025,0.09436428546905518,,,,poor
Bucha,s2__composite__b03__delta,bhattacharyya,0.03787139058113098,0.0743265151977539,,,,poor
Bucha,s2__composite__b03__post_winter_baseline,bhattacharyya,0.14698432385921478,0.27338504791259766,,,,poor
Bucha,s2__composite__b03__prebattle_baseline,bhattacharyya,0.04322022944688797,0.08459913730621338,,,,poor
Bucha,s2__composite__b03__winter_baseline,bhattacharyya,0.04322022944688797,0.08459913730621338,,,,poor
Bucha,s2__composite__b04__delta,bhattacharyya,0.039718154817819595,0.07787942886352539,,,,poor
Bucha,s2__composite__b04__post_winter_baseline,bhattacharyya,0.10398471355438232,0.19752180576324463,,,,poor
Bucha,s2__composite__b04__prebattle_baseline,bhattacharyya,0.045358188450336456,0.08868968486785889,,,,poor
Bucha,s2__composite__b04__winter_baseline,bhattacharyya,0.045358188450336456,0.08868968486785889,,,,poor
Bucha,s2__composite__b05__delta,bhattacharyya,0.028109343722462654,0.055435895919799805,,,,poor
Bucha,s2__composite__b05__post_winter_baseline,bhattacharyya,0.0549066886305809,0.10685312747955322,,,,poor
Bucha,s2__composite__b05__prebattle_baseline,bhattacharyya,0.02392338030040264,0.0472790002822876,,,,poor
Bucha,s2__composite__b05__winter_baseline,bhattacharyya,0.02392338030040264,0.0472790002822876,,,,poor
Bucha,s2__composite__b07__delta,bhattacharyya,0.03480680659413338,0.06841599941253662,,,,poor
Bucha,s2__composite__b07__post_winter_baseline,bhattacharyya,0.01854616031050682,0.03675055503845215,,,,poor
Bucha,s2__composite__b07__prebattle_baseline,bhattacharyya,0.021311506628990173,0.04217207431793213,,,,poor
Bucha,s2__composite__b07__winter_baseline,bhattacharyya,0.021311506628990173,0.04217207431793213,,,,poor
Bucha,s2__composite__b08__delta,bhattacharyya,0.042651355266571045,0.08350908756256104,,,,poor
Bucha,s2__composite__b08__post_winter_baseline,bhattacharyya,0.02225393056869507,0.044016242027282715,,,,poor
Bucha,s2__composite__b08__prebattle_baseline,bhattacharyya,0.03250376135110855,0.06396234035491943,,,,poor
Bucha,s2__composite__b08__winter_baseline,bhattacharyya,0.03250376135110855,0.06396234035491943,,,,poor
Bucha,s2__composite__b11__delta,bhattacharyya,0.007376836612820625,0.014699339866638184,,,,poor
Bucha,s2__composite__b11__post_winter_baseline,bhattacharyya,0.020322740077972412,0.040235280990600586,,,,poor
Bucha,s2__composite__b11__prebattle_baseline,bhattacharyya,0.02030441164970398,0.0401993989944458,,,,poor
Bucha,s2__composite__b11__winter_baseline,bhattacharyya,0.02030441164970398,0.0401993989944458,,,,poor
Bucha,s2__composite__b12__delta,bhattacharyya,0.005068543367087841,0.010111570358276367,,,,poor
Bucha,s2__composite__b12__post_winter_baseline,bhattacharyya,0.02684921771287918,0.052983999252319336,,,,poor
Bucha,s2__composite__b12__prebattle_baseline,bhattacharyya,0.015817442908883095,0.03138601779937744,,,,poor
Bucha,s2__composite__b12__winter_baseline,bhattacharyya,0.015817442908883095,0.03138601779937744,,,,poor
Bucha,s2__composite__b8a__delta,bhattacharyya,0.030795864760875702,0.060653090476989746,,,,poor
Bucha,s2__composite__b8a__post_winter_baseline,bhattacharyya,0.008759926073253155,0.017443418502807617,,,,poor
Bucha,s2__composite__b8a__prebattle_baseline,bhattacharyya,0.016378993168473244,0.032491087913513184,,,,poor
Bucha,s2__composite__b8a__winter_baseline,bhattacharyya,0.016378993168473244,0.032491087913513184,,,,poor
Bucha,s2__composite__cire__delta,bhattacharyya,0.01347329095005989,0.026765823364257812,,,,poor
Bucha,s2__composite__cire__post_winter_baseline,bhattacharyya,0.026454318314790726,0.052214860916137695,,,,poor
Bucha,s2__composite__cire__prebattle_baseline,bhattacharyya,0.016680605709552765,0.03308451175689697,,,,poor
Bucha,s2__composite__cire__winter_baseline,bhattacharyya,0.016680605709552765,0.03308451175689697,,,,poor
Bucha,s2__composite__mndwi__delta,bhattacharyya,0.00633149454370141,0.012622833251953125,,,,poor
Bucha,s2__composite__mndwi__post_winter_baseline,bhattacharyya,0.03777707368135452,0.07414472103118896,,,,poor
Bucha,s2__composite__mndwi__prebattle_baseline,bhattacharyya,0.020349940285086632,0.040288567543029785,,,,poor
Bucha,s2__composite__mndwi__winter_baseline,bhattacharyya,0.020349940285086632,0.040288567543029785,,,,poor
Bucha,s2__composite__ndbi__delta,bhattacharyya,0.01572837494313717,0.031210660934448242,,,,poor
Bucha,s2__composite__ndbi__post_winter_baseline,bhattacharyya,0.0003967337543144822,0.0007933378219604492,,,,poor
Bucha,s2__composite__ndbi__prebattle_baseline,bhattacharyya,0.013405909761786461,0.02663290500640869,,,,poor
Bucha,s2__composite__ndbi__winter_baseline,bhattacharyya,0.013405909761786461,0.02663290500640869,,,,poor
Bucha,s2__composite__ndre__delta,bhattacharyya,0.012334504164755344,0.024517416954040527,,,,poor
Bucha,s2__composite__ndre__post_winter_baseline,bhattacharyya,0.029261939227581024,0.057675838470458984,,,,poor
Bucha,s2__composite__ndre__prebattle_baseline,bhattacharyya,0.0149832833558321,0.029743313789367676,,,,poor
Bucha,s2__composite__ndre__winter_baseline,bhattacharyya,0.0149832833558321,0.029743313789367676,,,,poor
Bucha,s2__composite__ndvi__delta,bhattacharyya,0.017401259392499924,0.03450143337249756,,,,poor
Bucha,s2__composite__ndvi__post_winter_baseline,bhattacharyya,0.036345429718494415,0.07138574123382568,,,,poor
Bucha,s2__composite__ndvi__prebattle_baseline,bhattacharyya,0.030659958720207214,0.06038951873779297,,,,poor
Bucha,s2__composite__ndvi__winter_baseline,bhattacharyya,0.030659958720207214,0.06038951873779297,,,,poor
Bucha,s2__composite__ndwi__delta,bhattacharyya,0.02000979706645012,0.039621829986572266,,,,poor
Bucha,s2__composite__ndwi__post_winter_baseline,bhattacharyya,0.02831525169312954,0.05583631992340088,,,,poor
Bucha,s2__composite__ndwi__prebattle_baseline,bhattacharyya,0.004734172485768795,0.009446024894714355,,,,poor
Bucha,s2__composite__ndwi__winter_baseline,bhattacharyya,0.004734172485768795,0.009446024894714355,,,,poor
Bucha,s2__obs_count__delta,chi_square,,,0.3449630687981285,0.5569783580931289,0.014406908290714872,poor
Bucha,s2__obs_count__prebattle_baseline,chi_square,,,0.34496306879812855,0.5569783580931289,0.014406908290714872,poor
Bucha,s2__obs_count__winter_baseline,chi_square,,,0.34496306879812855,0.5569783580931289,0.014406908290714872,poor
Bucha,s2__qa__cloud_freq__crossbattle,bhattacharyya,0.15305683016777039,0.28383803367614746,,,,poor
Bucha,s2__qa__cloud_freq__postbattle,bhattacharyya,0.0020927845034748316,0.0041811466217041016,,,,poor
Bucha,s2__qa__cloud_freq__prebattle,bhattacharyya,0.02233930677175522,0.04418337345123291,,,,poor
Bucha,s2__visibility__clear__freq__crossbattle,bhattacharyya,0.055361900478601456,0.10771465301513672,,,,poor
Bucha,s2__visibility__clear__freq__postbattle,bhattacharyya,0.00022782522137276828,0.00045561790466308594,,,,poor
Bucha,s2__visibility__clear__freq__prebattle,bhattacharyya,0.007529894821345806,0.015003204345703125,,,,poor
Bucha,s2__visibility__cloud__freq__crossbattle,bhattacharyya,0.0394621305167675,0.07738721370697021,,,,poor
Bucha,s2__visibility__cloud__freq__postbattle,bhattacharyya,0.0015618880279362202,0.0031212568283081055,,,,poor
Bucha,s2__visibility__cloud__freq__prebattle,bhattacharyya,0.00240829074755311,0.004810690879821777,,,,poor
Bucha,s2__visibility__fire__freq__crossbattle,bhattacharyya,0.06571801751852036,0.12721037864685059,,,,poor
Bucha,s2__visibility__fire__freq__postbattle,bhattacharyya,0.05088425055146217,0.09922266006469727,,,,poor
Bucha,s2__visibility__fire__freq__prebattle,bhattacharyya,0.025326672941446304,0.050017356872558594,,,,poor
Bucha,s2__visibility__smoke__freq__postbattle,bhattacharyya,0.0007989807054400444,0.001597285270690918,,,,poor
Bucha,s2__visibility__smoke__freq__prebattle,chi_square,,,0.5302336897048907,0.9122007297516628,0.017861509108816606,poor
Chernihiv,s2__composite__b02__delta,bhattacharyya,0.001434200443327427,0.002866506576538086,,,,poor
Chernihiv,s2__composite__b02__post_winter_baseline,bhattacharyya,0.0009759195381775498,0.0019508600234985352,,,,poor
Chernihiv,s2__composite__b02__prebattle_baseline,bhattacharyya,0.06250377744436264,0.12118101119995117,,,,poor
Chernihiv,s2__composite__b02__winter_baseline,bhattacharyya,0.06250377744436264,0.12118101119995117,,,,poor
Chernihiv,s2__composite__b03__delta,bhattacharyya,0.0012934511760249734,0.002585291862487793,,,,poor
Chernihiv,s2__composite__b03__post_winter_baseline,bhattacharyya,0.0005959301488474011,0.0011914968490600586,,,,poor
Chernihiv,s2__composite__b03__prebattle_baseline,bhattacharyya,0.06095557659864426,0.11827003955841064,,,,poor
Chernihiv,s2__composite__b03__winter_baseline,bhattacharyya,0.06095557659864426,0.11827003955841064,,,,poor
Chernihiv,s2__composite__b04__delta,bhattacharyya,0.0008669885573908687,0.0017334222793579102,,,,poor
Chernihiv,s2__composite__b04__post_winter_baseline,bhattacharyya,0.0005993787781335413,0.001198410987854004,,,,poor
Chernihiv,s2__composite__b04__prebattle_baseline,bhattacharyya,0.04498183727264404,0.08797025680541992,,,,poor
Chernihiv,s2__composite__b04__winter_baseline,bhattacharyya,0.04498183727264404,0.08797025680541992,,,,poor
Chernihiv,s2__composite__b05__delta,bhattacharyya,9.00497761904262e-05,0.0001800060272216797,,,,poor
Chernihiv,s2__composite__b05__post_winter_baseline,bhattacharyya,0.00038726715138182044,0.000774383544921875,,,,poor
Chernihiv,s2__composite__b05__prebattle_baseline,bhattacharyya,0.018164796754717827,0.03600168228149414,,,,poor
Chernihiv,s2__composite__b05__winter_baseline,bhattacharyya,0.018164796754717827,0.03600168228149414,,,,poor
Chernihiv,s2__composite__b07__delta,bhattacharyya,0.00012967766087967902,0.0002592802047729492,,,,poor
Chernihiv,s2__composite__b07__post_winter_baseline,bhattacharyya,0.00010704316082410514,0.00021398067474365234,,,,poor
Chernihiv,s2__composite__b07__prebattle_baseline,bhattacharyya,0.009561440907418728,0.019031763076782227,,,,poor
Chernihiv,s2__composite__b07__winter_baseline,bhattacharyya,0.009561440907418728,0.019031763076782227,,,,poor
Chernihiv,s2__composite__b08__delta,bhattacharyya,0.0013955438043922186,0.0027892589569091797,,,,poor
Chernihiv,s2__composite__b08__post_winter_baseline,bhattacharyya,0.0016925325617194176,0.0033822059631347656,,,,poor
Chernihiv,s2__composite__b08__prebattle_baseline,bhattacharyya,0.012611237354576588,0.02506399154663086,,,,poor
Chernihiv,s2__composite__b08__winter_baseline,bhattacharyya,0.012611237354576588,0.02506399154663086,,,,poor
Chernihiv,s2__composite__b11__delta,bhattacharyya,0.00015914783580228686,0.00031828880310058594,,,,poor
Chernihiv,s2__composite__b11__post_winter_baseline,bhattacharyya,6.974485131649999e-06,1.3947486877441406e-05,,,,poor
Chernihiv,s2__composite__b11__prebattle_baseline,bhattacharyya,0.006941602565348148,0.01383507251739502,,,,poor
Chernihiv,s2__composite__b11__winter_baseline,bhattacharyya,0.006941602565348148,0.01383507251739502,,,,poor
Chernihiv,s2__composite__b12__delta,bhattacharyya,0.00026440710644237697,0.0005286931991577148,,,,poor
Chernihiv,s2__composite__b12__post_winter_baseline,bhattacharyya,0.00020001790835522115,0.0003999471664428711,,,,poor
Chernihiv,s2__composite__b12__prebattle_baseline,bhattacharyya,0.00952411163598299,0.01895773410797119,,,,poor
Chernihiv,s2__composite__b12__winter_baseline,bhattacharyya,0.00952411163598299,0.01895773410797119,,,,poor
Chernihiv,s2__composite__b8a__delta,bhattacharyya,0.00011524079309310764,0.00023043155670166016,,,,poor
Chernihiv,s2__composite__b8a__post_winter_baseline,bhattacharyya,0.0002293717989232391,0.00045883655548095703,,,,poor
Chernihiv,s2__composite__b8a__prebattle_baseline,bhattacharyya,0.007526612374931574,0.014996767044067383,,,,poor
Chernihiv,s2__composite__b8a__winter_baseline,bhattacharyya,0.007526612374931574,0.014996767044067383,,,,poor
Chernihiv,s2__composite__cire__delta,bhattacharyya,0.004831412807106972,0.009639620780944824,,,,poor
Chernihiv,s2__composite__cire__post_winter_baseline,bhattacharyya,0.01020614430308342,0.020308375358581543,,,,poor
Chernihiv,s2__composite__cire__prebattle_baseline,bhattacharyya,0.0175480954349041,0.0347900390625,,,,poor
Chernihiv,s2__composite__cire__winter_baseline,bhattacharyya,0.0175480954349041,0.0347900390625,,,,poor
Chernihiv,s2__composite__mndwi__delta,bhattacharyya,0.008136708289384842,0.016207337379455566,,,,poor
Chernihiv,s2__composite__mndwi__post_winter_baseline,bhattacharyya,0.002610732801258564,0.005214691162109375,,,,poor
Chernihiv,s2__composite__mndwi__prebattle_baseline,bhattacharyya,0.043112315237522125,0.08439242839813232,,,,poor
Chernihiv,s2__composite__mndwi__winter_baseline,bhattacharyya,0.043112315237522125,0.08439242839813232,,,,poor
Chernihiv,s2__composite__ndbi__delta,bhattacharyya,0.014652414247393608,0.029091238975524902,,,,poor
Chernihiv,s2__composite__ndbi__post_winter_baseline,bhattacharyya,0.019548967480659485,0.03871810436248779,,,,poor
Chernihiv,s2__composite__ndbi__prebattle_baseline,bhattacharyya,0.0007916473550722003,0.0015826225280761719,,,,poor
Chernihiv,s2__composite__ndbi__winter_baseline,bhattacharyya,0.0007916473550722003,0.0015826225280761719,,,,poor
Chernihiv,s2__composite__ndre__delta,bhattacharyya,0.0026756038423627615,0.005343914031982422,,,,poor
Chernihiv,s2__composite__ndre__post_winter_baseline,bhattacharyya,0.009757917374372482,0.019420981407165527,,,,poor
Chernihiv,s2__composite__ndre__prebattle_baseline,bhattacharyya,0.025070611387491226,0.04951786994934082,,,,poor
Chernihiv,s2__composite__ndre__winter_baseline,bhattacharyya,0.025070611387491226,0.04951786994934082,,,,poor
Chernihiv,s2__composite__ndvi__delta,bhattacharyya,0.002583141205832362,0.005159735679626465,,,,poor
Chernihiv,s2__composite__ndvi__post_winter_baseline,bhattacharyya,0.02091919258236885,0.041403889656066895,,,,poor
Chernihiv,s2__composite__ndvi__prebattle_baseline,bhattacharyya,0.030516447499394417,0.060111045837402344,,,,poor
Chernihiv,s2__composite__ndvi__winter_baseline,bhattacharyya,0.030516447499394417,0.060111045837402344,,,,poor
Chernihiv,s2__composite__ndwi__delta,bhattacharyya,0.0024204023648053408,0.004834890365600586,,,,poor
Chernihiv,s2__composite__ndwi__post_winter_baseline,bhattacharyya,0.020638182759284973,0.040853261947631836,,,,poor
Chernihiv,s2__composite__ndwi__prebattle_baseline,bhattacharyya,0.03446408733725548,0.06775403022766113,,,,poor
Chernihiv,s2__composite__ndwi__winter_baseline,bhattacharyya,0.03446408733725548,0.06775403022766113,,,,poor
Chernihiv,s2__obs_count__delta,chi_square,,,2.512214635472754,0.11296707713214985,0.029900276932939274,poor
Chernihiv,s2__qa__cloud_freq__crossbattle,bhattacharyya,0.00212633004412055,0.00424802303314209,,,,poor
Chernihiv,s2__qa__cloud_freq__postbattle,bhattacharyya,0.0007271115318872035,0.0014537572860717773,,,,poor
Chernihiv,s2__qa__cloud_freq__prebattle,bhattacharyya,0.0051429178565740585,0.010259509086608887,,,,poor
Chernihiv,s2__visibility__clear__freq__crossbattle,bhattacharyya,0.018034199252724648,0.03574502468109131,,,,poor
Chernihiv,s2__visibility__clear__freq__postbattle,bhattacharyya,0.00012061918096151203,0.00024116039276123047,,,,poor
Chernihiv,s2__visibility__clear__freq__prebattle,bhattacharyya,0.028726967051625252,0.05663657188415527,,,,poor
Chernihiv,s2__visibility__cloud__freq__crossbattle,bhattacharyya,0.013119523413479328,0.026067614555358887,,,,poor
Chernihiv,s2__visibility__cloud__freq__postbattle,bhattacharyya,0.0003123270580545068,0.0006247758865356445,,,,poor
Chernihiv,s2__visibility__cloud__freq__prebattle,bhattacharyya,5.723972208215855e-06,1.1444091796875e-05,,,,poor
Chernihiv,s2__visibility__fire__freq__crossbattle,bhattacharyya,0.022536229342222214,0.04456830024719238,,,,poor
Chernihiv,s2__visibility__fire__freq__postbattle,bhattacharyya,0.6738816499710083,0.9805476665496826,,,,poor
Chernihiv,s2__visibility__fire__freq__prebattle,bhattacharyya,,,,,,poor
Chernihiv,s2__visibility__smoke__freq__postbattle,bhattacharyya,0.025056255981326103,0.04948997497558594,,,,poor
Chernihiv,s2__visibility__smoke__freq__prebattle,chi_square,,,0.21406375050010837,0.8984970327162592,0.0087280737073313,poor
Chornobaivka,s2__visibility__clear__freq__crossbattle,bhattacharyya,0.8256953358650208,1.1241391897201538,,,,moderate
Chornobaivka,s2__visibility__fire__freq__crossbattle,bhattacharyya,0.825695276260376,1.1241390705108643,,,,moderate
Chornobaivka,s2__composite__b02__delta,bhattacharyya,0.05089946091175079,0.09925150871276855,,,,poor
Chornobaivka,s2__composite__b02__post_winter_baseline,bhattacharyya,0.046656522899866104,0.09116971492767334,,,,poor
Chornobaivka,s2__composite__b02__prebattle_baseline,bhattacharyya,0.10765334963798523,0.2041224241256714,,,,poor
Chornobaivka,s2__composite__b02__winter_baseline,bhattacharyya,0.10765334963798523,0.2041224241256714,,,,poor
Chornobaivka,s2__composite__b03__delta,bhattacharyya,0.023206856101751328,0.04587912559509277,,,,poor
Chornobaivka,s2__composite__b03__post_winter_baseline,bhattacharyya,0.007825407199561596,0.015589714050292969,,,,poor
Chornobaivka,s2__composite__b03__prebattle_baseline,bhattacharyya,0.07175755500793457,0.13848698139190674,,,,poor
Chornobaivka,s2__composite__b03__winter_baseline,bhattacharyya,0.07175755500793457,0.13848698139190674,,,,poor
Chornobaivka,s2__composite__b04__delta,bhattacharyya,0.013920469209551811,0.027647972106933594,,,,poor
Chornobaivka,s2__composite__b04__post_winter_baseline,bhattacharyya,0.006403607781976461,0.012766480445861816,,,,poor
Chornobaivka,s2__composite__b04__prebattle_baseline,bhattacharyya,0.06482404470443726,0.125535249710083,,,,poor
Chornobaivka,s2__composite__b04__winter_baseline,bhattacharyya,0.06482404470443726,0.125535249710083,,,,poor
Chornobaivka,s2__composite__b05__delta,bhattacharyya,0.008742257952690125,0.017408370971679688,,,,poor
Chornobaivka,s2__composite__b05__post_winter_baseline,bhattacharyya,0.00465040048584342,0.009279251098632812,,,,poor
Chornobaivka,s2__composite__b05__prebattle_baseline,bhattacharyya,0.005087574943900108,0.010149240493774414,,,,poor
Chornobaivka,s2__composite__b05__winter_baseline,bhattacharyya,0.005087574943900108,0.010149240493774414,,,,poor
Chornobaivka,s2__composite__b07__delta,bhattacharyya,0.02491336688399315,0.04921114444732666,,,,poor
Chornobaivka,s2__composite__b07__post_winter_baseline,bhattacharyya,0.045150063931941986,0.08829188346862793,,,,poor
