city,base,pre_col,post_col,rho_all,rho_damaged,rho_control,delta_rho
Bucha,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.6332876312084851,0.5989826315984106,0.6348687971918294,0.03588616559341884
Bucha,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.721442028023314,0.703339318659013,0.7211218365047258,0.01778251784571283
Bucha,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.564885752873806,0.36854129258381163,0.5923640667900909,0.22382277420627927
Bucha,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.4988078525534831,0.489562112477555,0.49604416472150653,0.0064820522439515416
Bucha,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.10121937568438909,0.2180266504501321,0.08133059226618002,-0.13669605818395208
Bucha,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.3347100359056162,0.24729859105159568,0.350400646709634,0.10310205565803832
Bucha,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.5221863745081345,0.5588039757902479,0.5116430648711332,-0.047160910919114674
Bucha,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.567063640792634,0.5887744326609771,0.56027264957843,-0.028501783082547028
Bucha,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.525610821717724,0.5529183598837997,0.5260082569228174,-0.026910102960982285
Chernihiv,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.23417259709683225,0.2185704780760621,0.2302621071296147,0.011691629053552588
Chernihiv,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.2669318397723071,0.2016309235264122,0.27462076093347904,0.07298983740706683
Chernihiv,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.2891041306163408,0.2212357208479556,0.2978442130481343,0.07660849220017871
Chernihiv,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.24229391587095994,0.20488393857350504,0.24615904886930595,0.041275110295800915
Chernihiv,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.2513209181677329,0.2576205952507867,0.2500642504911523,-0.0075563447596344036
Chernihiv,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.2563695295262246,0.22548540303713233,0.2614966888199317,0.036011285782799385
Chernihiv,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.20114239062059092,0.2797056512507245,0.1885970325733262,-0.0911086186773983
Chernihiv,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.21556068796791059,0.2930724375969267,0.20257338162226587,-0.09049905597466082
Chernihiv,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.2427978938655341,0.27599746127464303,0.23796997105337403,-0.038027490221269
Chernihiv,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.5016189929405052,0.5864417512740546,0.4800497917358378,-0.10639195953821684
Chernihiv,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.32817935454619446,0.37787118502613026,0.32155523692278776,-0.056315948103342506
Chernihiv,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.31349862978091314,0.32768755745661876,0.31150904084490555,-0.016178516611713212
Chernihiv,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.49309297062893676,0.5802097201839164,0.4752081959628506,-0.10500152422106579
Chernihiv,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.5109608015165895,0.5489004693058791,0.4906342683215314,-0.058266200984347705
Chernihiv,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.46331684214337604,0.58026388889297,0.4323294263394956,-0.14793446255347437
Chornobaivka,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.7792093213751723,0.7142857142857143,0.7845665545699011,0.0702808402841868
Chornobaivka,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.7515864035130373,0.6373626373626374,0.7609093971730114,0.123546759810374
Chornobaivka,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.7551285356081862,0.8681318681318682,0.7519535099247777,-0.11617835820709044
Chornobaivka,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.7939405687462019,0.8021978021978022,0.7869082259286281,-0.015289576269174154
Chornobaivka,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.7475685836488953,0.6538461538461539,0.7443090339892667,0.09046288014311288
Chornobaivka,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.6311295478981508,0.7637362637362637,0.6107061946230196,-0.15303006911324413
Chornobaivka,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.8646747319207614,0.7802197802197801,0.8768895348837211,0.09666975466394101
Chornobaivka,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.8627686427123465,0.5604395604395606,0.8785986116380055,0.3181590511984449
Chornobaivka,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.7792665829824954,0.7527472527472527,0.7783765652951701,0.025629312547917338
Chornobaivka,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.7998914480784426,0.9175824175824175,0.7834134615384617,-0.13416895604395584
Chornobaivka,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.7412776016312127,0.14835164835164835,0.7598725402504474,0.611520891898799
Chornobaivka,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.5826409131773231,0.8736263736263737,0.5336147137745976,-0.34001165985177617
Chornobaivka,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.829493850470776,0.9340659340659341,0.8130422629695887,-0.12102367109634538
Chornobaivka,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.8074775090058279,0.945054945054945,0.7859570661896245,-0.15909787886532056
Chornobaivka,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.7741449440580398,0.9120879120879121,0.7547853309481217,-0.15730258113979034
Dmytrivka,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,,,,
Dmytrivka,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,,,,
Dmytrivka,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,,,,
Dmytrivka,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,,,,
Dmytrivka,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,,,,
Dmytrivka,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,,,,
Dmytrivka,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,,,,
Dmytrivka,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,,,,
Dmytrivka,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,,,,
Dmytrivka,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,,,,
Dmytrivka,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,,,,
Dmytrivka,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,,,,
Dmytrivka,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,,,,
Dmytrivka,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,,,,
Dmytrivka,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,,,,
Hostomel,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.5770011021788688,0.5151159916389774,0.5654078596048651,0.05029186796588769
Hostomel,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.5455464197503925,0.49727023440249435,0.5351901274009474,0.03791989299845305
Hostomel,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.5619801276696172,0.5016268104403616,0.5522842753862879,0.05065746494592627
Hostomel,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.5899571611615381,0.5149826510277007,0.5914099003165108,0.07642724928881006
Hostomel,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.5778752058420822,0.5227231005594157,0.5861431567436438,0.06342005618422808
Hostomel,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.4951372915884854,0.44440623711897836,0.5023114359855813,0.05790519886660289
Hostomel,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.6343324090106567,0.56785661061176,0.6396109096206228,0.07175429900886288
Hostomel,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.6009929039480335,0.5341169577698085,0.6028693037005526,0.06875234593074409
Hostomel,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.6056639112683302,0.560025739956712,0.6133538193295108,0.05332807937279882
Hostomel,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.7081850047001471,0.7258728987846021,0.6997093354657464,-0.02616356331885572
Hostomel,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.6182927286279691,0.5851138182543086,0.6231111392686404,0.03799732101433173
Hostomel,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.43641368956954396,0.31584242092633635,0.45161841674300607,0.13577599581666971
Hostomel,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.7294956814646443,0.7445160623809008,0.7223325009299374,-0.02218356145096345
Hostomel,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.6588673521167785,0.6529543165645205,0.6526502269241342,-0.0003040896403863069
Hostomel,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.6465490702796205,0.6334082107646064,0.6442711873366523,0.010862976572045935
Irpin,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,,,,
Irpin,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,,,,
Irpin,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,,,,
Irpin,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,,,,
Irpin,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,,,,
Irpin,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,,,,
Irpin,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,,,,
Irpin,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,,,,
Irpin,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,,,,
Irpin,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,,,,
Irpin,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,,,,
Irpin,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,,,,
Irpin,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,,,,
Irpin,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,,,,
Irpin,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,,,,
Kharkiv,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.8490326023062816,0.8532796985616767,0.8415559126906641,-0.011723785871012637
Kharkiv,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.8482754807600372,0.8607912492117059,0.8417793063418969,-0.019011942869809006
Kharkiv,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.8518284074895055,0.8687507091347103,0.8454480705072611,-0.02330263862744919
Kharkiv,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.8310173596394169,0.863094782615579,0.823275155813487,-0.039819626802092056
Kharkiv,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.6688439331392585,0.779442613520923,0.6478705169955536,-0.1315720965253694
Kharkiv,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.7537569657635077,0.7989388706089716,0.7420728577138539,-0.056866012895117724
Kharkiv,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.8443995085903365,0.835230076283105,0.8472042524896819,0.011974176206576925
Kharkiv,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.8480490277590342,0.8607800349883766,0.8450818400287056,-0.015698194959671063
Kharkiv,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.6935021270983492,0.7769893372525942,0.6749773125128449,-0.10201202473974935
Kharkiv,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.7976828653138582,0.9007692957203883,0.7524451118458473,-0.14832418387454105
Kharkiv,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.8810878404228331,0.8756745025502461,0.874549585941249,-0.0011249166089971618
Kharkiv,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.7238520221614662,0.7079967966900889,0.7142026545029261,0.006205857812837223
Kharkiv,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.8292521859457551,0.904998377235918,0.7913590993049782,-0.11363927793093986
Kharkiv,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.9006498471778492,0.900070055912798,0.8791550219458817,-0.020915033966916297
Kharkiv,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.8946506074958097,0.8778223561479009,0.8713054597647428,-0.006516896383158111
Kherson,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.7897546700203664,0.7692307692307693,0.7914464214851412,0.022215652254371943
Kherson,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.7765158302329467,0.6703296703296703,0.7853547953388328,0.11502512500916251
Kherson,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.7756318370426253,0.8846153846153846,0.7723567122904647,-0.11225867232491993
Kherson,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.8105505034157476,0.8351648351648352,0.8049597564852402,-0.030205078679594988
Kherson,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.716898177981724,0.521978021978022,0.730163699357404,0.20818567737938198
Kherson,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.6448277126679393,0.9120879120879121,0.6234166821623279,-0.28867122992558414
Kherson,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.8541850686470577,0.6868131868131868,0.8682452876871288,0.18143210087394201
Kherson,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.8495035001749249,0.576923076923077,0.8658162816090211,0.28889320468594415
Kherson,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.75348235821715,0.5549450549450549,0.7634447674418606,0.20849971249680577
Kherson,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.6684514167283121,0.8736263736263737,0.642849955277281,-0.2307764183490928
Kherson,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.7670785911720884,0.2582417582417582,0.783458184257603,0.5252164260158448
Kherson,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.5816140706761025,0.8186813186813187,0.5372819767441861,-0.28139934193713256
Kherson,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.7670702087843233,0.8516483516483516,0.75050313059034,-0.1011452210580116
Kherson,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.7845558696622528,0.9230769230769231,0.7634112254025046,-0.15966569767441852
Kherson,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.7464201965250812,0.8571428571428571,0.7270963774597496,-0.13004647968310745
Kramatorsk,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.6116443673104716,0.5976923076923077,0.5928575629632761,-0.00483474472903167
Kramatorsk,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.6419656108152979,0.633076923076923,0.6309770396939546,-0.002099883382968404
Kramatorsk,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.6292304764113718,0.653076923076923,0.6193728333086838,-0.03370408976823924
Kramatorsk,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.6539011769403095,0.7038461538461539,0.6545196738745126,-0.0493264799716413
Kramatorsk,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.6505944888189226,0.6407692307692306,0.6624380961283579,0.021668865359127265
Kramatorsk,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.641849942206862,0.6392307692307693,0.6617538058995137,0.022523036668744445
Kramatorsk,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.7162591772572434,0.6707692307692308,0.738454671868884,0.06768544109965324
Kramatorsk,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.7353855935738466,0.6446153846153846,0.7697492342332738,0.1251338496178892
Kramatorsk,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.6474706009444736,0.6399999999999999,0.655931165608585,0.015931165608585096
Kramatorsk,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.46875109314073476,0.6607692307692308,0.4096741967709709,-0.2510950339982599
Kramatorsk,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.6766217064312684,0.6707692307692308,0.6663787825078148,-0.004390448261415991
Kramatorsk,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.7228947395495745,0.6784615384615386,0.7287357803486836,0.05027424188714502
Kramatorsk,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.5559451423397842,0.6776923076923077,0.5288324578647159,-0.14885984982759182
Kramatorsk,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.5404796444334701,0.6746153846153846,0.48099320034803905,-0.19362218426734557
Kramatorsk,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.6060680885212506,0.7653846153846153,0.5711739873030196,-0.19421062808159573
Lysychansk,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,0.7892345485199976,0.8086417026066751,0.7811679253083658,-0.027473777298309354
Lysychansk,s2__composite__b03,s2__composite__b03__prebattle_baseline,s2__composite__b03__post_winter_baseline,0.7514868771222963,0.7779477601473251,0.7449933733189821,-0.03295438682834306
Lysychansk,s2__composite__b04,s2__composite__b04__prebattle_baseline,s2__composite__b04__post_winter_baseline,0.8100545217408076,0.8225521768428807,0.8046205316537202,-0.017931645189160572
Lysychansk,s2__composite__b05,s2__composite__b05__prebattle_baseline,s2__composite__b05__post_winter_baseline,0.7532307393051475,0.8116145486242128,0.743472879213894,-0.06814166941031874
Lysychansk,s2__composite__b07,s2__composite__b07__prebattle_baseline,s2__composite__b07__post_winter_baseline,0.5565580299525111,0.736063122767078,0.5220496417829593,-0.21401348098411865
Lysychansk,s2__composite__b08,s2__composite__b08__prebattle_baseline,s2__composite__b08__post_winter_baseline,0.6650768204090145,0.8090474657490204,0.6365068273363149,-0.1725406384127055
Lysychansk,s2__composite__b11,s2__composite__b11__prebattle_baseline,s2__composite__b11__post_winter_baseline,0.695280189318366,0.8218241294822815,0.6712561272078953,-0.15056800227438616
Lysychansk,s2__composite__b12,s2__composite__b12__prebattle_baseline,s2__composite__b12__post_winter_baseline,0.7804186306852792,0.8647340060050095,0.7646618239284374,-0.10007218207657209
Lysychansk,s2__composite__b8a,s2__composite__b8a__prebattle_baseline,s2__composite__b8a__post_winter_baseline,0.6086373302032673,0.7812583771554631,0.5736763783651415,-0.20758199879032158
Lysychansk,s2__composite__cire,s2__composite__cire__prebattle_baseline,s2__composite__cire__post_winter_baseline,0.6567796043561124,0.7862276067605153,0.6194640486370849,-0.16676355812343036
Lysychansk,s2__composite__mndwi,s2__composite__mndwi__prebattle_baseline,s2__composite__mndwi__post_winter_baseline,0.7594245127092901,0.7803256595431138,0.745067379837117,-0.03525827970599682
Lysychansk,s2__composite__ndbi,s2__composite__ndbi__prebattle_baseline,s2__composite__ndbi__post_winter_baseline,0.6130707340207612,0.6859155478216016,0.5968447804302724,-0.08907076739132913
Lysychansk,s2__composite__ndre,s2__composite__ndre__prebattle_baseline,s2__composite__ndre__post_winter_baseline,0.7376616316380222,0.8450980936129976,0.7073259746276688,-0.13777211898532882
Lysychansk,s2__composite__ndvi,s2__composite__ndvi__prebattle_baseline,s2__composite__ndvi__post_winter_baseline,0.8212812553421296,0.8805061175079597,0.7982450875681462,-0.08226102993981355
Lysychansk,s2__composite__ndwi,s2__composite__ndwi__prebattle_baseline,s2__composite__ndwi__post_winter_baseline,0.8000872712073578,0.8655545454437433,0.778376418938964,-0.0871781265047793
Makariv,s2__composite__b02,s2__composite__b02__prebattle_baseline,s2__composite__b02__post_winter_baseline,,,,
