auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.4406489309532935,0.5593510690467065,lower=damaged,2007400.0,4.051392944279327e-06,-6.161651134490967,-5.273097991943359,9065,Sievierodonetsk,s1__vv__card_prepost__post,card_prepost,P7b
0.45372385005204635,0.5462761499479536,lower=damaged,2066963.5,0.00032634955881730274,-4.680823802947998,-3.940131902694702,9065,Sievierodonetsk,s1__vv__card_prepost__pre,card_prepost,P7b
0.46430565854339556,0.5356943414566044,lower=damaged,2115169.5,0.005575873876556365,-13.964874267578125,-13.548444747924805,9065,Sievierodonetsk,s1__vh__card_prepost__post,card_prepost,P7b
0.4789971757551332,0.5210028242448668,lower=damaged,2182097.5,0.1029102635754426,-1.5642640590667725,-1.3656491041183472,9065,Sievierodonetsk,s1__vh__card_prepost__delta,card_prepost,P7b
0.4867426662048128,0.5132573337951871,lower=damaged,2217382.5,0.3032674808660272,-12.400609970092773,-12.182794570922852,9065,Sievierodonetsk,s1__vh__card_prepost__pre,card_prepost,P7b
0.4898090331055235,0.5101909668944765,lower=damaged,2231351.5,0.4287445916717404,-1.4808276891708374,-1.3329654932022095,9065,Sievierodonetsk,s1__vv__card_prepost__delta,card_prepost,P7b
0.5351450712671248,0.5351450712671248,higher=damaged,1160141.0,0.12238387901619384,-0.39210236072540283,-0.702789306640625,13463,Volnovakha,s1__vv__card_prepost__delta,card_prepost,P7b
0.525585128465335,0.525585128465335,higher=damaged,1139416.0,0.26074891052932425,-0.4279867112636566,-0.6785724759101868,13463,Volnovakha,s1__vh__card_prepost__delta,card_prepost,P7b
0.48034641819272106,0.5196535818072789,lower=damaged,1041343.0,0.3876468322711766,-4.8679962158203125,-4.484789848327637,13463,Volnovakha,s1__vv__card_prepost__pre,card_prepost,P7b
0.5102191060473269,0.5102191060473269,higher=damaged,1106104.0,0.6532974211380824,-12.702816009521484,-12.876754760742188,13463,Volnovakha,s1__vh__card_prepost__post,card_prepost,P7b
0.49218598643848893,0.507814013561511,lower=damaged,1067010.0,0.7312474484737712,-12.27483081817627,-12.1981840133667,13463,Volnovakha,s1__vh__card_prepost__pre,card_prepost,P7b
0.5001439180774021,0.5001439180774021,higher=damaged,1084262.0,0.9949605960247851,-5.260098934173584,-5.1875786781311035,13463,Volnovakha,s1__vv__card_prepost__post,card_prepost,P7b
0.4171662985168823,0.5828337014831177,lower=damaged,22474.0,0.23644359520851155,5.823529243469238,8.823919296264648,3186,Avdiivka,s1__coh__drop_count,coh_accumulator,R3
0.5361827227498869,0.5361827227498869,higher=damaged,59275.0,0.16306323113057286,59.0,58.83831024169922,4447,Avdiivka,s1__coh__scenes_observed,coh_accumulator,R3
0.5239529624604252,0.5239529624604252,higher=damaged,57923.0,0.6791780237593822,0.41377395391464233,0.40685606002807617,4447,Avdiivka,s1__coh__max_drop,coh_accumulator,R3
0.49434644957033014,0.5056535504296699,lower=damaged,54650.0,0.9222835591305323,0.16058902442455292,0.1674017608165741,4447,Avdiivka,s1__coh__running_min,coh_accumulator,R3
0.43796296296296294,0.5620370370370371,lower=damaged,3074.5,0.3927787178099752,1.4166666269302368,1.5880341529846191,597,Hostomel,s1__coh__drop_count,coh_accumulator,R3
0.45206701695251317,0.5479329830474868,lower=damaged,18240.0,0.4390605386377482,0.4540720283985138,0.4947938621044159,1856,Hostomel,s1__coh__running_min,coh_accumulator,R3
0.5345768125199616,0.5345768125199616,higher=damaged,41844.0,0.4930098278098759,0.14599215984344482,0.12693940103054047,2556,Hostomel,s1__coh__max_drop,coh_accumulator,R3
0.5193565976008724,0.5193565976008724,higher=damaged,20955.0,0.34720733023903705,5.0,4.946019649505615,1856,Hostomel,s1__coh__scenes_observed,coh_accumulator,R3
0.6456536164565362,0.6456536164565362,higher=damaged,6811.0,0.05738906324809715,2.090909004211426,1.584984302520752,970,Irpin,s1__coh__drop_count,coh_accumulator,R3
