city,feature,n_damaged,n_control,mean_damaged,mean_control,std_damaged,std_control,cohens_d,mann_whitney_u,mann_whitney_p,rank_biserial,significant_005,effect_size_label
Avdiivka,s2__composite__b04__prebattle_baseline_std,89,12434,0.02013093305670087,0.013541386583158453,0.012941052583417937,0.007933087943122866,0.8258342843049273,785099.0,1.5456943220545812e-12,-0.41890575497051397,True,large
Avdiivka,s2__composite__b04__prebattle_baseline_max,89,12434,0.2217122544063611,0.20500599701321257,0.04709248115265628,0.02674990940447921,0.6199782596233011,682913.5,7.708504924869251e-05,-0.234226378198235,True,medium
Avdiivka,s2__composite__b05__prebattle_baseline_mean,89,12434,0.198944242831156,0.2032786886422185,0.024872335462884265,0.01451785295276329,-0.29654989422945943,469400.0,0.010477889108748467,0.15165557288550968,True,small
Avdiivka,s2__composite__b05__prebattle_baseline_std,89,12434,0.011149705839328467,0.005152193668703626,0.008446150426088914,0.003182516849497679,1.8457289278305218,912099.0,7.076008433627699e-28,-0.6484322616674467,True,large
Avdiivka,s2__composite__b05__prebattle_baseline_max,89,12434,0.21972365727585352,0.21088283784532924,0.0332453303713399,0.015923024055443918,0.5487819873549221,701869.0,5.856643410964469e-06,-0.2684845647942484,True,medium
Avdiivka,s2__composite__b07__prebattle_baseline_mean,89,12434,0.22764192688527235,0.24645186158695181,0.035690705771557585,0.021168408779576188,-0.8828864669108657,308493.0,8.147699288990746e-14,0.44246204227986696,True,large
Avdiivka,s2__composite__b07__prebattle_baseline_std,89,12434,0.01279457567199391,0.006170672940525056,0.008557955139013257,0.003552558975103094,1.8338484686153278,909140.0,1.9079668446469437e-27,-0.6430844747909412,True,large
Avdiivka,s2__composite__b07__prebattle_baseline_max,89,12434,0.251878306771932,0.2553764281505909,0.0390521491587374,0.021953773964782385,-0.15814212531989347,483603.0,0.03346987850386775,0.12598655733734798,True,negligible
Avdiivka,s2__composite__b08__prebattle_baseline_mean,89,12434,0.23448134869917223,0.25876359271629046,0.0412569275035001,0.025551918012304872,-0.944988407890192,310485.5,1.2905824774323269e-13,0.4388610063381847,True,large
Avdiivka,s2__composite__b08__prebattle_baseline_std,89,12434,0.02859801137594942,0.01719625984480134,0.014768950398662195,0.008077807763413554,1.400011761868913,840369.0,2.0182004603319702e-18,-0.5187949677668877,True,large
Avdiivka,s2__composite__b08__prebattle_baseline_max,89,12434,0.2894063310676746,0.28359762148010936,0.05506788405043416,0.03078387507221034,0.1872511659017786,570722.0,0.5954016984743606,-0.031463204370763,False,negligible
Avdiivka,s2__composite__b11__prebattle_baseline_mean,89,12434,0.23603785392023277,0.2520900910892612,0.038507820432411785,0.02242938647748991,-0.7108304990257889,348962.0,4.5625470185762995e-10,0.3693226076379915,True,medium
Avdiivka,s2__composite__b11__prebattle_baseline_std,89,12434,0.011366525548911021,0.004934507875601452,0.008353384379716673,0.0031974361010365386,1.9716609798635716,925003.0,8.514111544507722e-30,-0.6717536005841178,True,large
Avdiivka,s2__composite__b11__prebattle_baseline_max,89,12434,0.25885463346926013,0.25998147812896516,0.042637762325112905,0.022015681165512897,-0.050696017120125926,518369.0,0.28646534778958566,0.06315412795289466,False,negligible
